ID,SampleID,StartTimeUTC,EndTimeUTC,StartTimeLocal,EndTimeLocal,TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,Volume,Chamber,SetupID,a1,b1,c1,d1,e1,f1,a2,b2,c2,d2,e2,f2
11712,11809,2023-08-01 05:00:00,2023-08-01 06:00:00,2023-08-01 08:00:00,2023-08-01 09:00:00,287.28,4952.63,5004,1381,100,1,3623,1381,369.01,989.7,1,24,373.235200304756,-0.0402053852696904,0.000334802555742555,-0.00000343666498464934,0.0000000130447900354551,-0.0000000000156206156738877,369.97569270001,0.00475203582884468,0.000104533242159398,-0.000001930591886929,0.00000000764075936434792,-0.00000000000895743748771357
11713,11810,2023-08-01 06:00:00,2023-08-01 07:00:00,2023-08-01 09:00:00,2023-08-01 10:00:00,720.73,12338.89,12455,1219,95,1,11236,1219,359.32,990.71,2,24,360.466858252648,-0.0133647906229151,-0.000097161791784133,-0.0000000219738936252579,0.00000000195331852035662,-0.00000000000295625887797466,359.416552929114,-0.00110117260126355,0.000343431666522138,-0.00000440102487841374,0.0000000176458783078747,-0.000000000022525323754003
11714,11811,2023-08-01 07:00:00,2023-08-01 08:00:00,2023-08-01 10:00:00,2023-08-01 11:00:00,256.32,4419.04,4466,1291,100,1,3175,1291,357.25,989.47,1,24,361.27504408368,-0.0555423020981599,0.000426810875994132,-0.0000037350560567648,0.0000000136125991232355,-0.0000000000161509625258983,357.078232787434,-0.00197808539912058,0.000332007382318236,-0.00000373253681793116,0.0000000137567669568208,-0.000000000016355654003303
11715,11812,2023-08-01 08:00:00,2023-08-01 09:00:00,2023-08-01 11:00:00,2023-08-01 12:00:00,229.89,3935.77,3972,944,100,1,3028,944,353.57,990.88,2,24,350.764244816856,-0.0353079179468701,0.0004983730717401,-0.0000043015961717353,0.0000000146468439239828,-0.00000000001641686293259,352.467569699589,0.00680331253849623,0.000216104986514997,-0.00000297511895531689,0.0000000118430764304729,-0.0000000000147548272874268
11716,11813,2023-08-01 09:00:00,2023-08-01 10:00:00,2023-08-01 12:00:00,2023-08-01 13:00:00,264.97,4568.09,4618,1186,100,1,3432,1186,355.82,989.22,1,24,353.972971358002,-0.0319818697260457,0.000309830809588118,-0.00000316911568797625,0.0000000121423739664859,-0.0000000000146426741317039,354.900073969963,-0.00147363036266636,0.000365960186080761,-0.00000402292038483907,0.0000000150548233222451,-0.0000000000184163969662594
11717,11814,2023-08-01 10:00:00,2023-08-01 11:00:00,2023-08-01 13:00:00,2023-08-01 14:00:00,223.01,3817.85,3855,775,100,1,3080,775,352.46,990.34,2,24,350.986812998842,-0.034322682742687,0.000369227674627318,-0.00000368281956913563,0.0000000142560496492181,-0.0000000000177084721969234,351.609822900762,0.0133586159713499,0.0000105484179488963,-0.00000119263838981737,0.0000000055625508195441,-0.00000000000693393205775885
11718,11815,2023-08-01 11:00:00,2023-08-01 12:00:00,2023-08-01 14:00:00,2023-08-01 15:00:00,240.01,4137.75,4178,934,100,1,3244,934,353.63,990.3,1,24,354.412370711791,-0.0416601974978467,0.000391675526070161,-0.00000401543548977018,0.0000000156992126746035,-0.0000000000195842050509534,353.143417407036,0.00355315028745532,0.000147177986372227,-0.0000021289874610098,0.00000000862505753206733,-0.0000000000107476015148413
11719,11816,2023-08-01 12:00:00,2023-08-01 13:00:00,2023-08-01 15:00:00,2023-08-01 16:00:00,225.96,3868.36,3909,902,100,1,3007,902,350.45,989.48,2,24,347.64739275573,-0.0275309199402352,0.0003857052748942,-0.00000393504851578023,0.0000000151146175081539,-0.0000000000187777247109618,349.212185384739,0.0250441198127362,-0.000189416774837444,0.000000246294245243639,0.00000000118045279686959,-0.00000000000218968645105063
11720,11817,2023-08-01 13:00:00,2023-08-01 14:00:00,2023-08-01 16:00:00,2023-08-01 17:00:00,214.27,3694.08,3732,812,100,1,2920,812,351.96,989.71,1,24,352.814717150818,-0.0522928437248239,0.0006549869577938,-0.00000577517828929202,0.0000000205824756216792,-0.0000000000245099445826995,351.368375643395,0.00493954428779541,0.000185585610957131,-0.00000267881964465374,0.0000000108596459666614,-0.0000000000136071707584853
11721,11818,2023-08-01 14:00:00,2023-08-01 15:00:00,2023-08-01 17:00:00,2023-08-01 18:00:00,250.05,4280.85,4318,1107,100,1,3211,1107,352.79,991.43,2,24,344.158276548489,-0.0112245568769821,0.000390553284418567,-0.00000405254155168042,0.0000000150460278922702,-0.0000000000180591907423243,350.632847150899,0.0215636142550739,0.00000508050379077568,-0.00000127559828511366,0.00000000584262477670798,-0.00000000000716190410412189
11722,11819,2023-08-01 15:00:00,2023-08-01 16:00:00,2023-08-01 18:00:00,2023-08-01 19:00:00,256.1,4415.21,4457,1284,100,1,3173,1284,357.83,990.57,1,24,351.668471378989,-0.0170863870375608,0.000314376817949858,-0.00000335987402341798,0.0000000127152650790845,-0.0000000000151967678865865,356.17338113079,0.00705253409239209,0.000146606277534579,-0.00000172619819575796,0.00000000604490095647865,-0.00000000000652747223148673
11723,11820,2023-08-01 16:00:00,2023-08-01 17:00:00,2023-08-01 19:00:00,2023-08-01 20:00:00,258.4,4423.74,4462,1271,100,1,3191,1271,360.03,991.51,2,24,351.347191885282,-0.0171432902783912,0.000497755763256809,-0.00000445052299043348,0.0000000155823137848643,-0.0000000000182391161984267,358.414806754141,0.0150555346397827,0.0000480356858186984,-0.00000193674824568818,0.00000000962417374231854,-0.0000000000133874233860858
11724,11821,2023-08-01 17:00:00,2023-08-01 18:00:00,2023-08-01 20:00:00,2023-08-01 21:00:00,294.78,5082.04,5127,1536,100,1,3591,1536,367.12,991.19,1,24,358.580950082019,-0.0192772701695894,0.000405288128268085,-0.00000375082064151516,0.0000000136787794493831,-0.0000000000164704009151246,364.785177214164,0.0119593077415655,0.000227628082822202,-0.00000309138055471362,0.0000000123119353167913,-0.0000000000155252899213382
11725,11822,2023-08-01 18:00:00,2023-08-01 19:00:00,2023-08-01 21:00:00,2023-08-01 22:00:00,274.63,4701.68,4745,1407,100,1,3338,1407,366.61,990.93,2,24,357.248258009909,-0.00471712314398976,0.000318809701384574,-0.00000339040354469973,0.0000000123701073393941,-0.0000000000143336387890327,365.025279616379,0.00842167426158708,0.000234956505983724,-0.00000321882820294408,0.0000000129164349760691,-0.0000000000162981260468325
11726,11823,2023-08-01 19:00:00,2023-08-01 20:00:00,2023-08-01 22:00:00,2023-08-01 23:00:00,280.23,4831.17,4880,1426,100,1,3454,1426,370.07,989.91,1,24,366.146963229886,-0.0282534137924636,0.000342430977952938,-0.00000351200714141168,0.000000013439761697765,-0.0000000000163566026476547,368.718816353826,-0.00448480578260632,0.000454292003923559,-0.00000445906286575627,0.0000000155764305654029,-0.0000000000180083660386573
11727,11824,2023-08-01 20:00:00,2023-08-01 21:00:00,2023-08-01 23:00:00,2023-08-02 00:00:00,268.94,4604.22,4645,1384,100,1,3261,1384,379.8,991.14,2,24,363.933966021103,-0.00370548968195174,0.00033217431180838,-0.00000363860515089425,0.0000000138941817036276,-0.0000000000169448916476158,374.305029859883,0.0181380903985266,0.000296963855499641,-0.00000376297695154774,0.0000000151152931441705,-0.0000000000191963017782001
11728,11825,2023-08-01 21:00:00,2023-08-01 22:00:00,2023-08-02 00:00:00,2023-08-02 01:00:00,253.84,4376.16,4419,1288,100,1,3131,1288,399.81,990.35,1,24,383.585535702471,-0.0135476223244179,0.000478087116372796,-0.00000491839795554925,0.0000000183660367861957,-0.0000000000219824342306935,396.487947991798,0.0216742523819718,0.000100427409905968,-0.00000251410315080518,0.0000000114005945888577,-0.0000000000147889326187945
11729,11826,2023-08-01 22:00:00,2023-08-01 23:00:00,2023-08-02 01:00:00,2023-08-02 02:00:00,295.14,5052.8,5103,2079,95,1,3024,2079,413.56,990.21,2,24,396.715409571382,-0.000853966868631079,0.000425446527562163,-0.00000410986579437214,0.000000014187821526653,-0.0000000000157050577716005,409.972334170316,0.0181269254242004,0.00024757613467711,-0.0000036316498462277,0.0000000149469544257042,-0.0000000000191977109631994
11730,11827,2023-08-01 23:00:00,2023-08-02 00:00:00,2023-08-02 02:00:00,2023-08-02 03:00:00,315.24,5434.73,5489,2498,100,1,2991,2498,419.01,990.14,1,24,415.628275626488,-0.0359867253209686,0.000587850047999822,-0.00000527820174354385,0.000000018619158247861,-0.0000000000216923583055161,418.615497219848,-0.00730378761651801,0.000408308542700993,-0.00000440033540280728,0.0000000164247227660149,-0.0000000000198126264613438
11731,11828,2023-08-02 00:00:00,2023-08-02 01:00:00,2023-08-02 03:00:00,2023-08-02 04:00:00,318.11,5445.99,5497,2358,100,1,3139,2358,419.71,990.66,2,24,413.485883561266,-0.0165480835858252,0.000508445494293355,-0.00000510563866942883,0.0000000184683994162577,-0.0000000000218454090786517,417.728725382463,-0.00500964411197323,0.000363855607641113,-0.00000387674599182909,0.0000000149519954882498,-0.0000000000185856484490313
11732,11829,2023-08-02 01:00:00,2023-08-02 02:00:00,2023-08-02 04:00:00,2023-08-02 05:00:00,327.68,5649.2,5710,2459,100,1,3251,2459,429.25,989.41,1,24,422.377414330311,-0.034619594443057,0.000419518477214672,-0.0000036289832583013,0.00000001248261821564,-0.0000000000138440744520471,427.272119855195,0.0157379432163328,0.000194871348470028,-0.00000307073079011271,0.0000000121773980221823,-0.0000000000147040012573823
11733,11830,2023-08-02 02:00:00,2023-08-02 03:00:00,2023-08-02 05:00:00,2023-08-02 06:00:00,380.07,6506.82,6571,3158,100,1,3413,3158,421.24,990.16,2,24,422.130560045394,-0.0246581287514995,0.000286089974583261,-0.00000319060575430395,0.0000000123160713104041,-0.0000000000148185627080727,422.181802868146,-0.00182416970018467,0.000265774633204139,-0.00000369686089975402,0.0000000150657397020793,-0.0000000000191763126462506
11734,11831,2023-08-02 03:00:00,2023-08-02 04:00:00,2023-08-02 06:00:00,2023-08-02 07:00:00,463.51,7990.9,8069,4056,100,1,4013,4056,417.13,990.28,1,24,420.085755483946,-0.0427267833810022,0.000353109726117515,-0.00000332949893689232,0.000000011989355856379,-0.0000000000136390147614313,417.379716253244,-0.00113151905417604,0.000272718027401753,-0.00000349182900805855,0.0000000136590561771566,-0.0000000000167824656017839
11735,11832,2023-08-02 04:00:00,2023-08-02 05:00:00,2023-08-02 07:00:00,2023-08-02 08:00:00,469.01,8029.5,8105,4052,95,1,4053,4052,398.83,990.7,2,24,406.047762797149,-0.0291063699789992,0.000314569805034369,-0.00000307438523699256,0.0000000106154729176436,-0.0000000000115415867885347,401.988875150201,-0.0185246315069797,0.000406071163937083,-0.00000467228170544552,0.000000018015379899326,-0.0000000000223097195832689
11736,11833,2023-08-02 05:00:00,2023-08-02 06:00:00,2023-08-02 08:00:00,2023-08-02 09:00:00,394.89,6807.96,6871,3188,100,1,3683,3188,390.01,990.86,1,24,386.912077612503,-0.0198676115093085,0.000481594928821114,-0.00000439034401535721,0.0000000147735623940362,-0.0000000000162619183192934,390.873563759519,-0.00177650169951453,0.000240227772745351,-0.00000314074661996437,0.0000000122506471842086,-0.0000000000150328757316933
11737,11834,2023-08-02 06:00:00,2023-08-02 07:00:00,2023-08-02 09:00:00,2023-08-02 10:00:00,316.31,5415.3,5467,2092,100,1,3375,2092,380.26,990.6,2,24,375.573408593843,-0.009025735795813,0.00052408033196687,-0.00000508110685575096,0.0000000175688991488251,-0.0000000000199992269791317,381.134399259589,0.0178449679354039,-0.000124638861950509,-0.000000512984405851148,0.00000000397565245991237,-0.00000000000559273070470388
11738,11835,2023-08-02 07:00:00,2023-08-02 08:00:00,2023-08-02 10:00:00,2023-08-02 11:00:00,254.58,4389.02,4435,1214,100,1,3221,1214,370.96,989.69,1,24,377.638456186776,-0.055188681462312,0.000480666370729309,-0.00000424951322416301,0.0000000151780278718924,-0.0000000000176237342652056,372.039207439591,0.0103015469598532,-0.0000123435861905965,-0.00000138930045403442,0.00000000713271640737354,-0.00000000000965851611945514
11739,11836,2023-08-02 08:00:00,2023-08-02 09:00:00,2023-08-02 11:00:00,2023-08-02 12:00:00,285.87,4894.01,4942,1452,100,1,3490,1452,366.53,990.24,2,24,362.402686790508,-0.0122310035075174,0.000195301966496518,-0.00000224679491271401,0.00000000868791974698658,-0.0000000000102676136344849,366.26022765788,0.00571459541442817,0.000161675625452078,-0.0000027089176776338,0.0000000116354558231317,-0.0000000000152344400765399
11740,11837,2023-08-02 09:00:00,2023-08-02 10:00:00,2023-08-02 12:00:00,2023-08-02 13:00:00,245.09,4225.35,4269,1163,100,1,3106,1163,363.55,989.85,1,24,362.607883630906,-0.0386858470093734,0.000610770466889984,-0.00000530564947574932,0.000000018122974450391,-0.0000000000206960694140718,363.442808735258,0.00634807535393404,0.00020004453393218,-0.00000317120837962567,0.0000000131239425699356,-0.0000000000166294915091762
11741,11838,2023-08-02 10:00:00,2023-08-02 11:00:00,2023-08-02 13:00:00,2023-08-02 14:00:00,234.87,4021.05,4062,1143,100,1,2919,1143,361.43,989.9,2,24,352.680456172906,0.00183898815674362,0.000184175036832108,-0.00000246463564330531,0.00000000980232758351377,-0.0000000000118631287269206,360.161486105679,0.00497258661465127,0.000309895823315921,-0.00000412197367202185,0.0000000168078415568606,-0.000000000021694161822871
11742,11839,2023-08-02 11:00:00,2023-08-02 12:00:00,2023-08-02 14:00:00,2023-08-02 15:00:00,248.05,4276.45,4322,1192,100,1,3130,1192,360.8,989.4,1,24,356.734291892416,-0.0198610134353669,0.000416921291489191,-0.00000424468577032859,0.0000000156834736526202,-0.000000000018681773343968,360.296902333698,0.00540789336319585,0.000200818360249521,-0.00000305935981056254,0.0000000127525942915583,-0.000000000016342213827067
11743,11840,2023-08-02 12:00:00,2023-08-02 13:00:00,2023-08-02 15:00:00,2023-08-02 16:00:00,235.31,4028.57,4066,964,100,1,3102,964,357.35,990.7,2,24,348.996799685901,0.000710241361654037,0.000278049529457702,-0.00000311573428090978,0.0000000111233952228867,-0.0000000000123251474846685,356.270207096018,0.00467793367826479,0.000219338514900081,-0.00000299625252411868,0.0000000121132864538712,-0.0000000000152447787618131
11744,11841,2023-08-02 13:00:00,2023-08-02 14:00:00,2023-08-02 16:00:00,2023-08-02 17:00:00,277.76,4788.59,4839,1650,100,1,3189,1650,364.97,989.61,1,24,356.731352548755,-0.0167567846934397,0.000342266008689106,-0.00000302326812337247,0.00000000993248857861718,-0.0000000000102309576191203,362.916447205415,0.0147828502603089,0.000155138489634561,-0.00000250113848234025,0.0000000100229424036541,-0.0000000000122502969334064
11745,11842,2023-08-02 14:00:00,2023-08-02 15:00:00,2023-08-02 17:00:00,2023-08-02 18:00:00,329.6,5642.7,5702,2430,100,1,3272,2430,364.14,989.59,2,24,359.598106768968,-0.0251168581483392,0.000424448679967765,-0.00000358173885190529,0.0000000117400986799285,-0.0000000000124995152489938,363.590227184624,0.00115935015326609,0.000322100337045478,-0.00000388594644502987,0.0000000148787884803259,-0.0000000000182205475671093
11746,11843,2023-08-02 15:00:00,2023-08-02 16:00:00,2023-08-02 18:00:00,2023-08-02 19:00:00,298.52,5146.44,5196,2046,95,1,3150,2046,364.58,990.42,1,24,357.470893482039,-0.0093267939193272,0.000307621332193483,-0.00000302445562124158,0.0000000104186591444341,-0.0000000000113424064984488,363.354041985462,-0.000772376564158073,0.000295725017297628,-0.00000283825959019786,0.00000000923271472476146,-0.0000000000095200871416756
11747,11844,2023-08-02 16:00:00,2023-08-02 17:00:00,2023-08-02 19:00:00,2023-08-02 20:00:00,301.58,5163.11,5209,2000,100,1,3209,2000,371.12,991.2,2,24,350.658535761275,0.0275542033572165,0.000147147371427558,-0.00000197308210921555,0.00000000690582138472947,-0.00000000000705803563879576,366.870189940801,0.0273642067034176,0.0000519746710365496,-0.00000187611314079001,0.00000000865916568401474,-0.00000000001133392921116
11748,11845,2023-08-02 17:00:00,2023-08-02 18:00:00,2023-08-02 20:00:00,2023-08-02 21:00:00,294.47,5076.65,5123,1987,100,1,3136,1987,387.41,991.05,1,24,366.432997526318,0.0122418414921322,0.000534985687381356,-0.00000552339861236813,0.0000000198958992804399,-0.0000000000234351005941857,383.322186960065,0.0240986768408057,0.000187580597772968,-0.0000031655163608872,0.0000000131965217627632,-0.0000000000168550251665943
11749,11846,2023-08-02 18:00:00,2023-08-02 19:00:00,2023-08-02 21:00:00,2023-08-02 22:00:00,340.09,5822.39,5874,2336,100,1,3538,2336,396.78,991.24,2,24,372.487340477988,0.0471200224280438,0.0000885402200088068,-0.00000153651336546962,0.00000000515700805179615,-0.00000000000486816574948984,392.987595478583,-0.00300096492165076,0.000708299138710518,-0.00000700475706951611,0.0000000253569856623714,-0.0000000000307592121800572
11750,11847,2023-08-02 19:00:00,2023-08-02 20:00:00,2023-08-02 22:00:00,2023-08-02 23:00:00,353.97,6102.37,6160,2338,100,1,3822,2338,395.48,990.65,1,24,388.088940525029,0.00317610476966302,0.00034654164420622,-0.00000374454860092419,0.0000000128155732012649,-0.0000000000138589257762061,395.099425981844,0.00551167465650809,0.000182620506259408,-0.0000025843672888982,0.0000000099746079574646,-0.0000000000118165017664423
11751,11848,2023-08-02 20:00:00,2023-08-02 21:00:00,2023-08-02 23:00:00,2023-08-03 00:00:00,354.66,6071.77,6130,2158,100,1,3972,2158,398.75,990.57,2,24,379.688584145857,0.0230780928068659,0.000204719433785858,-0.00000173553359452982,0.00000000411747036813282,-0.00000000000198893590795984,396.32022030141,0.0190741916522307,0.0000309975866519762,-0.00000163979944527733,0.00000000787699592796502,-0.0000000000103909475156643
11752,11849,2023-08-02 21:00:00,2023-08-02 22:00:00,2023-08-03 00:00:00,2023-08-03 01:00:00,358.64,6182.9,6245,2329,100,1,3916,2329,410.71,990.11,1,24,390.645605487912,0.0100386134820416,0.000459274115970705,-0.00000398329634600087,0.0000000120688057912212,-0.0000000000116917609695025,406.441999678476,0.0367552097199293,-0.0000835959188847303,-0.000000523103843844955,0.0000000028314085542566,-0.00000000000322323076375964
11753,11850,2023-08-02 22:00:00,2023-08-02 23:00:00,2023-08-03 01:00:00,2023-08-03 02:00:00,379.89,6503.78,6565,2706,100,1,3859,2706,415.01,990.74,2,24,404.34457495348,-0.00298070777876345,0.000310644729104576,-0.00000324180063240485,0.0000000112070457332126,-0.0000000000119294874998664,413.582638616581,0.00368869260124023,0.000381169376034678,-0.00000471789090627483,0.000000018349293809337,-0.0000000000226144871718672
11754,11851,2023-08-02 23:00:00,2023-08-03 00:00:00,2023-08-03 02:00:00,2023-08-03 03:00:00,396.42,6834.23,6913,3097,95,1,3816,3097,421.69,988.58,1,24,420.976787012217,-0.0482569095703421,0.000401092693470282,-0.00000325119137982669,0.0000000108947875215563,-0.0000000000116127501966039,420.220693172074,0.0213457590658191,-0.0000719400524331813,-0.000000936777672341928,0.00000000570950635752848,-0.00000000000788417520602064
11755,11852,2023-08-03 00:00:00,2023-08-03 01:00:00,2023-08-03 03:00:00,2023-08-03 04:00:00,408.53,6993.99,7060,3272,100,1,3788,3272,425.25,990.71,2,24,415.475032358164,-0.00433647429025297,0.000273440988747351,-0.00000268991293604583,0.00000000849363775222369,-0.00000000000802905216527082,421.867030727949,0.017743228736679,0.000123819729633814,-0.00000221492111823824,0.00000000934642030634768,-0.000000000011757059654804
11756,11853,2023-08-03 01:00:00,2023-08-03 02:00:00,2023-08-03 04:00:00,2023-08-03 05:00:00,406.6,7009.78,7083,3405,100,1,3678,3405,419.63,989.71,1,24,425.567964631956,-0.0338486770800821,0.000232378499802108,-0.00000224631648474275,0.00000000728405060448419,-0.00000000000679928000615354,420.910718380931,0.00393830711929138,0.000132931563223816,-0.00000265330362096678,0.0000000114281576626701,-0.0000000000146307521114936
11757,11854,2023-08-03 02:00:00,2023-08-03 03:00:00,2023-08-03 05:00:00,2023-08-03 06:00:00,375.47,6428.06,6487,2708,100,1,3779,2708,405.85,990.89,2,24,407.20584214553,-0.00969659827969544,0.0000505079296502441,-0.00000118942566971735,0.00000000504781740255328,-0.0000000000057395709360367,407.047730068147,0.00840279862831289,0.00000941242813900013,-0.0000017030633483617,0.00000000854177889360056,-0.0000000000114784376298205
11758,11855,2023-08-03 03:00:00,2023-08-03 04:00:00,2023-08-03 06:00:00,2023-08-03 07:00:00,298.56,5147.16,5200,1917,100,1,3283,1917,395.53,989.83,1,24,402.957479436239,-0.0508762624744286,0.0003815466817621,-0.00000295697339503462,0.00000000913731370053353,-0.00000000000877970480836281,397.366063830787,-0.000454819840400053,0.000056565674817069,-0.00000134677355397866,0.00000000536729070971462,-0.00000000000580096554895999
11759,11856,2023-08-03 04:00:00,2023-08-03 05:00:00,2023-08-03 07:00:00,2023-08-03 08:00:00,252.5,4322.8,4363,1452,100,1,2911,1452,383.33,990.82,2,24,384.773635320011,-0.00678847950757934,-0.0000905421864583605,0.000000412333906439746,-0.00000000170394070350071,0.00000000000372103934499886,384.53063007105,0.0000912616831346675,0.000112283460180466,-0.00000187416606045984,0.00000000736448411249449,-0.00000000000845563104705954
11760,11857,2023-08-03 05:00:00,2023-08-03 06:00:00,2023-08-03 08:00:00,2023-08-03 09:00:00,272.82,4703.35,4748,1731,100,1,3017,1731,384.05,990.67,1,24,373.373909431081,0.00275593375063307,0.000252115276158991,-0.00000234743833088475,0.00000000679510635492863,-0.00000000000542720589306953,382.478300456288,0.0182835004121492,0.00000619523244937541,-0.00000123684841372938,0.00000000562121545539981,-0.00000000000677651339556285
11761,11858,2023-08-03 06:00:00,2023-08-03 07:00:00,2023-08-03 09:00:00,2023-08-03 10:00:00,366.34,6271.76,6332,2878,95,1,3454,2878,383.6,990.43,2,24,379.312219371607,-0.022221235794754,0.000272073784269286,-0.00000273014411566437,0.00000000999367339234111,-0.0000000000113912547117288,382.673945551536,0.015099178414385,0.0000842286970465084,-0.00000216260547020421,0.00000000932730896819343,-0.0000000000116354574133624
11762,11859,2023-08-03 07:00:00,2023-08-03 08:00:00,2023-08-03 10:00:00,2023-08-03 11:00:00,314.2,5416.84,5478,2084,100,1,3394,2084,376.39,988.84,1,24,389.095509229345,-0.0867005293804618,0.000551632892695688,-0.00000419510387178332,0.0000000143811862919151,-0.000000000016389837294049,378.117594384633,-0.00955041044157523,0.000336254810738141,-0.0000037804870395467,0.0000000139544370048071,-0.0000000000165898916172256
11763,11860,2023-08-03 08:00:00,2023-08-03 09:00:00,2023-08-03 11:00:00,2023-08-03 12:00:00,266.09,4555.46,4604,1396,100,1,3208,1396,369.59,989.54,2,24,368.126460348909,-0.0382662528626864,0.000466712593529678,-0.00000426353970458686,0.0000000151218441870698,-0.0000000000173969070651669,369.349004700741,0.00477734059291128,0.000257081658968348,-0.00000358437518604449,0.0000000143645935870234,-0.0000000000180569231063334
11764,11861,2023-08-03 09:00:00,2023-08-03 10:00:00,2023-08-03 12:00:00,2023-08-03 13:00:00,267.37,4609.54,4661,1129,100,1,3532,1129,364.36,988.98,1,24,379.013925487233,-0.0884816385356918,0.00029445077818042,-0.00000234686676515259,0.00000000935370787043427,-0.0000000000113968222187685,365.470720142191,0.00317070666209476,0.0000403901367732127,-0.000000978391858968328,0.00000000344929511892792,-0.00000000000305614403687373
