Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
28.07.2023 13:40:00;LVS 3.1;00977;10503:22;4:00;63,2; 2,30; 2,07;   9,195;   8,261;56,1;978,0;20,7;;;24,5;85,9;1;Time;;;;;
28.07.2023 14:40:00;LVS 3.1;00977;10504:22;5:00;63,4; 2,30; 2,07;  11,495;  10,327;56,1;977,0;20,5;;;24,1;86,8;1;Time;;;;;
28.07.2023 15:40:00;LVS 3.1;00977;10505:22;6:00;63,5; 2,30; 2,07;  13,795;  12,395;56,1;978,0;20,6;;;24,3;84,4;1;Time;;;;;
28.07.2023 16:40:00;LVS 3.1;00977;10506:22;7:00;63,7; 2,30; 2,08;  16,095;  14,476;56,1;979,0;18,8;;;23,8;86,6;1;Time;;;;;
28.07.2023 17:40:00;LVS 3.1;00977;10507:22;8:00;63,6; 2,30; 2,09;  18,395;  16,577;56,4;978,0;17,7;;;22,9;90,9;1;Time;;;;;
28.07.2023 18:40:00;LVS 3.1;00977;10508:22;9:00;63,5; 2,30; 2,09;  20,695;  18,662;56,4;979,0;18,4;;;22,9;89,1;1;Time;;;;;
28.07.2023 19:40:00;LVS 3.1;00977;10509:22;10:00;63,7; 2,30; 2,09;  22,995;  20,748;56,7;980,0;18,2;;;22,9;88,5;1;Time;;;;;
28.07.2023 20:40:00;LVS 3.1;00977;10510:22;11:00;63,8; 2,30; 2,09;  25,295;  22,841;56,7;980,0;17,5;;;22,7;88,0;1;Time;;;;;
28.07.2023 21:40:00;LVS 3.1;00977;10511:22;12:00;64,0; 2,30; 2,10;  27,595;  24,939;56,4;980,0;16,8;;;22,4;90,9;1;Time;;;;;
28.07.2023 22:40:00;LVS 3.1;00977;10512:22;13:00;64,1; 2,30; 2,10;  29,895;  27,042;56,7;980,0;16,2;;;22,2;91,7;1;Time;;;;;
28.07.2023 23:40:00;LVS 3.1;00977;10513:22;14:00;64,2; 2,30; 2,11;  32,195;  29,152;56,7;981,0;15,3;;;21,9;92,6;1;Time;;;;;
29.07.2023 00:40:00;LVS 3.1;00977;10514:22;15:00;64,3; 2,30; 2,11;  34,495;  31,264;57,6;981,0;15,2;;;21,8;93,1;1;Time;;;;;
29.07.2023 01:40:00;LVS 3.1;00977;10515:22;16:00;64,3; 2,30; 2,12;  36,795;  33,379;56,7;981,0;14,9;;;21,7;90,9;1;Time;;;;;
29.07.2023 02:40:00;LVS 3.1;00977;10516:22;17:00;64,3; 2,30; 2,12;  39,095;  35,496;56,7;981,0;14,6;;;21,6;91,0;1;Time;;;;;
29.07.2023 03:40:00;LVS 3.1;00977;10517:22;18:00;64,4; 2,30; 2,12;  41,395;  37,614;56,7;981,0;14,5;;;21,5;91,0;1;Time;;;;;
29.07.2023 04:40:00;LVS 3.1;00977;10518:22;19:00;64,4; 2,30; 2,12;  43,694;  39,732;56,7;981,0;14,3;;;21,5;91,1;1;Time;;;;;
29.07.2023 05:40:00;LVS 3.1;00977;10519:22;20:00;64,4; 2,30; 2,12;  45,994;  41,851;56,7;981,0;14,2;;;21,5;90,2;1;Time;;;;;
29.07.2023 06:40:00;LVS 3.1;00977;10520:22;21:00;64,5; 2,30; 2,12;  48,294;  43,970;56,7;981,0;14,2;;;21,7;91,4;1;Time;;;;;
29.07.2023 07:40:00;LVS 3.1;00977;10521:22;22:00;64,5; 2,30; 2,12;  50,594;  46,088;57,0;980,0;14,2;;;21,7;91,7;1;Time;;;;;
29.07.2023 08:40:00;LVS 3.1;00977;10522:22;23:00;64,4; 2,30; 2,12;  52,894;  48,204;57,0;980,0;14,4;;;21,8;90,6;1;Time;;;;;
29.07.2023 09:40:00;LVS 3.1;00977;10523:22;24:00;64,3; 2,30; 2,11;  55,194;  50,319;56,7;980,0;14,6;;;22,0;90,3;1;Time;;;;;
29.07.2023 09:40:03;LVS 3.1;00977;10523:22;24:00;64,3; 2,30; 2,11;  55,196;  50,320;57,0;981,0;14,8;;;22,4;90,3;1;Time;;;end;;
29.07.2023 09:40:03;LVS 3.1;00977;10523:22;24:00;64,3; 2,30; 2,10;  55,196;  50,320;57,0;981,0;16,9;;;22,7;89,6;1;Time;;;average values;;
31.07.2023 16:55:47;LVS 3.1;00977;10523:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;985,0;23,0;;;25,0;50,1;1;Time;;;start of measurement;;
31.07.2023 17:00:00;LVS 3.1;00977;10523:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;985,0;22,8;;;25,0;51,1;1;Time;;;;
31.07.2023 18:00:00;LVS 3.1;00977;10524:22;1:00;62,6; 2,29; 2,06;   2,295;   2,059;56,4;985,0;23,0;;;25,4;51,9;1;Time;;;;;
31.07.2023 19:00:00;LVS 3.1;00977;10525:22;2:00;63,0; 2,30; 2,06;   4,595;   4,123;56,4;985,0;23,0;;;26,0;52,5;1;Time;;;;;
31.07.2023 20:00:00;LVS 3.1;00977;10526:22;3:00;63,0; 2,30; 2,07;   6,895;   6,194;56,4;985,0;21,9;;;25,2;56,0;1;Time;;;;;
31.07.2023 21:00:00;LVS 3.1;00977;10527:22;4:00;63,4; 2,30; 2,08;   9,195;   8,302;56,4;985,0;21,1;;;24,6;59,2;1;Time;;;;;
31.07.2023 22:00:00;LVS 3.1;00977;10528:22;5:00;63,7; 2,30; 2,10;  11,495;  10,398;56,1;986,0;18,8;;;23,6;68,0;1;Time;;;;;
31.07.2023 23:00:00;LVS 3.1;00977;10529:22;6:00;63,9; 2,30; 2,11;  13,795;  12,505;56,4;986,0;17,3;;;22,6;76,2;1;Time;;;;;
