Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
01.10.2023 23:30:00;LVS 3.1;00977;11014:21;14:00;64,8; 2,30; 2,16;  32,195;  30,000;57,0;989,0;11,1;;;22,6;75,5;1;Time;;;;;
02.10.2023 00:30:00;LVS 3.1;00977;11015:21;15:00;64,9; 2,30; 2,16;  34,495;  32,162;57,0;988,0;10,6;;;22,3;78,6;1;Time;;;;;
02.10.2023 01:30:00;LVS 3.1;00977;11016:21;16:00;64,9; 2,30; 2,17;  36,795;  34,328;57,4;988,0;10,2;;;22,1;81,7;1;Time;;;;;
02.10.2023 02:30:00;LVS 3.1;00977;11017:21;17:00;65,1; 2,30; 2,17;  39,095;  36,496;56,8;988,0; 9,8;;;21,4;83,9;1;Time;;;;;
02.10.2023 03:30:00;LVS 3.1;00977;11018:21;18:00;65,2; 2,30; 2,17;  41,395;  38,666;56,5;988,0; 9,5;;;21,3;85,4;1;Time;;;;;
02.10.2023 04:30:00;LVS 3.1;00977;11019:21;19:00;65,2; 2,30; 2,17;  43,695;  40,836;56,5;988,0; 9,4;;;21,2;86,7;1;Time;;;;;
02.10.2023 05:30:00;LVS 3.1;00977;11020:21;20:00;65,3; 2,30; 2,18;  45,995;  43,011;56,8;988,0; 8,9;;;21,2;88,6;1;Time;;;;;
02.10.2023 06:30:00;LVS 3.1;00977;11021:21;21:00;65,4; 2,30; 2,18;  48,295;  45,193;57,1;988,0; 8,1;;;21,1;90,3;1;Time;;;;;
02.10.2023 07:30:00;LVS 3.1;00977;11022:21;22:00;65,4; 2,30; 2,18;  50,595;  47,376;56,8;989,0; 8,0;;;20,8;91,8;1;Time;;;;;
02.10.2023 08:30:00;LVS 3.1;00977;11023:21;23:00;65,3; 2,30; 2,18;  52,895;  49,558;56,8;989,0; 8,2;;;20,9;92,2;1;Time;;;;;
02.10.2023 09:30:00;LVS 3.1;00977;11024:21;24:00;65,2; 2,30; 2,18;  55,195;  51,738;57,1;989,0; 8,6;;;21,1;91,1;1;Time;;;;;
02.10.2023 09:30:03;LVS 3.1;00977;11024:21;24:00;65,3; 2,30; 2,18;  55,197;  51,740;56,8;990,0; 8,9;;;21,2;90,3;1;Time;;;end;;
02.10.2023 09:30:03;LVS 3.1;00977;11024:21;24:00;65,3; 2,30; 2,16;  55,197;  51,740;56,8;989,0;11,4;;;22,7;78,8;1;Time;;;average values;;
03.10.2023 15:46:48;LVS 3.1;00977;11024:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;994,0;14,7;;;25,2;54,2;1;Time;;;start of measurement;;
04.10.2023 09:30:00;LVS 3.1;00977;11024:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;983,0;13,9;;;26,0;66,7;1;Time;;;;
04.10.2023 10:30:00;LVS 3.1;00977;11025:21;1:00;63,8; 2,29; 2,12;   2,295;   2,117;57,0;982,0;14,2;;;22,9;65,3;1;Time;;;;;
04.10.2023 11:30:00;LVS 3.1;00977;11026:21;2:00;63,7; 2,30; 2,11;   4,595;   4,229;57,0;981,0;15,2;;;23,3;61,7;1;Time;;;;;
04.10.2023 12:30:00;LVS 3.1;00977;11027:21;3:00;63,4; 2,30; 2,10;   6,895;   6,331;56,7;981,0;16,5;;;23,8;58,0;1;Time;;;;;
04.10.2023 13:30:00;LVS 3.1;00977;11028:21;4:00;63,5; 2,30; 2,09;   9,195;   8,437;57,6;980,0;17,6;;;24,7;55,0;1;Time;;;;;
04.10.2023 14:30:00;LVS 3.1;00977;11029:21;5:00;63,6; 2,30; 2,10;  11,495;  10,533;57,3;981,0;17,2;;;24,4;57,2;1;Time;;;;;
04.10.2023 15:30:00;LVS 3.1;00977;11030:21;6:00;64,1; 2,30; 2,11;  13,795;  12,645;57,0;982,0;15,4;;;23,5;68,4;1;Time;;;;;
04.10.2023 16:30:00;LVS 3.1;00977;11031:21;7:00;64,5; 2,30; 2,13;  16,095;  14,771;57,6;982,0;13,7;;;22,8;79,8;1;Time;;;;;
04.10.2023 17:30:00;LVS 3.1;00977;11032:21;8:00;64,5; 2,30; 2,13;  18,395;  16,903;57,3;982,0;12,8;;;22,4;85,9;1;Time;;;;;
04.10.2023 18:30:00;LVS 3.1;00977;11033:21;9:00;64,5; 2,30; 2,13;  20,695;  19,037;57,6;983,0;12,9;;;22,3;84,6;1;Time;;;;;
04.10.2023 19:30:00;LVS 3.1;00977;11034:21;10:00;64,6; 2,30; 2,14;  22,995;  21,177;57,9;984,0;12,4;;;22,1;84,8;1;Time;;;;;
04.10.2023 20:30:00;LVS 3.1;00977;11035:21;11:00;64,5; 2,30; 2,14;  25,295;  23,320;57,6;985,0;12,2;;;22,0;78,8;1;Time;;;;;
04.10.2023 21:30:00;LVS 3.1;00977;11036:21;12:00;64,6; 2,30; 2,15;  27,595;  25,467;57,6;986,0;11,9;;;21,9;73,4;1;Time;;;;;
04.10.2023 22:30:00;LVS 3.1;00977;11037:21;13:00;64,7; 2,30; 2,15;  29,895;  27,618;57,0;986,0;11,5;;;21,8;74,1;1;Time;;;;;
04.10.2023 23:30:00;LVS 3.1;00977;11038:21;14:00;64,7; 2,30; 2,15;  32,195;  29,773;57,8;986,0;11,1;;;21,7;73,3;1;Time;;;;;
05.10.2023 00:30:00;LVS 3.1;00977;11039:21;15:00;64,8; 2,30; 2,16;  34,495;  31,931;57,8;986,0;10,5;;;21,6;73,9;1;Time;;;;;
05.10.2023 01:30:00;LVS 3.1;00977;11040:21;16:00;64,9; 2,30; 2,16;  36,795;  34,092;57,5;986,0;10,2;;;21,5;74,7;1;Time;;;;;
05.10.2023 02:30:00;LVS 3.1;00977;11041:21;17:00;65,1; 2,30; 2,17;  39,095;  36,257;57,1;987,0; 9,8;;;20,7;76,0;1;Time;;;;;
05.10.2023 03:30:00;LVS 3.1;00977;11042:21;18:00;65,3; 2,30; 2,17;  41,395;  38,428;57,3;987,0; 9,0;;;20,7;79,9;1;Time;;;;;
05.10.2023 04:30:00;LVS 3.1;00977;11043:21;19:00;65,4; 2,30; 2,17;  43,695;  40,602;57,3;987,0; 8,7;;;20,6;82,1;1;Time;;;;;
05.10.2023 05:30:00;LVS 3.1;00977;11044:21;20:00;65,5; 2,30; 2,18;  45,995;  42,779;57,3;987,0; 8,2;;;20,5;84,8;1;Time;;;;;
05.10.2023 06:30:00;LVS 3.1;00977;11045:21;21:00;65,5; 2,30; 2,18;  48,295;  44,958;57,3;987,0; 8,0;;;20,4;86,7;1;Time;;;;;
05.10.2023 07:30:00;LVS 3.1;00977;11046:21;22:00;65,4; 2,30; 2,18;  50,595;  47,137;57,3;987,0; 8,1;;;20,4;86,9;1;Time;;;;;
05.10.2023 08:30:00;LVS 3.1;00977;11047:21;23:00;65,3; 2,30; 2,17;  52,895;  49,311;57,6;987,0; 8,7;;;20,7;85,4;1;Time;;;;;
05.10.2023 09:30:00;LVS 3.1;00977;11048:21;24:00;65,1; 2,30; 2,17;  55,195;  51,478;57,6;987,0; 9,7;;;21,2;82,9;1;Time;;;;;
05.10.2023 09:30:03;LVS 3.1;00977;11048:22;24:00;65,0; 2,30; 2,16;  55,197;  51,480;57,6;988,0;10,4;;;21,6;81,4;1;Time;;;end;;
05.10.2023 09:30:03;LVS 3.1;00977;11048:22;24:00;65,0; 2,30; 2,14;  55,197;  51,480;57,0;985,0;11,9;;;22,0;75,6;1;Time;;;average values;;
06.10.2023 09:42:37;LVS 3.1;00977;11048:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;977,0; 9,9;;;27,4;83,3;1;Time;;;start of measurement;;
07.10.2023 09:30:00;LVS 3.1;00977;11048:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 3,0;;;26,4;69,5;1;Time;;;;
07.10.2023 10:30:00;LVS 3.1;00977;11049:22;1:00;66,2; 2,29; 2,19;   2,295;   2,192;56,9;974,0; 2,1;;;18,2;81,2;1;Time;;;;;
07.10.2023 11:30:00;LVS 3.1;00977;11050:22;2:00;66,3; 2,30; 2,19;   4,595;   4,381;56,8;971,0; 2,2;;;17,7;89,5;1;Time;;;;;
07.10.2023 12:30:00;LVS 3.1;00977;11051:22;3:00;66,1; 2,30; 2,18;   6,895;   6,558;55,8;968,0; 2,9;;;18,2;91,2;1;Time;;;;;
07.10.2023 13:30:00;LVS 3.1;00977;11052:22;4:00;66,0; 2,30; 2,17;   9,195;   8,723;56,1;966,0; 3,8;;;18,8;90,8;1;Time;;;;;
07.10.2023 14:30:00;LVS 3.1;00977;11053:22;5:00;65,9; 2,30; 2,16;  11,495;  10,879;56,1;964,0; 4,4;;;19,1;91,6;1;Time;;;;;
07.10.2023 15:30:00;LVS 3.1;00977;11054:22;6:00;65,8; 2,30; 2,14;  13,795;  13,022;56,4;962,0; 5,4;;;19,5;92,2;1;Time;;;;;
07.10.2023 16:30:00;LVS 3.1;00977;11055:22;7:00;65,7; 2,30; 2,13;  16,095;  15,156;56,4;959,0; 5,9;;;20,0;93,3;1;Time;;;;;
07.10.2023 17:30:00;LVS 3.1;00977;11056:22;8:00;65,5; 2,30; 2,12;  18,395;  17,280;56,3;958,0; 6,8;;;20,4;92,9;1;Time;;;;;
07.10.2023 18:30:00;LVS 3.1;00977;11057:22;9:00;65,4; 2,30; 2,11;  20,695;  19,394;56,0;956,0; 7,7;;;20,8;93,0;1;Time;;;;;
07.10.2023 19:30:00;LVS 3.1;00977;11058:22;10:00;65,2; 2,30; 2,10;  22,995;  21,499;56,0;955,0; 8,5;;;21,1;92,8;1;Time;;;;;
07.10.2023 20:30:00;LVS 3.1;00977;11059:22;11:00;65,3; 2,30; 2,10;  25,295;  23,603;56,0;955,0; 8,4;;;21,2;89,3;1;Time;;;;;
07.10.2023 21:30:00;LVS 3.1;00977;11060:22;12:00;65,2; 2,30; 2,10;  27,595;  25,706;56,0;954,0; 8,5;;;21,1;87,6;1;Time;;;;;
07.10.2023 22:30:00;LVS 3.1;00977;11061:22;13:00;65,4; 2,30; 2,10;  29,895;  27,809;56,3;954,0; 8,5;;;21,2;85,7;1;Time;;;;;
07.10.2023 23:30:00;LVS 3.1;00977;11062:22;14:00;65,8; 2,30; 2,12;  32,195;  29,930;56,0;955,0; 6,4;;;20,8;88,0;1;Time;;;;;
08.10.2023 00:30:00;LVS 3.1;00977;11063:22;15:00;65,8; 2,30; 2,12;  34,495;  32,055;56,3;955,0; 6,0;;;20,4;83,2;1;Time;;;;;
08.10.2023 01:30:00;LVS 3.1;00977;11064:22;16:00;65,8; 2,30; 2,13;  36,795;  34,181;56,3;956,0; 5,8;;;20,3;79,2;1;Time;;;;;
08.10.2023 02:30:00;LVS 3.1;00977;11065:22;17:00;65,9; 2,30; 2,13;  39,095;  36,308;56,7;956,0; 5,8;;;20,4;79,7;1;Time;;;;;
08.10.2023 03:30:00;LVS 3.1;00977;11066:22;18:00;65,9; 2,30; 2,13;  41,395;  38,438;56,3;956,0; 5,4;;;20,2;79,4;1;Time;;;;;
08.10.2023 04:30:00;LVS 3.1;00977;11067:22;19:00;65,9; 2,30; 2,13;  43,695;  40,570;56,3;956,0; 5,1;;;20,2;75,8;1;Time;;;;;
08.10.2023 05:30:00;LVS 3.1;00977;11068:22;20:00;66,0; 2,30; 2,13;  45,995;  42,703;56,3;956,0; 4,9;;;20,1;75,5;1;Time;;;;;
08.10.2023 06:30:00;LVS 3.1;00977;11069:22;21:00;66,2; 2,30; 2,14;  48,295;  44,846;56,6;956,0; 3,8;;;19,8;80,9;1;Time;;;;;
08.10.2023 07:30:00;LVS 3.1;00977;11070:22;22:00;66,2; 2,30; 2,14;  50,595;  46,990;56,3;956,0; 3,5;;;19,4;82,5;1;Time;;;;;
08.10.2023 08:30:00;LVS 3.1;00977;11071:22;23:00;66,2; 2,30; 2,14;  52,895;  49,133;56,9;956,0; 3,6;;;19,5;80,1;1;Time;;;;;
08.10.2023 09:30:00;LVS 3.1;00977;11072:22;24:00;66,2; 2,30; 2,14;  55,195;  51,276;56,6;956,0; 3,7;;;19,6;77,7;1;Time;;;;;
08.10.2023 09:30:03;LVS 3.1;00977;11072:22;24:00;66,2; 2,30; 2,15;  55,197;  51,278;56,6;957,0; 3,5;;;19,6;77,7;1;Time;;;end;;
08.10.2023 09:30:03;LVS 3.1;00977;11072:22;24:00;66,2; 2,30; 2,15;  55,197;  51,278;56,9;960,0; 5,4;;;19,9;85,6;1;Time;;;average values;;
09.10.2023 15:49:24;LVS 3.1;00977;11072:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;977,0; 3,2;;;26,8;86,6;1;Time;;;start of measurement;;
10.10.2023 09:30:00;LVS 3.1;00977;11072:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;985,0; 0,8;;;26,4;85,2;1;Time;;;;
10.10.2023 10:30:00;LVS 3.1;00977;11073:22;1:00;66,1; 2,29; 2,23;   2,295;   2,226;55,8;985,0; 0,8;;;17,8;85,6;1;Time;;;;;
10.10.2023 11:30:00;LVS 3.1;00977;11074:22;2:00;66,1; 2,30; 2,23;   4,595;   4,457;55,3;985,0; 1,0;;;17,4;86,1;1;Time;;;;;
10.10.2023 12:30:00;LVS 3.1;00977;11075:22;3:00;66,1; 2,30; 2,23;   6,895;   6,683;55,8;985,0; 1,6;;;17,8;82,3;1;Time;;;;;
10.10.2023 13:30:00;LVS 3.1;00977;11076:22;4:00;65,9; 2,30; 2,22;   9,195;   8,906;55,6;986,0; 2,3;;;18,3;78,4;1;Time;;;;;
10.10.2023 14:30:00;LVS 3.1;00977;11077:22;5:00;65,9; 2,30; 2,22;  11,495;  11,124;55,5;986,0; 2,8;;;18,7;74,4;1;Time;;;;;
10.10.2023 15:30:00;LVS 3.1;00977;11078:22;6:00;66,4; 2,30; 2,22;  13,795;  13,344;55,8;987,0; 2,9;;;18,9;72,3;1;Time;;;;;
10.10.2023 16:30:00;LVS 3.1;00977;11079:22;7:00;66,3; 2,30; 2,23;  16,095;  15,573;55,5;988,0; 1,9;;;18,5;81,1;1;Time;;;;;
10.10.2023 17:30:00;LVS 3.1;00977;11080:22;8:00;66,2; 2,30; 2,23;  18,395;  17,802;55,8;989,0; 2,2;;;18,4;77,0;1;Time;;;;;
10.10.2023 18:30:00;LVS 3.1;00977;11081:22;9:00;66,3; 2,30; 2,23;  20,695;  20,035;55,5;990,0; 1,9;;;18,2;76,7;1;Time;;;;;
10.10.2023 19:30:00;LVS 3.1;00977;11082:22;10:00;66,4; 2,30; 2,24;  22,995;  22,274;55,5;990,0; 1,4;;;17,9;79,1;1;Time;;;;;
10.10.2023 20:30:00;LVS 3.1;00977;11083:22;11:00;66,5; 2,30; 2,25;  25,295;  24,520;55,5;991,0; 0,8;;;17,6;83,6;1;Time;;;;;
10.10.2023 21:30:00;LVS 3.1;00977;11084:22;12:00;66,5; 2,30; 2,25;  27,595;  26,770;55,8;992,0; 0,5;;;17,4;84,8;1;Time;;;;;
10.10.2023 22:30:00;LVS 3.1;00977;11085:22;13:00;66,6; 2,30; 2,25;  29,895;  29,024;55,8;993,0; 0,2;;;17,2;85,8;1;Time;;;;;
10.10.2023 23:30:00;LVS 3.1;00977;11086:22;14:00;66,6; 2,30; 2,26;  32,195;  31,282;55,9;993,0;-0,1;;;17,0;86,8;1;Time;;;;;
11.10.2023 00:30:00;LVS 3.1;00977;11087:22;15:00;66,6; 2,30; 2,26;  34,495;  33,543;56,1;993,0;-0,5;;;16,8;87,1;1;Time;;;;;
11.10.2023 01:30:00;LVS 3.1;00977;11088:22;16:00;66,8; 2,30; 2,26;  36,795;  35,808;56,1;994,0;-0,6;;;16,8;87,9;1;Time;;;;;
11.10.2023 02:30:00;LVS 3.1;00977;11089:22;17:00;66,7; 2,30; 2,27;  39,095;  38,076;56,1;994,0;-1,0;;;16,6;88,3;1;Time;;;;;
11.10.2023 03:30:00;LVS 3.1;00977;11090:22;18:00;66,7; 2,30; 2,27;  41,395;  40,341;56,7;995,0;-0,5;;;16,7;86,2;1;Time;;;;;
11.10.2023 04:30:00;LVS 3.1;00977;11091:22;19:00;66,7; 2,30; 2,27;  43,695;  42,607;56,4;995,0;-0,5;;;16,8;85,0;1;Time;;;;;
11.10.2023 05:30:00;LVS 3.1;00977;11092:22;20:00;66,8; 2,30; 2,27;  45,995;  44,878;56,1;996,0;-0,9;;;16,7;85,8;1;Time;;;;;
11.10.2023 06:30:00;LVS 3.1;00977;11093:22;21:00;66,9; 2,30; 2,28;  48,295;  47,154;56,2;996,0;-1,3;;;16,4;86,8;1;Time;;;;;
11.10.2023 07:30:00;LVS 3.1;00977;11094:22;22:00;66,8; 2,30; 2,28;  50,595;  49,430;56,7;997,0;-1,3;;;16,3;87,2;1;Time;;;;;
11.10.2023 08:30:00;LVS 3.1;00977;11095:22;23:00;66,6; 2,30; 2,27;  52,895;  51,697;57,0;997,0;-0,2;;;16,9;83,5;1;Time;;;;;
11.10.2023 09:30:00;LVS 3.1;00977;11096:22;24:00;66,2; 2,30; 2,26;  55,195;  53,955;56,7;997,0; 0,9;;;17,9;80,4;1;Time;;;;;
11.10.2023 09:30:03;LVS 3.1;00977;11096:22;24:00;66,2; 2,30; 2,25;  55,197;  53,957;57,0;997,0; 2,0;;;18,2;77,6;1;Time;;;end;;
11.10.2023 09:30:03;LVS 3.1;00977;11096:22;24:00;66,2; 2,30; 2,25;  55,197;  53,957;56,7;992,0; 0,6;;;17,5;83,0;1;Time;;;average values;;
12.10.2023 10:35:16;LVS 3.1;00977;11096:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 8,4;;;27,6;77,0;1;Time;;;start of measurement;;
12.10.2023 10:40:00;LVS 3.1;00977;11096:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;975,0; 8,5;;;27,6;76,2;1;Time;;;;
12.10.2023 11:40:00;LVS 3.1;00977;11097:22;1:00;64,5; 2,29; 2,14;   2,295;   2,139;56,9;974,0; 9,0;;;21,4;74,5;1;Time;;;;;
12.10.2023 12:40:00;LVS 3.1;00977;11098:22;2:00;64,6; 2,30; 2,13;   4,595;   4,274;56,5;973,0; 9,8;;;21,3;73,6;1;Time;;;;;
12.10.2023 13:40:00;LVS 3.1;00977;11099:22;3:00;64,7; 2,30; 2,13;   6,895;   6,406;56,7;973,0;10,3;;;21,5;75,3;1;Time;;;;;
12.10.2023 14:40:00;LVS 3.1;00977;11100:22;4:00;64,8; 2,30; 2,13;   9,195;   8,539;56,7;974,0;10,2;;;21,7;80,3;1;Time;;;;;
12.10.2023 15:40:00;LVS 3.1;00977;11101:22;5:00;64,6; 2,30; 2,14;  11,495;  10,674;56,7;974,0;10,0;;;21,6;86,7;1;Time;;;;;
12.10.2023 16:40:00;LVS 3.1;00977;11102:22;6:00;64,5; 2,30; 2,13;  13,795;  12,804;56,8;973,0;10,6;;;21,2;85,2;1;Time;;;;;
12.10.2023 17:40:00;LVS 3.1;00977;11103:22;7:00;64,2; 2,30; 2,13;  16,095;  14,930;57,0;974,0;11,1;;;21,6;83,1;1;Time;;;;;
12.10.2023 18:40:00;LVS 3.1;00977;11104:22;8:00;64,5; 2,30; 2,13;  18,395;  17,059;57,6;974,0;10,9;;;21,6;87,3;1;Time;;;;;
12.10.2023 19:40:00;LVS 3.1;00977;11105:22;9:00;64,3; 2,30; 2,13;  20,695;  19,187;57,6;974,0;11,2;;;21,6;85,7;1;Time;;;;;
12.10.2023 20:40:00;LVS 3.1;00977;11106:22;10:00;64,3; 2,30; 2,13;  22,995;  21,314;57,3;975,0;11,3;;;21,8;81,7;1;Time;;;;;
12.10.2023 21:27:48;LVS 3.1;00977;11107:09;10:47;64,4; 2,30; 2,13;  24,827;  23,012;57,3;975,0;11,1;;;21,8;78,4;1;Time;;;cancelled by user;;
12.10.2023 21:27:48;LVS 3.1;00977;11107:09;10:47;64,4; 2,30; 2,16;  24,827;  23,012;57,3;974,0;10,5;;;21,6;81,1;1;Time;;;average values;;
12.10.2023 21:31:34;LVS 3.1;00977;11107:09;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;44,8;976,0;10,8;;;25,2;76,7;1;Time;;;start of measurement;;
12.10.2023 21:32:00;LVS 3.1;00977;11107:09;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;976,0;10,8;;;25,2;76,7;1;Time;;;;
12.10.2023 22:32:00;LVS 3.1;00977;11108:09;1:00;64,3; 2,29; 2,13;   2,295;   2,129;55,5;976,0;10,8;;;21,9;74,6;1;Time;;;;;
12.10.2023 23:32:00;LVS 3.1;00977;11109:09;2:00;64,4; 2,30; 2,14;   4,595;   4,266;56,0;976,0;10,3;;;21,5;72,0;1;Time;;;;;
13.10.2023 00:32:00;LVS 3.1;00977;11110:09;3:00;64,7; 2,30; 2,14;   6,895;   6,408;54,7;976,0; 9,8;;;21,1;75,2;1;Time;;;;;
13.10.2023 01:32:00;LVS 3.1;00977;11111:09;4:00;65,0; 2,30; 2,15;   9,195;   8,553;55,5;976,0; 9,3;;;21,3;82,9;1;Time;;;;;
13.10.2023 02:32:00;LVS 3.1;00977;11112:09;5:00;64,9; 2,30; 2,15;  11,495;  10,700;54,9;976,0; 9,1;;;21,2;82,3;1;Time;;;;;
13.10.2023 03:32:00;LVS 3.1;00977;11113:09;6:00;65,0; 2,30; 2,15;  13,795;  12,851;54,9;976,0; 8,7;;;21,2;81,4;1;Time;;;;;
13.10.2023 04:32:00;LVS 3.1;00977;11114:09;7:00;65,0; 2,30; 2,15;  16,095;  15,004;55,2;977,0; 8,4;;;21,1;80,8;1;Time;;;;;
13.10.2023 05:32:00;LVS 3.1;00977;11115:09;8:00;65,1; 2,30; 2,15;  18,395;  17,159;55,2;977,0; 8,4;;;21,2;80,9;1;Time;;;;;
13.10.2023 06:32:00;LVS 3.1;00977;11116:09;9:00;65,2; 2,30; 2,16;  20,695;  19,316;55,2;978,0; 8,2;;;21,1;80,7;1;Time;;;;;
13.10.2023 07:32:00;LVS 3.1;00977;11117:09;10:00;65,2; 2,30; 2,16;  22,995;  21,478;55,5;978,0; 7,8;;;21,0;80,5;1;Time;;;;;
13.10.2023 08:32:00;LVS 3.1;00977;11118:09;11:00;65,0; 2,30; 2,16;  25,295;  23,639;55,5;980,0; 8,2;;;21,2;77,7;1;Time;;;;;
13.10.2023 09:25:03;LVS 3.1;00977;11119:02;11:53;65,0; 2,30; 2,16;  27,328;  25,550;55,5;981,0; 8,6;;;21,5;74,5;1;Time;;;end;;
13.10.2023 09:25:03;LVS 3.1;00977;11119:02;11:53;65,0; 2,30; 2,15;  27,328;  25,550;55,5;978,0; 9,0;;;21,3;78,7;1;Time;;;average values;;
13.10.2023 09:27:35;LVS 3.1;00977;11119:02;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;981,0; 8,6;;;25,0;72,9;1;Time;;;start of measurement;;
13.10.2023 09:30:00;LVS 3.1;00977;11119:02;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;981,0; 8,6;;;25,6;72,5;1;Time;;;;
13.10.2023 10:30:00;LVS 3.1;00977;11120:02;1:00;64,9; 2,29; 2,15;   2,295;   2,153;56,6;982,0; 9,2;;;22,3;69,2;1;Time;;;;;
13.10.2023 11:30:00;LVS 3.1;00977;11121:02;2:00;64,6; 2,30; 2,16;   4,595;   4,310;56,6;983,0; 9,6;;;22,3;64,3;1;Time;;;;;
13.10.2023 12:30:00;LVS 3.1;00977;11122:02;3:00;64,3; 2,30; 2,15;   6,895;   6,460;57,2;984,0;10,9;;;22,8;56,4;1;Time;;;;;
13.10.2023 13:30:00;LVS 3.1;00977;11123:02;4:00;64,1; 2,30; 2,15;   9,195;   8,612;57,2;985,0;11,0;;;22,8;55,8;1;Time;;;;;
13.10.2023 14:30:00;LVS 3.1;00977;11124:02;5:00;63,9; 2,30; 2,14;  11,495;  10,757;57,2;986,0;12,1;;;23,0;49,9;1;Time;;;;;
13.10.2023 15:30:00;LVS 3.1;00977;11125:02;6:00;63,9; 2,30; 2,14;  13,795;  12,900;56,9;986,0;12,6;;;23,1;48,0;1;Time;;;;;
13.10.2023 16:30:00;LVS 3.1;00977;11126:02;7:00;64,2; 2,30; 2,15;  16,095;  15,050;56,9;987,0;11,7;;;22,3;50,9;1;Time;;;;;
13.10.2023 17:30:00;LVS 3.1;00977;11127:02;8:00;64,3; 2,30; 2,16;  18,395;  17,208;57,0;987,0;10,9;;;21,8;53,1;1;Time;;;;;
13.10.2023 18:30:00;LVS 3.1;00977;11128:02;9:00;64,5; 2,30; 2,16;  20,695;  19,373;57,1;988,0;10,2;;;21,4;57,0;1;Time;;;;;
