Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"37,2","2,30","2,08","55,144","50,630","64,9","980,0","19,0","27,5","20,2","29,8","78,8",1,,2023-07-25 09:35:03
"37,2","2,30","2,11","55,144","50,630","64,9","982,0","15,8","24,8","20,7","27,8","85,7",1,,2023-07-25 09:35:25
"0,0","0,00","0,00","0,000","0,000","0,0","977,0","19,9","27,5","20,2","23,0","89,8",1,,2023-07-28 09:38:53
"0,0","0,00","0,00","0,000","0,000","0,4","977,0","19,8","26,3","19,5","22,6","90,1",1,,2023-07-28 09:40:00
"36,0","2,29","2,07","2,295","2,073","62,8","977,0","18,8","22,5","20,6","24,1","93,2",1,,2023-07-28 10:40:00
"36,1","2,30","2,06","4,592","4,137","63,1","977,0","20,3","23,1","21,1","25,0","90,0",1,,2023-07-28 11:40:00
"36,3","2,30","2,06","6,890","6,196","63,1","977,0","21,2","24,3","20,9","25,6","84,8",1,,2023-07-28 12:40:00
"36,3","2,30","2,06","9,188","8,260","62,5","978,0","20,6","23,8","20,8","25,5","87,2",1,,2023-07-28 13:40:00
"36,4","2,30","2,06","11,486","10,325","62,8","977,0","20,4","23,7","20,9","25,4","88,2",1,,2023-07-28 14:40:00
"36,5","2,30","2,07","13,783","12,392","62,8","979,0","20,5","23,9","20,8","25,5","85,7",1,,2023-07-28 15:40:00
"36,6","2,30","2,08","16,081","14,473","62,9","979,0","18,8","23,3","20,6","25,3","87,8",1,,2023-07-28 16:40:00
"36,6","2,30","2,09","18,379","16,560","64,3","979,0","17,6","22,6","20,6","25,0","92,3",1,,2023-07-28 17:40:00
"36,5","2,30","2,08","20,676","18,644","62,9","979,0","18,3","22,7","20,6","24,9","90,5",1,,2023-07-28 18:40:00
"36,7","2,30","2,09","22,974","20,917","62,8","980,0","18,2","22,7","20,6","24,9","89,8",1,,2023-07-28 19:40:00
"36,8","2,30","2,09","25,272","23,009","63,7","980,0","17,4","22,4","20,6","24,9","89,2",1,,2023-07-28 20:40:00
"36,8","2,30","2,10","27,569","25,106","62,6","980,0","16,7","22,1","20,6","24,8","92,1",1,,2023-07-28 21:40:00
"36,9","2,30","2,10","29,867","27,208","63,4","980,0","16,1","21,9","20,6","24,7","93,1",1,,2023-07-28 22:40:00
"37,0","2,30","2,11","32,165","29,318","62,9","981,0","15,2","21,6","20,6","24,6","93,9",1,,2023-07-28 23:40:00
"37,1","2,30","2,11","34,463","31,429","63,7","982,0","15,1","21,6","20,6","24,7","94,5",1,,2023-07-29 00:40:00
"37,1","2,30","2,11","36,760","33,543","63,7","982,0","14,8","21,5","20,6","24,6","92,4",1,,2023-07-29 01:40:00
"37,1","2,30","2,12","39,058","35,659","63,7","981,0","14,5","21,3","20,6","24,6","92,4",1,,2023-07-29 02:40:00
"37,1","2,30","2,12","41,356","37,776","64,3","982,0","14,4","21,3","20,6","24,5","92,4",1,,2023-07-29 03:40:00
"37,1","2,30","2,12","43,654","39,893","63,4","981,0","14,2","21,2","20,6","24,5","92,5",1,,2023-07-29 04:40:00
"37,1","2,30","2,12","45,951","42,011","64,0","981,0","14,1","21,2","20,6","24,5","91,7",1,,2023-07-29 05:40:00
"37,1","2,30","2,12","48,249","44,129","64,2","981,0","14,1","21,3","20,7","24,8","92,7",1,,2023-07-29 06:40:00
"37,1","2,30","2,12","50,547","46,246","63,4","981,0","14,1","21,4","20,6","24,8","93,1",1,,2023-07-29 07:40:00
"37,1","2,30","2,12","52,845","48,361","63,7","980,0","14,3","21,6","20,6","24,8","92,0",1,,2023-07-29 08:40:00
"37,1","2,30","2,11","55,142","50,474","62,5","980,0","14,6","21,8","20,6","24,9","91,6",1,,2023-07-29 09:40:00
"37,1","2,30","2,11","55,144","50,476","64,2","981,0","14,8","21,9","21,0","25,0","91,6",1,,2023-07-29 09:40:03
"37,1","2,30","2,10","55,144","50,476","64,2","981,0","16,8","22,3","20,7","24,9","91,0",1,,2023-07-29 09:40:25
"0,0","0,00","0,00","0,000","0,000","0,0","985,0","22,9","21,9","21,0","23,0","51,3",1,,2023-07-31 16:56:02
"0,0","0,00","0,00","0,000","0,000","0,0","985,0","22,7","26,3","20,8","23,2","52,9",1,,2023-07-31 17:00:00
"35,3","2,29","2,06","2,295","2,060","62,6","985,0","22,9","24,2","20,7","24,6","52,6",1,,2023-07-31 18:00:00
"36,0","2,30","2,06","4,593","4,123","63,1","985,0","22,9","24,8","20,6","25,7","53,1",1,,2023-07-31 19:00:00
"36,2","2,30","2,07","6,890","6,194","61,6","985,0","21,8","24,6","20,6","25,9","56,8",1,,2023-07-31 20:00:00
"36,5","2,30","2,08","9,188","8,272","63,4","985,0","20,9","24,5","20,7","25,8","60,2",1,,2023-07-31 21:00:00
"36,7","2,30","2,10","11,486","10,368","63,1","986,0","18,5","23,8","20,6","25,4","69,4",1,,2023-07-31 22:00:00
"36,8","2,30","2,11","13,783","12,475","62,8","986,0","17,1","23,2","20,6","25,0","77,5",1,,2023-07-31 23:00:00
