Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"35,9","2,30","2,05","50,545","45,787","64,2","986,0","25,6","27,2","20,6","27,0","48,0",1,,2023-08-01 15:00:00
"35,8","2,30","2,04","52,843","47,828","64,8","986,0","26,4","27,2","20,6","27,0","46,0",1,,2023-08-01 16:00:00
"35,9","2,30","2,04","55,140","49,872","63,6","986,0","25,9","27,2","20,6","27,1","46,9",1,,2023-08-01 17:00:00
"35,9","2,30","2,05","55,142","49,873","63,9","986,0","25,5","26,9","21,0","26,8","50,7",1,,2023-08-01 17:00:03
"35,9","2,30","2,08","55,142","49,873","63,9","986,0","21,2","24,8","20,6","25,7","63,4",1,,2023-08-01 17:00:25
"0,0","0,00","0,00","0,000","0,000","0,1","985,0","25,6","26,8","20,7","22,2","64,4",1,,2023-08-03 09:30:15
"0,0","0,00","0,00","0,000","0,000","0,1","985,0","25,6","26,8","20,7","22,2","64,3",1,,2023-08-03 09:30:16
"34,9","2,29","2,04","2,294","2,039","64,9","985,0","25,9","26,0","20,7","24,7","63,2",1,,2023-08-03 10:30:16
"35,4","2,30","2,04","4,592","4,074","65,1","985,0","26,9","27,1","20,6","26,4","58,7",1,,2023-08-03 11:30:16
"35,7","2,30","2,03","6,890","6,107","64,4","985,0","27,2","27,7","20,7","27,3","57,3",1,,2023-08-03 12:30:16
"35,8","2,30","2,03","9,187","8,138","63,9","985,0","27,5","28,5","20,7","29,0","54,4",1,,2023-08-03 13:30:16
"35,9","2,30","2,03","11,485","10,165","64,2","984,0","28,0","29,4","20,7","29,8","52,9",1,,2023-08-03 14:30:16
"35,9","2,30","2,02","13,783","12,188","64,1","984,0","28,4","30,1","20,7","30,3","51,2",1,,2023-08-03 15:30:16
"36,3","2,30","2,04","16,080","14,228","63,9","984,0","26,1","29,1","20,7","30,1","61,0",1,,2023-08-03 16:30:16
"36,1","2,30","2,04","18,378","16,268","64,4","984,0","26,1","28,5","20,7","29,8","59,9",1,,2023-08-03 17:30:16
"36,1","2,30","2,03","20,676","18,301","64,2","984,0","27,2","29,3","20,7","30,0","52,2",1,,2023-08-03 18:30:16
"36,3","2,30","2,04","22,973","20,340","64,7","985,0","26,3","29,0","20,6","29,9","57,5",1,,2023-08-03 19:30:16
"36,4","2,30","2,05","25,271","22,394","63,7","985,0","24,2","27,5","20,7","29,1","64,9",1,,2023-08-03 20:30:16
"36,4","2,30","2,07","27,569","24,459","64,1","985,0","22,6","26,1","20,7","27,9","73,5",1,,2023-08-03 21:30:16
"36,5","2,30","2,07","29,867","26,526","64,9","985,0","22,4","25,5","20,7","27,2","74,8",1,,2023-08-03 22:30:16
"36,6","2,30","2,07","32,164","28,599","65,0","985,0","21,7","25,1","20,7","26,9","78,7",1,,2023-08-03 23:30:16
"36,5","2,30","2,08","34,462","30,679","64,2","986,0","20,8","24,6","20,7","26,5","83,0",1,,2023-08-04 00:30:16
"36,4","2,30","2,07","36,760","32,748","64,0","986,0","22,2","24,9","20,7","27,0","74,8",1,,2023-08-04 01:30:16
"36,4","2,30","2,07","39,058","34,816","64,3","986,0","22,4","25,6","20,7","27,6","73,4",1,,2023-08-04 02:30:16
"36,5","2,30","2,07","41,355","36,887","65,1","985,0","21,9","25,8","20,7","27,9","75,9",1,,2023-08-04 03:30:16
"36,6","2,30","2,07","43,653","38,962","64,5","985,0","21,3","25,7","20,7","27,9","78,1",1,,2023-08-04 04:30:16
"36,6","2,30","2,07","45,951","41,036","65,1","985,0","21,5","25,9","20,7","28,1","77,5",1,,2023-08-04 05:30:16
"36,6","2,30","2,07","48,248","43,111","64,8","986,0","21,5","26,1","20,7","28,2","78,7",1,,2023-08-04 06:30:16
"36,5","2,30","2,07","50,546","45,181","66,0","986,0","22,3","26,7","20,7","28,5","77,0",1,,2023-08-04 07:30:16
"36,4","2,30","2,06","52,844","47,244","64,9","986,0","23,2","27,6","20,7","28,2","73,9",1,,2023-08-04 08:30:16
"36,2","2,30","2,05","55,133","49,286","66,0","986,0","25,3","28,1","21,0","28,1","67,2",1,,2023-08-04 09:30:03
"36,2","2,30","2,05","55,133","49,286","65,8","985,0","24,3","27,1","20,7","28,2","67,5",1,,2023-08-04 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,6","991,0","25,8","28,2","20,1","23,0","55,8",1,,2023-08-07 09:06:35
"0,0","0,00","0,00","0,000","0,000","0,8","992,0","26,3","26,0","21,2","23,4","55,0",1,,2023-08-07 09:30:00
"35,0","2,29","2,05","2,295","2,049","64,3","991,0","26,4","26,1","20,6","25,5","53,6",1,,2023-08-07 10:30:00
"35,4","2,30","2,05","4,593","4,095","63,9","991,0","27,0","27,3","20,7","27,1","50,5",1,,2023-08-07 11:30:00
"35,6","2,30","2,04","6,890","6,136","64,0","990,0","27,7","28,7","20,7","29,2","48,4",1,,2023-08-07 12:30:00
"35,7","2,30","2,03","9,188","8,170","63,9","989,0","28,5","29,9","20,6","30,5","46,4",1,,2023-08-07 13:30:00
"35,9","2,30","2,03","11,486","10,199","63,9","989,0","29,1","30,7","20,7","31,2","45,0",1,,2023-08-07 14:30:00
"35,9","2,30","2,03","13,783","12,225","63,9","988,0","29,3","31,0","20,7","31,4","45,3",1,,2023-08-07 15:30:00
"36,0","2,30","2,02","16,081","14,248","63,6","987,0","29,5","31,0","20,6","31,4","45,1",1,,2023-08-07 16:30:00
"36,0","2,30","2,02","18,379","16,270","63,6","986,0","29,3","30,8","20,7","31,4","45,1",1,,2023-08-07 17:30:00
"36,1","2,30","2,02","20,676","18,295","63,3","986,0","28,8","30,7","20,6","31,4","46,3",1,,2023-08-07 18:30:00
"36,2","2,30","2,03","22,974","20,324","63,6","985,0","28,0","30,3","20,6","31,1","47,6",1,,2023-08-07 19:30:00
"36,3","2,30","2,04","25,272","22,362","63,6","985,0","26,7","29,3","20,6","30,6","50,4",1,,2023-08-07 20:30:00
"36,3","2,30","2,04","27,569","24,406","63,7","985,0","25,7","28,6","20,7","30,1","53,8",1,,2023-08-07 21:30:00
"36,4","2,30","2,05","29,867","26,459","63,1","986,0","24,6","28,0","20,7","29,6","57,4",1,,2023-08-07 22:30:00
"36,4","2,30","2,06","32,165","28,515","63,7","985,0","23,9","27,4","20,7","29,0","58,9",1,,2023-08-07 23:30:00
"0,0","0,00","0,00","0,000","0,000","0,0","994,0","19,6","27,6","21,3","23,4","69,6",1,,2023-08-09 21:34:16
"0,0","0,00","0,00","0,000","0,000","0,0","1000,0","21,5","26,0","19,2","21,8","63,3",1,,2023-08-10 09:30:00
"35,7","2,29","2,10","2,295","2,096","65,0","999,0","22,2","24,5","20,7","24,3","61,5",1,,2023-08-10 10:30:00
"36,0","2,30","2,09","4,592","4,191","65,2","999,0","23,4","26,0","20,7","26,6","55,7",1,,2023-08-10 11:30:00
"36,2","2,30","2,08","6,890","6,273","65,5","999,0","24,6","27,2","20,7","27,3","51,4",1,,2023-08-10 12:30:00
"36,2","2,30","2,09","9,188","8,384","64,6","1000,0","23,5","27,0","20,7","27,6","52,0",1,,2023-08-10 13:30:00
"36,2","2,30","2,08","11,485","10,460","65,1","1000,0","25,6","28,0","20,7","28,2","47,0",1,,2023-08-10 14:30:00
"36,1","2,30","2,08","13,783","12,536","64,8","1000,0","25,5","28,6","20,6","28,8","46,3",1,,2023-08-10 15:30:00
"36,1","2,30","2,08","16,081","14,611","64,5","1000,0","25,5","28,8","20,7","29,0","45,5",1,,2023-08-10 16:30:00
"36,2","2,30","2,07","18,378","16,680","65,3","999,0","26,4","28,9","20,7","29,1","41,9",1,,2023-08-10 17:30:00
"36,3","2,30","2,07","20,676","18,754","64,8","999,0","25,5","29,2","20,7","29,4","44,4",1,,2023-08-10 18:30:00
"36,5","2,30","2,08","22,974","20,834","65,0","1000,0","24,9","28,6","20,7","29,2","47,7",1,,2023-08-10 19:30:00
"36,7","2,30","2,10","25,271","22,931","64,2","1000,0","22,4","27,1","20,6","28,6","55,2",1,,2023-08-10 20:30:00
"36,8","2,30","2,11","27,569","25,043","64,8","1000,0","20,5","25,8","20,6","27,9","61,3",1,,2023-08-10 21:30:00
"36,8","2,30","2,12","29,867","27,160","64,8","1000,0","19,8","25,1","20,7","27,4","65,6",1,,2023-08-10 22:30:00
"37,0","2,30","2,13","32,164","29,285","64,6","1000,0","18,8","24,5","20,7","27,0","71,3",1,,2023-08-10 23:30:00
"37,0","2,30","2,13","34,462","31,418","64,6","1001,0","17,7","24,1","20,7","26,9","76,1",1,,2023-08-11 00:30:00
"37,0","2,30","2,14","36,760","33,555","64,5","1001,0","17,2","24,0","20,7","27,1","78,5",1,,2023-08-11 01:30:00
"37,1","2,30","2,14","39,057","35,694","65,2","1001,0","16,8","23,9","20,7","26,9","80,7",1,,2023-08-11 02:30:00
"37,1","2,30","2,14","41,355","37,834","65,2","1000,0","16,8","23,6","20,7","26,6","81,9",1,,2023-08-11 03:30:00
"37,1","2,30","2,14","43,652","39,976","64,6","1000,0","16,3","23,4","20,6","26,4","84,5",1,,2023-08-11 04:30:00
"37,1","2,30","2,14","45,950","42,120","64,9","1000,0","16,0","23,1","20,7","26,2","87,6",1,,2023-08-11 05:30:00
"36,9","2,30","2,13","48,248","44,254","63,7","999,0","17,3","23,7","20,7","26,5","85,9",1,,2023-08-11 06:30:00
"36,7","2,30","2,12","50,545","46,372","65,1","999,0","19,3","24,8","20,7","27,3","80,4",1,,2023-08-11 07:30:00
"37,0","2,30","2,11","52,843","48,484","65,1","999,0","20,1","25,9","20,7","28,0","77,4",1,,2023-08-11 08:30:00
"37,0","2,30","2,12","55,141","50,606","64,8","999,0","18,8","25,5","20,7","27,9","86,5",1,,2023-08-11 09:30:00
"37,0","2,30","2,12","55,143","50,608","65,1","999,0","19,1","25,3","21,6","27,6","85,4",1,,2023-08-11 09:30:03
"37,0","2,30","2,11","55,143","50,608","65,6","1000,0","21,0","25,9","20,7","27,5","65,3",1,,2023-08-11 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,3","991,0","19,9","25,3","21,6","24,8","83,1",1,,2023-08-12 22:09:12
"0,0","0,00","0,00","0,000","0,000","0,6","990,0","19,8","27,7","20,5","24,8","77,9",1,,2023-08-13 09:30:00
"36,4","2,29","2,09","2,295","2,094","64,3","989,0","19,3","24,2","20,7","25,2","75,2",1,,2023-08-13 10:30:00
"36,8","2,30","2,10","4,592","4,197","64,0","989,0","18,7","24,1","20,7","26,1","74,4",1,,2023-08-13 11:30:00
"37,0","2,30","2,10","6,890","6,301","64,0","990,0","18,5","24,3","20,6","26,3","75,9",1,,2023-08-13 12:30:00
"37,0","2,30","2,11","9,188","8,408","64,0","990,0","18,2","24,3","20,7","26,2","76,8",1,,2023-08-13 13:30:00
"37,1","2,30","2,11","11,485","10,520","64,3","990,0","17,6","24,0","20,6","26,0","82,2",1,,2023-08-13 14:30:00
"37,0","2,30","2,11","13,783","12,625","64,0","990,0","18,6","24,4","20,7","26,2","79,2",1,,2023-08-13 15:30:00
"36,8","2,30","2,10","16,081","14,726","64,0","990,0","19,1","24,5","20,7","26,3","76,4",1,,2023-08-13 16:30:00
"36,9","2,30","2,10","18,379","16,828","63,7","990,0","19,0","24,5","20,6","26,2","78,0",1,,2023-08-13 17:30:00
"37,0","2,30","2,11","20,676","18,933","63,7","990,0","18,5","24,1","20,6","26,0","81,0",1,,2023-08-13 18:30:00
"37,0","2,30","2,11","22,974","21,043","63,7","990,0","18,0","23,8","20,6","25,9","84,8",1,,2023-08-13 19:30:00
"37,0","2,30","2,11","25,272","23,158","63,8","991,0","17,3","23,5","20,7","25,7","90,6",1,,2023-08-13 20:30:00
"37,0","2,30","2,11","27,569","25,272","64,1","991,0","17,4","23,3","20,6","25,5","91,1",1,,2023-08-13 21:30:00
"37,0","2,30","2,11","29,867","27,386","64,1","991,0","17,5","23,3","20,6","25,5","90,2",1,,2023-08-13 22:30:00
"37,0","2,30","2,11","32,165","29,501","63,8","991,0","17,5","23,3","20,6","25,5","90,7",1,,2023-08-13 23:30:00
"37,0","2,30","2,12","34,462","31,616","64,3","991,0","17,4","23,3","20,6","25,5","90,6",1,,2023-08-14 00:30:00
"37,0","2,30","2,12","36,760","33,732","64,7","991,0","17,4","23,3","20,7","25,5","90,4",1,,2023-08-14 01:30:00
"37,1","2,30","2,12","39,058","35,847","63,8","991,0","17,3","23,3","20,6","25,5","90,6",1,,2023-08-14 02:30:00
"37,1","2,30","2,12","41,356","37,963","64,3","991,0","17,3","23,2","20,6","25,5","91,6",1,,2023-08-14 03:30:00
"37,1","2,30","2,12","43,653","40,079","63,8","990,0","17,1","23,2","20,6","25,5","92,8",1,,2023-08-14 04:30:00
"37,2","2,30","2,12","45,951","42,196","63,8","991,0","17,0","23,2","20,6","25,5","93,0",1,,2023-08-14 05:30:00
"37,1","2,30","2,12","48,249","44,313","64,3","991,0","17,0","23,1","20,7","25,5","94,2",1,,2023-08-14 06:30:00
"37,0","2,30","2,11","50,547","46,427","63,8","991,0","17,4","23,2","20,6","25,6","92,8",1,,2023-08-14 07:30:00
"37,0","2,30","2,11","52,844","48,539","63,8","991,0","17,8","23,4","20,6","25,7","91,0",1,,2023-08-14 08:30:00
"37,0","2,30","2,11","55,142","50,651","64,3","991,0","17,8","23,5","20,7","25,7","91,0",1,,2023-08-14 09:30:00
"37,0","2,30","2,10","55,144","50,653","64,3","991,0","18,6","23,7","21,6","25,8","88,3",1,,2023-08-14 09:30:03
"37,0","2,30","2,11","55,144","50,653","64,0","991,0","17,9","23,7","20,6","25,8","86,0",1,,2023-08-14 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,1","1000,0","18,3","23,7","21,6","23,4","74,8",1,,2023-08-15 21:55:45
"0,0","0,00","0,00","0,000","0,000","0,0","1002,0","23,3","26,1","19,7","22,6","60,0",1,,2023-08-16 09:30:00
"35,2","2,29","2,09","2,295","2,088","64,0","1002,0","24,1","25,3","20,7","24,6","56,0",1,,2023-08-16 10:30:00
"35,5","2,30","2,08","4,593","4,171","63,6","1001,0","25,0","26,2","20,6","26,2","48,3",1,,2023-08-16 11:30:00
"35,8","2,30","2,08","6,890","6,246","63,8","1001,0","26,0","27,5","20,7","27,3","45,7",1,,2023-08-16 12:30:00
"35,9","2,30","2,08","9,188","8,324","63,8","1001,0","25,6","27,9","20,7","27,9","46,8",1,,2023-08-16 13:30:00
"35,9","2,30","2,07","11,486","10,399","63,7","1001,0","26,0","28,2","20,7","28,3","45,1",1,,2023-08-16 14:30:00
"35,7","2,30","2,07","13,783","12,472","64,0","1001,0","26,1","28,3","20,7","28,5","44,5",1,,2023-08-16 15:30:00
"35,8","2,30","2,06","16,081","14,537","63,5","1000,0","27,2","29,1","20,6","28,9","41,5",1,,2023-08-16 16:30:00
"35,8","2,30","2,06","18,379","16,600","64,4","1000,0","27,4","28,8","20,6","28,8","41,6",1,,2023-08-16 17:30:00
"36,7","2,30","2,10","25,272","22,845","62,9","1000,0","21,8","27,5","20,6","29,2","59,4",1,,2023-08-16 20:30:00
"36,7","2,30","2,12","27,570","24,964","63,2","1000,0","19,4","25,2","20,7","26,9","67,7",1,,2023-08-16 21:30:00
"36,7","2,30","2,13","29,867","27,090","63,2","1000,0","18,7","24,6","20,7","26,8","70,8",1,,2023-08-16 22:30:00
"36,8","2,30","2,13","32,165","29,220","62,9","1000,0","18,0","24,1","20,7","26,5","73,8",1,,2023-08-16 23:30:00
"36,8","2,30","2,13","34,463","31,354","63,2","1000,0","17,5","24,0","20,7","26,7","77,3",1,,2023-08-17 00:30:00
"36,9","2,30","2,14","36,761","33,492","63,8","1000,0","17,1","23,9","20,7","26,6","80,6",1,,2023-08-17 01:30:00
"36,9","2,30","2,14","39,058","35,632","63,5","1000,0","16,7","23,6","20,7","26,4","83,9",1,,2023-08-17 02:30:00
"36,8","2,30","2,14","41,356","37,775","64,4","1000,0","16,3","23,4","20,7","26,2","86,9",1,,2023-08-17 03:30:00
"36,9","2,30","2,15","43,654","39,922","63,8","1001,0","15,9","23,1","20,7","26,0","89,5",1,,2023-08-17 04:30:00
"36,8","2,30","2,15","45,951","42,070","65,0","1001,0","15,7","22,8","20,7","25,8","91,2",1,,2023-08-17 05:30:00
"36,7","2,30","2,15","48,249","44,216","64,5","1001,0","16,1","22,8","20,6","25,8","91,0",1,,2023-08-17 06:30:00
"36,3","2,30","2,12","50,547","46,340","65,0","1001,0","19,0","23,6","20,7","26,0","80,1",1,,2023-08-17 07:30:00
"36,0","2,30","2,10","52,845","48,435","65,0","1001,0","23,1","25,8","20,7","26,8","61,9",1,,2023-08-17 08:30:00
"35,8","2,30","2,08","55,142","50,517","65,3","1001,0","25,1","27,4","20,7","27,2","54,2",1,,2023-08-17 09:30:00
"35,9","2,30","2,08","55,144","50,519","65,3","1001,0","26,2","28,1","19,7","27,6","52,4",1,,2023-08-17 09:30:03
"35,9","2,30","2,11","55,144","50,519","65,6","1000,0","21,7","26,0","20,7","27,3","63,6",1,,2023-08-17 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,0","1002,0","25,1","28,1","19,7","23,2","54,8",1,,2023-08-18 09:57:56
"0,0","0,00","0,00","0,000","0,000","0,1","1003,0","24,5","25,3","21,4","22,4","68,5",1,,2023-08-19 09:30:00
"35,0","2,29","2,08","2,295","2,083","63,6","1002,0","24,9","25,5","20,8","24,7","67,4",1,,2023-08-19 10:30:00
"35,5","2,30","2,07","4,592","4,157","63,8","1002,0","26,6","27,1","20,7","26,6","61,5",1,,2023-08-19 11:30:00
"35,7","2,30","2,07","6,890","6,227","63,8","1002,0","27,0","27,9","20,7","27,4","56,0",1,,2023-08-19 12:30:00
"35,4","2,30","2,06","9,188","8,290","63,8","1002,0","27,9","28,1","20,7","27,4","51,1",1,,2023-08-19 13:30:00
"35,6","2,30","2,06","11,486","10,349","63,7","1001,0","28,4","28,7","20,7","27,9","48,4",1,,2023-08-19 14:30:00
"35,8","2,30","2,06","13,783","12,406","63,0","1001,0","28,5","29,5","20,7","29,7","47,3",1,,2023-08-19 15:30:00
"35,7","2,30","2,05","16,081","14,459","62,4","1000,0","28,9","30,0","20,7","30,2","46,6",1,,2023-08-19 16:30:00
"35,9","2,30","2,06","18,379","16,517","63,8","1000,0","28,3","29,6","20,7","30,1","48,6",1,,2023-08-19 17:30:00
"36,2","2,30","2,06","20,676","18,581","63,6","1000,0","27,1","29,2","20,7","30,0","52,2",1,,2023-08-19 18:30:00
"36,3","2,30","2,08","22,974","20,660","63,6","1000,0","25,1","27,9","20,6","29,4","57,5",1,,2023-08-19 19:30:00
"36,5","2,30","2,09","25,272","22,770","63,3","1000,0","23,4","26,8","20,7","28,6","64,4",1,,2023-08-19 20:30:00
"36,4","2,30","2,10","27,569","24,871","63,1","1000,0","21,9","25,9","20,7","27,9","69,4",1,,2023-08-19 21:30:00
"36,6","2,30","2,10","29,867","26,974","64,3","999,0","21,5","25,4","20,7","27,2","70,3",1,,2023-08-19 22:30:00
"36,5","2,30","2,11","32,165","29,082","63,7","999,0","20,7","25,1","20,6","27,1","73,7",1,,2023-08-19 23:30:00
"36,7","2,30","2,11","34,463","31,191","63,4","998,0","20,4","25,0","20,7","27,1","80,3",1,,2023-08-20 00:30:00
"36,8","2,30","2,11","36,760","33,306","63,7","998,0","19,6","24,8","20,7","27,1","87,0",1,,2023-08-20 01:30:00
"36,8","2,30","2,11","39,058","35,420","64,0","998,0","19,4","24,7","20,7","26,9","88,2",1,,2023-08-20 02:30:00
"36,8","2,30","2,12","41,356","37,538","64,0","997,0","18,9","24,5","20,7","26,9","90,1",1,,2023-08-20 03:30:00
"36,8","2,30","2,12","43,653","39,656","64,0","997,0","18,6","24,5","20,7","27,0","91,9",1,,2023-08-20 04:30:00
"36,7","2,30","2,12","45,951","41,772","64,3","997,0","18,9","24,6","20,7","27,2","91,6",1,,2023-08-20 05:30:00
"36,6","2,30","2,11","48,249","43,881","64,3","997,0","19,8","25,0","20,7","27,2","86,8",1,,2023-08-20 06:30:00
"36,8","2,30","2,12","50,546","45,998","64,6","996,0","18,8","24,9","20,7","27,3","91,0",1,,2023-08-20 07:30:00
"36,8","2,30","2,12","52,844","48,113","64,8","996,0","18,8","24,9","20,7","27,2","91,5",1,,2023-08-20 08:30:00
"36,5","2,30","2,10","55,142","50,218","64,6","996,0","20,2","25,9","20,7","27,5","85,1",1,,2023-08-20 09:30:00
"36,5","2,30","2,09","55,143","50,220","65,4","996,0","21,6","26,9","20,6","28,0","80,5",1,,2023-08-20 09:30:03
"36,5","2,30","2,09","55,143","50,220","64,8","1000,0","23,1","26,5","20,7","27,7","70,7",1,,2023-08-20 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,4","992,0","15,1","26,9","20,6","23,8","67,5",1,,2023-08-21 22:05:36
"0,0","0,00","0,00","0,000","0,000","0,5","988,0","18,4","26,5","20,6","23,2","61,7",1,,2023-08-22 09:30:00
"36,0","2,29","2,09","2,295","2,086","64,3","987,0","19,8","23,9","20,6","24,3","57,0",1,,2023-08-22 10:30:00
"36,4","2,30","2,08","4,592","4,171","64,2","986,0","20,2","24,5","20,7","25,7","50,2",1,,2023-08-22 11:30:00
"36,6","2,30","2,09","6,890","6,264","63,3","986,0","19,1","24,4","20,6","26,1","54,5",1,,2023-08-22 12:30:00
"36,9","2,30","2,10","9,188","8,362","64,1","986,0","18,3","24,2","20,7","26,3","64,1",1,,2023-08-22 13:30:00
"36,9","2,30","2,10","11,485","10,466","64,1","987,0","17,6","24,2","20,7","26,4","69,6",1,,2023-08-22 14:30:00
"36,9","2,30","2,10","13,783","12,566","64,1","986,0","18,2","24,8","20,7","26,7","62,9",1,,2023-08-22 15:30:00
"36,9","2,30","2,10","16,081","14,664","63,8","986,0","18,4","24,8","20,7","26,8","63,1",1,,2023-08-22 16:30:00
"36,9","2,30","2,10","18,379","16,760","64,7","986,0","18,7","24,8","20,7","26,8","62,1",1,,2023-08-22 17:30:00
"37,0","2,30","2,09","20,676","18,936","64,7","986,0","18,8","25,0","20,6","26,9","63,7",1,,2023-08-22 18:30:00
"37,1","2,30","2,10","22,974","21,041","64,7","986,0","17,4","24,2","20,7","26,6","70,5",1,,2023-08-22 19:30:00
"37,2","2,30","2,11","25,272","23,150","64,4","986,0","16,9","23,8","20,6","26,4","73,1",1,,2023-08-22 20:30:00
"37,3","2,30","2,12","27,569","25,265","64,1","986,0","16,1","23,4","20,7","26,3","78,5",1,,2023-08-22 21:30:00
"37,4","2,30","2,12","29,867","27,382","64,2","986,0","15,8","23,1","20,6","26,0","82,2",1,,2023-08-22 22:30:00
"37,6","2,30","2,12","32,165","29,502","64,1","986,0","15,4","23,0","20,7","26,0","83,0",1,,2023-08-22 23:30:00
"37,6","2,30","2,12","34,462","31,625","64,2","986,0","14,9","22,7","20,6","25,8","84,6",1,,2023-08-23 00:30:00
"37,5","2,30","2,13","36,760","33,751","64,7","986,0","14,5","22,5","20,7","25,8","85,0",1,,2023-08-23 01:30:00
"37,5","2,30","2,13","39,058","35,880","65,0","986,0","14,0","22,2","20,7","25,6","86,1",1,,2023-08-23 02:30:00
"37,6","2,30","2,14","41,356","38,016","65,3","986,0","13,0","21,7","20,6","25,3","88,9",1,,2023-08-23 03:30:00
"37,6","2,30","2,14","43,653","40,156","64,5","985,0","12,4","21,3","20,6","25,0","91,6",1,,2023-08-23 04:30:00
"37,6","2,30","2,14","45,951","42,294","64,8","985,0","12,5","21,1","20,6","24,8","92,7",1,,2023-08-23 05:30:00
"37,4","2,30","2,13","48,248","44,424","65,3","985,0","13,8","21,5","20,6","25,0","90,3",1,,2023-08-23 06:30:00
"37,3","2,30","2,12","50,546","46,545","64,8","985,0","14,9","22,4","20,6","25,4","87,0",1,,2023-08-23 07:30:00
"37,2","2,30","2,11","52,844","48,657","65,3","985,0","16,0","23,1","20,6","25,7","82,8",1,,2023-08-23 08:30:00
"37,4","2,30","2,11","55,141","50,765","65,3","985,0","16,7","23,9","20,7","26,1","80,6",1,,2023-08-23 09:30:00
"37,3","2,30","2,12","55,143","50,767","64,7","986,0","16,0","23,8","20,2","26,0","84,1",1,,2023-08-23 09:30:03
"37,3","2,30","2,11","55,143","50,767","65,3","986,0","16,4","23,4","20,7","25,9","75,2",1,,2023-08-23 09:30:25
"0,0","0,00","0,00","0,000","0,000","0,4","993,0","17,5","23,8","20,2","21,6","52,4",1,,2023-08-25 09:12:38
"0,0","0,00","0,00","0,000","0,000","0,0","992,0","18,6","27,3","20,1","21,6","51,7",1,,2023-08-25 09:30:00
"36,2","2,29","2,11","2,295","2,110","65,4","992,0","18,1","24,6","20,6","23,4","49,0",1,,2023-08-25 10:30:00
"36,7","2,30","2,11","4,592","4,224","64,2","992,0","17,9","25,1","20,7","24,9","48,0",1,,2023-08-25 11:30:00
"36,8","2,30","2,11","6,890","6,335","65,0","992,0","18,4","24,9","20,6","25,3","46,3",1,,2023-08-25 12:30:00
"36,6","2,30","2,11","9,188","8,446","65,2","992,0","18,3","25,5","20,7","25,9","44,2",1,,2023-08-25 13:30:00
"36,7","2,30","2,10","11,485","10,541","64,9","992,0","20,4","26,6","20,7","26,4","39,1",1,,2023-08-25 14:30:00
"36,7","2,30","2,10","13,783","12,641","64,9","992,0","19,7","26,8","20,7","26,8","40,7",1,,2023-08-25 15:30:00
"36,8","2,30","2,11","16,081","14,749","64,3","992,0","18,6","26,2","20,7","26,8","42,3",1,,2023-08-25 16:30:00
"36,8","2,30","2,10","18,379","16,850","64,9","992,0","19,7","26,3","20,7","26,8","41,1",1,,2023-08-25 17:30:00
