Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
03.08.2023 14:30:16;PNS 18T DM-6.1;10704;13258:01;4:59;35,9; 2,30; 2,03;  11,485;  10,165;64,2;984,0;28,0;29,4;20,7;29,8;52,9;1;Time;;;;;
03.08.2023 15:30:16;PNS 18T DM-6.1;10704;13259:01;5:59;35,9; 2,30; 2,02;  13,783;  12,188;64,1;984,0;28,4;30,1;20,7;30,3;51,2;1;Time;;;;;
03.08.2023 16:30:16;PNS 18T DM-6.1;10704;13260:01;6:59;36,3; 2,30; 2,04;  16,080;  14,228;63,9;984,0;26,1;29,1;20,7;30,1;61,0;1;Time;;;;;
03.08.2023 17:30:16;PNS 18T DM-6.1;10704;13261:01;7:59;36,1; 2,30; 2,04;  18,378;  16,268;64,4;984,0;26,1;28,5;20,7;29,8;59,9;1;Time;;;;;
03.08.2023 18:30:16;PNS 18T DM-6.1;10704;13262:01;8:59;36,1; 2,30; 2,03;  20,676;  18,301;64,2;984,0;27,2;29,3;20,7;30,0;52,2;1;Time;;;;;
03.08.2023 19:30:16;PNS 18T DM-6.1;10704;13263:01;9:59;36,3; 2,30; 2,04;  22,973;  20,340;64,7;985,0;26,3;29,0;20,6;29,9;57,5;1;Time;;;;;
03.08.2023 20:30:16;PNS 18T DM-6.1;10704;13264:01;10:59;36,4; 2,30; 2,05;  25,271;  22,394;63,7;985,0;24,2;27,5;20,7;29,1;64,9;1;Time;;;;;
03.08.2023 21:30:16;PNS 18T DM-6.1;10704;13265:01;11:59;36,4; 2,30; 2,07;  27,569;  24,459;64,1;985,0;22,6;26,1;20,7;27,9;73,5;1;Time;;;;;
03.08.2023 22:30:16;PNS 18T DM-6.1;10704;13266:01;12:59;36,5; 2,30; 2,07;  29,867;  26,526;64,9;985,0;22,4;25,5;20,7;27,2;74,8;1;Time;;;;;
03.08.2023 23:30:16;PNS 18T DM-6.1;10704;13267:01;13:59;36,6; 2,30; 2,07;  32,164;  28,599;65,0;985,0;21,7;25,1;20,7;26,9;78,7;1;Time;;;;;
04.08.2023 00:30:16;PNS 18T DM-6.1;10704;13268:01;14:59;36,5; 2,30; 2,08;  34,462;  30,679;64,2;986,0;20,8;24,6;20,7;26,5;83,0;1;Time;;;;;
04.08.2023 01:30:16;PNS 18T DM-6.1;10704;13269:01;15:59;36,4; 2,30; 2,07;  36,760;  32,748;64,0;986,0;22,2;24,9;20,7;27,0;74,8;1;Time;;;;;
04.08.2023 02:30:16;PNS 18T DM-6.1;10704;13270:01;16:59;36,4; 2,30; 2,07;  39,058;  34,816;64,3;986,0;22,4;25,6;20,7;27,6;73,4;1;Time;;;;;
04.08.2023 03:30:16;PNS 18T DM-6.1;10704;13271:01;17:59;36,5; 2,30; 2,07;  41,355;  36,887;65,1;985,0;21,9;25,8;20,7;27,9;75,9;1;Time;;;;;
04.08.2023 04:30:16;PNS 18T DM-6.1;10704;13272:01;18:59;36,6; 2,30; 2,07;  43,653;  38,962;64,5;985,0;21,3;25,7;20,7;27,9;78,1;1;Time;;;;;
04.08.2023 05:30:16;PNS 18T DM-6.1;10704;13273:01;19:59;36,6; 2,30; 2,07;  45,951;  41,036;65,1;985,0;21,5;25,9;20,7;28,1;77,5;1;Time;;;;;
04.08.2023 06:30:16;PNS 18T DM-6.1;10704;13274:01;20:59;36,6; 2,30; 2,07;  48,248;  43,111;64,8;986,0;21,5;26,1;20,7;28,2;78,7;1;Time;;;;;
04.08.2023 07:30:16;PNS 18T DM-6.1;10704;13275:01;21:59;36,5; 2,30; 2,07;  50,546;  45,181;66,0;986,0;22,3;26,7;20,7;28,5;77,0;1;Time;;;;;
04.08.2023 08:30:16;PNS 18T DM-6.1;10704;13276:01;22:59;36,4; 2,30; 2,06;  52,844;  47,244;64,9;986,0;23,2;27,6;20,7;28,2;73,9;1;Time;;;;;
04.08.2023 09:30:03;PNS 18T DM-6.1;10704;13277:01;23:59;36,2; 2,30; 2,05;  55,133;  49,286;66,0;986,0;25,3;28,1;21,0;28,1;67,2;1;Time;;;end;;
04.08.2023 09:30:25;PNS 18T DM-6.1;10704;13277:01;23:59;36,2; 2,30; 2,05;  55,133;  49,286;65,8;985,0;24,3;27,1;20,7;28,2;67,5;1;Time;;;average values;;
07.08.2023 09:06:35;PNS 18T DM-6.1;10704;13277:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,6;991,0;25,8;28,2;20,1;23,0;55,8;1;Time;;;start of measurement;;
07.08.2023 09:30:00;PNS 18T DM-6.1;10704;13277:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,8;992,0;26,3;26,0;21,2;23,4;55,0;1;Time;;;;
07.08.2023 10:30:00;PNS 18T DM-6.1;10704;13278:01;1:00;35,0; 2,29; 2,05;   2,295;   2,049;64,3;991,0;26,4;26,1;20,6;25,5;53,6;1;Time;;;;;
07.08.2023 11:30:00;PNS 18T DM-6.1;10704;13279:01;2:00;35,4; 2,30; 2,05;   4,593;   4,095;63,9;991,0;27,0;27,3;20,7;27,1;50,5;1;Time;;;;;
07.08.2023 12:30:00;PNS 18T DM-6.1;10704;13280:01;3:00;35,6; 2,30; 2,04;   6,890;   6,136;64,0;990,0;27,7;28,7;20,7;29,2;48,4;1;Time;;;;;
07.08.2023 13:30:00;PNS 18T DM-6.1;10704;13281:01;4:00;35,7; 2,30; 2,03;   9,188;   8,170;63,9;989,0;28,5;29,9;20,6;30,5;46,4;1;Time;;;;;
07.08.2023 14:30:00;PNS 18T DM-6.1;10704;13282:01;5:00;35,9; 2,30; 2,03;  11,486;  10,199;63,9;989,0;29,1;30,7;20,7;31,2;45,0;1;Time;;;;;
07.08.2023 15:30:00;PNS 18T DM-6.1;10704;13283:01;6:00;35,9; 2,30; 2,03;  13,783;  12,225;63,9;988,0;29,3;31,0;20,7;31,4;45,3;1;Time;;;;;
07.08.2023 16:30:00;PNS 18T DM-6.1;10704;13284:01;7:00;36,0; 2,30; 2,02;  16,081;  14,248;63,6;987,0;29,5;31,0;20,6;31,4;45,1;1;Time;;;;;
07.08.2023 17:30:00;PNS 18T DM-6.1;10704;13285:01;8:00;36,0; 2,30; 2,02;  18,379;  16,270;63,6;986,0;29,3;30,8;20,7;31,4;45,1;1;Time;;;;;
07.08.2023 18:30:00;PNS 18T DM-6.1;10704;13286:01;9:00;36,1; 2,30; 2,02;  20,676;  18,295;63,3;986,0;28,8;30,7;20,6;31,4;46,3;1;Time;;;;;
07.08.2023 19:30:00;PNS 18T DM-6.1;10704;13287:01;10:00;36,2; 2,30; 2,03;  22,974;  20,324;63,6;985,0;28,0;30,3;20,6;31,1;47,6;1;Time;;;;;
07.08.2023 20:30:00;PNS 18T DM-6.1;10704;13288:01;11:00;36,3; 2,30; 2,04;  25,272;  22,362;63,6;985,0;26,7;29,3;20,6;30,6;50,4;1;Time;;;;;
07.08.2023 21:30:00;PNS 18T DM-6.1;10704;13289:01;12:00;36,3; 2,30; 2,04;  27,569;  24,406;63,7;985,0;25,7;28,6;20,7;30,1;53,8;1;Time;;;;;
07.08.2023 22:30:00;PNS 18T DM-6.1;10704;13290:01;13:00;36,4; 2,30; 2,05;  29,867;  26,459;63,1;986,0;24,6;28,0;20,7;29,6;57,4;1;Time;;;;;
07.08.2023 23:30:00;PNS 18T DM-6.1;10704;13291:01;14:00;36,4; 2,30; 2,06;  32,165;  28,515;63,7;985,0;23,9;27,4;20,7;29,0;58,9;1;Time;;;;;
09.08.2023 21:34:16;PNS 18T DM-6.1;10704;13301:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;994,0;19,6;27,6;21,3;23,4;69,6;1;Time;;;start of measurement;;
10.08.2023 09:30:00;PNS 18T DM-6.1;10704;13301:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1000,0;21,5;26,0;19,2;21,8;63,3;1;Time;;;;
10.08.2023 10:30:00;PNS 18T DM-6.1;10704;13302:00;1:00;35,7; 2,29; 2,10;   2,295;   2,096;65,0;999,0;22,2;24,5;20,7;24,3;61,5;1;Time;;;;;
10.08.2023 11:30:00;PNS 18T DM-6.1;10704;13303:00;2:00;36,0; 2,30; 2,09;   4,592;   4,191;65,2;999,0;23,4;26,0;20,7;26,6;55,7;1;Time;;;;;
10.08.2023 12:30:00;PNS 18T DM-6.1;10704;13304:00;3:00;36,2; 2,30; 2,08;   6,890;   6,273;65,5;999,0;24,6;27,2;20,7;27,3;51,4;1;Time;;;;;
10.08.2023 13:30:00;PNS 18T DM-6.1;10704;13305:00;4:00;36,2; 2,30; 2,09;   9,188;   8,384;64,6;1000,0;23,5;27,0;20,7;27,6;52,0;1;Time;;;;;
10.08.2023 14:30:00;PNS 18T DM-6.1;10704;13306:00;5:00;36,2; 2,30; 2,08;  11,485;  10,460;65,1;1000,0;25,6;28,0;20,7;28,2;47,0;1;Time;;;;;
10.08.2023 15:30:00;PNS 18T DM-6.1;10704;13307:00;6:00;36,1; 2,30; 2,08;  13,783;  12,536;64,8;1000,0;25,5;28,6;20,6;28,8;46,3;1;Time;;;;;
10.08.2023 16:30:00;PNS 18T DM-6.1;10704;13308:00;7:00;36,1; 2,30; 2,08;  16,081;  14,611;64,5;1000,0;25,5;28,8;20,7;29,0;45,5;1;Time;;;;;
10.08.2023 17:30:00;PNS 18T DM-6.1;10704;13309:00;8:00;36,2; 2,30; 2,07;  18,378;  16,680;65,3;999,0;26,4;28,9;20,7;29,1;41,9;1;Time;;;;;
10.08.2023 18:30:00;PNS 18T DM-6.1;10704;13310:00;9:00;36,3; 2,30; 2,07;  20,676;  18,754;64,8;999,0;25,5;29,2;20,7;29,4;44,4;1;Time;;;;;
10.08.2023 19:30:00;PNS 18T DM-6.1;10704;13311:00;10:00;36,5; 2,30; 2,08;  22,974;  20,834;65,0;1000,0;24,9;28,6;20,7;29,2;47,7;1;Time;;;;;
10.08.2023 20:30:00;PNS 18T DM-6.1;10704;13312:00;11:00;36,7; 2,30; 2,10;  25,271;  22,931;64,2;1000,0;22,4;27,1;20,6;28,6;55,2;1;Time;;;;;
10.08.2023 21:30:00;PNS 18T DM-6.1;10704;13313:00;12:00;36,8; 2,30; 2,11;  27,569;  25,043;64,8;1000,0;20,5;25,8;20,6;27,9;61,3;1;Time;;;;;
10.08.2023 22:30:00;PNS 18T DM-6.1;10704;13314:00;13:00;36,8; 2,30; 2,12;  29,867;  27,160;64,8;1000,0;19,8;25,1;20,7;27,4;65,6;1;Time;;;;;
10.08.2023 23:30:00;PNS 18T DM-6.1;10704;13315:00;14:00;37,0; 2,30; 2,13;  32,164;  29,285;64,6;1000,0;18,8;24,5;20,7;27,0;71,3;1;Time;;;;;
11.08.2023 00:30:00;PNS 18T DM-6.1;10704;13316:00;15:00;37,0; 2,30; 2,13;  34,462;  31,418;64,6;1001,0;17,7;24,1;20,7;26,9;76,1;1;Time;;;;;
11.08.2023 01:30:00;PNS 18T DM-6.1;10704;13317:00;16:00;37,0; 2,30; 2,14;  36,760;  33,555;64,5;1001,0;17,2;24,0;20,7;27,1;78,5;1;Time;;;;;
11.08.2023 02:30:00;PNS 18T DM-6.1;10704;13318:00;17:00;37,1; 2,30; 2,14;  39,057;  35,694;65,2;1001,0;16,8;23,9;20,7;26,9;80,7;1;Time;;;;;
11.08.2023 03:30:00;PNS 18T DM-6.1;10704;13319:00;18:00;37,1; 2,30; 2,14;  41,355;  37,834;65,2;1000,0;16,8;23,6;20,7;26,6;81,9;1;Time;;;;;
11.08.2023 04:30:00;PNS 18T DM-6.1;10704;13320:00;19:00;37,1; 2,30; 2,14;  43,652;  39,976;64,6;1000,0;16,3;23,4;20,6;26,4;84,5;1;Time;;;;;
11.08.2023 05:30:00;PNS 18T DM-6.1;10704;13321:00;20:00;37,1; 2,30; 2,14;  45,950;  42,120;64,9;1000,0;16,0;23,1;20,7;26,2;87,6;1;Time;;;;;
11.08.2023 06:30:00;PNS 18T DM-6.1;10704;13322:00;21:00;36,9; 2,30; 2,13;  48,248;  44,254;63,7;999,0;17,3;23,7;20,7;26,5;85,9;1;Time;;;;;
11.08.2023 07:30:00;PNS 18T DM-6.1;10704;13323:00;22:00;36,7; 2,30; 2,12;  50,545;  46,372;65,1;999,0;19,3;24,8;20,7;27,3;80,4;1;Time;;;;;
11.08.2023 08:30:00;PNS 18T DM-6.1;10704;13324:00;23:00;37,0; 2,30; 2,11;  52,843;  48,484;65,1;999,0;20,1;25,9;20,7;28,0;77,4;1;Time;;;;;
11.08.2023 09:30:00;PNS 18T DM-6.1;10704;13325:00;24:00;37,0; 2,30; 2,12;  55,141;  50,606;64,8;999,0;18,8;25,5;20,7;27,9;86,5;1;Time;;;;;
11.08.2023 09:30:03;PNS 18T DM-6.1;10704;13325:00;24:00;37,0; 2,30; 2,12;  55,143;  50,608;65,1;999,0;19,1;25,3;21,6;27,6;85,4;1;Time;;;end;;
11.08.2023 09:30:25;PNS 18T DM-6.1;10704;13325:00;24:00;37,0; 2,30; 2,11;  55,143;  50,608;65,6;1000,0;21,0;25,9;20,7;27,5;65,3;1;Time;;;average values;;
12.08.2023 22:09:12;PNS 18T DM-6.1;10704;13325:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;991,0;19,9;25,3;21,6;24,8;83,1;1;Time;;;start of measurement;;
13.08.2023 09:30:00;PNS 18T DM-6.1;10704;13325:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,6;990,0;19,8;27,7;20,5;24,8;77,9;1;Time;;;;
13.08.2023 10:30:00;PNS 18T DM-6.1;10704;13326:00;1:00;36,4; 2,29; 2,09;   2,295;   2,094;64,3;989,0;19,3;24,2;20,7;25,2;75,2;1;Time;;;;;
13.08.2023 11:30:00;PNS 18T DM-6.1;10704;13327:00;2:00;36,8; 2,30; 2,10;   4,592;   4,197;64,0;989,0;18,7;24,1;20,7;26,1;74,4;1;Time;;;;;
13.08.2023 12:30:00;PNS 18T DM-6.1;10704;13328:00;3:00;37,0; 2,30; 2,10;   6,890;   6,301;64,0;990,0;18,5;24,3;20,6;26,3;75,9;1;Time;;;;;
13.08.2023 13:30:00;PNS 18T DM-6.1;10704;13329:00;4:00;37,0; 2,30; 2,11;   9,188;   8,408;64,0;990,0;18,2;24,3;20,7;26,2;76,8;1;Time;;;;;
13.08.2023 14:30:00;PNS 18T DM-6.1;10704;13330:00;5:00;37,1; 2,30; 2,11;  11,485;  10,520;64,3;990,0;17,6;24,0;20,6;26,0;82,2;1;Time;;;;;
13.08.2023 15:30:00;PNS 18T DM-6.1;10704;13331:00;6:00;37,0; 2,30; 2,11;  13,783;  12,625;64,0;990,0;18,6;24,4;20,7;26,2;79,2;1;Time;;;;;
13.08.2023 16:30:00;PNS 18T DM-6.1;10704;13332:00;7:00;36,8; 2,30; 2,10;  16,081;  14,726;64,0;990,0;19,1;24,5;20,7;26,3;76,4;1;Time;;;;;
13.08.2023 17:30:00;PNS 18T DM-6.1;10704;13333:00;8:00;36,9; 2,30; 2,10;  18,379;  16,828;63,7;990,0;19,0;24,5;20,6;26,2;78,0;1;Time;;;;;
13.08.2023 18:30:00;PNS 18T DM-6.1;10704;13334:00;9:00;37,0; 2,30; 2,11;  20,676;  18,933;63,7;990,0;18,5;24,1;20,6;26,0;81,0;1;Time;;;;;
13.08.2023 19:30:00;PNS 18T DM-6.1;10704;13335:00;10:00;37,0; 2,30; 2,11;  22,974;  21,043;63,7;990,0;18,0;23,8;20,6;25,9;84,8;1;Time;;;;;
13.08.2023 20:30:00;PNS 18T DM-6.1;10704;13336:00;11:00;37,0; 2,30; 2,11;  25,272;  23,158;63,8;991,0;17,3;23,5;20,7;25,7;90,6;1;Time;;;;;
13.08.2023 21:30:00;PNS 18T DM-6.1;10704;13337:00;12:00;37,0; 2,30; 2,11;  27,569;  25,272;64,1;991,0;17,4;23,3;20,6;25,5;91,1;1;Time;;;;;
13.08.2023 22:30:00;PNS 18T DM-6.1;10704;13338:00;13:00;37,0; 2,30; 2,11;  29,867;  27,386;64,1;991,0;17,5;23,3;20,6;25,5;90,2;1;Time;;;;;
13.08.2023 23:30:00;PNS 18T DM-6.1;10704;13339:00;14:00;37,0; 2,30; 2,11;  32,165;  29,501;63,8;991,0;17,5;23,3;20,6;25,5;90,7;1;Time;;;;;
14.08.2023 00:30:00;PNS 18T DM-6.1;10704;13340:00;15:00;37,0; 2,30; 2,12;  34,462;  31,616;64,3;991,0;17,4;23,3;20,6;25,5;90,6;1;Time;;;;;
14.08.2023 01:30:00;PNS 18T DM-6.1;10704;13341:00;16:00;37,0; 2,30; 2,12;  36,760;  33,732;64,7;991,0;17,4;23,3;20,7;25,5;90,4;1;Time;;;;;
14.08.2023 02:30:00;PNS 18T DM-6.1;10704;13342:00;17:00;37,1; 2,30; 2,12;  39,058;  35,847;63,8;991,0;17,3;23,3;20,6;25,5;90,6;1;Time;;;;;
14.08.2023 03:30:00;PNS 18T DM-6.1;10704;13343:00;18:00;37,1; 2,30; 2,12;  41,356;  37,963;64,3;991,0;17,3;23,2;20,6;25,5;91,6;1;Time;;;;;
14.08.2023 04:30:00;PNS 18T DM-6.1;10704;13344:00;19:00;37,1; 2,30; 2,12;  43,653;  40,079;63,8;990,0;17,1;23,2;20,6;25,5;92,8;1;Time;;;;;
14.08.2023 05:30:00;PNS 18T DM-6.1;10704;13345:00;20:00;37,2; 2,30; 2,12;  45,951;  42,196;63,8;991,0;17,0;23,2;20,6;25,5;93,0;1;Time;;;;;
14.08.2023 06:30:00;PNS 18T DM-6.1;10704;13346:00;21:00;37,1; 2,30; 2,12;  48,249;  44,313;64,3;991,0;17,0;23,1;20,7;25,5;94,2;1;Time;;;;;
14.08.2023 07:30:00;PNS 18T DM-6.1;10704;13347:00;22:00;37,0; 2,30; 2,11;  50,547;  46,427;63,8;991,0;17,4;23,2;20,6;25,6;92,8;1;Time;;;;;
14.08.2023 08:30:00;PNS 18T DM-6.1;10704;13348:00;23:00;37,0; 2,30; 2,11;  52,844;  48,539;63,8;991,0;17,8;23,4;20,6;25,7;91,0;1;Time;;;;;
14.08.2023 09:30:00;PNS 18T DM-6.1;10704;13349:00;24:00;37,0; 2,30; 2,11;  55,142;  50,651;64,3;991,0;17,8;23,5;20,7;25,7;91,0;1;Time;;;;;
14.08.2023 09:30:03;PNS 18T DM-6.1;10704;13349:00;24:00;37,0; 2,30; 2,10;  55,144;  50,653;64,3;991,0;18,6;23,7;21,6;25,8;88,3;1;Time;;;end;;
14.08.2023 09:30:25;PNS 18T DM-6.1;10704;13349:00;24:00;37,0; 2,30; 2,11;  55,144;  50,653;64,0;991,0;17,9;23,7;20,6;25,8;86,0;1;Time;;;average values;;
15.08.2023 21:55:45;PNS 18T DM-6.1;10704;13349:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;1000,0;18,3;23,7;21,6;23,4;74,8;1;Time;;;start of measurement;;
16.08.2023 09:30:00;PNS 18T DM-6.1;10704;13349:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1002,0;23,3;26,1;19,7;22,6;60,0;1;Time;;;;
16.08.2023 10:30:00;PNS 18T DM-6.1;10704;13350:00;1:00;35,2; 2,29; 2,09;   2,295;   2,088;64,0;1002,0;24,1;25,3;20,7;24,6;56,0;1;Time;;;;;
16.08.2023 11:30:00;PNS 18T DM-6.1;10704;13351:00;2:00;35,5; 2,30; 2,08;   4,593;   4,171;63,6;1001,0;25,0;26,2;20,6;26,2;48,3;1;Time;;;;;
16.08.2023 12:30:00;PNS 18T DM-6.1;10704;13352:00;3:00;35,8; 2,30; 2,08;   6,890;   6,246;63,8;1001,0;26,0;27,5;20,7;27,3;45,7;1;Time;;;;;
16.08.2023 13:30:00;PNS 18T DM-6.1;10704;13353:00;4:00;35,9; 2,30; 2,08;   9,188;   8,324;63,8;1001,0;25,6;27,9;20,7;27,9;46,8;1;Time;;;;;
16.08.2023 14:30:00;PNS 18T DM-6.1;10704;13354:00;5:00;35,9; 2,30; 2,07;  11,486;  10,399;63,7;1001,0;26,0;28,2;20,7;28,3;45,1;1;Time;;;;;
16.08.2023 15:30:00;PNS 18T DM-6.1;10704;13355:00;6:00;35,7; 2,30; 2,07;  13,783;  12,472;64,0;1001,0;26,1;28,3;20,7;28,5;44,5;1;Time;;;;;
16.08.2023 16:30:00;PNS 18T DM-6.1;10704;13356:00;7:00;35,8; 2,30; 2,06;  16,081;  14,537;63,5;1000,0;27,2;29,1;20,6;28,9;41,5;1;Time;;;;;
16.08.2023 17:30:00;PNS 18T DM-6.1;10704;13357:00;8:00;35,8; 2,30; 2,06;  18,379;  16,600;64,4;1000,0;27,4;28,8;20,6;28,8;41,6;1;Time;;;;;
16.08.2023 20:30:00;PNS 18T DM-6.1;10704;13360:00;11:00;36,7; 2,30; 2,10;  25,272;  22,845;62,9;1000,0;21,8;27,5;20,6;29,2;59,4;1;Time;;;;;
16.08.2023 21:30:00;PNS 18T DM-6.1;10704;13361:00;12:00;36,7; 2,30; 2,12;  27,570;  24,964;63,2;1000,0;19,4;25,2;20,7;26,9;67,7;1;Time;;;;;
16.08.2023 22:30:00;PNS 18T DM-6.1;10704;13362:00;13:00;36,7; 2,30; 2,13;  29,867;  27,090;63,2;1000,0;18,7;24,6;20,7;26,8;70,8;1;Time;;;;;
16.08.2023 23:30:00;PNS 18T DM-6.1;10704;13363:00;14:00;36,8; 2,30; 2,13;  32,165;  29,220;62,9;1000,0;18,0;24,1;20,7;26,5;73,8;1;Time;;;;;
17.08.2023 00:30:00;PNS 18T DM-6.1;10704;13364:00;15:00;36,8; 2,30; 2,13;  34,463;  31,354;63,2;1000,0;17,5;24,0;20,7;26,7;77,3;1;Time;;;;;
17.08.2023 01:30:00;PNS 18T DM-6.1;10704;13365:00;16:00;36,9; 2,30; 2,14;  36,761;  33,492;63,8;1000,0;17,1;23,9;20,7;26,6;80,6;1;Time;;;;;
17.08.2023 02:30:00;PNS 18T DM-6.1;10704;13366:00;17:00;36,9; 2,30; 2,14;  39,058;  35,632;63,5;1000,0;16,7;23,6;20,7;26,4;83,9;1;Time;;;;;
