Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
26.09.2023 04:30:00;PNS 18T DM-6.1;10704;13677:00;19:00;38,0; 2,30; 2,22;  43,653;  41,547;65,4;1010,0; 8,6;23,5;20,6;24,5;93,5;1;Time;;;;;
26.09.2023 05:30:00;PNS 18T DM-6.1;10704;13678:00;20:00;38,1; 2,30; 2,23;  45,951;  43,772;66,0;1010,0; 8,3;23,4;20,6;24,4;93,7;1;Time;;;;;
26.09.2023 06:30:00;PNS 18T DM-6.1;10704;13679:00;21:00;38,1; 2,30; 2,23;  48,249;  46,001;65,7;1010,0; 8,0;23,2;20,6;24,4;94,4;1;Time;;;;;
26.09.2023 07:30:00;PNS 18T DM-6.1;10704;13680:00;22:00;37,9; 2,30; 2,23;  50,547;  48,227;66,0;1011,0; 8,4;23,2;20,7;24,4;94,6;1;Time;;;;;
26.09.2023 08:30:00;PNS 18T DM-6.1;10704;13681:00;23:00;37,4; 2,30; 2,20;  52,844;  50,424;65,7;1011,0;12,2;24,4;20,6;24,9;86,7;1;Time;;;;;
26.09.2023 09:30:00;PNS 18T DM-6.1;10704;13682:00;24:00;37,3; 2,30; 2,18;  55,142;  52,600;65,9;1011,0;14,9;26,4;20,6;25,6;70,6;1;Time;;;;;
26.09.2023 09:30:03;PNS 18T DM-6.1;10704;13682:00;24:00;37,3; 2,30; 2,17;  55,144;  52,602;66,2;1012,0;15,4;27,4;21,6;26,4;65,6;1;Time;;;end;;
26.09.2023 09:30:25;PNS 18T DM-6.1;10704;13682:00;24:00;37,3; 2,30; 2,19;  55,144;  52,602;65,6;1008,0;12,6;26,0;20,7;25,9;80,1;1;Time;;;average values;;
27.09.2023 14:32:47;PNS 18T DM-6.1;10704;13682:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1008,0;20,2;27,4;21,6;22,6;47,5;1;Time;;;start of measurement;;
28.09.2023 09:30:00;PNS 18T DM-6.1;10704;13682:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;1005,0;16,3;31,8;19,7;22,2;62,8;1;Time;;;;
28.09.2023 10:30:00;PNS 18T DM-6.1;10704;13683:00;1:00;36,0; 2,29; 2,14;   2,295;   2,144;64,5;1005,0;17,2;28,1;20,6;23,2;59,7;1;Time;;;;;
28.09.2023 11:30:00;PNS 18T DM-6.1;10704;13684:00;2:00;36,3; 2,30; 2,13;   4,592;   4,278;64,7;1005,0;18,8;29,3;20,7;25,2;55,0;1;Time;;;;;
28.09.2023 12:30:00;PNS 18T DM-6.1;10704;13685:00;3:00;36,4; 2,30; 2,12;   6,890;   6,401;64,7;1004,0;20,1;30,5;20,7;26,2;50,5;1;Time;;;;;
28.09.2023 13:30:00;PNS 18T DM-6.1;10704;13686:00;4:00;36,5; 2,30; 2,12;   9,188;   8,517;64,0;1004,0;20,9;30,8;20,7;26,4;47,6;1;Time;;;;;
28.09.2023 14:30:00;PNS 18T DM-6.1;10704;13687:00;5:00;36,4; 2,30; 2,11;  11,485;  10,628;63,4;1003,0;21,5;31,1;20,6;27,4;45,4;1;Time;;;;;
28.09.2023 15:30:00;PNS 18T DM-6.1;10704;13688:00;6:00;36,5; 2,30; 2,11;  13,783;  12,735;63,9;1002,0;21,9;31,8;20,7;27,9;43,9;1;Time;;;;;
28.09.2023 16:30:00;PNS 18T DM-6.1;10704;13689:00;7:00;36,6; 2,30; 2,11;  16,081;  14,842;63,8;1002,0;21,7;31,8;20,6;27,5;43,8;1;Time;;;;;
28.09.2023 17:30:00;PNS 18T DM-6.1;10704;13690:00;8:00;36,7; 2,30; 2,11;  18,378;  16,953;64,3;1001,0;21,0;31,6;20,7;27,4;46,5;1;Time;;;;;
28.09.2023 18:30:00;PNS 18T DM-6.1;10704;13691:00;9:00;37,0; 2,30; 2,12;  20,676;  19,073;63,8;1001,0;19,6;31,0;20,7;27,0;50,7;1;Time;;;;;
28.09.2023 19:30:00;PNS 18T DM-6.1;10704;13692:00;10:00;37,0; 2,30; 2,13;  22,974;  21,200;64,1;1001,0;18,7;30,5;20,6;26,6;55,3;1;Time;;;;;
28.09.2023 20:30:00;PNS 18T DM-6.1;10704;13693:00;11:00;37,1; 2,30; 2,13;  25,271;  23,331;64,1;1001,0;18,1;30,1;20,6;26,3;57,3;1;Time;;;;;
28.09.2023 21:30:00;PNS 18T DM-6.1;10704;13694:00;12:00;37,1; 2,30; 2,14;  27,569;  25,466;64,1;1001,0;17,6;29,9;20,7;26,0;59,9;1;Time;;;;;
28.09.2023 22:30:00;PNS 18T DM-6.1;10704;13695:00;13:00;37,0; 2,30; 2,14;  29,867;  27,605;64,4;1001,0;17,1;29,6;20,6;25,9;62,0;1;Time;;;;;
28.09.2023 23:30:00;PNS 18T DM-6.1;10704;13696:00;14:00;37,2; 2,30; 2,14;  32,164;  29,745;64,7;1001,0;16,8;29,5;20,7;25,9;62,2;1;Time;;;;;
29.09.2023 00:30:00;PNS 18T DM-6.1;10704;13697:00;15:00;37,2; 2,30; 2,15;  34,462;  31,892;64,4;1001,0;15,9;29,4;20,6;25,9;65,6;1;Time;;;;;
29.09.2023 01:30:00;PNS 18T DM-6.1;10704;13698:00;16:00;37,3; 2,30; 2,15;  36,760;  34,043;64,1;1001,0;15,4;29,3;20,7;26,0;67,7;1;Time;;;;;
29.09.2023 02:30:00;PNS 18T DM-6.1;10704;13699:00;17:00;37,5; 2,30; 2,15;  39,057;  36,198;64,0;1001,0;14,9;29,4;20,7;26,2;70,0;1;Time;;;;;
29.09.2023 03:30:00;PNS 18T DM-6.1;10704;13700:00;18:00;37,6; 2,30; 2,16;  41,355;  38,356;64,9;1001,0;14,4;29,3;20,6;26,3;71,8;1;Time;;;;;
29.09.2023 04:30:00;PNS 18T DM-6.1;10704;13701:00;19:00;37,6; 2,30; 2,16;  43,653;  40,517;65,2;1001,0;14,0;29,4;20,6;26,3;73,6;1;Time;;;;;
29.09.2023 05:30:00;PNS 18T DM-6.1;10704;13702:00;20:00;37,7; 2,30; 2,17;  45,950;  42,682;64,9;1001,0;13,5;29,3;20,7;26,3;75,9;1;Time;;;;;
29.09.2023 06:30:00;PNS 18T DM-6.1;10704;13703:00;21:00;37,7; 2,30; 2,17;  48,248;  44,851;64,9;1001,0;13,0;29,1;20,7;26,1;78,2;1;Time;;;;;
29.09.2023 07:30:00;PNS 18T DM-6.1;10704;13704:00;22:00;37,6; 2,30; 2,17;  50,546;  47,019;64,6;1001,0;13,1;29,1;20,7;26,0;79,2;1;Time;;;;;
29.09.2023 08:30:00;PNS 18T DM-6.1;10704;13705:00;23:00;37,3; 2,30; 2,15;  52,843;  49,168;64,6;1001,0;15,6;30,1;20,7;26,6;70,7;1;Time;;;;;
29.09.2023 09:30:00;PNS 18T DM-6.1;10704;13706:00;24:00;37,1; 2,30; 2,14;  55,141;  51,309;65,2;1001,0;16,7;30,7;20,6;26,4;66,7;1;Time;;;;;
29.09.2023 09:30:03;PNS 18T DM-6.1;10704;13706:00;24:00;37,1; 2,30; 2,14;  55,143;  51,311;65,2;1001,0;17,4;31,1;21,0;26,4;64,3;1;Time;;;end;;
29.09.2023 09:30:25;PNS 18T DM-6.1;10704;13706:00;24:00;37,1; 2,30; 2,14;  55,143;  51,311;64,6;1001,0;17,4;30,0;20,7;26,3;60,8;1;Time;;;average values;;
30.09.2023 22:10:20;PNS 18T DM-6.1;10704;13706:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;990,0;16,9;31,1;21,0;25,2;62,6;1;Time;;;start of measurement;;
