Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"64,9","2,30","2,21","32,195","30,408","57,0","1009,0","10,8",,,"22,1","84,9",1,,2023-09-25 23:30:00
"65,1","2,30","2,21","34,495","32,621","57,0","1009,0","10,0",,,"21,5","87,3",1,,2023-09-26 00:30:00
"65,2","2,30","2,22","36,795","34,839","56,8","1009,0","9,3",,,"20,9","89,4",1,,2023-09-26 01:30:00
"65,2","2,30","2,22","39,095","37,060","57,1","1009,0","9,0",,,"20,7","90,6",1,,2023-09-26 02:30:00
"65,2","2,30","2,22","41,395","39,283","57,1","1010,0","8,8",,,"20,4","91,4",1,,2023-09-26 03:30:00
"65,2","2,30","2,22","43,695","41,507","56,8","1010,0","8,7",,,"20,2","91,6",1,,2023-09-26 04:30:00
"65,3","2,30","2,23","45,995","43,733","56,8","1010,0","8,4",,,"20,0","91,9",1,,2023-09-26 05:30:00
"65,3","2,30","2,23","48,295","45,963","57,1","1010,0","8,0",,,"19,9","92,6",1,,2023-09-26 06:30:00
"64,9","2,30","2,23","50,595","48,190","56,8","1010,0","8,4",,,"19,9","92,8",1,,2023-09-26 07:30:00
"64,4","2,30","2,20","52,895","50,389","57,6","1011,0","12,2",,,"21,3","85,5",1,,2023-09-26 08:30:00
"64,1","2,30","2,19","55,195","52,574","58,1","1011,0","14,1",,,"23,2","73,0",1,,2023-09-26 09:30:00
"64,1","2,30","2,18","55,197","52,576","58,1","1011,0","14,7",,,"24,2","67,5",1,,2023-09-26 09:30:03
"64,1","2,30","2,19","55,197","52,576","58,1","1008,0","12,6",,,"22,8","79,0",1,,2023-09-26 09:30:03
"0,0","0,00","0,00","0,000","0,000","47,6","1008,0","20,3",,,"24,2","47,1",1,,2023-09-27 14:33:30
"0,0","0,00","0,00","0,000","0,000","0,1","1006,0","15,7",,,"24,6","64,5",1,,2023-09-28 09:30:00
"63,2","2,29","2,15","2,295","2,148","55,9","1005,0","16,7",,,"23,6","60,6",1,,2023-09-28 10:30:00
"63,1","2,30","2,14","4,595","4,285","56,0","1005,0","18,6",,,"25,3","55,0",1,,2023-09-28 11:30:00
"63,0","2,30","2,12","6,895","6,410","56,0","1004,0","20,1",,,"26,5","49,9",1,,2023-09-28 12:30:00
"63,0","2,30","2,12","9,195","8,527","56,0","1003,0","21,0",,,"27,0","47,0",1,,2023-09-28 13:30:00
"62,9","2,30","2,11","11,495","10,639","55,3","1003,0","21,6",,,"27,7","44,7",1,,2023-09-28 14:30:00
"63,0","2,30","2,11","13,795","12,747","55,9","1002,0","22,0",,,"27,8","43,3",1,,2023-09-28 15:30:00
"62,8","2,30","2,11","16,095","14,855","55,4","1002,0","21,8",,,"27,0","43,2",1,,2023-09-28 16:30:00
"63,1","2,30","2,11","18,395","16,968","55,1","1001,0","21,1",,,"26,0","45,8",1,,2023-09-28 17:30:00
"63,3","2,30","2,12","20,695","19,089","55,7","1001,0","19,7",,,"25,3","50,0",1,,2023-09-28 18:30:00
"63,4","2,30","2,13","22,995","21,217","55,7","1001,0","18,8",,,"24,8","54,5",1,,2023-09-28 19:30:00
"63,5","2,30","2,13","25,295","23,349","55,7","1001,0","18,2",,,"24,7","56,4",1,,2023-09-28 20:30:00
"63,7","2,30","2,14","27,595","25,485","56,0","1001,0","17,7",,,"24,5","59,0",1,,2023-09-28 21:30:00
"63,7","2,30","2,14","29,895","27,625","56,3","1001,0","17,2",,,"24,2","61,0",1,,2023-09-28 22:30:00
"63,9","2,30","2,14","32,195","29,767","55,7","1001,0","16,9",,,"24,1","61,2",1,,2023-09-28 23:30:00
"64,1","2,30","2,15","34,495","31,916","56,0","1001,0","16,0",,,"24,1","64,6",1,,2023-09-29 00:30:00
"64,3","2,30","2,15","36,795","34,067","56,5","1001,0","15,5",,,"24,1","66,7",1,,2023-09-29 01:30:00
"64,4","2,30","2,16","39,095","36,223","56,2","1001,0","15,0",,,"24,2","68,9",1,,2023-09-29 02:30:00
"64,6","2,30","2,16","41,395","38,383","56,5","1001,0","14,5",,,"24,1","70,7",1,,2023-09-29 03:30:00
"64,6","2,30","2,16","43,695","40,545","56,2","1001,0","14,1",,,"24,0","72,4",1,,2023-09-29 04:30:00
"64,7","2,30","2,17","45,994","42,711","56,5","1001,0","13,6",,,"23,9","74,7",1,,2023-09-29 05:30:00
"64,7","2,30","2,17","48,294","44,881","55,9","1001,0","13,1",,,"23,7","76,9",1,,2023-09-29 06:30:00
"64,6","2,30","2,17","50,594","47,051","56,5","1001,0","13,1",,,"23,5","78,0",1,,2023-09-29 07:30:00
"64,2","2,30","2,15","52,894","49,204","56,5","1000,0","15,3",,,"24,1","70,8",1,,2023-09-29 08:30:00
"63,8","2,30","2,15","55,194","51,351","57,1","1001,0","16,1",,,"24,8","68,1",1,,2023-09-29 09:30:00
"63,9","2,30","2,14","55,196","51,353","56,8","1001,0","16,7",,,"25,2","65,7",1,,2023-09-29 09:30:03
"63,9","2,30","2,15","55,196","51,353","56,8","1001,0","17,4",,,"25,0","60,1",1,,2023-09-29 09:30:03
"0,0","0,00","0,00","0,000","0,000","0,0","991,0","17,0",,,"26,4","61,8",1,,2023-09-30 22:11:13
