Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"63,9","2,30","2,14","55,197","51,393","59,2","992,0","14,7",,,"22,9","63,4",1,,2023-08-26 09:30:03
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","14,9",,,"25,0","88,5",1,,2023-08-27 21:58:30
"0,0","0,00","0,00","0,000","0,000","0,0","989,0","19,5",,,"23,4","48,7",1,,2023-08-28 09:30:00
"62,8","2,29","2,09","2,295","2,089","56,4","988,0","19,8",,,"24,5","49,3",1,,2023-08-28 10:30:00
"62,7","2,30","2,09","4,595","4,183","55,5","988,0","19,7",,,"25,7","49,2",1,,2023-08-28 11:30:00
"63,0","2,30","2,09","6,895","6,273","56,3","988,0","20,7",,,"26,3","46,4",1,,2023-08-28 12:30:00
"63,2","2,30","2,09","9,195","8,365","56,0","987,0","19,9",,,"26,2","49,9",1,,2023-08-28 13:30:00
"62,8","2,30","2,09","11,495","10,456","55,7","987,0","19,9",,,"26,0","51,5",1,,2023-08-28 14:30:00
"63,3","2,30","2,08","13,795","12,540","56,2","987,0","20,9",,,"26,9","48,0",1,,2023-08-28 15:30:00
"62,9","2,30","2,09","16,095","14,626","55,9","987,0","20,6",,,"27,0","49,3",1,,2023-08-28 16:30:00
"63,2","2,30","2,08","18,395","16,708","55,9","987,0","21,1",,,"27,3","47,0",1,,2023-08-28 17:30:00
"63,5","2,30","2,09","20,695","18,799","55,9","987,0","19,7",,,"26,5","52,3",1,,2023-08-28 18:30:00
"63,9","2,30","2,11","22,995","20,908","55,6","987,0","17,4",,,"25,2","59,7",1,,2023-08-28 19:30:00
"63,9","2,30","2,13","25,295","23,032","55,6","988,0","15,6",,,"24,0","62,6",1,,2023-08-28 20:30:00
"64,0","2,30","2,13","27,595","25,161","55,7","988,0","14,9",,,"23,1","62,2",1,,2023-08-28 21:30:00
"64,1","2,30","2,13","29,895","27,292","56,0","988,0","14,6",,,"22,8","61,1",1,,2023-08-28 22:30:00
"64,2","2,30","2,14","32,195","29,430","56,0","988,0","13,8",,,"22,4","63,1",1,,2023-08-28 23:30:00
"64,3","2,30","2,14","34,495","31,571","56,3","988,0","13,4",,,"22,1","64,8",1,,2023-08-29 00:30:00
"64,5","2,30","2,15","36,795","33,720","56,6","989,0","12,5",,,"21,8","69,0",1,,2023-08-29 01:30:00
"64,4","2,30","2,15","39,095","35,872","55,8","989,0","12,1",,,"21,3","68,6",1,,2023-08-29 02:30:00
"64,3","2,30","2,15","41,395","38,024","56,3","989,0","12,1",,,"21,3","67,2",1,,2023-08-29 03:30:00
"64,4","2,30","2,15","43,695","40,175","56,6","989,0","12,4",,,"21,5","66,1",1,,2023-08-29 04:30:00
"64,4","2,30","2,15","45,995","42,327","56,6","989,0","12,2",,,"21,4","67,6",1,,2023-08-29 05:30:00
"64,4","2,30","2,15","48,295","44,479","56,6","989,0","12,1",,,"21,4","69,9",1,,2023-08-29 06:30:00
"64,3","2,30","2,15","50,595","46,628","56,3","989,0","12,5",,,"21,6","68,5",1,,2023-08-29 07:30:00
"64,1","2,30","2,14","52,895","48,772","56,3","989,0","13,3",,,"22,1","67,3",1,,2023-08-29 08:30:00
"64,2","2,30","2,14","55,195","50,913","56,6","989,0","13,6",,,"22,3","67,4",1,,2023-08-29 09:30:00
"64,2","2,30","2,14","55,197","50,915","56,6","990,0","13,6",,,"22,4","67,6",1,,2023-08-29 09:30:03
"64,2","2,30","2,12","55,197","50,915","56,9","989,0","16,0",,,"23,8","59,5",1,,2023-08-29 09:30:03
"0,0","0,00","0,00","0,000","0,000","46,9","992,0","16,0",,,"25,2","75,4",1,,2023-08-30 21:33:47
"0,0","0,00","0,00","0,000","0,000","0,0","993,0","19,1",,,"24,0","64,9",1,,2023-08-31 09:30:00
"62,8","2,29","2,10","2,295","2,096","56,4","993,0","20,1",,,"24,4","63,5",1,,2023-08-31 10:30:00
"62,7","2,30","2,09","4,595","4,187","56,0","992,0","21,4",,,"26,3","59,2",1,,2023-08-31 11:30:00
"62,4","2,30","2,08","6,895","6,266","56,3","992,0","23,1",,,"26,8","55,0",1,,2023-08-31 12:30:00
"62,6","2,30","2,07","9,195","8,339","56,2","992,0","24,0",,,"27,6","50,3",1,,2023-08-31 13:30:00
"62,7","2,30","2,07","11,495","10,405","56,5","992,0","24,7",,,"28,6","47,3",1,,2023-08-31 14:30:00
"62,8","2,30","2,06","13,795","12,468","56,4","991,0","25,1",,,"29,6","48,3",1,,2023-08-31 15:30:00
"62,9","2,30","2,06","16,095","14,527","56,6","991,0","25,5",,,"30,1","48,6",1,,2023-08-31 16:30:00
"63,0","2,30","2,06","18,395","16,590","56,3","990,0","24,9",,,"29,5","50,7",1,,2023-08-31 17:30:00
"63,1","2,30","2,07","20,695","18,657","56,4","990,0","24,2",,,"28,6","53,7",1,,2023-08-31 18:30:00
"63,4","2,30","2,08","22,995","20,738","56,1","990,0","22,3",,,"27,5","60,1",1,,2023-08-31 19:30:00
"63,3","2,30","2,09","25,295","22,829","56,8","991,0","20,9",,,"25,9","63,5",1,,2023-08-31 20:30:00
"63,4","2,30","2,09","27,595","24,923","56,2","991,0","20,5",,,"25,6","63,3",1,,2023-08-31 21:30:00
"63,5","2,30","2,10","29,895","27,023","56,9","991,0","19,8",,,"25,3","65,1",1,,2023-08-31 22:30:00
"63,6","2,30","2,10","32,195","29,127","56,8","991,0","19,2",,,"25,0","67,5",1,,2023-08-31 23:30:00
