CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2,datetime
1.47,0.23,0.0,0.04,0.026,0.029,0.016,0.0019,2023-08-12 23:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 00:00:00
1.51,0.3,0.0,0.049,0.0146,0.028,0.016,0.0018,2023-08-13 00:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 01:00:00
1.51,0.23,0.0,0.036,0.0254,0.025,0.014,0.0021,2023-08-13 01:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 02:00:00
1.51,0.2,0.0,0.028,0.0271,0.021,0.012,0.0018,2023-08-13 02:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 03:00:00
1.53,0.33,0.001,0.046,0.0102,0.023,0.013,0.002,2023-08-13 03:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 04:00:00
1.51,0.3,0.0,0.039,0.013,0.021,0.012,0.0018,2023-08-13 04:00:00
1.57,0.3,0.0,0.043,0.007,0.024,0.013,0.0016,2023-08-13 05:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-13 06:00:00
1.61,0.3,0.001,0.034,0.0147,0.034,0.019,0.0017,2023-08-13 06:00:00
1.57,0.3,0.002,0.03,0.0213,0.03,0.017,0.0016,2023-08-13 07:00:00
1.51,0.3,0.003,0.026,0.0274,0.03,0.016,0.002,2023-08-13 08:00:00
1.47,0.3,0.005,0.024,0.0393,0.021,0.011,0.0023,2023-08-13 09:00:00
1.45,0.3,0.003,0.021,0.0485,0.009,0.004,0.0022,2023-08-13 10:00:00
1.41,0.2,0.001,0.014,0.0645,0.001,0.0,0.0021,2023-08-13 11:00:00
1.4,0.23,0.001,0.013,0.0532,0.01,0.005,0.0019,2023-08-13 12:00:00
1.4,0.3,0.001,0.014,0.0449,0.007,0.003,0.0018,2023-08-13 13:00:00
1.4,0.23,0.001,0.013,0.0414,0.014,0.006,0.002,2023-08-13 14:00:00
1.4,0.17,0.002,0.012,0.0408,0.015,0.005,0.0015,2023-08-13 15:00:00
1.4,0.1,0.002,0.013,0.0415,0.006,0.002,0.0015,2023-08-13 16:00:00
1.4,0.13,0.002,0.015,0.04,0.009,0.004,0.0014,2023-08-13 17:00:00
1.4,0.13,0.001,0.019,0.0341,0.011,0.005,0.0018,2023-08-13 18:00:00
1.41,0.2,0.001,0.022,0.0295,0.012,0.006,0.0014,2023-08-13 19:00:00
1.41,0.2,0.001,0.025,0.0228,0.017,0.009,0.0013,2023-08-13 20:00:00
1.41,0.2,0.001,0.031,0.0171,0.013,0.008,0.0013,2023-08-13 21:00:00
1.41,0.2,0.001,0.026,0.0184,0.006,0.003,0.0014,2023-08-13 22:00:00
1.41,0.2,0.0,0.022,0.0191,0.007,0.003,0.0012,2023-08-13 23:00:00
1.42,0.1,0.0,0.017,0.0218,0.006,0.003,0.0014,2023-08-14 00:00:00
1.41,0.1,0.0,0.017,0.0211,0.005,0.002,0.0011,2023-08-14 01:00:00
1.41,0.1,0.0,0.013,0.0264,0.004,0.001,0.001,2023-08-14 02:00:00
1.41,0.1,0.0,0.011,0.0259,0.009,0.004,0.0012,2023-08-14 03:00:00
1.41,0.1,0.0,0.013,0.0236,0.008,0.004,0.0013,2023-08-14 04:00:00
1.42,0.1,0.0,0.011,0.0267,0.005,0.003,0.0011,2023-08-14 05:00:00
1.42,0.1,0.0,0.009,0.0329,0.004,0.002,0.0012,2023-08-14 06:00:00
1.42,0.1,0.001,0.014,0.0243,0.007,0.005,0.0013,2023-08-14 07:00:00
1.41,0.1,0.001,0.018,0.0274,0.007,0.004,0.0012,2023-08-14 08:00:00
1.42,0.1,0.002,0.024,0.0275,0.01,0.005,0.0012,2023-08-14 09:00:00
1.41,0.1,0.005,0.027,0.0331,0.017,0.009,0.0012,2023-08-14 10:00:00
1.41,0.1,0.004,0.025,0.032,0.017,0.01,0.001,2023-08-14 11:00:00
1.41,0.13,0.005,0.027,0.029,0.015,0.009,0.001,2023-08-14 12:00:00
1.41,0.1,0.003,0.02,0.0344,0.016,0.009,0.001,2023-08-14 13:00:00
1.45,0.3,0.003,0.021,0.0485,0.0,0.0,0.0022,2023-08-13 10:00:00
1.41,0.2,0.001,0.014,0.0645,0.0,0.0,0.0021,2023-08-13 11:00:00
1.4,0.1,0.002,0.013,0.0415,0.0,0.002,0.0015,2023-08-13 16:00:00
1.42,0.1,0.0,0.009,0.0329,0.0,0.0,0.0012,2023-08-14 06:00:00
1.41,0.13,0.003,0.019,0.036,0.02,0.009,0.001,2023-08-14 14:00:00
1.4,0.2,0.002,0.015,0.0524,0.019,0.011,0.001,2023-08-14 15:00:00
1.4,0.2,0.002,0.02,0.0526,0.019,0.011,0.001,2023-08-14 16:00:00
1.39,0.3,0.003,0.031,0.037,0.026,0.012,0.0007,2023-08-14 17:00:00
1.39,0.27,0.003,0.03,0.0404,0.015,0.006,0.0008,2023-08-14 18:00:00
1.38,0.2,0.002,0.025,0.0473,0.015,0.005,0.0011,2023-08-14 19:00:00
1.38,0.3,0.002,0.036,0.0335,0.023,0.012,0.001,2023-08-14 20:00:00
1.38,0.37,0.004,0.058,0.01,0.027,0.014,0.001,2023-08-14 21:00:00
1.39,0.4,0.008,0.063,0.0051,0.027,0.013,0.0011,2023-08-14 22:00:00
1.39,0.37,0.005,0.06,0.0083,0.019,0.009,0.0009,2023-08-14 23:00:00
1.39,0.3,0.002,0.051,0.0124,0.017,0.009,0.0009,2023-08-15 00:00:00
1.38,0.3,0.004,0.053,0.0083,0.022,0.011,0.0008,2023-08-15 01:00:00
1.4,0.23,0.001,0.046,0.0156,0.018,0.01,0.0009,2023-08-15 02:00:00
1.45,0.3,0.001,0.046,0.0081,0.019,0.012,0.0009,2023-08-15 03:00:00
1.47,0.23,0.003,0.047,0.0062,0.017,0.01,0.0009,2023-08-15 04:00:00
1.48,0.2,0.003,0.039,0.0064,0.011,0.008,0.0009,2023-08-15 05:00:00
1.46,0.2,0.007,0.036,0.006,0.019,0.012,0.001,2023-08-15 06:00:00
1.44,0.2,0.006,0.032,0.0181,0.025,0.017,0.001,2023-08-15 07:00:00
1.43,0.3,0.013,0.039,0.0191,0.023,0.009,0.0011,2023-08-15 08:00:00
1.43,0.4,0.027,0.054,0.0181,0.036,0.017,0.0012,2023-08-15 09:00:00
1.39,0.23,0.006,0.028,0.0519,0.02,0.007,0.0011,2023-08-15 10:00:00
1.39,0.2,0.003,0.017,0.0649,0.018,0.01,0.001,2023-08-15 11:00:00
1.39,0.2,0.003,0.019,0.0644,0.028,0.013,0.0011,2023-08-15 12:00:00
1.38,0.2,0.007,0.019,0.0704,0.022,0.011,0.001,2023-08-15 13:00:00
1.37,0.2,0.006,0.018,0.0687,0.018,0.009,0.0008,2023-08-15 14:00:00
1.37,0.2,0.002,0.012,0.0775,0.003,0.0,0.0008,2023-08-15 15:00:00
1.37,0.2,0.002,0.013,0.0913,0.003,0.001,0.0009,2023-08-15 16:00:00
1.37,0.2,0.002,0.014,0.0916,0.011,0.005,0.001,2023-08-15 17:00:00
1.36,0.2,0.003,0.017,0.0814,0.007,0.002,0.0011,2023-08-15 18:00:00
1.37,0.23,0.002,0.023,0.0673,0.017,0.007,0.0009,2023-08-15 19:00:00
1.38,0.23,0.003,0.033,0.0483,0.019,0.007,0.0008,2023-08-15 20:00:00
1.39,0.3,0.002,0.059,0.0216,0.036,0.011,0.0008,2023-08-15 21:00:00
1.39,0.37,0.001,0.064,0.0079,0.023,0.011,0.0008,2023-08-15 22:00:00
1.39,0.3,0.001,0.057,0.0057,0.022,0.011,0.0008,2023-08-15 23:00:00
1.4,0.4,0.006,0.065,0.002,0.02,0.011,0.001,2023-08-16 00:00:00
1.41,0.4,0.013,0.061,0.0019,0.02,0.011,0.0013,2023-08-16 01:00:00
1.44,0.5,0.027,0.061,0.0016,0.026,0.013,0.0016,2023-08-16 02:00:00
1.47,0.33,0.024,0.065,0.0014,0.032,0.018,0.0015,2023-08-16 03:00:00
1.47,0.2,0.012,0.061,0.0016,0.02,0.012,0.0014,2023-08-16 04:00:00
1.5,0.2,0.01,0.055,0.0018,0.017,0.012,0.0012,2023-08-16 05:00:00
1.51,0.2,0.011,0.049,0.0038,0.021,0.013,0.0014,2023-08-16 06:00:00
1.52,0.2,0.016,0.045,0.0093,0.024,0.015,0.0014,2023-08-16 07:00:00
1.52,0.2,0.016,0.043,0.0163,0.026,0.013,0.0014,2023-08-16 08:00:00
1.5,0.2,0.023,0.046,0.0168,0.032,0.015,0.0017,2023-08-16 09:00:00
1.5,0.23,0.021,0.047,0.0242,0.027,0.013,0.0016,2023-08-16 10:00:00
1.42,0.13,0.006,0.025,0.0508,0.005,0.002,0.0012,2023-08-16 11:00:00
1.36,0.1,0.0,0.0,0.0675,0.008,0.0,0.0011,2023-08-16 12:00:00
1.36,0.1,0.003,0.018,0.0796,0.019,0.0,0.001,2023-08-16 13:00:00
1.35,0.1,0.004,0.015,0.0852,0.012,0.0,0.0009,2023-08-16 14:00:00
1.35,0.1,0.004,0.014,0.0846,0.011,0.001,0.0011,2023-08-16 15:00:00
1.35,0.1,0.003,0.014,0.084,0.012,0.003,0.0008,2023-08-16 16:00:00
1.34,0.1,0.001,0.013,0.0879,0.012,0.004,0.0007,2023-08-16 17:00:00
1.35,0.1,0.001,0.02,0.0839,0.012,0.005,0.0009,2023-08-16 18:00:00
1.35,0.13,0.001,0.024,0.0788,0.019,0.005,0.0008,2023-08-16 19:00:00
1.38,0.17,0.001,0.039,0.0583,0.034,0.007,0.0009,2023-08-16 20:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-16 21:00:00
1.42,0.13,0.0,0.04,0.0403,0.027,0.008,0.0007,2023-08-16 21:00:00
1.38,0.13,0.0,0.046,0.0343,0.018,0.008,0.0009,2023-08-16 22:00:00
1.39,0.2,0.0,0.058,0.0198,0.021,0.008,0.0008,2023-08-16 23:00:00
1.4,0.3,0.007,0.081,0.0048,0.026,0.011,0.0008,2023-08-17 00:00:00
1.43,0.47,0.031,0.09,0.0028,0.036,0.013,0.0014,2023-08-17 01:00:00
1.45,0.63,0.062,0.091,0.003,0.037,0.015,0.002,2023-08-17 02:00:00
1.47,1.03,0.11,0.092,0.0029,0.042,0.018,0.0029,2023-08-17 03:00:00
1.51,1.23,0.157,0.092,0.0032,0.05,0.022,0.004,2023-08-17 04:00:00
1.54,1.33,0.185,0.087,0.0027,0.05,0.023,0.0043,2023-08-17 05:00:00
1.57,1.3,0.202,0.079,0.0024,0.055,0.024,0.0047,2023-08-17 06:00:00
1.59,1.17,0.164,0.076,0.0025,0.067,0.024,0.0042,2023-08-17 07:00:00
1.54,0.77,0.079,0.08,0.0073,0.031,0.021,0.0026,2023-08-17 08:00:00
1.48,0.57,0.047,0.082,0.0156,0.033,0.016,0.0023,2023-08-17 09:00:00
1.37,0.2,0.002,0.012,0.0775,0.0,0.0,0.0008,2023-08-15 15:00:00
1.37,0.2,0.002,0.013,0.0913,0.003,0.0,0.0009,2023-08-15 16:00:00
1.36,0.2,0.003,0.017,0.0814,0.007,0.0,0.0011,2023-08-15 18:00:00
1.42,0.13,0.006,0.025,0.0508,0.0,0.0,0.0012,2023-08-16 11:00:00
1.44,0.43,0.034,0.076,0.0263,0.044,0.016,0.0023,2023-08-17 10:00:00
1.37,0.2,0.005,0.03,0.0605,0.026,0.011,0.0013,2023-08-17 11:00:00
1.37,0.27,0.007,0.035,0.0616,0.01,0.01,0.0013,2023-08-17 12:00:00
1.38,0.3,0.004,0.033,0.0789,0.023,0.01,0.002,2023-08-17 13:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-17 14:00:00
1.37,0.3,0.003,0.031,0.0914,0.024,0.011,0.0016,2023-08-17 14:00:00
1.36,0.2,0.003,0.034,0.0999,0.024,0.011,0.0015,2023-08-17 15:00:00
1.35,0.2,0.002,0.034,0.1118,0.028,0.011,0.0014,2023-08-17 16:00:00
1.35,0.2,0.001,0.034,0.1127,0.022,0.012,0.0015,2023-08-17 17:00:00
1.34,0.13,0.001,0.026,0.0966,0.015,0.008,0.0014,2023-08-17 18:00:00
1.35,0.2,0.001,0.044,0.0763,0.04,0.011,0.0016,2023-08-17 19:00:00
1.38,0.2,0.0,0.042,0.0548,0.036,0.012,0.0011,2023-08-17 20:00:00
1.38,0.23,0.002,0.072,0.0299,0.028,0.012,0.001,2023-08-17 21:00:00
1.4,0.37,0.013,0.108,0.0042,0.028,0.014,0.0013,2023-08-17 22:00:00
1.42,0.5,0.037,0.119,0.0028,0.033,0.016,0.0019,2023-08-17 23:00:00
1.43,0.53,0.046,0.106,0.0028,0.04,0.02,0.0023,2023-08-18 00:00:00
1.43,0.43,0.053,0.102,0.003,0.032,0.016,0.0018,2023-08-18 01:00:00
1.45,0.47,0.031,0.094,0.0037,0.028,0.015,0.0018,2023-08-18 02:00:00
1.47,0.67,0.05,0.095,0.0031,0.037,0.018,0.0019,2023-08-18 03:00:00
1.56,0.93,0.113,0.111,0.0026,0.048,0.024,0.0032,2023-08-18 04:00:00
1.61,0.83,0.123,0.11,0.0023,0.051,0.025,0.0035,2023-08-18 05:00:00
1.6,0.83,0.112,0.112,0.0024,0.05,0.027,0.0033,2023-08-18 06:00:00
1.6,0.77,0.098,0.114,0.0034,0.051,0.026,0.0028,2023-08-18 07:00:00
1.52,0.43,0.026,0.104,0.025,0.043,0.021,0.002,2023-08-18 08:00:00
1.46,0.4,0.009,0.088,0.0363,0.051,0.019,0.0019,2023-08-18 09:00:00
1.45,0.43,0.015,0.094,0.0455,0.045,0.02,0.0022,2023-08-18 10:00:00
1.43,0.37,0.01,0.079,0.0741,0.05,0.02,0.0025,2023-08-18 11:00:00
1.44,0.47,0.012,0.101,0.07,0.048,0.022,0.0028,2023-08-18 12:00:00
1.41,0.37,0.005,0.087,0.0615,0.054,0.021,0.0023,2023-08-18 13:00:00
1.42,0.47,0.007,0.095,0.0271,0.09,0.021,0.0017,2023-08-18 14:00:00
1.43,0.6,0.017,0.087,0.0155,0.062,0.02,0.0015,2023-08-18 15:00:00
1.44,0.63,0.023,0.086,0.0137,0.039,0.02,0.0016,2023-08-18 16:00:00
1.42,0.7,0.033,0.107,0.0104,0.035,0.021,0.0021,2023-08-18 17:00:00
1.42,0.73,0.032,0.106,0.0076,0.04,0.021,0.0021,2023-08-18 18:00:00
1.41,0.7,0.025,0.098,0.0054,0.043,0.02,0.0018,2023-08-18 19:00:00
1.44,0.73,0.032,0.088,0.0018,0.11,0.035,0.0018,2023-08-18 20:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-18 21:00:00
1.48,0.8,0.044,0.08,0.001,0.028,0.019,0.0022,2023-08-18 21:00:00
1.46,0.8,0.051,0.076,0.0012,0.028,0.018,0.0022,2023-08-18 22:00:00
1.45,0.7,0.036,0.072,0.001,0.039,0.018,0.002,2023-08-18 23:00:00
1.46,0.4,0.008,0.059,0.0039,0.026,0.016,0.0014,2023-08-19 00:00:00
1.46,0.3,0.0,0.046,0.0058,0.019,0.014,0.0012,2023-08-19 01:00:00
1.43,0.3,0.0,0.044,0.0075,0.013,0.012,0.0014,2023-08-19 02:00:00
1.44,0.23,0.0,0.042,0.009,0.009,0.012,0.001,2023-08-19 03:00:00
1.44,0.23,0.0,0.04,0.005,0.01,0.011,0.0011,2023-08-19 04:00:00
1.44,0.23,0.001,0.039,0.0024,0.011,0.012,0.0013,2023-08-19 05:00:00
1.46,0.2,0.003,0.033,0.0039,0.016,0.013,0.0015,2023-08-19 06:00:00
1.46,0.23,0.007,0.031,0.0091,0.04,0.015,0.0012,2023-08-19 07:00:00
1.46,0.2,0.007,0.033,0.0187,0.011,0.013,0.0013,2023-08-19 08:00:00
1.46,0.2,0.011,0.038,0.0224,0.028,0.016,0.0013,2023-08-19 09:00:00
1.47,0.3,0.014,0.044,0.0272,0.032,0.016,0.0018,2023-08-19 10:00:00
1.44,0.3,0.011,0.046,0.0397,0.037,0.017,0.0022,2023-08-19 11:00:00
1.4,0.3,0.005,0.042,0.0602,0.018,0.015,0.0023,2023-08-19 12:00:00
1.38,0.2,0.003,0.027,0.0851,0.011,0.013,0.0023,2023-08-19 13:00:00
1.37,0.2,0.002,0.023,0.0977,0.018,0.013,0.002,2023-08-19 14:00:00
1.36,0.2,0.001,0.017,0.1127,0.016,0.013,0.0015,2023-08-19 15:00:00
1.36,0.2,0.0,0.017,0.1188,0.021,0.014,0.0015,2023-08-19 16:00:00
1.36,0.2,0.001,0.017,0.1168,0.026,0.014,0.0013,2023-08-19 17:00:00
1.36,0.2,0.0,0.018,0.1066,0.023,0.013,0.0013,2023-08-19 18:00:00
1.36,0.2,0.001,0.027,0.0862,0.025,0.013,0.0011,2023-08-19 19:00:00
1.39,0.3,0.001,0.05,0.051,0.038,0.015,0.001,2023-08-19 20:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-19 21:00:00
1.4,0.27,0.0,0.054,0.0374,0.031,0.014,0.0011,2023-08-19 21:00:00
1.42,0.2,0.0,0.038,0.0355,0.018,0.011,0.0011,2023-08-19 22:00:00
1.45,0.23,0.0,0.048,0.022,0.016,0.012,0.0011,2023-08-19 23:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 00:00:00
1.46,0.43,0.013,0.08,0.0021,0.04,0.016,0.0013,2023-08-20 00:00:00
1.46,0.5,0.013,0.07,0.0019,0.042,0.018,0.0014,2023-08-20 01:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 02:00:00
1.49,0.4,0.01,0.058,0.0017,0.033,0.017,0.0013,2023-08-20 02:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 03:00:00
1.53,0.4,0.015,0.054,0.0017,0.026,0.018,0.0014,2023-08-20 03:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 04:00:00
1.55,0.53,0.043,0.055,0.0015,0.029,0.017,0.0018,2023-08-20 04:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 05:00:00
1.56,0.63,0.078,0.059,0.0018,0.036,0.02,0.0022,2023-08-20 05:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-20 06:00:00
1.56,0.7,0.081,0.064,0.0017,0.043,0.022,0.0024,2023-08-20 06:00:00
1.54,0.43,0.026,0.07,0.0017,0.033,0.023,0.0014,2023-08-20 07:00:00
1.5,0.27,0.006,0.052,0.0179,0.025,0.015,0.0014,2023-08-20 08:00:00
1.51,0.2,0.005,0.034,0.0367,0.014,0.011,0.0009,2023-08-20 09:00:00
1.5,0.2,0.006,0.029,0.0422,0.022,0.012,0.0008,2023-08-20 10:00:00
1.43,0.2,0.007,0.034,0.0543,0.019,0.011,0.0008,2023-08-20 11:00:00
1.39,0.2,0.003,0.022,0.0826,0.015,0.009,0.0008,2023-08-20 12:00:00
1.36,0.17,0.001,0.012,0.1013,0.0,0.007,0.0011,2023-08-20 13:00:00
1.36,0.2,0.0,0.013,0.1001,0.015,0.008,0.0007,2023-08-20 14:00:00
1.36,0.2,0.001,0.017,0.091,0.015,0.008,0.0009,2023-08-20 15:00:00
1.37,0.2,0.001,0.02,0.0858,0.014,0.007,0.0009,2023-08-20 16:00:00
1.37,0.2,0.001,0.028,0.0658,0.033,0.006,0.0005,2023-08-20 17:00:00
1.38,0.2,0.002,0.033,0.057,0.01,0.007,0.0009,2023-08-20 18:00:00
1.39,0.3,0.002,0.042,0.0387,0.022,0.012,0.0006,2023-08-20 19:00:00
1.4,0.2,0.001,0.039,0.0283,0.014,0.01,0.0006,2023-08-20 20:00:00
1.41,0.2,0.0,0.023,0.0291,0.002,0.006,0.0008,2023-08-20 21:00:00
1.4,0.2,0.001,0.019,0.0323,0.0,0.002,0.0009,2023-08-20 22:00:00
1.4,0.1,0.0,0.014,0.0371,0.0,0.002,0.001,2023-08-20 23:00:00
1.39,0.13,0.0,0.015,0.0334,0.002,0.003,0.001,2023-08-21 00:00:00
1.4,0.1,0.0,0.014,0.0311,0.002,0.003,0.0007,2023-08-21 01:00:00
1.39,0.1,0.0,0.011,0.0381,0.0,0.001,0.0007,2023-08-21 02:00:00
1.39,0.17,0.0,0.011,0.0387,0.001,0.001,0.0006,2023-08-21 03:00:00
1.39,0.2,0.0,0.012,0.0418,0.001,0.004,0.0007,2023-08-21 04:00:00
1.4,0.2,0.0,0.013,0.0344,0.01,0.006,0.0008,2023-08-21 05:00:00
1.44,0.2,0.0,0.017,0.0308,0.005,0.006,0.0007,2023-08-21 06:00:00
1.43,0.2,0.002,0.02,0.0284,0.008,0.006,0.0009,2023-08-21 07:00:00
1.41,0.2,0.004,0.018,0.03,0.009,0.005,0.0017,2023-08-21 08:00:00
1.4,0.2,0.005,0.018,0.0343,0.012,0.005,0.0027,2023-08-21 09:00:00
1.39,0.2,0.004,0.015,0.0467,0.006,0.004,0.0027,2023-08-21 10:00:00
1.38,0.2,0.002,0.017,0.0501,0.003,0.004,0.0019,2023-08-21 11:00:00
1.39,0.23,0.003,0.017,0.0595,0.004,0.004,0.0017,2023-08-21 12:00:00
1.37,0.2,0.002,0.015,0.0645,0.012,0.005,0.0016,2023-08-21 13:00:00
1.39,0.2,0.003,0.022,0.0826,0.0,0.009,0.0008,2023-08-20 12:00:00
1.37,0.2,0.001,0.02,0.0858,0.0,0.007,0.0009,2023-08-20 16:00:00
1.41,0.2,0.0,0.023,0.0291,0.0,0.006,0.0008,2023-08-20 21:00:00
1.4,0.2,0.001,0.019,0.0323,0.0,0.0,0.0009,2023-08-20 22:00:00
1.39,0.13,0.0,0.015,0.0334,0.0,0.003,0.001,2023-08-21 00:00:00
1.4,0.1,0.0,0.014,0.0311,0.0,0.003,0.0007,2023-08-21 01:00:00
1.39,0.17,0.0,0.011,0.0387,0.0,0.001,0.0006,2023-08-21 03:00:00
1.39,0.2,0.0,0.012,0.0418,0.0,0.004,0.0007,2023-08-21 04:00:00
1.38,0.2,0.002,0.017,0.0501,0.0,0.004,0.0019,2023-08-21 11:00:00
1.39,0.23,0.003,0.017,0.0595,0.0,0.004,0.0017,2023-08-21 12:00:00
1.37,0.23,0.003,0.018,0.0667,0.008,0.006,0.0013,2023-08-21 14:00:00
1.37,0.3,0.003,0.018,0.0729,0.001,0.005,0.0009,2023-08-21 15:00:00
1.36,0.3,0.002,0.023,0.0761,0.014,0.006,0.0012,2023-08-21 16:00:00
1.35,0.3,0.002,0.026,0.0778,0.022,0.007,0.0009,2023-08-21 17:00:00
1.43,0.3,0.0,0.059,0.0208,0.018,0.011,,2023-08-28 22:00:00
1.42,0.27,0.0,0.05,0.0231,0.022,0.01,,2023-08-28 23:00:00
1.43,0.23,0.0,0.051,0.0204,0.021,0.011,,2023-08-29 00:00:00
1.44,0.2,0.0,0.038,0.0268,0.02,0.01,,2023-08-29 01:00:00
1.45,0.2,0.0,0.04,0.0248,0.017,0.009,,2023-08-29 02:00:00
1.43,0.13,0.0,0.027,0.0363,0.011,0.008,,2023-08-29 03:00:00
1.41,0.1,0.0,0.024,0.0383,0.013,0.009,,2023-08-29 04:00:00
1.42,0.1,0.0,0.018,0.0428,0.013,0.006,,2023-08-29 05:00:00
1.43,0.1,0.0,0.025,0.0283,0.017,0.007,,2023-08-29 06:00:00
1.44,0.2,0.002,0.035,0.0215,0.018,0.009,,2023-08-29 07:00:00
1.43,0.2,0.005,0.034,0.0222,0.021,0.01,,2023-08-29 08:00:00
1.43,0.2,0.01,0.042,0.0141,0.023,0.009,,2023-08-29 09:00:00
1.43,0.23,0.009,0.042,0.0193,0.027,0.011,,2023-08-29 10:00:00
1.43,0.2,0.007,0.034,0.0281,0.027,0.009,,2023-08-29 11:00:00
1.44,0.27,0.018,0.046,0.0166,0.038,0.011,,2023-08-29 12:00:00
1.44,0.27,0.025,0.045,0.0137,0.045,0.014,,2023-08-29 13:00:00
1.43,0.23,0.014,0.044,0.0164,0.033,0.013,,2023-08-29 14:00:00
1.42,0.37,0.007,0.044,0.0228,0.031,0.012,,2023-08-29 15:00:00
1.42,0.3,0.006,0.042,0.0228,0.044,0.013,,2023-08-29 16:00:00
1.43,0.3,0.005,0.046,0.0201,0.038,0.014,,2023-08-29 17:00:00
1.43,0.4,0.006,0.051,0.0148,0.038,0.014,,2023-08-29 18:00:00
1.43,0.5,0.02,0.065,0.0028,0.045,0.017,,2023-08-29 19:00:00
1.44,0.5,0.021,0.066,0.0024,0.046,0.018,,2023-08-29 20:00:00
1.42,0.4,0.008,0.059,0.0021,0.038,0.015,,2023-08-29 21:00:00
1.44,0.5,0.019,0.057,0.0014,0.032,0.015,,2023-08-29 22:00:00
1.44,0.5,0.018,0.049,0.0014,0.023,0.012,,2023-08-29 23:00:00
1.43,0.47,0.021,0.048,0.0015,0.02,0.012,,2023-08-30 00:00:00
1.44,0.5,0.028,0.048,0.0014,0.024,0.013,,2023-08-30 01:00:00
1.46,0.5,0.04,0.046,0.0014,0.027,0.014,,2023-08-30 02:00:00
1.46,0.3,0.021,0.038,0.0013,0.018,0.011,,2023-08-30 03:00:00
1.44,0.2,0.007,0.048,0.002,0.009,0.009,,2023-08-30 04:00:00
1.45,0.13,0.001,0.039,0.017,0.005,0.008,,2023-08-30 05:00:00
1.45,0.1,0.0,0.024,0.0306,0.005,0.006,,2023-08-30 06:00:00
1.45,0.17,0.003,0.032,0.0152,0.012,0.007,,2023-08-30 07:00:00
1.43,0.13,0.005,0.032,0.0263,0.003,0.005,,2023-08-30 08:00:00
1.41,0.17,0.005,0.031,0.0318,0.011,0.005,,2023-08-30 09:00:00
1.4,0.13,0.006,0.029,0.0394,0.014,0.006,,2023-08-30 10:00:00
1.41,0.2,0.008,0.031,0.04,0.015,0.007,,2023-08-30 11:00:00
1.41,0.2,0.013,0.037,0.0362,0.015,0.01,,2023-08-30 12:00:00
1.41,0.2,0.012,0.041,0.0353,0.023,0.01,,2023-08-30 13:00:00
1.39,0.2,0.012,0.042,0.038,0.024,0.009,,2023-08-30 14:00:00
1.4,0.2,0.014,0.046,0.0373,0.026,0.01,,2023-08-30 15:00:00
1.36,0.1,0.007,0.043,0.0467,0.022,0.007,,2023-08-30 16:00:00
1.38,0.17,0.007,0.048,0.0442,0.026,0.007,,2023-08-30 17:00:00
1.39,0.2,0.007,0.06,0.0342,0.029,0.008,,2023-08-30 18:00:00
1.4,0.2,0.003,0.059,0.0351,0.037,0.014,,2023-08-30 19:00:00
1.42,0.2,0.0,0.06,0.0257,0.034,0.014,,2023-08-30 20:00:00
1.45,0.2,0.0,0.064,0.0186,0.035,0.014,,2023-08-30 21:00:00
1.48,0.23,0.002,0.074,0.0071,0.04,0.013,,2023-08-30 22:00:00
1.46,0.13,0.0,0.053,0.0199,0.019,0.011,,2023-08-30 23:00:00
1.47,0.17,0.002,0.063,0.0065,0.02,0.011,,2023-08-31 00:00:00
1.5,0.2,0.003,0.061,0.0036,0.02,0.012,,2023-08-31 01:00:00
1.5,0.13,0.005,0.062,0.0043,0.022,0.013,,2023-08-31 02:00:00
1.53,0.1,0.0,0.05,0.0127,0.024,0.01,,2023-08-31 03:00:00
1.56,0.07,0.001,0.055,0.0074,0.024,0.014,,2023-08-31 04:00:00
1.53,0.0,0.002,0.046,0.0059,0.021,0.013,,2023-08-31 05:00:00
1.57,0.07,0.004,0.047,0.0037,0.026,0.016,,2023-08-31 06:00:00
1.65,0.1,0.008,0.044,0.0091,0.033,0.016,,2023-08-31 07:00:00
1.59,0.13,0.018,0.045,0.0075,0.036,0.017,,2023-08-31 08:00:00
