TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
196.39,3385.8,3419,1232,100,1,2187,1232,383.59,2023-10-16 11:00:00
228.73,3915.93,3955,1445,100,1,2510,1445,381.83,2023-10-16 12:00:00
245.34,4229.58,4275,1696,100,1,2579,1696,384.58,2023-10-16 13:00:00
224.88,3849.87,3889,1454,100,1,2435,1454,381.52,2023-10-16 14:00:00
208.85,3600.52,3639,1257,100,1,2382,1257,385.35,2023-10-16 15:00:00
204.84,3506.93,3540,1283,100,1,2257,1283,384.26,2023-10-16 16:00:00
278.06,4793.76,4842,1963,100,1,2879,1963,389.71,2023-10-16 17:00:00
531.23,9094.64,9182,4730,93,1,4452,4730,386.7,2023-10-16 18:00:00
302.04,5207.13,5259,1453,100,1,3806,1453,387.98,2023-10-16 19:00:00
226.19,3872.4,3907,976,100,1,2931,976,381.52,2023-10-16 20:00:00
198.97,3430.26,3466,819,100,1,2647,819,382.51,2023-10-16 21:00:00
179.64,3075.39,3100,607,100,1,2493,607,377.06,2023-10-16 22:00:00
170.76,2943.89,2971,462,100,1,2509,462,378.14,2023-10-16 23:00:00
189.3,3240.87,3269,452,100,1,2817,452,374.51,2023-10-17 00:00:00
212.32,3660.36,3697,570,100,1,3127,570,376.41,2023-10-17 01:00:00
155.84,2668.0,2691,318,100,1,2373,318,372.61,2023-10-17 02:00:00
149.29,2573.84,2598,321,100,1,2277,321,375.57,2023-10-17 03:00:00
145.67,2493.82,2516,348,100,1,2168,348,373.13,2023-10-17 04:00:00
148.35,2557.51,2582,502,100,1,2080,502,377.48,2023-10-17 05:00:00
160.83,2753.43,2778,608,100,1,2170,608,375.64,2023-10-17 06:00:00
165.25,2848.96,2878,585,100,1,2293,585,378.19,2023-10-17 07:00:00
163.51,2799.35,2824,529,100,1,2295,529,368.51,2023-10-17 08:00:00
142.37,2454.49,2478,472,100,1,2006,472,375.59,2023-10-17 09:00:00
159.12,2724.15,2750,518,100,1,2232,518,369.8,2023-10-17 10:00:00
145.97,2516.45,2541,390,100,1,2151,390,373.7,2023-10-17 11:00:00
161.0,2756.26,2783,544,100,1,2239,544,369.18,2023-10-17 12:00:00
155.42,2679.36,2707,517,100,1,2190,517,372.63,2023-10-17 13:00:00
155.6,2663.84,2691,582,100,1,2109,582,368.88,2023-10-17 14:00:00
134.84,2324.64,2347,469,100,1,1878,469,373.88,2023-10-17 15:00:00
147.02,2516.96,2539,462,100,1,2077,462,371.2,2023-10-17 16:00:00
142.06,2449.09,2472,397,100,1,2075,397,373.91,2023-10-17 17:00:00
140.01,2397.02,2419,327,100,1,2092,327,369.14,2023-10-17 18:00:00
149.94,2584.99,2612,307,100,1,2305,307,372.4,2023-10-17 19:00:00
141.5,2422.49,2446,260,100,1,2186,260,368.73,2023-10-17 20:00:00
129.2,2227.41,2251,193,100,1,2058,193,371.61,2023-10-17 21:00:00
117.48,2011.27,2031,171,100,1,1860,171,368.3,2023-10-17 22:00:00
126.18,2175.29,2198,170,93,1,2028,170,371.62,2023-10-17 23:00:00
122.52,2097.54,2117,189,100,1,1928,189,368.84,2023-10-18 00:00:00
120.47,2076.85,2099,245,100,1,1854,245,372.27,2023-10-18 01:00:00
127.95,2190.56,2211,200,100,1,2011,200,369.87,2023-10-18 02:00:00
151.98,2620.11,2646,353,100,1,2293,353,375.8,2023-10-18 03:00:00
151.45,2592.82,2615,487,100,1,2128,487,373.42,2023-10-18 04:00:00
157.66,2718.12,2743,542,100,1,2201,542,377.91,2023-10-18 05:00:00
175.75,3008.82,3038,778,100,1,2260,778,375.62,2023-10-18 06:00:00
191.66,3304.29,3337,946,100,1,2391,946,378.52,2023-10-18 07:00:00
199.44,3414.43,3446,1032,100,1,2414,1032,373.65,2023-10-18 08:00:00
192.63,3320.9,3356,782,100,1,2574,782,376.23,2023-10-18 09:00:00
197.68,3384.28,3420,965,100,1,2455,965,371.72,2023-10-18 10:00:00
179.03,3086.53,3119,804,100,1,2315,804,375.24,2023-10-18 11:00:00
198.96,3406.24,3438,724,100,1,2714,724,371.34,2023-10-18 12:00:00
177.33,3057.22,3087,663,100,1,2424,663,374.74,2023-10-18 13:00:00
167.98,2875.85,2904,713,100,1,2191,713,371.41,2023-10-18 14:00:00
209.26,3607.66,3643,1165,100,1,2478,1165,378.32,2023-10-18 15:00:00
226.13,3871.42,3910,1494,100,1,2416,1494,377.73,2023-10-18 16:00:00
222.69,3839.2,3880,1367,100,1,2513,1367,381.85,2023-10-18 17:00:00
208.04,3561.57,3599,942,100,1,2657,942,376.3,2023-10-18 18:00:00
202.07,3483.6,3516,707,100,1,2809,707,379.39,2023-10-18 19:00:00
190.85,3267.28,3301,691,100,1,2610,691,374.11,2023-10-18 20:00:00
183.92,3170.72,3202,645,100,1,2557,645,376.82,2023-10-18 21:00:00
196.55,3364.93,3397,697,100,1,2700,697,373.17,2023-10-18 22:00:00
216.93,3739.86,3778,774,100,1,3004,774,377.32,2023-10-18 23:00:00
185.81,3180.98,3212,676,100,1,2536,676,373.53,2023-10-19 00:00:00
176.95,3050.58,3083,586,100,1,2497,586,377.4,2023-10-19 01:00:00
166.53,2850.94,2876,564,93,1,2312,564,372.89,2023-10-19 02:00:00
158.07,2725.07,2750,505,100,1,2245,505,376.36,2023-10-19 03:00:00
155.08,2655.0,2679,490,100,1,2189,490,372.5,2023-10-19 04:00:00
152.14,2622.94,2651,608,100,1,2043,608,376.52,2023-10-19 05:00:00
165.64,2835.71,2863,837,100,1,2026,837,375.04,2023-10-19 06:00:00
177.85,3066.15,3099,1063,100,1,2036,1063,379.64,2023-10-19 07:00:00
183.74,3145.57,3174,1024,100,1,2150,1024,376.48,2023-10-19 08:00:00
181.21,3124.12,3154,1086,100,1,2068,1086,379.36,2023-10-19 09:00:00
209.35,3584.0,3622,1399,100,1,2223,1399,375.63,2023-10-19 10:00:00
177.77,3064.81,3095,966,100,1,2129,966,378.74,2023-10-19 11:00:00
188.93,3234.45,3266,1391,100,1,1875,1391,378.34,2023-10-19 12:00:00
193.65,3338.57,3372,1344,100,1,2028,1344,382.71,2023-10-19 13:00:00
209.85,3592.7,3626,1543,100,1,2083,1543,380.43,2023-10-19 14:00:00
234.84,4048.65,4090,1722,100,1,2368,1722,381.09,2023-10-19 15:00:00
258.11,4418.86,4457,2096,100,1,2361,2096,395.11,2023-10-19 16:00:00
255.8,4409.94,4457,1947,100,1,2510,1947,404.87,2023-10-19 17:00:00
298.9,5117.14,5168,2697,93,1,2471,2697,399.01,2023-10-19 18:00:00
214.45,3697.07,3733,1548,100,1,2185,1548,393.49,2023-10-19 19:00:00
219.32,3754.81,3791,1413,100,1,2378,1413,384.79,2023-10-19 20:00:00
207.39,3575.38,3611,1084,100,1,2527,1084,384.5,2023-10-19 21:00:00
195.98,3355.12,3386,1224,100,1,2162,1224,382.39,2023-10-19 22:00:00
202.09,3484.03,3520,1244,100,1,2276,1244,386.83,2023-10-19 23:00:00
215.48,3688.98,3726,1225,100,1,2501,1225,384.67,2023-10-20 00:00:00
188.1,3242.9,3275,1208,100,1,2067,1208,389.8,2023-10-20 01:00:00
195.51,3347.09,3379,1244,100,1,2135,1244,390.02,2023-10-20 02:00:00
179.92,3101.86,3135,1158,100,1,1977,1158,392.56,2023-10-20 03:00:00
178.78,3060.75,3088,981,100,1,2107,981,387.79,2023-10-20 04:00:00
166.48,2870.07,2899,890,100,1,2009,890,389.45,2023-10-20 05:00:00
163.31,2795.86,2819,1006,100,1,1813,1006,384.19,2023-10-20 06:00:00
214.63,3700.21,3735,1550,100,1,2185,1550,385.14,2023-10-20 07:00:00
208.44,3568.5,3604,1509,100,1,2095,1509,386.3,2023-10-20 08:00:00
231.64,3993.4,4034,1858,100,1,2176,1858,390.27,2023-10-20 09:00:00
225.19,3855.2,3891,1349,93,1,2542,1349,387.26,2023-10-20 10:00:00
233.36,4023.21,4062,1197,100,1,2865,1197,389.51,2023-10-20 11:00:00
202.45,3465.94,3499,1156,100,1,2343,1156,385.21,2023-10-20 12:00:00
204.38,3523.49,3561,871,100,1,2690,871,385.7,2023-10-20 13:00:00
231.75,3967.5,4004,897,100,1,3107,897,381.32,2023-10-20 14:00:00
207.72,3581.06,3617,874,100,1,2743,874,384.7,2023-10-20 15:00:00
209.41,3585.16,3618,807,100,1,2811,807,381.36,2023-10-20 16:00:00
224.74,3874.45,3916,790,100,1,3126,790,383.95,2023-10-20 17:00:00
220.85,3780.87,3817,822,100,1,2995,822,378.61,2023-10-20 18:00:00
221.88,3825.16,3864,742,100,1,3122,742,383.18,2023-10-20 19:00:00
199.02,3407.17,3440,640,100,1,2800,640,380.41,2023-10-20 20:00:00
183.48,3163.14,3194,530,100,1,2664,530,383.01,2023-10-20 21:00:00
170.23,2914.37,2939,495,100,1,2444,495,380.03,2023-10-20 22:00:00
153.01,2637.82,2664,361,100,1,2303,361,383.28,2023-10-20 23:00:00
161.59,2766.34,2795,451,100,1,2344,451,380.87,2023-10-21 00:00:00
200.61,3458.54,3495,1325,100,1,2170,1325,383.64,2023-10-21 01:00:00
136.51,2337.01,2358,340,100,1,2018,340,379.53,2023-10-21 02:00:00
138.05,2380.05,2403,400,100,1,2003,400,381.32,2023-10-21 03:00:00
143.46,2456.02,2477,377,100,1,2100,377,377.39,2023-10-21 04:00:00
151.9,2618.7,2643,507,100,1,2136,507,380.96,2023-10-21 05:00:00
155.78,2666.87,2691,585,100,1,2106,585,377.32,2023-10-21 06:00:00
173.76,2995.68,3024,627,100,1,2397,627,382.9,2023-10-21 07:00:00
163.09,2792.1,2816,517,100,1,2299,517,380.81,2023-10-21 08:00:00
169.08,2914.91,2941,574,100,1,2367,574,385.0,2023-10-21 09:00:00
209.66,3589.39,3623,803,100,1,2820,803,380.63,2023-10-21 10:00:00
201.65,3476.4,3511,1100,93,1,2411,1100,381.62,2023-10-21 11:00:00
161.29,2761.21,2783,661,100,1,2122,661,379.43,2023-10-21 12:00:00
199.68,3442.55,3474,831,100,1,2643,831,382.95,2023-10-21 13:00:00
222.49,3808.98,3843,940,100,1,2903,940,380.26,2023-10-21 14:00:00
204.19,3520.29,3556,993,100,1,2563,993,382.94,2023-10-21 15:00:00
238.05,4075.4,4110,1210,100,1,2900,1210,380.9,2023-10-21 16:00:00
244.61,4217.15,4261,1287,100,1,2974,1287,386.94,2023-10-21 17:00:00
273.45,4681.49,4722,1847,100,1,2875,1847,386.91,2023-10-21 18:00:00
369.11,6363.49,6426,2622,100,1,3804,2622,399.61,2023-10-21 19:00:00
372.87,6383.59,6439,2731,100,1,3708,2731,401.1,2023-10-21 20:00:00
363.43,6265.46,6329,2643,100,1,3686,2643,407.73,2023-10-21 21:00:00
351.52,6017.94,6077,2541,100,1,3536,2541,405.59,2023-10-21 22:00:00
359.11,6191.06,6251,2478,93,1,3773,2478,413.2,2023-10-21 23:00:00
398.54,6823.05,6892,3059,100,1,3833,3059,407.57,2023-10-22 00:00:00
372.01,6413.4,6476,2872,100,1,3604,2872,409.03,2023-10-22 01:00:00
293.03,5016.63,5064,1832,100,1,3232,1832,400.54,2023-10-22 02:00:00
210.74,3633.17,3669,940,100,1,2729,940,394.69,2023-10-22 03:00:00
237.15,4060.05,4100,1207,100,1,2893,1207,385.15,2023-10-22 04:00:00
219.62,3786.26,3822,816,100,1,3006,816,385.5,2023-10-22 05:00:00
219.62,3786.26,3822,816,100,1,3006,816,385.5,2023-10-22 05:00:00
219.62,3786.26,3822,816,100,1,3006,816,385.5,2023-10-22 05:00:00
219.62,3786.26,3822,816,100,1,3006,816,385.5,2023-10-22 05:00:00
219.62,3786.26,3822,816,100,1,3006,816,385.5,2023-10-22 05:00:00
208.82,3574.99,3606,751,100,1,2855,751,378.44,2023-10-22 06:00:00
205.69,3546.14,3584,906,100,1,2678,906,384.91,2023-10-22 07:00:00
190.55,3262.16,3293,992,100,1,2301,992,384.32,2023-10-22 08:00:00
249.71,4304.94,4348,1479,100,1,2869,1479,391.82,2023-10-22 09:00:00
255.58,4375.47,4415,1554,93,1,2861,1554,388.75,2023-10-22 10:00:00
256.8,4427.23,4471,1403,100,1,3068,1403,390.7,2023-10-22 11:00:00
253.1,4333.03,4370,1203,100,1,3167,1203,386.17,2023-10-22 12:00:00
254.35,4384.93,4431,1288,100,1,3143,1288,388.21,2023-10-22 13:00:00
249.4,4269.81,4309,1151,100,1,3158,1151,385.38,2023-10-22 14:00:00
250.69,4321.98,4369,1162,100,1,3207,1162,389.65,2023-10-22 15:00:00
233.15,3991.47,4031,948,100,1,3083,948,387.26,2023-10-22 16:00:00
245.84,4238.34,4282,1005,100,1,3277,1005,390.65,2023-10-22 17:00:00
242.14,4145.41,4186,1030,100,1,3156,1030,386.33,2023-10-22 18:00:00
237.83,4100.21,4141,942,100,1,3199,942,389.31,2023-10-22 19:00:00
223.06,3818.85,3857,833,100,1,3024,833,384.9,2023-10-22 20:00:00
215.48,3714.89,3755,810,100,1,2945,810,389.95,2023-10-22 21:00:00
238.69,4086.35,4125,997,100,1,3128,997,388.03,2023-10-22 22:00:00
203.69,3511.54,3546,817,100,1,2729,817,391.04,2023-10-22 23:00:00
181.62,3109.33,3142,701,100,1,2441,701,388.59,2023-10-23 00:00:00
180.87,3118.23,3152,704,100,1,2448,704,392.12,2023-10-23 01:00:00
159.05,2723.02,2752,618,100,1,2134,618,389.9,2023-10-23 02:00:00
166.18,2864.99,2895,629,100,1,2266,629,394.05,2023-10-23 03:00:00
165.96,2841.22,2872,781,93,1,2091,781,392.21,2023-10-23 04:00:00
160.69,2770.22,2801,927,100,1,1874,927,397.58,2023-10-23 05:00:00
187.23,3205.4,3234,1417,100,1,1817,1417,399.27,2023-10-23 06:00:00
326.35,5626.35,5685,2341,100,1,3344,2341,402.08,2023-10-23 07:00:00
352.21,6029.78,6084,2734,100,1,3350,2734,409.38,2023-10-23 08:00:00
310.11,5346.27,5403,3058,100,1,2345,3058,413.39,2023-10-23 09:00:00
319.4,5468.15,5521,3221,100,1,2300,3221,409.92,2023-10-23 10:00:00
368.12,6346.38,6411,4264,100,1,2147,4264,414.59,2023-10-23 11:00:00
387.7,6637.47,6704,4464,93,1,2240,4464,413.56,2023-10-23 12:00:00
436.96,7533.22,7607,5233,100,1,2374,5233,423.72,2023-10-23 13:00:00
430.88,7376.64,7454,4849,100,1,2605,4849,422.64,2023-10-23 14:00:00
409.16,7053.96,7128,4181,100,1,2947,4181,428.71,2023-10-23 15:00:00
355.85,6092.14,6148,3478,93,1,2670,3478,419.03,2023-10-23 16:00:00
207.27,3573.31,3610,1436,100,1,2174,1436,415.46,2023-10-23 17:00:00
159.83,2736.28,2762,898,100,1,1864,898,404.46,2023-10-23 18:00:00
151.24,2607.36,2632,641,100,1,1991,641,402.95,2023-10-23 19:00:00
143.03,2448.73,2471,535,100,1,1936,535,393.82,2023-10-23 20:00:00
134.78,2323.53,2346,405,100,1,1941,405,394.35,2023-10-23 21:00:00
133.02,2277.25,2298,429,100,1,1869,429,389.59,2023-10-23 22:00:00
133.24,2297.14,2321,414,100,1,1907,414,391.3,2023-10-23 23:00:00
136.98,2345.1,2365,377,100,1,1988,377,386.49,2023-10-24 00:00:00
155.14,2674.58,2702,413,100,1,2289,413,388.5,2023-10-24 01:00:00
141.37,2420.29,2444,423,100,1,2021,423,384.83,2023-10-24 02:00:00
150.23,2589.97,2614,517,100,1,2097,517,388.34,2023-10-24 03:00:00
170.18,2913.49,2938,608,100,1,2330,608,385.18,2023-10-24 04:00:00
208.37,3592.38,3630,874,100,1,2756,874,389.57,2023-10-24 05:00:00
266.29,4558.89,4596,1288,100,1,3308,1288,388.14,2023-10-24 06:00:00
253.63,4372.5,4417,1448,100,1,2969,1448,391.67,2023-10-24 07:00:00
222.67,3812.19,3845,1302,100,1,2543,1302,387.23,2023-10-24 08:00:00
234.85,4048.81,4092,1379,100,1,2713,1379,392.8,2023-10-24 09:00:00
201.28,3445.97,3478,1242,100,1,2236,1242,387.18,2023-10-24 10:00:00
191.94,3308.96,3342,977,100,1,2365,977,387.94,2023-10-24 11:00:00
203.42,3482.49,3514,861,100,1,2653,861,381.82,2023-10-24 12:00:00
194.46,3352.43,3385,904,100,1,2481,904,382.36,2023-10-24 13:00:00
164.15,2810.28,2838,782,100,1,2056,782,376.22,2023-10-24 14:00:00
149.8,2582.51,2609,640,93,1,1969,640,377.81,2023-10-24 15:00:00
146.24,2503.7,2525,507,100,1,2018,507,372.93,2023-10-24 16:00:00
151.11,2605.18,2632,456,100,1,2176,456,373.83,2023-10-24 17:00:00
149.63,2561.63,2583,368,100,1,2215,368,367.8,2023-10-24 18:00:00
152.7,2632.6,2659,386,100,1,2273,386,374.08,2023-10-24 19:00:00
137.51,2354.24,2376,277,100,1,2099,277,370.27,2023-10-24 20:00:00
144.88,2497.7,2522,296,100,1,2226,296,374.75,2023-10-24 21:00:00
132.13,2262.15,2284,242,100,1,2042,242,371.04,2023-10-24 22:00:00
133.33,2298.63,2321,220,100,1,2101,220,375.83,2023-10-24 23:00:00
147.75,2529.49,2555,379,100,1,2176,379,372.67,2023-10-25 00:00:00
142.22,2451.88,2476,368,100,1,2108,368,375.28,2023-10-25 01:00:00
124.99,2139.87,2159,177,100,1,1982,177,371.74,2023-10-25 02:00:00
132.21,2279.26,2302,239,100,1,2063,239,375.28,2023-10-25 03:00:00
136.8,2342.07,2364,299,100,1,2065,299,372.26,2023-10-25 04:00:00
136.6,2355.07,2378,333,100,1,2045,333,378.31,2023-10-25 05:00:00
140.13,2398.98,2421,504,100,1,1917,504,374.49,2023-10-25 06:00:00
169.08,2914.98,2942,651,100,1,2291,651,377.87,2023-10-25 07:00:00
208.14,3563.33,3591,777,100,1,2814,777,367.97,2023-10-25 08:00:00
210.29,3625.46,3657,903,100,1,2754,903,372.33,2023-10-25 09:00:00
208.76,3573.91,3606,1056,100,1,2550,1056,380.81,2023-10-25 10:00:00
222.26,3831.7,3870,1132,100,1,2738,1132,384.68,2023-10-25 11:00:00
209.62,3588.77,3623,1070,100,1,2553,1070,378.21,2023-10-25 12:00:00
205.99,3551.25,3587,1114,100,1,2473,1114,380.14,2023-10-25 13:00:00
200.32,3429.41,3461,1086,100,1,2375,1086,375.7,2023-10-25 14:00:00
209.73,3615.66,3648,1082,100,1,2566,1082,379.87,2023-10-25 15:00:00
207.59,3554.01,3594,1016,100,1,2578,1016,377.79,2023-10-25 16:00:00
219.72,3788.02,3825,1094,100,1,2731,1094,381.95,2023-10-25 17:00:00
198.85,3404.36,3435,1010,100,1,2425,1010,377.16,2023-10-25 18:00:00
187.54,3233.11,3267,785,100,1,2482,785,378.02,2023-10-25 19:00:00
165.59,2834.91,2862,502,100,1,2360,502,373.87,2023-10-25 20:00:00
147.29,2539.3,2564,415,100,1,2149,415,376.55,2023-10-25 21:00:00
126.06,2158.16,2177,292,100,1,1885,292,370.87,2023-10-25 22:00:00
142.8,2461.92,2485,318,100,1,2167,318,373.44,2023-10-25 23:00:00
140.0,2396.82,2418,301,100,1,2117,301,371.12,2023-10-26 00:00:00
147.28,2539.14,2564,272,100,1,2292,272,373.45,2023-10-26 01:00:00
144.0,2465.33,2487,253,93,1,2234,253,370.58,2023-10-26 02:00:00
141.32,2436.44,2460,250,100,1,2210,250,374.13,2023-10-26 03:00:00
144.01,2465.42,2487,280,100,1,2207,280,371.88,2023-10-26 04:00:00
143.22,2469.07,2493,319,100,1,2174,319,374.4,2023-10-26 05:00:00
182.4,3122.75,3150,415,100,1,2735,415,371.62,2023-10-26 06:00:00
215.3,3711.8,3747,502,100,1,3245,502,377.41,2023-10-26 07:00:00
231.68,3966.35,4002,555,100,1,3447,555,373.01,2023-10-26 08:00:00
387.03,6672.35,6743,596,100,1,6147,596,375.45,2023-10-26 09:00:00
269.76,4618.25,4663,609,100,1,4054,609,376.36,2023-10-26 10:00:00
218.89,3773.72,3812,538,100,1,3274,538,379.43,2023-10-26 11:00:00
212.19,3632.74,3669,646,100,1,3023,646,374.96,2023-10-26 12:00:00
248.28,4280.38,4324,768,100,1,3556,768,377.12,2023-10-26 13:00:00
274.13,4693.12,4731,747,100,1,3984,747,375.02,2023-10-26 14:00:00
274.13,4693.12,4731,747,100,1,3984,747,375.02,2023-10-26 14:00:00
274.13,4693.12,4731,747,100,1,3984,747,375.02,2023-10-26 14:00:00
363.92,6273.99,6350,453,100,1,5897,453,379.53,2023-10-26 17:00:00
195.72,3350.67,3386,422,100,1,2964,422,373.35,2023-10-26 18:00:00
308.12,5312.07,5366,381,100,1,4985,381,376.12,2023-10-26 19:00:00
166.16,2844.69,2874,366,100,1,2508,366,374.44,2023-10-26 20:00:00
166.42,2869.11,2901,474,100,1,2427,474,379.01,2023-10-26 21:00:00
160.01,2739.43,2764,393,100,1,2371,393,377.45,2023-10-26 22:00:00
180.9,3118.74,3151,437,100,1,2714,437,379.14,2023-10-26 23:00:00
179.0,3064.53,3094,535,100,1,2559,535,378.81,2023-10-27 00:00:00
176.96,3050.83,3083,504,100,1,2579,504,380.14,2023-10-27 01:00:00
169.47,2901.36,2930,523,100,1,2407,523,379.25,2023-10-27 02:00:00
185.05,3190.31,3225,494,100,1,2731,494,380.88,2023-10-27 03:00:00
179.36,3070.7,3100,474,100,1,2626,474,378.27,2023-10-27 04:00:00
171.74,2960.84,2993,545,100,1,2448,545,378.85,2023-10-27 05:00:00
175.15,2998.63,3026,556,100,1,2470,556,376.83,2023-10-27 06:00:00
210.27,3625.0,3661,714,100,1,2947,714,378.94,2023-10-27 07:00:00
193.16,3306.83,3331,838,100,1,2493,838,374.05,2023-10-27 08:00:00
180.79,3116.76,3146,803,100,1,2343,803,379.24,2023-10-27 09:00:00
189.63,3246.48,3278,861,100,1,2417,861,376.38,2023-10-27 10:00:00
173.76,2995.66,3024,841,100,1,2183,841,380.65,2023-10-27 11:00:00
175.22,2999.83,3026,846,100,1,2180,846,379.47,2023-10-27 12:00:00
183.12,3156.97,3191,995,100,1,2196,995,384.33,2023-10-27 13:00:00
170.9,2925.74,2952,981,100,1,1971,981,381.32,2023-10-27 14:00:00
192.83,3324.42,3359,965,100,1,2394,965,387.24,2023-10-27 15:00:00
187.16,3204.18,3233,1027,100,1,2206,1027,386.01,2023-10-27 16:00:00
175.02,3017.34,3048,878,100,1,2170,878,389.13,2023-10-27 17:00:00
172.54,2953.86,2982,996,100,1,1986,996,385.54,2023-10-27 18:00:00
198.04,3414.28,3449,858,95,1,2591,858,389.79,2023-10-27 19:00:00
180.71,3093.7,3121,883,100,1,2238,883,384.64,2023-10-27 20:00:00
197.9,3411.88,3444,928,100,1,2516,928,387.52,2023-10-27 21:00:00
203.88,3490.36,3524,950,100,1,2574,950,384.57,2023-10-27 22:00:00
218.25,3762.64,3802,907,100,1,2895,907,388.14,2023-10-27 23:00:00
207.34,3549.61,3585,931,100,1,2654,931,385.26,2023-10-28 00:00:00
190.37,3281.99,3317,820,100,1,2497,820,389.41,2023-10-28 01:00:00
179.39,3071.22,3098,817,100,1,2281,817,386.68,2023-10-28 02:00:00
182.83,3151.97,3184,968,100,1,2216,968,389.66,2023-10-28 03:00:00
167.43,2866.46,2892,867,100,1,2025,867,386.18,2023-10-28 04:00:00
174.1,3001.48,3031,1043,100,1,1988,1043,389.89,2023-10-28 05:00:00
176.53,3022.16,3051,1339,100,1,1712,1339,385.23,2023-10-28 06:00:00
201.54,3474.52,3509,1268,100,1,2241,1268,392.56,2023-10-28 07:00:00
219.34,3755.16,3790,1374,100,1,2416,1374,389.11,2023-10-28 08:00:00
220.41,3799.85,3839,1338,100,1,2501,1338,390.83,2023-10-28 09:00:00
189.97,3252.31,3282,1068,100,1,2214,1068,385.08,2023-10-28 10:00:00
183.44,3162.47,3194,924,100,1,2270,924,388.07,2023-10-28 11:00:00
184.72,3162.39,3193,874,100,1,2319,874,384.21,2023-10-28 12:00:00
177.81,3065.45,3098,808,100,1,2290,808,386.43,2023-10-28 13:00:00
172.03,2945.13,2973,781,95,1,2192,781,382.43,2023-10-28 14:00:00
179.33,3091.65,3124,718,100,1,2406,718,384.7,2023-10-28 15:00:00
188.02,3218.82,3250,773,100,1,2477,773,383.48,2023-10-28 16:00:00
188.57,3250.92,3286,728,100,1,2558,728,388.54,2023-10-28 17:00:00
171.22,2931.29,2956,741,100,1,2215,741,384.93,2023-10-28 18:00:00
158.54,2733.16,2760,592,100,1,2168,592,386.57,2023-10-28 19:00:00
149.78,2564.19,2587,607,100,1,1980,607,382.65,2023-10-28 20:00:00
149.72,2581.11,2605,527,100,1,2078,527,385.22,2023-10-28 21:00:00
129.32,2214.0,2233,352,100,1,1881,352,382.93,2023-10-28 22:00:00
133.19,2296.22,2317,354,100,1,1963,354,385.74,2023-10-28 23:00:00
143.81,2461.94,2483,352,100,1,2131,352,381.32,2023-10-29 00:00:00
121.76,2099.16,2121,258,100,1,1863,258,383.69,2023-10-29 01:00:00
109.24,1870.22,1887,204,100,1,1683,204,380.12,2023-10-29 02:00:00
121.87,2101.06,2120,217,100,1,1903,217,384.6,2023-10-29 03:00:00
134.95,2310.31,2331,411,100,1,1920,411,381.56,2023-10-29 04:00:00
123.62,2131.16,2152,370,100,1,1782,370,384.26,2023-10-29 05:00:00
132.69,2271.6,2290,418,100,1,1872,418,376.55,2023-10-29 06:00:00
155.4,2679.07,2706,453,100,1,2253,453,385.49,2023-10-29 07:00:00
155.38,2660.16,2684,539,100,1,2145,539,381.62,2023-10-29 08:00:00
171.04,2948.7,2978,574,100,1,2404,574,384.55,2023-10-29 09:00:00
167.6,2869.35,2894,593,100,1,2301,593,380.99,2023-10-29 10:00:00
182.74,3150.43,3180,729,100,1,2451,729,384.48,2023-10-29 11:00:00
211.05,3613.21,3642,962,100,1,2680,962,382.33,2023-10-29 12:00:00
209.44,3610.81,3647,949,100,1,2698,949,386.36,2023-10-29 13:00:00
196.64,3366.55,3397,901,100,1,2496,901,383.88,2023-10-29 14:00:00
229.17,3950.94,3993,1080,100,1,2913,1080,388.07,2023-10-29 15:00:00
203.73,3487.87,3519,795,100,1,2724,795,384.87,2023-10-29 16:00:00
195.18,3364.92,3397,794,100,1,2603,794,387.7,2023-10-29 17:00:00
216.99,3714.88,3750,785,100,1,2965,785,382.25,2023-10-29 18:00:00
237.78,4099.31,4141,687,93,1,3454,687,388.76,2023-10-29 19:00:00
181.01,3098.95,3129,676,100,1,2453,676,384.87,2023-10-29 20:00:00
165.37,2850.96,2880,552,100,1,2328,552,386.73,2023-10-29 21:00:00
148.95,2550.06,2575,475,100,1,2100,475,382.73,2023-10-29 22:00:00
143.78,2478.81,2506,434,100,1,2072,434,385.09,2023-10-29 23:00:00
150.71,2580.2,2603,390,100,1,2213,390,381.77,2023-10-30 00:00:00
132.82,2289.87,2313,466,100,1,1847,466,384.61,2023-10-30 01:00:00
152.78,2615.62,2639,444,100,1,2195,444,381.64,2023-10-30 02:00:00
156.75,2702.32,2730,540,100,1,2190,540,384.79,2023-10-30 03:00:00
157.17,2690.67,2716,681,100,1,2035,681,382.05,2023-10-30 04:00:00
151.4,2610.12,2638,686,100,1,1952,686,385.25,2023-10-30 05:00:00
154.98,2653.28,2681,772,100,1,1909,772,382.39,2023-10-30 06:00:00
145.66,2511.18,2539,667,100,1,1872,667,386.4,2023-10-30 07:00:00
166.3,2847.01,2873,690,100,1,2183,690,382.01,2023-10-30 08:00:00
155.94,2688.43,2715,743,100,1,1972,743,385.11,2023-10-30 09:00:00
182.49,3124.25,3154,1044,100,1,2110,1044,383.87,2023-10-30 10:00:00
185.78,3202.88,3238,1141,100,1,2097,1141,388.58,2023-10-30 11:00:00
211.49,3620.78,3656,1256,100,1,2400,1256,387.49,2023-10-30 12:00:00
234.11,4036.02,4082,1463,100,1,2619,1463,392.61,2023-10-30 13:00:00
