TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
268.94,4604.22,4645,1384,100,1,3261,1384,379.8,2023-08-01 21:00:00
253.84,4376.16,4419,1288,100,1,3131,1288,399.81,2023-08-01 22:00:00
295.14,5052.8,5103,2079,95,1,3024,2079,413.56,2023-08-01 23:00:00
315.24,5434.73,5489,2498,100,1,2991,2498,419.01,2023-08-02 00:00:00
318.11,5445.99,5497,2358,100,1,3139,2358,419.71,2023-08-02 01:00:00
327.68,5649.2,5710,2459,100,1,3251,2459,429.25,2023-08-02 02:00:00
380.07,6506.82,6571,3158,100,1,3413,3158,421.24,2023-08-02 03:00:00
463.51,7990.9,8069,4056,100,1,4013,4056,417.13,2023-08-02 04:00:00
469.01,8029.5,8105,4052,95,1,4053,4052,398.83,2023-08-02 05:00:00
394.89,6807.96,6871,3188,100,1,3683,3188,390.01,2023-08-02 06:00:00
316.31,5415.3,5467,2092,100,1,3375,2092,380.26,2023-08-02 07:00:00
254.58,4389.02,4435,1214,100,1,3221,1214,370.96,2023-08-02 08:00:00
285.87,4894.01,4942,1452,100,1,3490,1452,366.53,2023-08-02 09:00:00
245.09,4225.35,4269,1163,100,1,3106,1163,363.55,2023-08-02 10:00:00
234.87,4021.05,4062,1143,100,1,2919,1143,361.43,2023-08-02 11:00:00
248.05,4276.45,4322,1192,100,1,3130,1192,360.8,2023-08-02 12:00:00
235.31,4028.57,4066,964,100,1,3102,964,357.35,2023-08-02 13:00:00
277.76,4788.59,4839,1650,100,1,3189,1650,364.97,2023-08-02 14:00:00
329.6,5642.7,5702,2430,100,1,3272,2430,364.14,2023-08-02 15:00:00
298.52,5146.44,5196,2046,95,1,3150,2046,364.58,2023-08-02 16:00:00
301.58,5163.11,5209,2000,100,1,3209,2000,371.12,2023-08-02 17:00:00
294.47,5076.65,5123,1987,100,1,3136,1987,387.41,2023-08-02 18:00:00
340.09,5822.39,5874,2336,100,1,3538,2336,396.78,2023-08-02 19:00:00
353.97,6102.37,6160,2338,100,1,3822,2338,395.48,2023-08-02 20:00:00
354.66,6071.77,6130,2158,100,1,3972,2158,398.75,2023-08-02 21:00:00
358.64,6182.9,6245,2329,100,1,3916,2329,410.71,2023-08-02 22:00:00
379.89,6503.78,6565,2706,100,1,3859,2706,415.01,2023-08-02 23:00:00
396.42,6834.23,6913,3097,95,1,3816,3097,421.69,2023-08-03 00:00:00
408.53,6993.99,7060,3272,100,1,3788,3272,425.25,2023-08-03 01:00:00
406.6,7009.78,7083,3405,100,1,3678,3405,419.63,2023-08-03 02:00:00
375.47,6428.06,6487,2708,100,1,3779,2708,405.85,2023-08-03 03:00:00
298.56,5147.16,5200,1917,100,1,3283,1917,395.53,2023-08-03 04:00:00
252.5,4322.8,4363,1452,100,1,2911,1452,383.33,2023-08-03 05:00:00
272.82,4703.35,4748,1731,100,1,3017,1731,384.05,2023-08-03 06:00:00
366.34,6271.76,6332,2878,95,1,3454,2878,383.6,2023-08-03 07:00:00
314.2,5416.84,5478,2084,100,1,3394,2084,376.39,2023-08-03 08:00:00
266.09,4555.46,4604,1396,100,1,3208,1396,369.59,2023-08-03 09:00:00
267.37,4609.54,4661,1129,100,1,3532,1129,364.36,2023-08-03 10:00:00
259.97,4450.63,4497,1048,100,1,3449,1048,357.71,2023-08-03 11:00:00
261.06,4500.68,4551,985,100,1,3566,985,355.67,2023-08-03 12:00:00
249.32,4268.44,4307,1037,100,1,3270,1037,351.35,2023-08-03 13:00:00
288.81,4979.04,5026,1333,100,1,3693,1333,353.4,2023-08-03 14:00:00
245.22,4198.18,4239,1158,100,1,3081,1158,352.86,2023-08-03 15:00:00
279.17,4812.96,4860,1572,100,1,3288,1572,361.6,2023-08-03 16:00:00
324.17,5549.82,5598,2463,100,1,3135,2463,372.31,2023-08-03 17:00:00
360.72,6218.83,6272,2868,95,1,3404,2868,387.69,2023-08-03 18:00:00
383.04,6557.58,6613,3388,100,1,3225,3388,386.65,2023-08-03 19:00:00
365.87,6307.56,6364,2893,100,1,3471,2893,397.19,2023-08-03 20:00:00
386.43,6615.62,6677,3068,100,1,3609,3068,408.01,2023-08-03 21:00:00
358.75,6184.81,6247,2635,100,1,3612,2635,401.69,2023-08-03 22:00:00
327.69,5610.13,5663,2016,100,1,3647,2016,385.2,2023-08-03 23:00:00
329.42,5679.12,5735,2022,100,1,3713,2022,389.46,2023-08-04 00:00:00
329.61,5642.93,5692,1929,95,1,3763,1929,385.18,2023-08-04 01:00:00
328.09,5656.34,5716,1897,100,1,3819,1897,388.23,2023-08-04 02:00:00
306.4,5245.54,5293,1873,100,1,3420,1873,385.04,2023-08-04 03:00:00
327.16,5640.18,5698,2082,100,1,3616,2082,388.35,2023-08-04 04:00:00
332.58,5693.74,5746,1948,100,1,3798,1948,385.25,2023-08-04 05:00:00
365.32,6298.13,6369,1757,100,1,4612,1757,384.46,2023-08-04 06:00:00
314.19,5378.87,5434,1632,100,1,3802,1632,378.61,2023-08-04 07:00:00
256.22,4417.25,4462,968,100,1,3494,968,366.55,2023-08-04 08:00:00
225.34,3857.77,3890,753,100,1,3137,753,360.09,2023-08-04 09:00:00
200.07,3449.15,3478,589,100,1,2889,589,358.71,2023-08-04 10:00:00
181.9,3114.13,3140,506,100,1,2634,506,355.31,2023-08-04 11:00:00
194.07,3345.69,3377,623,100,1,2754,623,355.36,2023-08-04 12:00:00
199.24,3410.93,3440,661,100,1,2779,661,354.91,2023-08-04 13:00:00
197.7,3408.36,3441,658,100,1,2783,658,354.54,2023-08-04 14:00:00
220.37,3772.69,3809,776,100,1,3033,776,353.44,2023-08-04 15:00:00
205.7,3546.26,3579,772,95,1,2807,772,357.73,2023-08-04 16:00:00
194.16,3323.96,3355,809,100,1,2546,809,359.35,2023-08-04 17:00:00
215.82,3720.68,3754,1186,100,1,2568,1186,364.58,2023-08-04 18:00:00
247.6,4238.9,4276,1424,100,1,2852,1424,367.79,2023-08-04 19:00:00
257.69,4442.61,4489,1679,100,1,2810,1679,374.29,2023-08-04 20:00:00
285.31,4884.58,4925,1751,100,1,3174,1751,378.58,2023-08-04 21:00:00
261.11,4501.59,4546,1559,100,1,2987,1559,388.41,2023-08-04 22:00:00
300.39,5142.74,5190,1446,100,1,3744,1446,393.12,2023-08-04 23:00:00
245.12,4225.8,4266,1295,100,1,2971,1295,399.29,2023-08-05 00:00:00
280.46,4801.44,4842,1823,100,1,3019,1823,403.39,2023-08-05 01:00:00
359.36,6195.32,6260,2880,100,1,3380,2880,405.47,2023-08-05 02:00:00
325.86,5578.76,5627,2238,95,1,3389,2238,400.47,2023-08-05 03:00:00
336.92,5808.52,5867,2460,100,1,3407,2460,396.89,2023-08-05 04:00:00
342.37,5861.39,5913,2773,100,1,3140,2773,388.86,2023-08-05 05:00:00
302.48,5214.76,5268,2133,100,1,3135,2133,384.75,2023-08-05 06:00:00
207.46,3551.76,3584,1123,100,1,2461,1123,374.59,2023-08-05 07:00:00
199.76,3443.8,3480,630,100,1,2850,630,368.36,2023-08-05 08:00:00
198.08,3391.17,3425,558,100,1,2867,558,362.58,2023-08-05 09:00:00
209.03,3603.6,3640,615,100,1,3025,615,360.79,2023-08-05 10:00:00
240.53,4117.81,4156,743,100,1,3413,743,361.65,2023-08-05 11:00:00
241.97,4171.53,4215,685,100,1,3530,685,361.19,2023-08-05 12:00:00
222.82,3814.76,3850,671,100,1,3179,671,358.83,2023-08-05 13:00:00
226.82,3910.29,3951,650,100,1,3301,650,358.17,2023-08-05 14:00:00
227.71,3898.32,3934,626,100,1,3308,626,357.04,2023-08-05 15:00:00
229.7,3960.08,4002,606,100,1,3396,606,358.67,2023-08-05 16:00:00
239.52,4100.65,4139,776,100,1,3363,776,379.87,2023-08-05 17:00:00
261.54,4508.95,4549,1207,100,1,3342,1207,408.83,2023-08-05 18:00:00
276.1,4726.84,4769,1403,95,1,3366,1403,419.38,2023-08-05 19:00:00
325.89,5618.4,5672,2039,100,1,3633,2039,420.87,2023-08-05 20:00:00
413.66,7081.91,7141,3014,100,1,4127,3014,422.45,2023-08-05 21:00:00
465.53,8025.8,8106,3427,100,1,4679,3427,430.92,2023-08-05 22:00:00
452.77,7751.45,7820,3059,100,1,4761,3059,419.17,2023-08-05 23:00:00
384.1,6621.9,6687,2033,100,1,4654,2033,409.68,2023-08-06 00:00:00
349.52,5983.7,6039,1746,100,1,4293,1746,418.7,2023-08-06 01:00:00
386.98,6671.55,6738,2321,95,1,4417,2321,430.98,2023-08-06 02:00:00
390.37,6683.19,6739,2597,100,1,4142,2597,424.74,2023-08-06 03:00:00
373.57,6440.42,6507,2438,100,1,4069,2438,411.68,2023-08-06 04:00:00
358.85,6143.48,6196,2091,100,1,4105,2091,396.87,2023-08-06 05:00:00
365.44,6300.15,6370,2049,100,1,4321,2049,388.23,2023-08-06 06:00:00
347.82,5954.61,6010,1869,100,1,4141,1869,381.66,2023-08-06 07:00:00
355.31,6125.53,6189,1839,100,1,4350,1839,377.15,2023-08-06 08:00:00
308.03,5273.39,5324,1227,100,1,4097,1227,371.75,2023-08-06 09:00:00
293.96,5067.85,5121,968,100,1,4153,968,368.53,2023-08-06 10:00:00
295.79,5063.98,5117,920,100,1,4197,920,363.94,2023-08-06 11:00:00
276.96,4774.71,4823,805,95,1,4018,805,360.61,2023-08-06 12:00:00
262.36,4491.54,4536,716,100,1,3820,716,358.45,2023-08-06 13:00:00
265.92,4584.51,4635,778,100,1,3857,778,358.32,2023-08-06 14:00:00
246.42,4218.71,4258,784,100,1,3474,784,357.86,2023-08-06 15:00:00
238.32,4108.65,4153,794,100,1,3359,794,358.95,2023-08-06 16:00:00
243.95,4176.44,4214,964,100,1,3250,964,363.07,2023-08-06 17:00:00
280.16,4829.93,4882,1238,100,1,3644,1238,371.82,2023-08-06 18:00:00
288.13,4932.8,4977,1315,100,1,3662,1315,379.87,2023-08-06 19:00:00
322.37,5557.66,5609,1651,100,1,3958,1651,385.15,2023-08-06 20:00:00
320.13,5480.67,5532,1549,100,1,3983,1549,382.16,2023-08-06 21:00:00
305.0,5258.19,5311,1316,100,1,3995,1316,379.8,2023-08-06 22:00:00
304.19,5207.8,5257,1369,100,1,3888,1369,377.26,2023-08-06 23:00:00
267.89,4618.36,4662,1023,100,1,3639,1023,380.6,2023-08-07 00:00:00
266.5,4562.54,4602,947,100,1,3655,947,386.28,2023-08-07 01:00:00
264.04,4552.11,4597,912,100,1,3685,912,393.99,2023-08-07 02:00:00
264.48,4527.87,4568,969,100,1,3599,969,392.84,2023-08-07 03:00:00
248.78,4288.99,4335,961,95,1,3374,961,386.48,2023-08-07 04:00:00
260.41,4458.14,4499,1012,100,1,3487,1012,379.65,2023-08-07 05:00:00
257.2,4434.12,4482,1059,100,1,3423,1059,377.24,2023-08-07 06:00:00
258.81,4430.91,4478,955,100,1,3523,955,373.1,2023-08-07 07:00:00
242.95,4188.52,4233,793,100,1,3440,793,366.43,2023-08-07 08:00:00
235.23,4027.2,4072,623,100,1,3449,623,362.51,2023-08-07 09:00:00
235.23,4027.2,4072,623,100,1,3449,623,362.51,2023-08-07 09:00:00
235.23,4027.2,4072,623,100,1,3449,623,362.51,2023-08-07 09:00:00
235.23,4027.2,4072,623,100,1,3449,623,362.51,2023-08-07 09:00:00
3100.58,53454.05,54110,600,100,1,53510,600,356.69,2023-08-07 13:00:00
183.52,3141.91,3179,598,100,1,2581,598,352.03,2023-08-07 14:00:00
201.24,3469.35,3512,666,100,1,2846,666,353.91,2023-08-07 15:00:00
179.6,3074.68,3105,597,100,1,2508,597,353.49,2023-08-07 16:00:00
181.08,3121.83,3156,806,100,1,2350,806,358.4,2023-08-07 17:00:00
180.34,3087.42,3114,796,100,1,2318,796,359.98,2023-08-07 18:00:00
191.75,3305.83,3336,777,100,1,2559,777,362.22,2023-08-07 19:00:00
174.73,2991.43,3019,765,100,1,2254,765,360.76,2023-08-07 20:00:00
319.81,5513.58,5566,2422,100,1,3144,2422,377.19,2023-08-08 09:00:00
343.24,5876.25,5928,2523,100,1,3405,2523,377.52,2023-08-08 10:00:00
372.24,6417.5,6479,2945,100,1,3534,2945,383.18,2023-08-08 11:00:00
335.31,5740.47,5790,3043,100,1,2747,3043,381.16,2023-08-08 12:00:00
331.62,5717.15,5772,2977,8,1,2795,2977,380.72,2023-08-08 13:00:00
355.57,6087.36,6143,0,0,1,0,0,378.04,2023-08-08 14:00:00
358.37,6178.34,6239,0,0,1,0,0,376.91,2023-08-08 15:00:00
193.71,3316.25,3344,0,0,1,0,0,371.23,2023-08-08 16:00:00
145.52,2508.82,2536,0,0,1,0,0,369.55,2023-08-08 17:00:00
126.41,2164.07,2184,0,0,1,0,0,367.04,2023-08-08 18:00:00
117.48,2025.35,2045,0,0,1,0,0,368.83,2023-08-08 19:00:00
132.5,2268.37,2288,0,0,1,0,0,369.33,2023-08-08 20:00:00
134.88,2325.39,2349,0,0,1,0,0,373.29,2023-08-08 21:00:00
141.06,2414.89,2437,0,0,1,0,0,373.0,2023-08-08 22:00:00
107.81,1858.57,1876,0,0,1,0,0,375.95,2023-08-08 23:00:00
115.13,1971.0,1990,0,0,1,0,0,375.83,2023-08-09 00:00:00
118.52,2043.34,2065,0,0,1,0,0,378.55,2023-08-09 01:00:00
134.7,2306.12,2326,0,0,1,0,0,380.58,2023-08-09 02:00:00
114.73,1977.99,1998,0,0,1,0,0,382.47,2023-08-09 03:00:00
103.7,1775.38,1793,0,0,1,0,0,379.79,2023-08-09 04:00:00
119.46,2059.5,2081,0,0,1,0,0,379.1,2023-08-09 05:00:00
139.78,2392.97,2416,0,0,1,0,0,374.98,2023-08-09 06:00:00
360.91,6222.11,6285,0,0,1,0,0,373.27,2023-08-09 07:00:00
182.33,3121.56,3148,0,0,1,0,0,367.64,2023-08-09 08:00:00
160.26,2762.8,2790,0,0,1,0,0,365.94,2023-08-09 09:00:00
152.5,2610.74,2633,0,0,1,0,0,363.03,2023-08-09 10:00:00
161.32,2781.16,2807,0,0,1,0,0,362.56,2023-08-09 11:00:00
154.25,2640.77,2666,0,0,1,0,0,360.06,2023-08-09 12:00:00
163.3,2815.36,2843,0,0,1,0,0,359.81,2023-08-09 13:00:00
146.9,2514.98,2536,0,0,1,0,0,359.21,2023-08-09 14:00:00
153.53,2646.89,2674,0,0,1,0,0,359.51,2023-08-09 15:00:00
142.55,2440.51,2464,0,0,1,0,0,356.12,2023-08-09 16:00:00
128.43,2214.1,2234,0,0,1,0,0,356.78,2023-08-09 17:00:00
129.34,2214.34,2233,0,0,1,0,0,355.93,2023-08-09 18:00:00
141.85,2445.51,2469,0,0,1,0,0,357.65,2023-08-09 19:00:00
154.02,2636.78,2660,0,0,1,0,0,356.16,2023-08-09 20:00:00
151.95,2619.62,2644,0,0,1,0,0,358.26,2023-08-09 21:00:00
165.94,2840.88,2866,0,0,1,0,0,358.1,2023-08-09 22:00:00
142.76,2461.24,2485,0,0,1,0,0,362.03,2023-08-09 23:00:00
144.35,2471.32,2493,0,0,1,0,0,362.33,2023-08-10 00:00:00
136.03,2345.1,2368,0,0,1,0,0,366.26,2023-08-10 01:00:00
158.96,2721.35,2746,0,0,1,0,0,367.88,2023-08-10 02:00:00
157.57,2716.44,2744,0,0,1,0,0,371.31,2023-08-10 03:00:00
152.31,2607.58,2631,0,0,1,0,0,370.58,2023-08-10 04:00:00
158.58,2733.92,2759,0,0,1,0,0,371.22,2023-08-10 05:00:00
180.3,3086.66,3113,0,0,1,0,0,368.33,2023-08-10 06:00:00
189.06,3259.47,3290,988,19,1,2302,988,373.62,2023-08-10 07:00:00
200.26,3428.38,3464,982,100,1,2482,982,364.59,2023-08-10 08:00:00
182.61,3148.16,3181,890,100,1,2291,890,361.26,2023-08-10 09:00:00
168.56,2885.75,2912,881,100,1,2031,881,354.55,2023-08-10 10:00:00
182.69,3149.55,3184,839,100,1,2345,839,356.97,2023-08-10 11:00:00
190.86,3267.51,3298,858,100,1,2440,858,353.19,2023-08-10 12:00:00
204.8,3530.8,3567,914,100,1,2653,914,356.03,2023-08-10 13:00:00
186.12,3186.43,3218,980,100,1,2238,980,350.75,2023-08-10 14:00:00
200.44,3455.58,3489,969,100,1,2520,969,354.42,2023-08-10 15:00:00
214.34,3669.45,3703,1239,100,1,2464,1239,351.71,2023-08-10 16:00:00
225.99,3896.1,3934,1237,100,1,2697,1237,362.95,2023-08-10 17:00:00
184.56,3159.74,3185,1258,100,1,1927,1258,364.91,2023-08-10 18:00:00
237.03,4086.35,4125,1530,100,1,2595,1530,374.75,2023-08-10 19:00:00
235.37,4029.51,4063,1808,100,1,2255,1808,381.57,2023-08-10 20:00:00
266.9,4601.38,4649,2172,100,1,2477,2172,391.31,2023-08-10 21:00:00
265.54,4546.06,4588,2192,92,1,2396,2192,391.16,2023-08-10 22:00:00
257.68,4442.45,4484,2030,100,1,2454,2030,396.89,2023-08-10 23:00:00
233.9,4004.35,4043,1698,100,1,2345,1698,389.16,2023-08-11 00:00:00
269.74,4650.24,4698,1640,100,1,3058,1640,398.61,2023-08-11 01:00:00
257.45,4407.62,4445,1968,100,1,2477,1968,398.7,2023-08-11 02:00:00
302.5,5215.03,5270,2277,100,1,2993,2277,399.9,2023-08-11 03:00:00
289.51,4956.42,5004,2099,100,1,2905,2099,387.69,2023-08-11 04:00:00
237.42,4093.18,4139,1569,100,1,2570,1569,381.33,2023-08-11 05:00:00
211.86,3627.01,3662,1233,100,1,2429,1233,371.18,2023-08-11 06:00:00
241.25,4159.2,4195,1486,100,1,2709,1486,371.91,2023-08-11 07:00:00
246.2,4215.02,4250,1718,93,1,2532,1718,370.2,2023-08-11 08:00:00
251.57,4337.13,4378,1630,100,1,2748,1630,369.19,2023-08-11 09:00:00
221.07,3784.8,3818,1336,100,1,2482,1336,367.18,2023-08-11 10:00:00
249.89,4308.17,4348,1560,100,1,2788,1560,369.98,2023-08-11 11:00:00
274.97,4707.54,4755,1882,100,1,2873,1882,368.88,2023-08-11 12:00:00
267.67,4614.69,4663,1509,100,1,3154,1509,369.57,2023-08-11 13:00:00
272.41,4663.65,4710,1656,100,1,3054,1656,369.89,2023-08-11 14:00:00
271.66,4683.43,4730,1798,100,1,2932,1798,372.8,2023-08-11 15:00:00
289.21,4951.22,5001,2038,100,1,2963,2038,371.85,2023-08-11 16:00:00
317.48,5473.37,5525,1941,100,1,3584,1941,380.34,2023-08-11 17:00:00
336.13,5754.5,5800,2737,100,1,3063,2737,381.65,2023-08-11 18:00:00
472.65,8148.53,8234,4443,93,1,3791,4443,388.74,2023-08-11 19:00:00
422.75,7237.49,7316,3909,100,1,3407,3909,408.18,2023-08-11 20:00:00
410.72,7080.84,7161,3465,100,1,3696,3465,421.09,2023-08-11 21:00:00
440.5,7541.39,7618,4297,100,1,3321,4297,418.58,2023-08-11 22:00:00
446.87,7703.98,7776,4320,100,1,3456,4320,431.67,2023-08-11 23:00:00
362.98,6214.2,6273,2985,93,1,3288,2985,426.66,2023-08-12 00:00:00
307.68,5304.36,5355,2040,100,1,3315,2040,420.53,2023-08-12 01:00:00
293.87,5031.01,5079,1801,100,1,3278,1801,417.83,2023-08-12 02:00:00
299.64,5165.82,5217,1831,100,1,3386,1831,414.31,2023-08-12 03:00:00
275.46,4715.84,4763,1826,100,1,2937,1826,407.68,2023-08-12 04:00:00
275.94,4757.24,4804,1651,100,1,3153,1651,401.35,2023-08-12 05:00:00
264.59,4529.76,4574,1568,100,1,3006,1568,395.68,2023-08-12 06:00:00
307.79,5306.35,5360,2118,100,1,3242,2118,391.16,2023-08-12 07:00:00
286.93,4912.29,4959,1764,100,1,3195,1764,385.5,2023-08-12 08:00:00
324.63,5596.7,5656,2219,93,1,3437,2219,381.64,2023-08-12 09:00:00
302.8,5183.98,5230,2041,100,1,3189,2041,376.88,2023-08-12 10:00:00
299.49,5163.2,5215,1938,100,1,3277,1938,380.2,2023-08-12 11:00:00
294.05,5034.14,5079,1745,100,1,3334,1745,375.7,2023-08-12 12:00:00
276.02,4758.61,4807,1512,100,1,3295,1512,373.71,2023-08-12 13:00:00
218.1,3733.79,3770,1223,100,1,2547,1223,370.73,2023-08-12 14:00:00
268.86,4635.18,4684,1523,100,1,3161,1523,370.77,2023-08-12 15:00:00
217.31,3720.39,3755,1088,100,1,2667,1088,365.83,2023-08-12 16:00:00
221.43,3817.39,3855,1014,100,1,2841,1014,365.98,2023-08-12 17:00:00
255.11,4367.43,4409,1203,100,1,3206,1203,367.7,2023-08-12 18:00:00
284.68,4907.81,4956,1514,100,1,3442,1514,371.77,2023-08-12 19:00:00
276.99,4742.04,4781,1453,93,1,3328,1453,374.35,2023-08-12 20:00:00
304.43,5248.44,5303,1749,100,1,3554,1749,378.61,2023-08-12 21:00:00
284.24,4866.15,4913,1465,100,1,3448,1465,378.24,2023-08-12 22:00:00
260.37,4488.8,4535,1256,100,1,3279,1256,387.8,2023-08-12 23:00:00
279.71,4788.62,4834,1690,100,1,3144,1690,390.18,2023-08-13 00:00:00
262.81,4530.93,4578,1472,100,1,3106,1472,401.1,2023-08-13 01:00:00
258.02,4417.36,4460,1528,100,1,2932,1528,404.76,2023-08-13 02:00:00
255.27,4400.78,4445,1337,100,1,3108,1337,402.49,2023-08-13 03:00:00
264.81,4533.61,4574,1287,100,1,3287,1287,396.68,2023-08-13 04:00:00
264.32,4556.83,4605,1226,100,1,3379,1226,393.84,2023-08-13 05:00:00
223.09,3819.36,3860,1045,100,1,2815,1045,387.34,2023-08-13 06:00:00
200.95,3464.35,3501,795,100,1,2706,795,380.62,2023-08-13 07:00:00
128.67,2202.9,2222,459,100,1,1763,459,368.09,2023-08-13 08:00:00
130.25,2245.46,2266,462,100,1,1804,462,365.48,2023-08-13 09:00:00
118.16,2022.93,2041,457,100,1,1584,457,357.91,2023-08-13 10:00:00
114.45,1973.2,1993,386,100,1,1607,386,360.73,2023-08-13 11:00:00
102.69,1758.13,1773,392,95,1,1381,392,358.38,2023-08-13 12:00:00
110.23,1900.34,1919,477,100,1,1442,477,363.27,2023-08-13 13:00:00
115.05,1969.71,1989,530,100,1,1459,530,359.04,2023-08-13 14:00:00
129.85,2238.66,2260,625,100,1,1635,625,365.49,2023-08-13 15:00:00
142.09,2432.63,2455,809,100,1,1646,809,363.38,2023-08-13 16:00:00
158.76,2737.08,2762,886,100,1,1876,886,368.87,2023-08-13 17:00:00
148.36,2539.89,2563,951,100,1,1612,951,366.86,2023-08-13 18:00:00
130.54,2250.46,2271,815,100,1,1456,815,372.79,2023-08-13 19:00:00
113.57,1944.36,1964,661,100,1,1303,661,369.29,2023-08-13 20:00:00
114.06,1966.43,1984,514,100,1,1470,514,374.47,2023-08-13 21:00:00
104.9,1795.85,1812,567,100,1,1245,567,370.52,2023-08-13 22:00:00
103.15,1778.32,1797,482,100,1,1315,482,375.84,2023-08-13 23:00:00
114.42,1958.86,1977,387,100,1,1590,387,372.79,2023-08-14 00:00:00
119.71,2063.87,2085,553,100,1,1532,553,378.97,2023-08-14 01:00:00
102.04,1746.95,1763,461,100,1,1302,461,375.93,2023-08-14 02:00:00
89.61,1544.87,1561,280,100,1,1281,280,383.04,2023-08-14 03:00:00
96.5,1652.16,1667,435,100,1,1232,435,381.35,2023-08-14 04:00:00
121.64,2097.16,2118,593,100,1,1525,593,384.93,2023-08-14 05:00:00
143.06,2449.16,2472,859,100,1,1613,859,379.66,2023-08-14 06:00:00
169.85,2928.23,2956,1132,100,1,1824,1132,378.81,2023-08-14 07:00:00
175.6,3006.35,3033,1136,100,1,1897,1136,375.33,2023-08-14 08:00:00
195.27,3366.49,3400,1286,100,1,2114,1286,374.1,2023-08-14 09:00:00
171.97,2944.11,2969,974,100,1,1995,974,370.48,2023-08-14 10:00:00
181.46,3128.45,3163,988,100,1,2175,988,369.02,2023-08-14 11:00:00
174.34,2984.74,3013,890,100,1,2123,890,363.62,2023-08-14 12:00:00
175.68,3028.75,3057,1018,100,1,2039,1018,362.07,2023-08-14 13:00:00
202.47,3466.33,3498,1360,93,1,2138,1360,356.34,2023-08-14 14:00:00
211.05,3638.43,3678,1305,100,1,2373,1305,356.38,2023-08-14 15:00:00
180.29,3086.61,3117,985,100,1,2132,985,353.23,2023-08-14 16:00:00
194.17,3347.48,3381,1193,100,1,2188,1193,357.1,2023-08-14 17:00:00
214.66,3674.96,3708,1724,100,1,1984,1724,364.52,2023-08-14 18:00:00
255.22,4400.03,4441,2116,100,1,2325,2116,368.43,2023-08-14 19:00:00
241.98,4142.73,4184,1832,100,1,2352,1832,364.58,2023-08-14 20:00:00
221.04,3810.8,3849,1459,100,1,2390,1459,366.25,2023-08-14 21:00:00
211.54,3621.48,3656,1535,100,1,2121,1535,364.73,2023-08-14 22:00:00
200.2,3451.51,3485,1305,100,1,2180,1305,367.3,2023-08-14 23:00:00
195.5,3346.9,3378,1332,100,1,2046,1332,369.28,2023-08-15 00:00:00
231.07,3983.57,4020,1646,100,1,2374,1646,378.21,2023-08-15 01:00:00
246.88,4226.57,4266,2135,92,1,2131,2135,381.73,2023-08-15 02:00:00
226.56,3905.89,3943,1623,100,1,2320,1623,382.93,2023-08-15 03:00:00
217.68,3726.64,3761,1969,100,1,1792,1969,377.59,2023-08-15 04:00:00
245.97,4240.55,4280,1937,100,1,2343,1937,376.95,2023-08-15 05:00:00
300.73,5148.58,5190,2948,100,1,2242,2948,371.53,2023-08-15 06:00:00
211.57,3647.55,3681,1362,100,1,2319,1362,366.56,2023-08-15 07:00:00
180.91,3097.1,3126,1059,100,1,2067,1059,362.41,2023-08-15 08:00:00
