timestamp,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
1701540000,02.12.2023 18:00,1.48,0.33,0.014,0.058,0.0022,0.019,0.013,0.0026
1701543600,02.12.2023 19:00,1.48,0.27,0.013,0.055,0.0029,0.018,0.014,0.0027
1701547200,02.12.2023 20:00,1.5,0.3,0.009,0.051,0.0029,0.019,0.015,0.0024
1701550800,02.12.2023 21:00,1.49,0.23,0.005,0.045,0.0066,0.017,0.014,0.0021
1701554400,02.12.2023 22:00,1.48,0.2,0.001,0.039,0.0108,0.015,0.013,0.0019
1701558000,02.12.2023 23:00,1.48,0.2,0.001,0.041,0.0109,0.015,0.013,0.002
1701561600,03.12.2023 00:00,1.47,0.2,0.001,0.038,0.0138,0.016,0.013,0.002
1701565200,03.12.2023 01:00,1.47,0.2,0.001,0.037,0.0142,0.015,0.014,0.002
1701568800,03.12.2023 02:00,1.46,0.2,0.0,0.04,0.0113,0.016,0.014,0.002
1701572400,03.12.2023 03:00,1.47,0.27,0.0,0.033,0.0207,0.014,0.012,0.002
1701576000,03.12.2023 04:00,1.47,0.27,0.0,0.032,0.0172,0.011,0.01,0.0021
1701579600,03.12.2023 05:00,1.47,0.23,0.0,0.031,0.0232,0.013,0.011,0.0018
1701583200,03.12.2023 06:00,1.48,0.27,0.001,0.038,0.0117,0.014,0.013,0.0019
1701586800,03.12.2023 07:00,1.49,0.3,0.004,0.05,0.0039,0.016,0.014,0.0021
1701590400,03.12.2023 08:00,1.49,0.3,0.003,0.045,0.0081,0.02,0.017,0.0021
1701594000,03.12.2023 09:00,1.5,0.3,0.002,0.042,0.0103,0.021,0.018,0.0023
1701597600,03.12.2023 10:00,1.51,0.3,0.005,0.046,0.0088,0.015,0.012,0.0025
1701601200,03.12.2023 11:00,1.53,0.33,0.012,0.045,0.0069,0.021,0.015,0.0022
1701604800,03.12.2023 12:00,1.55,0.37,0.027,0.049,0.0045,0.02,0.014,0.0032
1701608400,03.12.2023 13:00,1.56,0.4,0.029,0.049,0.004,0.022,0.016,0.0043
1701612000,03.12.2023 14:00,1.53,0.4,0.02,0.047,0.0046,0.016,0.013,0.0029
1701615600,03.12.2023 15:00,1.56,0.23,0.01,0.042,0.0074,0.015,0.012,0.0024
1701619200,03.12.2023 16:00,1.48,0.2,0.007,0.045,0.0075,0.011,0.009,0.0024
1701622800,03.12.2023 17:00,1.46,0.2,0.003,0.046,0.0129,0.007,0.005,0.002
1701626400,03.12.2023 18:00,1.46,0.17,0.001,0.04,0.0205,0.007,0.005,0.0021
1701630000,03.12.2023 19:00,1.47,0.17,0.0,0.037,0.0229,0.007,0.005,0.0019
1701633600,03.12.2023 20:00,1.46,0.17,0.0,0.035,0.0239,0.008,0.006,0.002
1701637200,03.12.2023 21:00,1.45,0.2,0.001,0.039,0.0188,0.007,0.006,0.0018
1701640800,03.12.2023 22:00,1.46,0.2,0.003,0.05,0.0083,0.007,0.006,0.0015
1701644400,03.12.2023 23:00,1.47,0.2,0.003,0.049,0.0104,0.008,0.007,0.0018
1701648000,04.12.2023 00:00,1.46,0.23,0.008,0.052,0.0076,0.009,0.008,0.002
1701651600,04.12.2023 01:00,1.47,0.2,0.005,0.05,0.0062,0.01,0.009,0.0019
1701655200,04.12.2023 02:00,1.47,0.2,0.003,0.049,0.0085,0.009,0.008,0.0019
1701658800,04.12.2023 03:00,1.47,0.13,0.004,0.04,0.0132,0.01,0.008,0.0019
1701662400,04.12.2023 04:00,1.48,0.1,0.001,0.029,0.0194,0.009,0.009,0.0017
1701666000,04.12.2023 05:00,1.49,0.07,0.003,0.024,0.0204,0.009,0.008,0.0019
1701669600,04.12.2023 06:00,1.46,0.1,0.002,0.02,0.0208,0.012,0.009,0.0017
1701673200,04.12.2023 07:00,1.46,0.1,0.005,0.025,0.0162,0.013,0.012,0.0018
1701676800,04.12.2023 08:00,1.47,0.1,0.004,0.03,0.0112,0.014,0.012,0.0022
1701680400,04.12.2023 09:00,1.47,0.1,0.011,0.031,0.0111,0.014,0.013,0.002
1701684000,04.12.2023 10:00,1.47,0.1,0.015,0.03,0.0116,0.015,0.013,0.0023
1701687600,04.12.2023 11:00,1.49,0.2,0.012,0.029,0.011,0.016,0.014,0.0021
1701691200,04.12.2023 12:00,1.49,0.2,0.012,0.028,0.0127,0.016,0.014,0.0024
1701694800,04.12.2023 13:00,1.48,0.1,0.011,0.023,0.0168,0.014,0.013,0.0025
1701698400,04.12.2023 14:00,1.49,0.2,0.014,0.027,0.0086,0.017,0.014,0.0026
1701702000,04.12.2023 15:00,1.49,0.3,0.015,0.028,0.0069,0.017,0.015,0.0025
1701705600,04.12.2023 16:00,1.51,0.3,0.016,0.027,0.0033,0.017,0.015,0.0027
1701709200,04.12.2023 17:00,1.5,0.3,0.017,0.029,0.0025,0.015,0.013,0.0026
1701712800,04.12.2023 18:00,1.49,0.3,0.012,0.029,0.0049,0.014,0.012,0.0022
1701716400,04.12.2023 19:00,1.47,0.3,0.007,0.028,0.0084,0.012,0.011,0.0021
1701720000,04.12.2023 20:00,1.48,0.3,0.01,0.033,0.0056,0.014,0.012,0.0025
1701723600,04.12.2023 21:00,1.47,0.3,0.014,0.037,0.0044,0.013,0.012,0.0025
1701727200,04.12.2023 22:00,1.49,0.4,0.026,0.042,0.002,0.014,0.013,0.0027
1701730800,04.12.2023 23:00,1.49,0.33,0.016,0.04,0.0019,0.013,0.011,0.0024
1701734400,05.12.2023 00:00,1.48,0.3,0.01,0.038,0.0027,0.01,0.009,0.002
1701738000,05.12.2023 01:00,1.49,0.3,0.009,0.037,0.0026,0.011,0.009,0.0018
1701741600,05.12.2023 02:00,1.5,0.3,0.018,0.042,0.0017,0.009,0.009,0.0022
1701745200,05.12.2023 03:00,1.54,0.23,0.026,0.045,0.0018,0.013,0.011,0.0027
1701748800,05.12.2023 04:00,1.52,0.1,0.003,0.037,0.0056,0.011,0.009,0.0021
1701752400,05.12.2023 05:00,1.52,0.13,0.001,0.032,0.008,0.011,0.01,0.0021
1701756000,05.12.2023 06:00,1.54,0.17,0.005,0.036,0.0037,0.013,0.009,0.0021
1701759600,05.12.2023 07:00,1.52,0.2,0.014,0.04,0.0019,0.012,0.011,0.0021
1701763200,05.12.2023 08:00,1.5,0.23,0.019,0.04,0.0019,0.014,0.011,0.0022
1701766800,05.12.2023 09:00,1.51,0.33,0.05,0.046,0.0021,0.014,0.014,0.0029
1701770400,05.12.2023 10:00,1.52,0.4,0.059,0.046,0.0033,0.018,0.013,0.0027
1701774000,05.12.2023 11:00,1.52,0.4,0.05,0.041,0.0047,0.016,0.013,0.0025
1701777600,05.12.2023 12:00,1.49,0.27,0.033,0.037,0.0064,0.015,0.013,0.0024
1701781200,05.12.2023 13:00,1.51,0.33,0.043,0.043,0.0051,0.015,0.011,0.0026
1701784800,05.12.2023 14:00,1.49,0.27,0.026,0.038,0.0069,0.014,0.011,0.0024
1701788400,05.12.2023 15:00,1.47,0.2,0.0,0.0,0.007,0.012,0.011,0.0017
1701792000,05.12.2023 16:00,1.48,0.2,0.025,0.034,0.0028,0.015,0.009,0.0006
1701795600,05.12.2023 17:00,1.48,0.33,0.051,0.041,0.0019,0.017,0.011,0.0012
1701799200,05.12.2023 18:00,1.47,0.27,0.039,0.038,0.0017,0.016,0.012,0.0009
1701802800,05.12.2023 19:00,1.49,0.37,0.045,0.037,0.0019,0.018,0.014,0.0011
1701806400,05.12.2023 20:00,1.47,0.2,0.011,0.024,0.0044,0.013,0.011,0.0005
1701810000,05.12.2023 21:00,1.48,0.2,0.02,0.031,0.0019,0.013,0.011,0.0006
1701813600,05.12.2023 22:00,1.46,0.17,0.01,0.027,0.0076,0.01,0.009,0.0007
1701817200,05.12.2023 23:00,1.45,0.1,0.004,0.018,0.0136,0.006,0.005,0.0004
1701820800,06.12.2023 00:00,1.46,0.2,0.012,0.033,0.0029,0.01,0.008,0.0006
1701824400,06.12.2023 01:00,1.47,0.17,0.014,0.034,0.0021,0.011,0.01,0.0006
1701828000,06.12.2023 02:00,1.48,,0.02,0.032,0.0017,0.012,0.011,0.0008
1701828000,06.12.2023 02:00,1.48,0.2,0.02,0.032,0.0017,0.012,0.011,0.0008
1701831600,06.12.2023 03:00,1.49,0.13,0.013,0.023,0.0018,0.013,0.01,0.0005
1701831600,06.12.2023 03:00,1.49,,0.013,0.023,0.0018,0.013,0.01,0.0005
1701835200,06.12.2023 04:00,1.5,0.2,0.033,0.025,0.0017,0.019,0.013,0.001
1701835200,06.12.2023 04:00,1.5,,0.033,0.025,0.0017,0.019,0.013,0.001
1701838800,06.12.2023 05:00,1.51,0.2,0.046,0.025,0.0018,0.017,0.013,0.0012
1701838800,06.12.2023 05:00,1.51,,0.046,0.025,0.0018,0.017,0.013,0.0012
1701842400,06.12.2023 06:00,1.54,,0.044,0.026,0.0017,0.019,0.015,0.0011
1701842400,06.12.2023 06:00,1.54,0.2,0.044,0.026,0.0017,0.019,0.015,0.0011
1701846000,06.12.2023 07:00,1.54,,0.047,0.027,0.0024,0.018,0.016,0.0011
1701846000,06.12.2023 07:00,1.54,0.23,0.047,0.027,0.0024,0.018,0.016,0.0011
1701849600,06.12.2023 08:00,1.53,0.33,0.07,0.027,0.0032,0.021,0.017,0.0017
1701849600,06.12.2023 08:00,1.53,,0.07,0.027,0.0032,0.021,0.017,0.0017
1701853200,06.12.2023 09:00,1.53,,0.109,0.034,0.0024,0.02,0.016,0.0024
1701853200,06.12.2023 09:00,1.53,0.5,0.109,0.034,0.0024,0.02,0.016,0.0024
1701856800,06.12.2023 10:00,1.53,,0.111,0.035,0.0024,0.024,0.017,0.0025
1701856800,06.12.2023 10:00,1.53,0.5,0.111,0.035,0.0024,0.024,0.017,0.0025
1701860400,06.12.2023 11:00,1.57,0.7,0.151,0.045,0.003,0.026,0.019,0.0036
1701860400,06.12.2023 11:00,1.57,,0.151,0.045,0.003,0.026,0.019,0.0036
1701864000,06.12.2023 12:00,1.56,,0.178,0.054,0.0035,0.03,0.021,0.0042
1701864000,06.12.2023 12:00,1.56,0.8,0.178,0.054,0.0035,0.03,0.021,0.0042
1701867600,06.12.2023 13:00,1.58,,0.189,0.064,0.0038,0.033,0.024,0.0046
1701867600,06.12.2023 13:00,1.58,0.8,0.189,0.064,0.0038,0.033,0.024,0.0046
1701871200,06.12.2023 14:00,1.58,0.73,0.161,0.062,0.0035,0.034,0.022,0.0038
1701871200,06.12.2023 14:00,1.58,,0.161,0.062,0.0035,0.034,0.022,0.0038
1701874800,06.12.2023 15:00,1.57,,0.161,0.061,0.0037,0.034,0.02,0.0039
1701874800,06.12.2023 15:00,1.57,0.8,0.161,0.061,0.0037,0.034,0.02,0.0039
1701878400,06.12.2023 16:00,1.57,,0.182,0.063,0.0027,0.033,0.02,0.0044
1701878400,06.12.2023 16:00,1.57,0.9,0.182,0.063,0.0027,0.033,0.02,0.0044
1701882000,06.12.2023 17:00,1.57,1.07,0.221,0.069,0.0027,0.037,0.024,0.0052
1701882000,06.12.2023 17:00,1.57,,0.221,0.069,0.0027,0.037,0.024,0.0052
1701885600,06.12.2023 18:00,1.58,0.97,0.214,0.068,0.0024,0.04,0.025,0.0047
1701885600,06.12.2023 18:00,1.58,,0.214,0.068,0.0024,0.04,0.025,0.0047
1701889200,06.12.2023 19:00,1.57,0.9,0.188,0.063,0.0024,0.036,0.023,0.0043
1701889200,06.12.2023 19:00,1.57,,0.188,0.063,0.0024,0.036,0.023,0.0043
1701892800,06.12.2023 20:00,1.57,,0.167,0.065,0.0022,0.032,0.024,0.0039
1701892800,06.12.2023 20:00,1.57,0.77,0.167,0.065,0.0022,0.032,0.024,0.0039
1701896400,06.12.2023 21:00,1.52,,0.11,0.059,0.0019,0.024,0.018,0.0024
1701896400,06.12.2023 21:00,1.52,0.43,0.11,0.059,0.0019,0.024,0.018,0.0024
1701900000,06.12.2023 22:00,1.53,,0.112,0.056,0.0016,0.024,0.018,0.0029
1701900000,06.12.2023 22:00,1.53,0.4,0.112,0.056,0.0016,0.024,0.018,0.0029
1701903600,06.12.2023 23:00,1.55,0.33,0.093,0.053,0.0021,0.027,0.02,0.0025
1701903600,06.12.2023 23:00,1.55,,0.093,0.053,0.0021,0.027,0.02,0.0025
1701907200,07.12.2023 00:00,1.53,,0.064,0.046,0.0018,0.02,0.016,0.002
1701907200,07.12.2023 00:00,1.53,0.27,0.064,0.046,0.0018,0.02,0.016,0.002
1701910800,07.12.2023 01:00,1.53,0.3,0.058,0.043,0.0018,0.018,0.014,0.0018
1701910800,07.12.2023 01:00,1.53,,0.058,0.043,0.0018,0.018,0.014,0.0018
1701914400,07.12.2023 02:00,1.57,0.33,0.071,0.045,0.0016,0.02,0.016,0.0019
1701914400,07.12.2023 02:00,1.57,,0.071,0.045,0.0016,0.02,0.016,0.0019
1701918000,07.12.2023 03:00,1.56,,0.055,0.041,0.0016,0.018,0.014,0.0017
1701918000,07.12.2023 03:00,1.56,0.33,0.055,0.041,0.0016,0.018,0.014,0.0017
1701921600,07.12.2023 04:00,1.58,,0.049,0.039,0.0016,0.016,0.014,0.0014
1701921600,07.12.2023 04:00,1.58,0.3,0.049,0.039,0.0016,0.016,0.014,0.0014
1701925200,07.12.2023 05:00,1.6,0.3,0.053,0.039,0.0019,0.021,0.016,0.0019
1701925200,07.12.2023 05:00,1.6,,0.053,0.039,0.0019,0.021,0.016,0.0019
1701928800,07.12.2023 06:00,1.63,,0.058,0.04,0.0016,0.02,0.018,0.0021
1701928800,07.12.2023 06:00,1.63,0.3,0.058,0.04,0.0016,0.02,0.018,0.0021
1701932400,07.12.2023 07:00,1.63,,0.057,0.039,0.0016,0.02,0.016,0.0021
1701932400,07.12.2023 07:00,1.63,0.3,0.057,0.039,0.0016,0.02,0.016,0.0021
1701936000,07.12.2023 08:00,1.63,,0.062,0.041,0.0018,0.017,0.016,0.0021
1701936000,07.12.2023 08:00,1.63,0.3,0.062,0.041,0.0018,0.017,0.016,0.0021
1701939600,07.12.2023 09:00,1.56,0.4,0.063,0.041,0.0018,0.02,0.015,0.0018
1701939600,07.12.2023 09:00,1.56,,0.063,0.041,0.0018,0.02,0.015,0.0018
1701943200,07.12.2023 10:00,1.56,0.4,0.062,0.039,0.003,0.018,0.016,0.0022
1701943200,07.12.2023 10:00,1.56,,0.062,0.039,0.003,0.018,0.016,0.0022
1701946800,07.12.2023 11:00,1.53,,0.055,0.036,0.0049,0.018,0.015,0.002
1701946800,07.12.2023 11:00,1.53,0.37,0.055,0.036,0.0049,0.018,0.015,0.002
1701950400,07.12.2023 12:00,1.53,0.3,0.042,0.028,0.0082,0.019,0.015,0.0027
1701950400,07.12.2023 12:00,1.53,,0.042,0.028,0.0082,0.019,0.015,0.0027
1701954000,07.12.2023 13:00,1.55,0.33,0.055,0.033,0.0071,0.022,0.017,0.0037
1701954000,07.12.2023 13:00,1.55,,0.055,0.033,0.0071,0.022,0.017,0.0037
1701957600,07.12.2023 14:00,1.59,0.4,0.081,0.042,0.0048,0.029,0.02,0.003
1701957600,07.12.2023 14:00,1.59,,0.081,0.042,0.0048,0.029,0.02,0.003
1701961200,07.12.2023 15:00,1.55,,0.054,0.036,0.0045,0.03,0.016,0.0019
1701961200,07.12.2023 15:00,1.55,0.3,0.054,0.036,0.0045,0.03,0.016,0.0019
1701964800,07.12.2023 16:00,1.54,,0.06,0.041,0.0024,0.035,0.017,0.0021
1701964800,07.12.2023 16:00,1.54,0.33,0.06,0.041,0.0024,0.035,0.017,0.0021
1701968400,07.12.2023 17:00,1.52,,0.05,0.041,0.0018,0.022,0.017,0.0018
1701968400,07.12.2023 17:00,1.52,0.3,0.05,0.041,0.0018,0.022,0.017,0.0018
1701972000,07.12.2023 18:00,1.51,0.3,0.039,0.039,0.0017,0.017,0.012,0.0014
1701972000,07.12.2023 18:00,1.51,,0.039,0.039,0.0017,0.017,0.012,0.0014
1701975600,07.12.2023 19:00,1.51,,0.026,0.036,0.0018,0.014,0.012,0.0013
1701975600,07.12.2023 19:00,1.51,0.27,0.026,0.036,0.0018,0.014,0.012,0.0013
1701979200,07.12.2023 20:00,1.49,,0.016,0.032,0.0015,0.011,0.01,0.0008
1701979200,07.12.2023 20:00,1.49,0.2,0.016,0.032,0.0015,0.011,0.01,0.0008
1701982800,07.12.2023 21:00,1.48,,0.013,0.028,0.0022,0.012,0.01,0.0009
1701982800,07.12.2023 21:00,1.48,0.2,0.013,0.028,0.0022,0.012,0.01,0.0009
1701986400,07.12.2023 22:00,1.47,0.2,0.009,0.026,0.0027,0.012,0.01,0.0013
1701986400,07.12.2023 22:00,1.47,,0.009,0.026,0.0027,0.012,0.01,0.0013
1701990000,07.12.2023 23:00,1.48,0.2,0.009,0.025,0.0026,0.013,0.011,0.0007
1701990000,07.12.2023 23:00,1.48,,0.009,0.025,0.0026,0.013,0.011,0.0007
1701993600,08.12.2023 00:00,1.48,,0.008,0.025,0.0007,0.013,0.011,0.0016
1701993600,08.12.2023 00:00,1.48,0.0,0.008,0.025,0.0007,0.013,0.011,0.0016
1701997200,08.12.2023 01:00,1.49,,0.013,0.026,0.0013,0.015,0.012,0.001
1702000800,08.12.2023 02:00,1.49,,0.009,0.025,0.0039,0.014,0.012,0.0011
1702004400,08.12.2023 03:00,1.48,,0.005,0.024,0.0054,0.013,0.011,0.0007
1702008000,08.12.2023 04:00,1.53,,0.009,0.027,0.0015,0.014,0.012,0.001
1702011600,08.12.2023 05:00,1.5,,0.005,0.025,0.008,0.012,0.01,0.0011
1702015200,08.12.2023 06:00,1.5,,0.006,0.025,0.0049,0.012,0.01,0.0008
1702018800,08.12.2023 07:00,1.5,,0.008,0.028,0.003,0.013,0.012,0.0011
1702022400,08.12.2023 08:00,1.49,,0.014,0.03,0.0021,0.013,0.011,0.0015
1702026000,08.12.2023 09:00,1.5,,0.032,0.033,0.0022,0.016,0.013,0.0026
1702029600,08.12.2023 10:00,1.51,,0.052,0.034,0.0036,0.019,0.014,0.0033
1702033200,08.12.2023 11:00,1.52,,0.055,0.032,0.0054,0.022,0.017,0.0043
1702036800,08.12.2023 12:00,1.48,,0.029,0.022,0.01,0.02,0.014,0.0031
1702040400,08.12.2023 13:00,1.49,,0.032,0.022,0.0098,0.031,0.016,0.0031
1702044000,08.12.2023 14:00,1.5,,0.035,0.027,0.0078,0.021,0.016,0.0033
1702047600,08.12.2023 15:00,1.49,,0.022,0.024,0.0098,0.018,0.014,0.0027
1702051200,08.12.2023 16:00,1.49,,0.015,0.026,0.0061,0.016,0.013,0.002
1702054800,08.12.2023 17:00,1.5,,0.017,0.03,0.0034,0.017,0.013,0.002
1702058400,08.12.2023 18:00,1.53,,0.042,0.035,0.0024,0.021,0.016,0.0031
1702062000,08.12.2023 19:00,1.54,,0.045,0.034,0.0023,0.021,0.016,0.005
1702065600,08.12.2023 20:00,1.52,,0.049,0.034,0.0025,0.023,0.017,0.007
1702069200,08.12.2023 21:00,1.52,,0.039,0.033,0.0024,0.024,0.018,0.0065
1702072800,08.12.2023 22:00,1.51,,0.015,0.028,0.0028,0.022,0.016,0.0039
1702076400,08.12.2023 23:00,1.52,,0.009,0.026,0.0034,0.019,0.015,0.0028
1702080000,09.12.2023 00:00,1.54,,0.031,0.031,0.0021,0.022,0.017,0.0045
1702083600,09.12.2023 01:00,1.53,,0.032,0.033,0.0023,0.022,0.017,0.0069
1702087200,09.12.2023 02:00,1.54,,0.02,0.031,0.0026,0.019,0.016,0.0057
1702090800,09.12.2023 03:00,1.54,,0.017,0.03,0.0026,0.021,0.016,0.0053
1702094400,09.12.2023 04:00,1.54,,0.018,0.031,0.0027,0.019,0.015,0.0052
1702098000,09.12.2023 05:00,1.55,,0.031,0.033,0.002,0.022,0.015,0.0088
1702101600,09.12.2023 06:00,1.53,,0.019,0.031,0.0024,0.02,0.015,0.0135
1702105200,09.12.2023 07:00,1.52,,0.016,0.031,0.0022,0.018,0.015,0.0138
1702108800,09.12.2023 08:00,1.53,,0.029,0.033,0.0021,0.024,0.016,0.0129
1702112400,09.12.2023 09:00,1.53,,0.024,0.031,0.0025,0.023,0.015,0.0105
1702116000,09.12.2023 10:00,1.54,,0.03,0.031,0.0036,0.022,0.016,0.0103
1702119600,09.12.2023 11:00,1.63,,0.038,0.03,0.0051,0.025,0.016,0.0168
1702123200,09.12.2023 12:00,1.54,,0.038,0.031,0.0067,0.023,0.016,0.0184
1702126800,09.12.2023 13:00,1.54,,0.044,0.03,0.007,0.023,0.016,0.0209
1702130400,09.12.2023 14:00,1.53,,0.038,0.028,0.0068,0.022,0.016,0.0205
1702134000,09.12.2023 15:00,1.52,,0.03,0.029,0.0062,0.019,0.015,0.0138
1702137600,09.12.2023 16:00,1.52,,0.022,0.031,0.0042,0.019,0.014,0.0106
1702141200,09.12.2023 17:00,1.52,,0.022,0.034,0.0021,0.018,0.014,0.012
1702144800,09.12.2023 18:00,1.51,,0.02,0.034,0.0022,0.018,0.014,0.0131
1702148400,09.12.2023 19:00,1.52,,0.019,0.034,0.002,0.019,0.015,0.0133
1702152000,09.12.2023 20:00,1.53,,0.023,0.035,0.0019,0.019,0.014,0.0142
1702155600,09.12.2023 21:00,1.53,,0.023,0.035,0.0021,0.02,0.014,0.0167
1702159200,09.12.2023 22:00,1.53,,0.02,0.035,0.0019,0.019,0.014,0.0164
1702162800,09.12.2023 23:00,1.52,,0.017,0.035,0.0019,0.019,0.014,0.0132
1702166400,10.12.2023 00:00,1.52,,0.017,0.035,0.0021,0.018,0.014,0.0116
1702170000,10.12.2023 01:00,1.52,,0.015,0.034,0.0019,0.017,0.014,0.011
1702173600,10.12.2023 02:00,1.53,,0.015,0.034,0.0019,0.017,0.014,0.01
1702177200,10.12.2023 03:00,1.53,,0.018,0.034,0.0022,0.021,0.015,0.0098
1702180800,10.12.2023 04:00,1.53,,0.013,0.034,0.0019,0.021,0.015,0.0089
1702184400,10.12.2023 05:00,1.52,,0.01,0.033,0.0021,0.018,0.013,0.0085
1702188000,10.12.2023 06:00,1.51,,0.013,0.033,0.0017,0.019,0.014,0.0087
1702191600,10.12.2023 07:00,1.52,,0.014,0.034,0.0018,0.02,0.015,0.0082
1702195200,10.12.2023 08:00,1.52,,0.011,0.032,0.0031,0.02,0.014,0.0068
1702198800,10.12.2023 09:00,1.52,,0.016,0.033,0.0021,0.019,0.014,0.0069
1702202400,10.12.2023 10:00,1.52,,0.021,0.033,0.0035,0.02,0.015,0.0072
1702206000,10.12.2023 11:00,1.51,,0.019,0.03,0.0084,0.021,0.015,0.0073
1702209600,10.12.2023 12:00,1.5,,0.008,0.018,0.0174,0.018,0.013,0.0058
