Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
01.11.2023 20:30:00;LVS 3.1;00977;11554:36;11:00;64,7; 2,30; 2,12;  25,295;  23,285;62,4;978,0;13,4;;;23,7;78,5;1;Time;;;;;
01.11.2023 21:20:03;LVS 3.1;00977;11555:26;11:50;64,8; 2,30; 2,12;  27,213;  25,054;62,6;978,0;13,2;;;23,8;79,1;1;Time;;;end;;
01.11.2023 21:20:03;LVS 3.1;00977;11555:26;11:50;64,8; 2,30; 2,12;  27,213;  25,054;62,6;980,0;14,0;;;23,9;75,6;1;Time;;;average values;;
01.11.2023 21:24:06;LVS 3.1;00977;11555:26;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;978,0;13,1;;;27,0;79,4;1;Time;;;start of measurement;;
01.11.2023 21:30:00;LVS 3.1;00977;11555:26;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;978,0;13,1;;;27,8;79,7;1;Time;;;;
01.11.2023 22:30:00;LVS 3.1;00977;11556:26;1:00;64,6; 2,29; 2,12;   2,295;   2,117;59,7;978,0;13,0;;;24,1;80,3;1;Time;;;;;
01.11.2023 23:30:00;LVS 3.1;00977;11557:26;2:00;64,7; 2,30; 2,12;   4,595;   4,240;59,7;978,0;12,8;;;23,8;81,5;1;Time;;;;;
02.11.2023 00:30:00;LVS 3.1;00977;11558:26;3:00;64,7; 2,30; 2,13;   6,895;   6,365;59,7;978,0;12,5;;;23,7;83,8;1;Time;;;;;
02.11.2023 01:30:00;LVS 3.1;00977;11559:26;4:00;64,7; 2,30; 2,12;   9,195;   8,490;60,9;977,0;12,4;;;23,6;85,0;1;Time;;;;;
02.11.2023 02:30:00;LVS 3.1;00977;11560:26;5:00;64,7; 2,30; 2,13;  11,495;  10,615;60,0;977,0;12,3;;;23,5;84,6;1;Time;;;;;
02.11.2023 03:30:00;LVS 3.1;00977;11561:26;6:00;64,8; 2,30; 2,13;  13,795;  12,741;60,0;977,0;12,2;;;23,4;85,5;1;Time;;;;;
02.11.2023 04:30:00;LVS 3.1;00977;11562:26;7:00;64,9; 2,30; 2,13;  16,095;  14,867;60,3;977,0;12,0;;;23,3;87,0;1;Time;;;;;
02.11.2023 05:30:00;LVS 3.1;00977;11563:26;8:00;64,8; 2,30; 2,13;  18,395;  16,996;60,1;977,0;11,6;;;23,1;90,9;1;Time;;;;;
02.11.2023 06:30:00;LVS 3.1;00977;11564:26;9:00;65,1; 2,30; 2,14;  20,695;  19,134;60,3;976,0;10,4;;;22,7;92,6;1;Time;;;;;
02.11.2023 07:30:00;LVS 3.1;00977;11565:26;10:00;65,5; 2,30; 2,15;  22,995;  21,280;59,9;977,0; 9,3;;;22,2;91,2;1;Time;;;;;
02.11.2023 08:30:00;LVS 3.1;00977;11566:26;11:00;65,5; 2,30; 2,15;  25,295;  23,429;59,8;976,0; 8,9;;;22,1;92,2;1;Time;;;;;
02.11.2023 09:20:03;LVS 3.1;00977;11567:16;11:50;65,5; 2,30; 2,15;  27,213;  25,222;59,5;976,0; 8,7;;;22,1;91,8;1;Time;;;end;;
02.11.2023 09:20:03;LVS 3.1;00977;11567:16;11:50;65,5; 2,30; 2,14;  27,213;  25,222;59,8;977,0;11,4;;;23,1;87,1;1;Time;;;average values;;
02.11.2023 09:31:58;LVS 3.1;00977;11567:16;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;975,0; 8,6;;;27,8;91,5;1;Time;;;start of measurement;;
02.11.2023 09:35:00;LVS 3.1;00977;11567:16;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 8,7;;;28,4;91,8;1;Time;;;;
02.11.2023 10:35:00;LVS 3.1;00977;11568:16;1:00;65,6; 2,29; 2,15;   2,295;   2,146;60,0;975,0; 8,4;;;22,8;91,6;1;Time;;;;;
02.11.2023 11:35:00;LVS 3.1;00977;11569:16;2:00;66,0; 2,30; 2,16;   4,595;   4,306;59,7;976,0; 7,3;;;22,3;91,8;1;Time;;;;;
02.11.2023 12:35:00;LVS 3.1;00977;11570:16;3:00;66,1; 2,30; 2,17;   6,895;   6,477;59,4;976,0; 5,8;;;21,7;92,7;1;Time;;;;;
02.11.2023 13:35:00;LVS 3.1;00977;11571:16;4:00;66,0; 2,30; 2,17;   9,195;   8,652;59,7;976,0; 5,4;;;20,9;94,0;1;Time;;;;;
02.11.2023 14:35:00;LVS 3.1;00977;11572:16;5:00;66,0; 2,30; 2,18;  11,495;  10,831;60,1;976,0; 5,0;;;20,5;93,3;1;Time;;;;;
02.11.2023 15:35:00;LVS 3.1;00977;11573:16;6:00;65,9; 2,30; 2,18;  13,795;  13,010;59,5;977,0; 5,0;;;20,2;89,2;1;Time;;;;;
02.11.2023 17:35:00;LVS 3.1;00977;11575:16;8:00;66,1; 2,30; 2,19;  18,395;  17,383;60,4;978,0; 4,2;;;19,8;85,7;1;Time;;;;;
02.11.2023 18:35:00;LVS 3.1;00977;11576:16;9:00;66,2; 2,30; 2,20;  20,695;  19,578;60,4;979,0; 3,8;;;19,6;83,2;1;Time;;;;;
02.11.2023 19:35:00;LVS 3.1;00977;11577:16;10:00;66,2; 2,30; 2,20;  22,995;  21,826;60,1;981,0; 3,5;;;19,5;81,6;1;Time;;;;;
02.11.2023 20:35:00;LVS 3.1;00977;11578:16;11:00;66,3; 2,30; 2,21;  25,295;  24,031;60,4;982,0; 3,2;;;19,4;80,0;1;Time;;;;;
02.11.2023 21:20:03;LVS 3.1;00977;11579:01;11:45;66,4; 2,30; 2,21;  27,021;  25,688;60,0;982,0; 3,1;;;19,4;79,9;1;Time;;;end;;
02.11.2023 21:20:03;LVS 3.1;00977;11579:01;11:45;66,4; 2,30; 2,18;  27,021;  25,688;60,3;978,0; 5,0;;;20,5;87,7;1;Time;;;average values;;
02.11.2023 21:21:03;LVS 3.1;00977;11579:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;49,5;983,0; 3,1;;;22,6;80,0;1;Time;;;start of measurement;;
02.11.2023 21:30:00;LVS 3.1;00977;11579:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;983,0; 3,1;;;25,8;80,7;1;Time;;;;
02.11.2023 22:30:00;LVS 3.1;00977;11580:01;1:00;66,3; 2,29; 2,20;   2,295;   2,205;60,9;984,0; 3,1;;;19,9;79,6;1;Time;;;;;
02.11.2023 23:30:00;LVS 3.1;00977;11581:01;2:00;66,4; 2,30; 2,21;   4,595;   4,419;60,6;984,0; 2,9;;;19,3;78,0;1;Time;;;;;
03.11.2023 00:30:00;LVS 3.1;00977;11582:01;3:00;66,5; 2,30; 2,22;   6,895;   6,636;60,6;985,0; 2,7;;;19,2;77,5;1;Time;;;;;
03.11.2023 01:30:00;LVS 3.1;00977;11583:01;4:00;66,4; 2,30; 2,22;   9,195;   8,855;60,9;986,0; 2,7;;;19,3;76,0;1;Time;;;;;
03.11.2023 02:30:00;LVS 3.1;00977;11584:01;5:00;66,4; 2,30; 2,22;  11,495;  11,074;60,9;987,0; 2,8;;;19,4;75,9;1;Time;;;;;
03.11.2023 03:30:00;LVS 3.1;00977;11585:01;6:00;66,5; 2,30; 2,22;  13,795;  13,296;60,9;987,0; 2,6;;;19,4;75,1;1;Time;;;;;
03.11.2023 04:30:00;LVS 3.1;00977;11586:01;7:00;66,6; 2,30; 2,22;  16,095;  15,519;60,9;988,0; 2,5;;;19,4;75,8;1;Time;;;;;
03.11.2023 05:30:00;LVS 3.1;00977;11587:01;8:00;66,6; 2,30; 2,23;  18,395;  17,745;60,9;988,0; 2,3;;;19,4;76,1;1;Time;;;;;
03.11.2023 06:30:00;LVS 3.1;00977;11588:01;9:00;66,7; 2,30; 2,23;  20,695;  19,973;60,9;988,0; 2,2;;;19,5;77,0;1;Time;;;;;
03.11.2023 07:30:00;LVS 3.1;00977;11589:01;10:00;66,9; 2,30; 2,23;  22,995;  22,206;60,6;989,0; 1,8;;;19,4;78,4;1;Time;;;;;
03.11.2023 08:30:00;LVS 3.1;00977;11590:01;11:00;66,8; 2,30; 2,23;  25,295;  24,440;61,1;990,0; 1,8;;;19,4;79,1;1;Time;;;;;
03.11.2023 09:20:03;LVS 3.1;00977;11590:51;11:50;66,8; 2,30; 2,23;  27,213;  26,303;60,8;990,0; 2,1;;;19,5;79,3;1;Time;;;end;;
03.11.2023 09:20:03;LVS 3.1;00977;11590:51;11:50;66,8; 2,30; 2,22;  27,213;  26,303;61,1;988,0; 2,5;;;19,4;77,3;1;Time;;;average values;;
03.11.2023 09:49:24;LVS 3.1;00977;11590:51;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;991,0; 2,3;;;29,2;79,4;1;Time;;;start of measurement;;
03.11.2023 09:50:00;LVS 3.1;00977;11590:51;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;991,0; 2,3;;;29,4;79,4;1;Time;;;;
03.11.2023 10:50:00;LVS 3.1;00977;11591:51;1:00;66,4; 2,29; 2,23;   2,295;   2,229;59,4;991,0; 2,2;;;20,7;79,8;1;Time;;;;;
03.11.2023 11:50:00;LVS 3.1;00977;11592:51;2:00;66,5; 2,30; 2,24;   4,595;   4,465;59,4;992,0; 2,0;;;19,8;79,6;1;Time;;;;;
03.11.2023 12:50:00;LVS 3.1;00977;11593:51;3:00;66,3; 2,30; 2,23;   6,895;   6,700;59,9;992,0; 2,4;;;19,8;77,3;1;Time;;;;;
03.11.2023 13:50:00;LVS 3.1;00977;11594:51;4:00;66,3; 2,30; 2,23;   9,195;   8,933;59,6;992,0; 2,7;;;20,0;76,8;1;Time;;;;;
03.11.2023 14:50:00;LVS 3.1;00977;11595:51;5:00;66,3; 2,30; 2,23;  11,495;  11,167;59,6;992,0; 2,7;;;20,0;77,2;1;Time;;;;;
03.11.2023 15:50:00;LVS 3.1;00977;11596:51;6:00;66,3; 2,30; 2,23;  13,795;  13,400;59,9;993,0; 2,7;;;19,9;77,5;1;Time;;;;;
03.11.2023 16:50:00;LVS 3.1;00977;11597:51;7:00;66,4; 2,30; 2,24;  16,095;  15,635;59,7;993,0; 2,6;;;19,7;78,4;1;Time;;;;;
03.11.2023 17:50:00;LVS 3.1;00977;11598:51;8:00;66,4; 2,30; 2,24;  18,395;  17,872;59,7;993,0; 2,4;;;19,4;80,2;1;Time;;;;;
03.11.2023 18:50:00;LVS 3.1;00977;11599:51;9:00;66,4; 2,30; 2,24;  20,695;  20,110;59,7;993,0; 2,2;;;19,4;81,0;1;Time;;;;;
03.11.2023 19:50:00;LVS 3.1;00977;11600:51;10:00;66,4; 2,30; 2,24;  22,995;  22,350;59,9;993,0; 1,9;;;19,2;82,2;1;Time;;;;;
03.11.2023 20:50:00;LVS 3.1;00977;11601:51;11:00;66,5; 2,30; 2,24;  25,295;  24,591;60,2;993,0; 1,8;;;19,1;83,6;1;Time;;;;;
03.11.2023 21:50:00;LVS 3.1;00977;11602:51;12:00;66,5; 2,30; 2,24;  27,595;  26,834;60,0;993,0; 1,7;;;19,0;84,7;1;Time;;;;;
03.11.2023 22:50:00;LVS 3.1;00977;11603:51;13:00;66,7; 2,30; 2,24;  29,895;  29,078;60,2;993,0; 1,3;;;18,9;84,5;1;Time;;;;;
03.11.2023 23:50:00;LVS 3.1;00977;11604:51;14:00;66,7; 2,30; 2,25;  32,195;  31,326;60,0;992,0; 0,9;;;18,8;85,0;1;Time;;;;;
04.11.2023 00:50:00;LVS 3.1;00977;11605:51;15:00;66,6; 2,30; 2,25;  34,495;  33,575;60,0;992,0; 0,7;;;18,6;85,3;1;Time;;;;;
04.11.2023 01:50:00;LVS 3.1;00977;11606:51;16:00;66,7; 2,30; 2,26;  36,795;  35,824;60,3;992,0; 0,7;;;18,4;84,9;1;Time;;;;;
04.11.2023 02:50:00;LVS 3.1;00977;11607:51;17:00;66,6; 2,30; 2,26;  39,095;  38,075;60,3;992,0; 0,5;;;18,4;85,5;1;Time;;;;;
04.11.2023 03:50:00;LVS 3.1;00977;11608:51;18:00;66,7; 2,30; 2,26;  41,395;  40,327;60,6;992,0; 0,4;;;18,2;86,0;1;Time;;;;;
04.11.2023 04:50:00;LVS 3.1;00977;11609:51;19:00;66,7; 2,30; 2,26;  43,695;  42,580;60,0;992,0; 0,3;;;18,2;85,8;1;Time;;;;;
04.11.2023 05:50:00;LVS 3.1;00977;11610:51;20:00;66,7; 2,30; 2,25;  45,995;  44,832;60,3;992,0; 0,3;;;18,1;86,2;1;Time;;;;;
04.11.2023 06:50:00;LVS 3.1;00977;11611:51;21:00;66,7; 2,30; 2,25;  48,295;  47,083;60,0;991,0; 0,3;;;18,1;85,9;1;Time;;;;;
04.11.2023 07:50:00;LVS 3.1;00977;11612:51;22:00;66,8; 2,30; 2,25;  50,595;  49,333;60,3;991,0; 0,2;;;18,1;86,2;1;Time;;;;;
04.11.2023 08:50:00;LVS 3.1;00977;11613:51;23:00;66,7; 2,30; 2,26;  52,895;  51,586;60,0;991,0;-0,1;;;18,0;86,9;1;Time;;;;;
04.11.2023 09:20:03;LVS 3.1;00977;11614:21;23:30;66,7; 2,30; 2,25;  54,047;  52,713;60,3;991,0; 0,1;;;17,9;86,7;1;Time;;;end;;
04.11.2023 09:20:03;LVS 3.1;00977;11614:21;23:30;66,7; 2,30; 2,30;  54,047;  52,713;60,3;992,0; 1,4;;;19,0;82,7;1;Time;;;average values;;
04.11.2023 09:21:12;LVS 3.1;00977;11614:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;49,8;991,0; 0,2;;;21,2;87,0;1;Time;;;start of measurement;;
04.11.2023 09:30:00;LVS 3.1;00977;11614:21;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;992,0; 0,2;;;24,4;86,4;1;Time;;;;
04.11.2023 10:30:00;LVS 3.1;00977;11615:21;1:00;66,7; 2,29; 2,24;   2,295;   2,242;60,6;991,0; 0,6;;;19,1;85,6;1;Time;;;;;
04.11.2023 11:30:00;LVS 3.1;00977;11616:21;2:00;66,7; 2,30; 2,24;   4,595;   4,484;60,9;990,0; 1,0;;;18,8;84,6;1;Time;;;;;
04.11.2023 12:30:00;LVS 3.1;00977;11617:21;3:00;66,5; 2,30; 2,24;   6,895;   6,721;60,9;990,0; 1,5;;;18,8;83,9;1;Time;;;;;
04.11.2023 13:30:00;LVS 3.1;00977;11618:21;4:00;66,3; 2,30; 2,22;   9,195;   8,946;60,6;989,0; 2,7;;;19,3;82,7;1;Time;;;;;
04.11.2023 14:30:00;LVS 3.1;00977;11619:21;5:00;66,2; 2,30; 2,22;  11,495;  11,163;60,3;988,0; 3,5;;;19,6;83,0;1;Time;;;;;
04.11.2023 15:30:00;LVS 3.1;00977;11620:21;6:00;66,3; 2,30; 2,21;  13,795;  13,375;60,6;988,0; 3,9;;;19,8;84,4;1;Time;;;;;
04.11.2023 16:30:00;LVS 3.1;00977;11621:21;7:00;66,3; 2,30; 2,21;  16,095;  15,588;60,6;987,0; 3,8;;;19,8;88,1;1;Time;;;;;
04.11.2023 17:30:00;LVS 3.1;00977;11622:21;8:00;66,4; 2,30; 2,21;  18,395;  17,802;60,6;987,0; 3,6;;;19,7;89,1;1;Time;;;;;
04.11.2023 18:30:00;LVS 3.1;00977;11623:21;9:00;66,4; 2,30; 2,22;  20,695;  20,019;60,6;988,0; 3,5;;;19,6;91,0;1;Time;;;;;
04.11.2023 19:30:00;LVS 3.1;00977;11624:21;10:00;66,4; 2,30; 2,21;  22,995;  22,233;60,9;987,0; 3,6;;;19,6;92,1;1;Time;;;;;
04.11.2023 20:30:00;LVS 3.1;00977;11625:21;11:00;66,3; 2,30; 2,21;  25,295;  24,444;60,9;986,0; 3,8;;;19,8;92,5;1;Time;;;;;
04.11.2023 21:20:03;LVS 3.1;00977;11626:11;11:50;66,3; 2,30; 2,21;  27,213;  26,286;60,9;986,0; 4,0;;;20,0;93,6;1;Time;;;end;;
04.11.2023 21:20:03;LVS 3.1;00977;11626:11;11:50;66,3; 2,30; 2,22;  27,213;  26,286;60,9;988,0; 2,9;;;19,5;87,5;1;Time;;;average values;;
04.11.2023 21:20:52;LVS 3.1;00977;11626:11;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;985,0; 4,1;;;22,8;94,1;1;Time;;;start of measurement;;
04.11.2023 21:30:00;LVS 3.1;00977;11626:11;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;986,0; 4,2;;;26,0;94,3;1;Time;;;;
04.11.2023 22:30:00;LVS 3.1;00977;11627:11;1:00;66,1; 2,29; 2,20;   2,295;   2,198;59,2;985,0; 4,4;;;20,7;94,5;1;Time;;;;;
04.11.2023 23:30:00;LVS 3.1;00977;11628:11;2:00;66,0; 2,30; 2,20;   4,595;   4,403;58,9;984,0; 4,8;;;20,4;94,9;1;Time;;;;;
05.11.2023 00:30:00;LVS 3.1;00977;11629:11;3:00;65,9; 2,30; 2,19;   6,895;   6,597;59,2;983,0; 5,2;;;20,6;95,3;1;Time;;;;;
05.11.2023 01:30:00;LVS 3.1;00977;11630:11;4:00;66,0; 2,30; 2,19;   9,195;   8,785;59,2;982,0; 5,5;;;20,9;95,4;1;Time;;;;;
05.11.2023 02:30:00;LVS 3.1;00977;11631:11;5:00;65,9; 2,30; 2,19;  11,495;  10,972;59,2;982,0; 5,6;;;21,0;95,4;1;Time;;;;;
05.11.2023 03:30:00;LVS 3.1;00977;11632:11;6:00;65,9; 2,30; 2,18;  13,795;  13,154;59,4;981,0; 5,8;;;21,2;95,4;1;Time;;;;;
05.11.2023 04:30:00;LVS 3.1;00977;11633:11;7:00;65,8; 2,30; 2,18;  16,095;  15,332;59,1;980,0; 6,2;;;21,2;94,8;1;Time;;;;;
05.11.2023 05:30:00;LVS 3.1;00977;11634:11;8:00;65,7; 2,30; 2,17;  18,395;  17,504;59,1;979,0; 6,8;;;21,4;93,8;1;Time;;;;;
05.11.2023 06:30:00;LVS 3.1;00977;11635:11;9:00;65,5; 2,30; 2,16;  20,695;  19,669;58,9;979,0; 7,5;;;21,7;91,4;1;Time;;;;;
05.11.2023 07:30:00;LVS 3.1;00977;11636:11;10:00;65,4; 2,30; 2,16;  22,995;  21,826;58,9;978,0; 8,3;;;22,0;88,9;1;Time;;;;;
05.11.2023 08:30:00;LVS 3.1;00977;11637:11;11:00;65,4; 2,30; 2,15;  25,295;  23,979;59,1;978,0; 8,8;;;22,2;86,7;1;Time;;;;;
05.11.2023 09:20:03;LVS 3.1;00977;11638:01;11:50;65,4; 2,30; 2,15;  27,213;  25,772;59,1;977,0; 9,0;;;22,4;85,5;1;Time;;;end;;
05.11.2023 09:20:03;LVS 3.1;00977;11638:01;11:50;65,4; 2,30; 2,18;  27,213;  25,772;59,4;981,0; 6,4;;;21,3;92,8;1;Time;;;average values;;
05.11.2023 09:21:38;LVS 3.1;00977;11638:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;977,0; 9,0;;;25,6;85,1;1;Time;;;start of measurement;;
05.11.2023 09:30:00;LVS 3.1;00977;11638:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;977,0; 9,1;;;28,0;84,8;1;Time;;;;
05.11.2023 10:30:00;LVS 3.1;00977;11639:01;1:00;65,1; 2,29; 2,14;   2,295;   2,142;56,6;977,0; 9,2;;;23,2;84,0;1;Time;;;;;
05.11.2023 11:30:00;LVS 3.1;00977;11640:01;2:00;65,0; 2,30; 2,14;   4,595;   4,285;56,9;976,0; 9,7;;;22,8;81,7;1;Time;;;;;
05.11.2023 12:30:00;LVS 3.1;00977;11641:01;3:00;64,7; 2,30; 2,14;   6,895;   6,419;57,0;975,0;10,5;;;23,2;77,5;1;Time;;;;;
05.11.2023 13:30:00;LVS 3.1;00977;11642:01;4:00;64,4; 2,30; 2,13;   9,195;   8,546;57,5;975,0;11,4;;;23,5;74,0;1;Time;;;;;
05.11.2023 14:30:00;LVS 3.1;00977;11643:01;5:00;64,5; 2,30; 2,12;  11,495;  10,671;56,9;975,0;11,7;;;23,4;74,1;1;Time;;;;;
05.11.2023 15:30:00;LVS 3.1;00977;11644:01;6:00;64,5; 2,30; 2,13;  13,795;  12,797;57,5;975,0;11,6;;;23,3;75,2;1;Time;;;;;
05.11.2023 16:30:00;LVS 3.1;00977;11645:01;7:00;64,6; 2,30; 2,13;  16,095;  14,926;57,5;975,0;11,2;;;23,2;77,0;1;Time;;;;;
05.11.2023 17:30:00;LVS 3.1;00977;11646:01;8:00;64,7; 2,30; 2,13;  18,395;  17,057;57,5;975,0;10,8;;;23,0;79,1;1;Time;;;;;
05.11.2023 18:30:00;LVS 3.1;00977;11647:01;9:00;64,8; 2,30; 2,13;  20,695;  19,191;57,5;976,0;10,7;;;22,9;80,3;1;Time;;;;;
05.11.2023 19:30:00;LVS 3.1;00977;11648:01;10:00;64,8; 2,30; 2,14;  22,995;  21,327;57,5;976,0;10,4;;;22,8;82,4;1;Time;;;;;
05.11.2023 20:30:00;LVS 3.1;00977;11649:01;11:00;64,8; 2,30; 2,14;  25,295;  23,464;58,1;975,0;10,2;;;22,8;83,0;1;Time;;;;;
05.11.2023 21:20:03;LVS 3.1;00977;11649:52;11:50;64,8; 2,30; 2,14;  27,213;  25,246;57,7;975,0;10,1;;;22,8;84,1;1;Time;;;end;;
05.11.2023 21:20:03;LVS 3.1;00977;11649:52;11:50;64,8; 2,30; 2,14;  27,213;  25,246;57,7;976,0;10,6;;;23,1;79,3;1;Time;;;average values;;
05.11.2023 21:21:04;LVS 3.1;00977;11649:52;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;47,2;976,0;10,0;;;25,0;84,4;1;Time;;;start of measurement;;
05.11.2023 21:30:00;LVS 3.1;00977;11649:52;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,4;975,0; 9,9;;;27,0;84,7;1;Time;;;;
05.11.2023 22:30:00;LVS 3.1;00977;11650:52;1:00;65,3; 2,29; 2,13;   2,295;   2,133;59,2;974,0; 9,8;;;22,9;85,4;1;Time;;;;;
05.11.2023 23:30:00;LVS 3.1;00977;11651:52;2:00;65,5; 2,30; 2,14;   4,595;   4,274;59,7;974,0; 9,3;;;22,5;87,1;1;Time;;;;;
06.11.2023 00:30:00;LVS 3.1;00977;11652:52;3:00;65,7; 2,30; 2,14;   6,895;   6,419;59,4;973,0; 8,5;;;22,3;88,5;1;Time;;;;;
06.11.2023 01:30:00;LVS 3.1;00977;11653:52;4:00;65,8; 2,30; 2,15;   9,195;   8,566;59,4;972,0; 7,9;;;22,2;91,4;1;Time;;;;;
06.11.2023 02:30:00;LVS 3.1;00977;11654:52;5:00;65,7; 2,30; 2,15;  11,495;  10,714;59,1;972,0; 7,7;;;21,9;93,2;1;Time;;;;;
06.11.2023 03:30:00;LVS 3.1;00977;11655:52;6:00;65,7; 2,30; 2,15;  13,795;  12,860;59,4;971,0; 7,9;;;21,9;93,8;1;Time;;;;;
06.11.2023 04:30:00;LVS 3.1;00977;11656:52;7:00;65,5; 2,30; 2,14;  16,095;  15,000;58,8;970,0; 8,3;;;22,0;94,1;1;Time;;;;;
