TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
177.02,3051.74,3087,405,100,1,2682,405,379.42,2023-12-29 02:00:00
187.0,3201.49,3232,478,100,1,2754,478,377.15,2023-12-29 03:00:00
184.91,3187.78,3223,442,100,1,2781,442,380.86,2023-12-29 04:00:00
181.57,3108.48,3137,539,100,1,2598,539,376.52,2023-12-29 05:00:00
199.6,3441.16,3472,683,100,1,2789,683,380.3,2023-12-29 06:00:00
225.15,3854.58,3889,907,100,1,2982,907,378.85,2023-12-29 07:00:00
258.08,4449.24,4491,1332,100,1,3159,1332,383.74,2023-12-29 08:00:00
286.86,4911.0,4954,1519,100,1,3435,1519,382.27,2023-12-29 09:00:00
285.08,4914.82,4962,1606,100,1,3356,1606,390.0,2023-12-29 10:00:00
310.54,5316.5,5360,1647,100,1,3713,1647,389.65,2023-12-29 11:00:00
296.38,5109.66,5159,1487,100,1,3672,1487,393.27,2023-12-29 12:00:00
303.56,5196.93,5240,1599,100,1,3641,1599,390.19,2023-12-29 13:00:00
299.9,5170.24,5224,1553,100,1,3671,1553,390.52,2023-12-29 14:00:00
296.52,5076.48,5120,1462,93,1,3658,1462,388.35,2023-12-29 15:00:00
303.64,5234.78,5289,1310,100,1,3979,1310,389.89,2023-12-29 16:00:00
298.44,5109.35,5159,1224,100,1,3935,1224,387.5,2023-12-29 17:00:00
282.13,4863.85,4916,1189,100,1,3727,1189,388.64,2023-12-29 18:00:00
274.62,4701.46,4745,963,100,1,3782,963,383.8,2023-12-29 19:00:00
263.21,4537.68,4583,920,100,1,3663,920,385.05,2023-12-29 20:00:00
260.88,4466.24,4509,858,100,1,3651,858,381.4,2023-12-29 21:00:00
226.5,3904.79,3948,753,100,1,3195,753,383.37,2023-12-29 22:00:00
211.48,3620.62,3654,616,100,1,3038,616,380.04,2023-12-29 23:00:00
210.5,3628.95,3667,480,100,1,3187,480,381.35,2023-12-30 00:00:00
202.37,3464.65,3495,324,100,1,3171,324,377.87,2023-12-30 01:00:00
208.14,3588.32,3625,309,100,1,3316,309,380.47,2023-12-30 02:00:00
211.55,3621.81,3654,445,100,1,3209,445,378.83,2023-12-30 03:00:00
202.33,3488.17,3521,365,100,1,3156,365,382.01,2023-12-30 04:00:00
201.2,3444.53,3472,414,100,1,3058,414,377.75,2023-12-30 05:00:00
197.03,3396.82,3428,537,100,1,2891,537,382.03,2023-12-30 06:00:00
202.6,3468.47,3496,461,100,1,3035,461,378.47,2023-12-30 07:00:00
177.31,3056.9,3085,368,100,1,2717,368,383.78,2023-12-30 08:00:00
192.83,3301.33,3330,386,100,1,2944,386,379.82,2023-12-30 09:00:00
186.18,3209.75,3240,477,100,1,2763,477,383.04,2023-12-30 10:00:00
211.21,3615.9,3649,493,100,1,3156,493,377.31,2023-12-30 11:00:00
228.75,3943.69,3983,722,100,1,3261,722,383.21,2023-12-30 12:00:00
242.16,4145.83,4182,815,100,1,3367,815,378.99,2023-12-30 13:00:00
244.82,4220.62,4265,881,100,1,3384,881,383.6,2023-12-30 14:00:00
241.94,4142.08,4183,763,100,1,3420,763,378.89,2023-12-30 15:00:00
246.02,4241.37,4285,756,100,1,3529,756,382.95,2023-12-30 16:00:00
275.64,4718.91,4763,982,100,1,3781,982,378.39,2023-12-30 17:00:00
276.55,4767.68,4818,1010,93,1,3808,1010,382.15,2023-12-30 18:00:00
279.59,4786.65,4833,870,100,1,3963,870,377.3,2023-12-30 19:00:00
267.67,4614.56,4663,872,100,1,3791,872,380.8,2023-12-30 20:00:00
249.16,4265.68,4306,701,100,1,3605,701,377.75,2023-12-30 21:00:00
245.12,4225.93,4272,750,100,1,3522,750,383.83,2023-12-30 22:00:00
254.84,4362.93,4403,841,100,1,3562,841,380.69,2023-12-30 23:00:00
240.89,4152.97,4195,880,100,1,3315,880,386.43,2023-12-31 00:00:00
218.55,3741.65,3775,558,100,1,3217,558,382.08,2023-12-31 01:00:00
219.34,3781.35,3822,558,100,1,3264,558,384.26,2023-12-31 02:00:00
200.55,3433.39,3463,435,100,1,3028,435,378.57,2023-12-31 03:00:00
200.06,3449.06,3482,463,100,1,3019,463,381.56,2023-12-31 04:00:00
186.69,3196.07,3224,420,100,1,2804,420,376.55,2023-12-31 05:00:00
170.44,2938.41,2966,307,100,1,2659,307,377.64,2023-12-31 06:00:00
178.08,3048.67,3075,263,100,1,2812,263,373.4,2023-12-31 07:00:00
183.63,3165.75,3197,286,100,1,2911,286,376.76,2023-12-31 08:00:00
185.07,3168.32,3195,327,100,1,2868,327,374.07,2023-12-31 09:00:00
184.46,3180.04,3212,351,100,1,2861,351,378.11,2023-12-31 10:00:00
169.23,2897.23,2923,299,100,1,2624,299,377.38,2023-12-31 11:00:00
186.57,3216.46,3249,362,100,1,2887,362,381.84,2023-12-31 12:00:00
223.97,3834.38,3867,487,100,1,3380,487,382.05,2023-12-31 13:00:00
436.14,7519.04,7592,656,100,1,6936,656,383.84,2023-12-31 14:00:00
386.35,6614.25,6670,636,100,1,6034,636,379.36,2023-12-31 15:00:00
229.81,3962.01,4000,462,100,1,3538,462,380.5,2023-12-31 16:00:00
266.07,4555.16,4596,453,100,1,4143,453,375.0,2023-12-31 17:00:00
232.04,4000.38,4040,265,100,1,3775,265,376.52,2023-12-31 18:00:00
285.82,4893.19,4933,339,100,1,4594,339,373.55,2023-12-31 19:00:00
