TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
248.38,4282.0,4324,1407,100,1,2917,1407,366.61,2023-09-05 16:00:00
281.05,4811.65,4855,2065,100,1,2790,2065,372.21,2023-09-05 17:00:00
323.54,5577.86,5635,2229,100,1,3406,2229,372.87,2023-09-05 18:00:00
321.14,5497.86,5553,1997,100,1,3556,1997,371.49,2023-09-05 19:00:00
297.56,5129.97,5183,1773,100,1,3410,1773,371.97,2023-09-05 20:00:00
261.27,4472.95,4514,1353,100,1,3161,1353,369.8,2023-09-05 21:00:00
257.44,4438.22,4481,1141,100,1,3340,1141,371.28,2023-09-05 22:00:00
253.65,4342.54,4382,1164,100,1,3218,1164,370.33,2023-09-05 23:00:00
261.89,4515.03,4561,1249,93,1,3312,1249,374.79,2023-09-06 00:00:00
260.3,4456.29,4500,1328,100,1,3172,1328,376.12,2023-09-06 01:00:00
260.0,4482.39,4528,1173,100,1,3355,1173,379.39,2023-09-06 02:00:00
231.2,3958.1,3995,867,100,1,3128,867,377.86,2023-09-06 03:00:00
230.64,3976.31,4018,884,100,1,3134,884,379.28,2023-09-06 04:00:00
224.99,3851.77,3889,1042,100,1,2847,1042,381.33,2023-09-06 05:00:00
235.09,4053.0,4094,1188,100,1,2906,1188,379.11,2023-09-06 06:00:00
244.83,4191.51,4228,1324,100,1,2904,1324,378.57,2023-09-06 07:00:00
245.4,4230.73,4270,1290,100,1,2980,1290,376.13,2023-09-06 08:00:00
218.19,3735.4,3771,832,100,1,2939,832,370.69,2023-09-06 09:00:00
209.33,3608.81,3648,738,100,1,2910,738,367.69,2023-09-06 10:00:00
191.67,3281.35,3312,741,100,1,2571,741,364.46,2023-09-06 11:00:00
194.9,3360.12,3396,721,100,1,2675,721,364.83,2023-09-06 12:00:00
190.99,3269.8,3301,795,100,1,2506,795,362.79,2023-09-06 13:00:00
189.72,3270.71,3303,641,100,1,2662,641,363.4,2023-09-06 14:00:00
196.5,3364.08,3392,525,100,1,2867,525,359.8,2023-09-06 15:00:00
241.35,4160.96,4196,453,100,1,3743,453,360.31,2023-09-06 16:00:00
180.8,3095.37,3123,537,100,1,2586,537,358.27,2023-09-06 17:00:00
165.28,2849.4,2879,513,100,1,2366,513,359.65,2023-09-06 18:00:00
183.81,3146.86,3174,736,100,1,2438,736,358.2,2023-09-06 19:00:00
181.99,3137.47,3170,651,100,1,2519,651,360.34,2023-09-06 20:00:00
155.71,2665.69,2690,649,100,1,2041,649,360.26,2023-09-06 21:00:00
182.8,3151.54,3183,764,100,1,2419,764,363.38,2023-09-06 22:00:00
172.49,2952.95,2980,611,100,1,2369,611,361.84,2023-09-06 23:00:00
137.98,2378.7,2401,443,93,1,1958,443,363.66,2023-09-07 00:00:00
130.52,2234.58,2254,372,100,1,1882,372,363.13,2023-09-07 01:00:00
145.74,2512.53,2536,324,100,1,2212,324,365.57,2023-09-07 02:00:00
125.77,2153.22,2172,340,100,1,1832,340,364.67,2023-09-07 03:00:00
130.98,2258.02,2279,369,100,1,1910,369,365.72,2023-09-07 04:00:00
137.32,2350.96,2370,476,100,1,1894,476,364.92,2023-09-07 05:00:00
153.07,2639.0,2666,612,100,1,2054,612,362.95,2023-09-07 06:00:00
164.75,2820.44,2843,662,100,1,2181,662,363.49,2023-09-07 07:00:00
178.19,3071.92,3104,672,100,1,2432,672,365.94,2023-09-07 08:00:00
178.19,3071.92,3104,672,100,1,2432,672,365.94,2023-09-07 08:00:00
178.19,3071.92,3104,672,100,1,2432,672,365.94,2023-09-07 08:00:00
178.19,3071.92,3104,672,100,1,2432,672,365.94,2023-09-07 08:00:00
215.32,3712.16,3757,431,100,1,3326,431,359.69,2023-09-07 14:00:00
215.32,3712.16,3757,431,100,1,3326,431,359.69,2023-09-07 14:00:00
159.25,2726.39,2753,476,100,1,2277,476,351.92,2023-09-07 15:00:00
159.25,2726.39,2753,476,100,1,2277,476,351.92,2023-09-07 15:00:00
192.87,3325.0,3355,684,100,1,2671,684,355.47,2023-09-07 16:00:00
192.87,3325.0,3355,684,100,1,2671,684,355.47,2023-09-07 16:00:00
174.03,2979.36,3004,847,100,1,2157,847,355.97,2023-09-07 17:00:00
174.03,2979.36,3004,847,100,1,2157,847,355.97,2023-09-07 17:00:00
248.07,4276.71,4319,1204,100,1,3115,1204,362.51,2023-09-07 18:00:00
248.07,4276.71,4319,1204,100,1,3115,1204,362.51,2023-09-07 18:00:00
226.05,3870.05,3910,1041,100,1,2869,1041,359.54,2023-09-07 19:00:00
226.05,3870.05,3910,1041,100,1,2869,1041,359.54,2023-09-07 19:00:00
253.13,4364.04,4410,1113,100,1,3297,1113,364.12,2023-09-07 20:00:00
253.13,4364.04,4410,1113,100,1,3297,1113,364.12,2023-09-07 20:00:00
222.45,3808.38,3845,1001,100,1,2844,1001,361.73,2023-09-07 21:00:00
222.45,3808.38,3845,1001,100,1,2844,1001,361.73,2023-09-07 21:00:00
218.23,3762.29,3798,834,100,1,2964,834,366.96,2023-09-07 22:00:00
218.23,3762.29,3798,834,100,1,2964,834,366.96,2023-09-07 22:00:00
181.9,3114.1,3143,665,100,1,2478,665,363.46,2023-09-07 23:00:00
181.9,3114.1,3143,665,100,1,2478,665,363.46,2023-09-07 23:00:00
181.38,3126.96,3158,520,100,1,2638,520,367.81,2023-09-08 00:00:00
181.38,3126.96,3158,520,100,1,2638,520,367.81,2023-09-08 00:00:00
163.61,2800.96,2827,492,100,1,2335,492,363.92,2023-09-08 01:00:00
163.61,2800.96,2827,492,100,1,2335,492,363.92,2023-09-08 01:00:00
170.65,2941.94,2972,415,100,1,2557,415,367.59,2023-09-08 02:00:00
170.65,2941.94,2972,415,100,1,2557,415,367.59,2023-09-08 02:00:00
148.5,2542.28,2566,362,100,1,2204,362,364.71,2023-09-08 03:00:00
148.5,2542.28,2566,362,100,1,2204,362,364.71,2023-09-08 03:00:00
160.08,2759.8,2787,478,100,1,2309,478,370.16,2023-09-08 04:00:00
160.08,2759.8,2787,478,100,1,2309,478,370.16,2023-09-08 04:00:00
149.29,2555.82,2581,581,100,1,2000,581,366.69,2023-09-08 05:00:00
149.29,2555.82,2581,581,100,1,2000,581,366.69,2023-09-08 05:00:00
158.7,2736.01,2763,519,100,1,2244,519,368.26,2023-09-08 06:00:00
158.7,2736.01,2763,519,100,1,2244,519,368.26,2023-09-08 06:00:00
178.09,3048.93,3077,464,100,1,2613,464,360.52,2023-09-08 07:00:00
178.09,3048.93,3077,464,100,1,2613,464,360.52,2023-09-08 07:00:00
258.2,4451.3,4495,474,100,1,4021,474,358.81,2023-09-08 08:00:00
258.2,4451.3,4495,474,100,1,4021,474,358.81,2023-09-08 08:00:00
494.0,8457.29,8530,510,100,1,8020,510,357.42,2023-09-08 09:00:00
494.0,8457.29,8530,510,100,1,8020,510,357.42,2023-09-08 09:00:00
450.35,7764.11,7841,502,100,1,7339,502,358.02,2023-09-08 10:00:00
450.35,7764.11,7841,502,100,1,7339,502,358.02,2023-09-08 10:00:00
210.85,3609.7,3641,578,100,1,3063,578,356.26,2023-09-08 11:00:00
210.85,3609.7,3641,578,100,1,3063,578,356.26,2023-09-08 11:00:00
170.43,2938.3,2966,641,100,1,2325,641,358.49,2023-09-08 12:00:00
166.93,2857.76,2885,665,100,1,2220,665,357.24,2023-09-08 13:00:00
168.79,2909.98,2937,525,100,1,2412,525,360.42,2023-09-08 14:00:00
149.42,2558.15,2582,440,100,1,2142,440,359.32,2023-09-08 15:00:00
146.84,2531.58,2558,530,100,1,2028,530,361.97,2023-09-08 16:00:00
136.75,2341.16,2362,589,100,1,1773,589,361.64,2023-09-08 17:00:00
148.06,2552.58,2580,663,100,1,1917,663,364.75,2023-09-08 18:00:00
155.61,2664.08,2688,597,92,1,2091,597,363.78,2023-09-08 19:00:00
128.8,2220.56,2241,520,100,1,1721,520,366.29,2023-09-08 20:00:00
132.75,2272.62,2294,461,100,1,1833,461,365.33,2023-09-08 21:00:00
135.52,2336.3,2359,421,100,1,1938,421,368.49,2023-09-08 22:00:00
121.67,2082.94,2101,390,100,1,1711,390,368.26,2023-09-08 23:00:00
129.15,2226.53,2248,426,100,1,1822,426,370.06,2023-09-09 00:00:00
129.13,2210.77,2231,455,100,1,1776,455,369.01,2023-09-09 01:00:00
151.02,2603.67,2628,840,100,1,1788,840,370.92,2023-09-09 02:00:00
145.94,2498.44,2520,578,100,1,1942,578,370.53,2023-09-09 03:00:00
129.03,2224.45,2245,484,100,1,1761,484,373.33,2023-09-09 04:00:00
142.47,2439.16,2462,769,100,1,1693,769,373.11,2023-09-09 05:00:00
191.16,3295.51,3326,839,100,1,2487,839,373.96,2023-09-09 06:00:00
195.85,3352.94,3378,921,100,1,2457,921,377.34,2023-09-09 07:00:00
175.25,3021.35,3055,918,100,1,2137,918,375.24,2023-09-09 08:00:00
154.41,2643.51,2668,650,100,1,2018,650,368.52,2023-09-09 09:00:00
163.0,2810.07,2837,764,100,1,2073,764,367.31,2023-09-09 10:00:00
175.47,3004.0,3032,870,100,1,2162,870,364.98,2023-09-09 11:00:00
175.85,3031.65,3062,804,100,1,2258,804,365.44,2023-09-09 12:00:00
182.85,3130.33,3159,812,100,1,2347,812,363.89,2023-09-09 13:00:00
196.23,3383.05,3417,886,100,1,2531,886,366.99,2023-09-09 14:00:00
198.75,3402.61,3433,922,100,1,2511,922,366.51,2023-09-09 15:00:00
196.67,3390.53,3424,798,100,1,2626,798,367.13,2023-09-09 16:00:00
193.31,3309.5,3341,975,100,1,2366,975,365.97,2023-09-09 17:00:00
210.61,3630.94,3668,1020,100,1,2648,1020,370.52,2023-09-09 18:00:00
208.07,3562.24,3592,1110,100,1,2482,1110,368.49,2023-09-09 19:00:00
218.27,3762.96,3803,1119,100,1,2684,1119,372.88,2023-09-09 20:00:00
245.31,4199.67,4234,1206,93,1,3028,1206,379.38,2023-09-09 21:00:00
251.69,4339.19,4383,1391,100,1,2992,1391,387.21,2023-09-09 22:00:00
258.0,4416.9,4455,1546,100,1,2909,1546,389.92,2023-09-09 23:00:00
257.45,4438.39,4480,1551,100,1,2929,1551,395.56,2023-09-10 00:00:00
270.74,4634.99,4676,1985,100,1,2691,1985,394.18,2023-09-10 01:00:00
281.87,4859.43,4905,2033,100,1,2872,2033,392.8,2023-09-10 02:00:00
240.33,4114.43,4151,1515,100,1,2636,1515,385.56,2023-09-10 03:00:00
195.06,3362.85,3394,844,100,1,2550,844,382.52,2023-09-10 04:00:00
169.74,2906.01,2929,613,100,1,2316,613,375.85,2023-09-10 05:00:00
163.91,2825.82,2855,540,100,1,2315,540,375.27,2023-09-10 06:00:00
155.88,2668.58,2694,582,100,1,2112,582,374.09,2023-09-10 07:00:00
176.22,3038.03,3069,794,100,1,2275,794,375.46,2023-09-10 08:00:00
186.12,3186.37,3217,729,100,1,2488,729,368.58,2023-09-10 09:00:00
244.62,4217.23,4262,880,100,1,3382,880,370.02,2023-09-10 10:00:00
212.91,3645.02,3679,809,100,1,2870,809,364.14,2023-09-10 11:00:00
234.49,4042.66,4083,781,100,1,3302,781,364.75,2023-09-10 12:00:00
209.2,3581.51,3617,681,93,1,2936,681,360.34,2023-09-10 13:00:00
219.61,3786.05,3826,660,100,1,3166,660,362.75,2023-09-10 14:00:00
213.54,3655.84,3690,760,100,1,2930,760,362.77,2023-09-10 15:00:00
320.14,5519.21,5569,1926,100,1,3643,1926,374.83,2023-09-10 16:00:00
354.62,6071.05,6129,2391,100,1,3738,2391,381.29,2023-09-10 17:00:00
406.85,7014.04,7081,2805,100,1,4276,2805,387.82,2023-09-10 18:00:00
394.94,6761.41,6824,2788,100,1,4036,2788,386.28,2023-09-10 19:00:00
415.18,7157.66,7219,2739,100,1,4480,2739,392.06,2023-09-10 20:00:00
357.48,6120.08,6176,2371,100,1,3805,2371,392.03,2023-09-10 21:00:00
366.77,6323.07,6383,2657,93,1,3726,2657,399.9,2023-09-10 22:00:00
354.24,6064.56,6120,2739,100,1,3381,2739,399.75,2023-09-10 23:00:00
336.85,5807.27,5869,2589,100,1,3280,2589,406.24,2023-09-11 00:00:00
300.7,5147.97,5197,2352,100,1,2845,2352,398.66,2023-09-11 01:00:00
282.97,4878.42,4928,1993,100,1,2935,1993,400.19,2023-09-11 02:00:00
290.16,4967.59,5020,2267,100,1,2753,2267,396.77,2023-09-11 03:00:00
336.78,5806.0,5867,2973,100,1,2894,2973,400.25,2023-09-11 04:00:00
363.8,6228.34,6294,3527,93,1,2767,3527,392.38,2023-09-11 05:00:00
455.37,7850.59,7931,4336,100,1,3595,4336,399.53,2023-09-11 06:00:00
544.6,9323.64,9415,5193,100,1,4222,5193,390.51,2023-09-11 07:00:00
544.6,9323.64,9415,5193,100,1,4222,5193,390.51,2023-09-11 07:00:00
991.41,17091.97,17265,4383,100,1,12882,4383,389.43,2023-09-11 09:00:00
411.73,7048.89,7113,2908,100,1,4205,2908,383.19,2023-09-11 10:00:00
408.56,7043.55,7122,2627,100,1,4495,2627,384.69,2023-09-11 11:00:00
431.47,7386.8,7459,3792,100,1,3667,3792,385.54,2023-09-11 12:00:00
424.16,7312.51,7392,3378,100,1,4014,3378,385.73,2023-09-11 13:00:00
407.25,6972.04,7040,3090,95,1,3950,3090,381.22,2023-09-11 14:00:00
363.86,6272.91,6334,2491,100,1,3843,2491,378.39,2023-09-11 15:00:00
340.76,5833.87,5884,2217,100,1,3667,2217,378.88,2023-09-11 16:00:00
354.6,6113.35,6176,2492,100,1,3684,2492,382.43,2023-09-11 17:00:00
376.87,6452.09,6512,2597,100,1,3915,2597,382.14,2023-09-11 18:00:00
377.81,6513.37,6576,2732,100,1,3844,2732,388.58,2023-09-11 19:00:00
381.98,6539.51,6597,2976,100,1,3621,2976,384.87,2023-09-11 20:00:00
476.87,8221.25,8304,3759,95,1,4545,3759,389.31,2023-09-11 21:00:00
477.83,8180.49,8253,4181,100,1,4072,4181,392.84,2023-09-11 22:00:00
450.59,7768.25,7845,3809,100,1,4036,3809,397.5,2023-09-11 23:00:00
341.08,5839.26,5889,2638,100,1,3251,2638,399.43,2023-09-12 00:00:00
308.8,5323.73,5373,2268,100,1,3105,2268,401.45,2023-09-12 01:00:00
321.93,5511.42,5557,2811,100,1,2746,2811,397.73,2023-09-12 02:00:00
344.84,5945.01,6004,2999,95,1,3005,2999,401.92,2023-09-12 03:00:00
333.16,5703.75,5751,3004,100,1,2747,3004,396.49,2023-09-12 04:00:00
341.25,5883.12,5944,2947,100,1,2997,2947,388.97,2023-09-12 05:00:00
301.71,5165.23,5211,2551,100,1,2660,2551,378.76,2023-09-12 06:00:00
320.62,5527.41,5570,2614,100,1,2956,2614,378.63,2023-09-12 07:00:00
279.38,4782.96,4826,1941,100,1,2885,1941,375.35,2023-09-12 08:00:00
284.1,4897.96,4949,1845,100,1,3104,1845,373.93,2023-09-12 09:00:00
271.49,4647.88,4699,1594,100,1,3105,1594,369.04,2023-09-12 10:00:00
281.89,4859.84,4915,1308,100,1,3607,1308,366.27,2023-09-12 11:00:00
263.73,4515.08,4557,1126,95,1,3431,1126,363.89,2023-09-12 12:00:00
409.77,7064.45,7144,1060,100,1,6084,1060,363.37,2023-09-12 13:00:00
307.94,5271.87,5321,1011,100,1,4310,1011,361.35,2023-09-12 14:00:00
319.21,5503.24,5557,1303,100,1,4254,1303,365.06,2023-09-12 15:00:00
372.44,6376.26,6427,1572,100,1,4855,1572,374.73,2023-09-12 16:00:00
349.74,6029.57,6090,2932,100,1,3158,2932,391.05,2023-09-12 17:00:00
345.63,5917.21,5974,3154,100,1,2820,3154,396.83,2023-09-12 18:00:00
351.0,6051.16,6114,2805,100,1,3309,2805,401.74,2023-09-12 19:00:00
373.19,6388.99,6446,3067,100,1,3379,3067,398.32,2023-09-12 20:00:00
370.12,6380.86,6442,2622,95,1,3820,2622,391.6,2023-09-12 21:00:00
363.21,6218.21,6278,2591,100,1,3687,2591,389.99,2023-09-12 22:00:00
385.98,6654.32,6712,3035,100,1,3677,3035,397.02,2023-09-12 23:00:00
378.75,6484.26,6539,3190,100,1,3349,3190,398.89,2023-09-13 00:00:00
400.99,6913.13,6986,3137,100,1,3849,3137,402.92,2023-09-13 01:00:00
381.31,6528.03,6582,3235,100,1,3347,3235,405.02,2023-09-13 02:00:00
454.28,7831.77,7912,4079,100,1,3833,4079,414.55,2023-09-13 03:00:00
471.59,8073.54,8146,4661,95,1,3485,4661,412.01,2023-09-13 04:00:00
500.65,8631.24,8715,4522,100,1,4193,4522,403.16,2023-09-13 05:00:00
490.11,8390.65,8457,4491,100,1,3966,4491,389.05,2023-09-13 06:00:00
324.98,5602.73,5647,1954,100,1,3693,1954,384.31,2023-09-13 07:00:00
297.77,5097.84,5149,1532,100,1,3617,1532,379.25,2023-09-13 08:00:00
312.78,5392.38,5453,1341,100,1,4112,1341,377.76,2023-09-13 09:00:00
258.66,4428.18,4473,1067,100,1,3406,1067,369.47,2023-09-13 10:00:00
306.44,5283.02,5337,1279,95,1,4058,1279,370.47,2023-09-13 11:00:00
268.3,4593.37,4643,966,100,1,3677,966,362.19,2023-09-13 12:00:00
252.47,4352.55,4393,820,100,1,3573,820,362.84,2023-09-13 13:00:00
262.62,4496.0,4535,831,100,1,3704,831,358.68,2023-09-13 14:00:00
298.77,5150.79,5204,1041,100,1,4163,1041,367.68,2023-09-13 15:00:00
289.5,4956.27,4999,1829,100,1,3170,1829,381.97,2023-09-13 16:00:00
345.31,5953.19,6012,3030,100,1,2982,3030,401.44,2023-09-13 17:00:00
332.74,5696.58,5747,3327,100,1,2420,3327,400.03,2023-09-13 18:00:00
366.03,6310.4,6370,3570,100,1,2800,3570,409.08,2023-09-13 19:00:00
379.45,6496.25,6552,4036,100,1,2516,4036,408.09,2023-09-13 20:00:00
407.42,7023.98,7094,3953,95,1,3141,3953,410.25,2023-09-13 21:00:00
387.37,6631.72,6691,3805,100,1,2886,3805,399.3,2023-09-13 22:00:00
326.85,5634.82,5690,2578,100,1,3112,2578,399.85,2023-09-13 23:00:00
294.67,5044.76,5091,2367,100,1,2724,2367,392.28,2023-09-14 00:00:00
