Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
02.10.2023 08:30:00;PNS 18T DM-6.1;10704;13729:00;23:00;38,5; 2,30; 2,18;  52,844;  49,514;66,3;989,0; 8,2;29,1;20,7;25,1;93,5;1;Time;;;;;
02.10.2023 09:30:00;PNS 18T DM-6.1;10704;13730:00;24:00;38,4; 2,30; 2,18;  55,141;  51,693;66,8;990,0; 8,6;29,3;20,7;25,2;92,5;1;Time;;;;;
02.10.2023 09:30:03;PNS 18T DM-6.1;10704;13730:00;24:00;38,4; 2,30; 2,18;  55,143;  51,695;66,3;990,0; 8,9;29,5;21,4;25,0;91,7;1;Time;;;end;;
02.10.2023 09:30:25;PNS 18T DM-6.1;10704;13730:00;24:00;38,4; 2,30; 2,15;  55,143;  51,695;66,6;989,0;11,4;29,9;20,7;26,1;79,9;1;Time;;;average values;;
03.10.2023 15:46:01;PNS 18T DM-6.1;10704;13730:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;993,0;14,6;29,5;21,4;23,6;55,2;1;Time;;;start of measurement;;
04.10.2023 09:30:00;PNS 18T DM-6.1;10704;13730:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,4;983,0;13,9;31,0;19,5;24,2;67,7;1;Time;;;;
04.10.2023 10:30:00;PNS 18T DM-6.1;10704;13731:00;1:00;37,0; 2,29; 2,12;   2,295;   2,116;64,0;982,0;14,2;25,8;20,7;24,1;66,2;1;Time;;;;;
04.10.2023 11:30:00;PNS 18T DM-6.1;10704;13732:00;2:00;37,2; 2,30; 2,11;   4,592;   4,226;64,0;981,0;15,2;26,3;20,7;25,1;62,6;1;Time;;;;;
04.10.2023 12:30:00;PNS 18T DM-6.1;10704;13733:00;3:00;37,1; 2,30; 2,10;   6,890;   6,325;63,4;981,0;16,5;27,1;20,7;25,5;58,8;1;Time;;;;;
04.10.2023 13:30:00;PNS 18T DM-6.1;10704;13734:00;4:00;37,1; 2,30; 2,09;   9,188;   8,430;64,3;980,0;17,5;28,0;20,6;25,8;55,9;1;Time;;;;;
04.10.2023 14:30:00;PNS 18T DM-6.1;10704;13735:00;5:00;37,2; 2,30; 2,09;  11,485;  10,524;64,9;980,0;17,2;27,6;20,6;25,8;58,1;1;Time;;;;;
04.10.2023 15:30:00;PNS 18T DM-6.1;10704;13736:00;6:00;37,6; 2,30; 2,11;  13,783;  12,634;63,4;982,0;15,3;27,0;20,6;25,6;69,4;1;Time;;;;;
04.10.2023 16:30:00;PNS 18T DM-6.1;10704;13737:00;7:00;37,7; 2,30; 2,12;  16,081;  14,757;64,0;982,0;13,7;26,4;20,7;25,4;80,8;1;Time;;;;;
04.10.2023 17:30:00;PNS 18T DM-6.1;10704;13738:00;8:00;37,9; 2,30; 2,13;  18,378;  16,887;64,0;982,0;12,7;26,1;20,7;25,3;87,2;1;Time;;;;;
04.10.2023 18:30:00;PNS 18T DM-6.1;10704;13739:00;9:00;37,7; 2,30; 2,13;  20,676;  19,019;66,0;983,0;12,8;26,1;20,6;25,3;85,9;1;Time;;;;;
04.10.2023 19:30:00;PNS 18T DM-6.1;10704;13740:00;10:00;37,9; 2,30; 2,14;  22,974;  21,157;64,3;984,0;12,4;25,9;20,6;25,3;86,1;1;Time;;;;;
04.10.2023 20:30:00;PNS 18T DM-6.1;10704;13741:00;11:00;37,9; 2,30; 2,14;  25,272;  23,298;63,7;985,0;12,1;25,8;20,7;25,2;80,1;1;Time;;;;;
04.10.2023 21:30:00;PNS 18T DM-6.1;10704;13742:00;12:00;38,0; 2,30; 2,14;  27,569;  25,443;64,3;986,0;11,9;25,7;20,6;25,2;74,7;1;Time;;;;;
04.10.2023 22:30:00;PNS 18T DM-6.1;10704;13743:00;13:00;38,1; 2,30; 2,15;  29,867;  27,592;64,5;986,0;11,4;25,6;20,6;25,1;75,3;1;Time;;;;;
04.10.2023 23:30:00;PNS 18T DM-6.1;10704;13744:00;14:00;38,1; 2,30; 2,15;  32,165;  29,744;64,8;986,0;11,0;25,4;20,6;25,1;74,5;1;Time;;;;;
05.10.2023 00:30:00;PNS 18T DM-6.1;10704;13745:00;15:00;38,1; 2,30; 2,16;  34,462;  31,901;64,3;986,0;10,5;25,3;20,7;25,1;75,0;1;Time;;;;;
05.10.2023 01:30:00;PNS 18T DM-6.1;10704;13746:00;16:00;38,1; 2,30; 2,16;  36,760;  34,060;63,9;986,0;10,2;25,2;20,7;25,0;75,9;1;Time;;;;;
05.10.2023 02:30:00;PNS 18T DM-6.1;10704;13747:00;17:00;38,2; 2,30; 2,16;  39,058;  36,223;64,0;987,0; 9,7;25,1;20,6;24,9;77,2;1;Time;;;;;
05.10.2023 03:30:00;PNS 18T DM-6.1;10704;13748:00;18:00;38,3; 2,30; 2,17;  41,355;  38,393;64,0;987,0; 8,9;24,9;20,7;24,9;81,1;1;Time;;;;;
05.10.2023 04:30:00;PNS 18T DM-6.1;10704;13749:00;19:00;38,3; 2,30; 2,17;  43,653;  40,565;64,6;987,0; 8,6;24,8;20,7;24,8;83,4;1;Time;;;;;
05.10.2023 05:30:00;PNS 18T DM-6.1;10704;13750:00;20:00;38,4; 2,30; 2,18;  45,951;  42,740;64,5;987,0; 8,2;24,7;20,7;24,8;86,1;1;Time;;;;;
05.10.2023 06:30:00;PNS 18T DM-6.1;10704;13751:00;21:00;38,5; 2,30; 2,18;  48,249;  44,918;65,1;987,0; 8,0;24,6;20,7;24,7;88,0;1;Time;;;;;
05.10.2023 07:30:00;PNS 18T DM-6.1;10704;13752:00;22:00;38,4; 2,30; 2,18;  50,546;  47,094;65,1;987,0; 8,1;24,6;20,6;24,8;88,2;1;Time;;;;;
05.10.2023 08:30:00;PNS 18T DM-6.1;10704;13753:00;23:00;38,3; 2,30; 2,17;  52,844;  49,267;65,4;987,0; 8,7;25,0;20,7;24,9;86,7;1;Time;;;;;
05.10.2023 09:30:00;PNS 18T DM-6.1;10704;13754:00;24:00;38,1; 2,30; 2,17;  55,142;  51,432;64,3;988,0; 9,8;25,6;20,6;25,0;84,0;1;Time;;;;;
05.10.2023 09:30:03;PNS 18T DM-6.1;10704;13754:00;24:00;38,1; 2,30; 2,16;  55,144;  51,433;64,3;988,0;10,6;26,0;20,7;25,0;82,1;1;Time;;;end;;
05.10.2023 09:30:25;PNS 18T DM-6.1;10704;13754:00;24:00;38,1; 2,30; 2,15;  55,144;  51,433;64,5;985,0;11,9;25,8;20,7;25,1;76,7;1;Time;;;average values;;
06.10.2023 09:41:56;PNS 18T DM-6.1;10704;13754:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 9,9;26,0;20,7;23,4;84,4;1;Time;;;start of measurement;;
07.10.2023 09:30:00;PNS 18T DM-6.1;10704;13754:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;976,0; 3,0;29,3;20,5;22,6;70,9;1;Time;;;;
07.10.2023 10:30:00;PNS 18T DM-6.1;10704;13755:00;1:00;38,2; 2,29; 2,19;   2,295;   2,191;66,0;974,0; 2,1;21,8;20,6;21,6;82,4;1;Time;;;;;
07.10.2023 11:30:00;PNS 18T DM-6.1;10704;13756:00;2:00;38,6; 2,30; 2,19;   4,592;   4,378;65,4;971,0; 2,2;21,9;20,6;22,4;90,9;1;Time;;;;;
07.10.2023 12:30:00;PNS 18T DM-6.1;10704;13757:00;3:00;38,6; 2,30; 2,18;   6,890;   6,554;65,7;968,0; 2,9;22,6;20,7;22,9;92,9;1;Time;;;;;
07.10.2023 13:30:00;PNS 18T DM-6.1;10704;13758:00;4:00;38,6; 2,30; 2,16;   9,188;   8,717;65,9;966,0; 3,8;23,3;20,6;23,4;92,5;1;Time;;;;;
07.10.2023 14:30:00;PNS 18T DM-6.1;10704;13759:00;5:00;38,5; 2,30; 2,15;  11,485;  10,871;65,4;964,0; 4,4;23,7;20,6;23,6;93,4;1;Time;;;;;
07.10.2023 15:30:00;PNS 18T DM-6.1;10704;13760:00;6:00;38,5; 2,30; 2,14;  13,783;  13,013;63,9;962,0; 5,3;24,1;20,7;23,9;93,6;1;Time;;;;;
07.10.2023 16:30:00;PNS 18T DM-6.1;10704;13761:00;7:00;38,5; 2,30; 2,13;  16,081;  15,145;65,6;960,0; 6,0;24,6;20,6;24,2;94,6;1;Time;;;;;
07.10.2023 17:30:00;PNS 18T DM-6.1;10704;13762:00;8:00;38,3; 2,30; 2,12;  18,379;  17,267;65,6;958,0; 6,8;25,0;20,6;24,5;94,5;1;Time;;;;;
07.10.2023 18:30:00;PNS 18T DM-6.1;10704;13763:00;9:00;38,2; 2,30; 2,11;  20,676;  19,379;65,3;956,0; 7,7;25,3;20,7;24,7;94,6;1;Time;;;;;
07.10.2023 19:30:00;PNS 18T DM-6.1;10704;13764:00;10:00;38,2; 2,30; 2,10;  22,974;  21,483;65,3;955,0; 8,5;25,7;20,7;24,9;94,4;1;Time;;;;;
07.10.2023 20:30:00;PNS 18T DM-6.1;10704;13765:00;11:00;38,3; 2,30; 2,10;  25,272;  23,586;65,3;955,0; 8,4;25,8;20,7;24,9;90,8;1;Time;;;;;
07.10.2023 21:30:00;PNS 18T DM-6.1;10704;13766:00;12:00;38,2; 2,30; 2,10;  27,569;  25,687;65,0;954,0; 8,5;25,8;20,6;24,9;89,2;1;Time;;;;;
07.10.2023 22:30:00;PNS 18T DM-6.1;10704;13767:00;13:00;38,3; 2,30; 2,10;  29,867;  27,788;65,9;954,0; 8,5;25,9;20,7;24,9;87,1;1;Time;;;;;
07.10.2023 23:30:00;PNS 18T DM-6.1;10704;13768:00;14:00;38,5; 2,30; 2,12;  32,165;  29,907;66,4;955,0; 6,5;25,5;20,6;24,8;89,6;1;Time;;;;;
08.10.2023 00:30:00;PNS 18T DM-6.1;10704;13769:00;15:00;38,5; 2,30; 2,12;  34,463;  32,029;65,6;955,0; 6,0;25,2;20,7;24,7;84,7;1;Time;;;;;
08.10.2023 01:30:00;PNS 18T DM-6.1;10704;13770:00;16:00;38,5; 2,30; 2,13;  36,760;  34,154;65,0;956,0; 5,9;25,2;20,6;24,6;80,8;1;Time;;;;;
08.10.2023 02:30:00;PNS 18T DM-6.1;10704;13771:00;17:00;38,5; 2,30; 2,12;  39,058;  36,278;66,2;956,0; 5,8;25,3;20,7;24,6;81,1;1;Time;;;;;
08.10.2023 03:30:00;PNS 18T DM-6.1;10704;13772:00;18:00;38,5; 2,30; 2,13;  41,356;  38,406;65,6;956,0; 5,4;25,2;20,6;24,6;80,8;1;Time;;;;;
08.10.2023 04:30:00;PNS 18T DM-6.1;10704;13773:00;19:00;38,7; 2,30; 2,13;  43,654;  40,535;66,2;956,0; 5,2;25,2;20,7;24,6;77,1;1;Time;;;;;
08.10.2023 05:30:00;PNS 18T DM-6.1;10704;13774:00;20:00;38,7; 2,30; 2,13;  45,952;  42,668;65,9;956,0; 4,8;25,1;20,7;24,5;76,8;1;Time;;;;;
08.10.2023 06:30:00;PNS 18T DM-6.1;10704;13775:00;21:00;38,7; 2,30; 2,14;  48,249;  44,808;65,3;956,0; 3,8;24,9;20,6;24,3;82,2;1;Time;;;;;
08.10.2023 07:30:00;PNS 18T DM-6.1;10704;13776:00;22:00;38,7; 2,30; 2,14;  50,547;  46,950;65,9;956,0; 3,5;24,7;20,7;24,2;83,9;1;Time;;;;;
08.10.2023 08:30:00;PNS 18T DM-6.1;10704;13777:00;23:00;38,6; 2,30; 2,14;  52,845;  49,092;66,2;956,0; 3,6;24,8;20,7;24,2;81,6;1;Time;;;;;
08.10.2023 09:30:00;PNS 18T DM-6.1;10704;13778:00;24:00;38,6; 2,30; 2,14;  55,143;  51,234;65,9;956,0; 3,7;24,9;20,6;24,3;79,0;1;Time;;;;;
08.10.2023 09:30:03;PNS 18T DM-6.1;10704;13778:00;24:00;38,5; 2,30; 2,14;  55,145;  51,236;65,9;957,0; 3,6;24,5;20,7;24,4;79,0;1;Time;;;end;;
08.10.2023 09:30:25;PNS 18T DM-6.1;10704;13778:00;24:00;38,5; 2,30; 2,15;  55,145;  51,236;66,4;960,0; 5,4;24,6;20,7;24,2;87,0;1;Time;;;average values;;
09.10.2023 15:48:39;PNS 18T DM-6.1;10704;13778:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;977,0; 3,2;24,5;20,7;22,8;87,6;1;Time;;;start of measurement;;
10.10.2023 09:30:00;PNS 18T DM-6.1;10704;13778:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;985,0; 0,9;27,4;20,0;22,8;86,6;1;Time;;;;
10.10.2023 10:30:00;PNS 18T DM-6.1;10704;13779:00;1:00;38,4; 2,29; 2,22;   2,295;   2,225;66,0;985,0; 0,9;17,6;20,7;21,3;86,8;1;Time;;;;;
10.10.2023 11:30:00;PNS 18T DM-6.1;10704;13780:00;2:00;38,8; 2,30; 2,23;   4,592;   4,454;65,4;985,0; 1,0;17,6;20,7;22,1;87,4;1;Time;;;;;
10.10.2023 12:30:00;PNS 18T DM-6.1;10704;13781:00;3:00;38,7; 2,30; 2,22;   6,890;   6,678;65,4;986,0; 1,7;18,2;20,7;22,6;83,6;1;Time;;;;;
10.10.2023 13:30:00;PNS 18T DM-6.1;10704;13782:00;4:00;38,6; 2,30; 2,22;   9,188;   8,898;66,2;986,0; 2,4;18,7;20,6;23,0;79,6;1;Time;;;;;
10.10.2023 14:30:00;PNS 18T DM-6.1;10704;13783:00;5:00;38,6; 2,30; 2,22;  11,485;  11,114;65,9;987,0; 2,9;19,2;20,7;23,2;75,6;1;Time;;;;;
10.10.2023 15:30:00;PNS 18T DM-6.1;10704;13784:00;6:00;38,9; 2,30; 2,22;  13,783;  13,332;66,5;987,0; 3,0;19,3;20,6;23,4;73,4;1;Time;;;;;
10.10.2023 16:30:00;PNS 18T DM-6.1;10704;13785:00;7:00;38,8; 2,30; 2,23;  16,081;  15,559;65,6;988,0; 2,0;19,0;20,6;23,3;82,1;1;Time;;;;;
10.10.2023 17:30:00;PNS 18T DM-6.1;10704;13786:00;8:00;38,8; 2,30; 2,23;  18,378;  17,787;66,2;989,0; 2,2;18,9;20,6;23,2;78,3;1;Time;;;;;
10.10.2023 18:30:00;PNS 18T DM-6.1;10704;13787:00;9:00;38,8; 2,30; 2,23;  20,676;  20,019;65,9;990,0; 1,9;18,8;20,6;23,2;77,9;1;Time;;;;;
10.10.2023 19:30:00;PNS 18T DM-6.1;10704;13788:00;10:00;39,0; 2,30; 2,24;  22,973;  22,257;66,2;991,0; 1,4;18,5;20,6;23,0;80,5;1;Time;;;;;
10.10.2023 20:30:00;PNS 18T DM-6.1;10704;13789:00;11:00;38,9; 2,30; 2,24;  25,271;  24,501;65,9;992,0; 0,8;18,2;20,7;22,9;85,0;1;Time;;;;;
10.10.2023 21:30:00;PNS 18T DM-6.1;10704;13790:00;12:00;39,0; 2,30; 2,25;  27,569;  26,750;66,5;992,0; 0,5;18,0;20,6;22,7;86,4;1;Time;;;;;
10.10.2023 22:30:00;PNS 18T DM-6.1;10704;13791:00;13:00;39,0; 2,30; 2,25;  29,866;  29,002;65,7;993,0; 0,3;17,8;20,7;22,6;87,3;1;Time;;;;;
10.10.2023 23:30:00;PNS 18T DM-6.1;10704;13792:00;14:00;39,0; 2,30; 2,26;  32,164;  31,258;66,2;994,0;-0,1;17,6;20,6;22,5;88,3;1;Time;;;;;
11.10.2023 00:30:00;PNS 18T DM-6.1;10704;13793:00;15:00;39,1; 2,30; 2,26;  34,462;  33,518;67,1;994,0;-0,4;17,4;20,6;22,4;88,7;1;Time;;;;;
11.10.2023 01:30:00;PNS 18T DM-6.1;10704;13794:00;16:00;39,1; 2,30; 2,26;  36,759;  35,781;66,8;994,0;-0,6;17,4;20,6;22,4;89,4;1;Time;;;;;
11.10.2023 02:30:00;PNS 18T DM-6.1;10704;13795:00;17:00;39,1; 2,30; 2,27;  39,057;  38,048;66,8;995,0;-1,0;17,2;20,6;22,3;89,8;1;Time;;;;;
11.10.2023 03:30:00;PNS 18T DM-6.1;10704;13796:00;18:00;39,1; 2,30; 2,26;  41,355;  40,311;66,2;995,0;-0,5;17,4;20,6;22,3;87,9;1;Time;;;;;
11.10.2023 04:30:00;PNS 18T DM-6.1;10704;13797:00;19:00;39,1; 2,30; 2,26;  43,652;  42,575;67,1;996,0;-0,4;17,5;20,6;22,4;86,6;1;Time;;;;;
11.10.2023 05:30:00;PNS 18T DM-6.1;10704;13798:00;20:00;39,2; 2,30; 2,27;  45,950;  44,844;67,4;996,0;-0,9;17,3;20,6;22,3;87,2;1;Time;;;;;
11.10.2023 06:30:00;PNS 18T DM-6.1;10704;13799:00;21:00;39,2; 2,30; 2,27;  48,248;  47,118;67,1;997,0;-1,2;17,0;20,6;22,2;88,2;1;Time;;;;;
11.10.2023 07:30:00;PNS 18T DM-6.1;10704;13800:00;22:00;39,1; 2,30; 2,27;  50,545;  49,393;66,5;997,0;-1,3;16,9;20,6;22,2;88,7;1;Time;;;;;
11.10.2023 08:30:00;PNS 18T DM-6.1;10704;13801:00;23:00;39,0; 2,30; 2,26;  52,843;  51,655;67,7;997,0; 0,2;17,7;20,6;22,5;83,9;1;Time;;;;;
11.10.2023 09:30:00;PNS 18T DM-6.1;10704;13802:00;24:00;38,8; 2,30; 2,26;  55,140;  53,909;66,8;997,0; 1,3;18,4;20,6;22,9;80,4;1;Time;;;;;
11.10.2023 09:30:03;PNS 18T DM-6.1;10704;13802:00;24:00;38,8; 2,30; 2,24;  55,142;  53,911;67,7;998,0; 2,6;19,1;21,3;23,0;76,5;1;Time;;;end;;
11.10.2023 09:30:25;PNS 18T DM-6.1;10704;13802:00;24:00;38,8; 2,30; 2,26;  55,142;  53,911;67,1;993,0; 0,7;18,0;20,6;22,6;84,3;1;Time;;;average values;;
12.10.2023 10:34:44;PNS 18T DM-6.1;10704;13802:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;975,0; 8,4;29,7;21,7;24,4;78,0;1;Time;;;start of measurement;;
12.10.2023 10:40:00;PNS 18T DM-6.1;10704;13802:00;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;975,0; 8,5;34,5;20,2;24,4;77,3;1;Time;;;;
12.10.2023 11:40:00;PNS 18T DM-6.1;10704;13803:00;1:00;37,3; 2,29; 2,14;   2,295;   2,139;65,5;974,0; 9,0;28,2;20,6;23,5;75,6;1;Time;;;;;
12.10.2023 12:40:00;PNS 18T DM-6.1;10704;13804:00;2:00;37,7; 2,30; 2,13;   4,592;   4,272;63,2;973,0; 9,8;28,5;20,7;24,4;74,7;1;Time;;;;;
12.10.2023 13:40:00;PNS 18T DM-6.1;10704;13805:00;3:00;37,9; 2,30; 2,13;   6,890;   6,402;64,9;974,0;10,2;28,9;20,6;24,8;76,5;1;Time;;;;;
12.10.2023 14:40:00;PNS 18T DM-6.1;10704;13806:00;4:00;38,2; 2,30; 2,13;   9,188;   8,534;65,7;974,0;10,2;29,6;20,7;25,1;81,5;1;Time;;;;;
12.10.2023 15:40:00;PNS 18T DM-6.1;10704;13807:00;5:00;38,1; 2,30; 2,13;  11,485;  10,668;65,5;974,0; 9,9;29,8;20,7;24,9;88,0;1;Time;;;;;
12.10.2023 16:40:00;PNS 18T DM-6.1;10704;13808:00;6:00;38,0; 2,30; 2,13;  13,783;  12,797;65,2;974,0;10,5;29,9;20,6;24,4;86,5;1;Time;;;;;
12.10.2023 17:40:00;PNS 18T DM-6.1;10704;13809:00;7:00;37,9; 2,30; 2,13;  16,081;  14,922;64,9;974,0;11,1;30,1;20,6;24,7;84,3;1;Time;;;;;
12.10.2023 18:40:00;PNS 18T DM-6.1;10704;13810:00;8:00;38,0; 2,30; 2,13;  18,378;  17,049;65,1;974,0;10,8;30,4;20,6;25,0;88,6;1;Time;;;;;
12.10.2023 19:40:00;PNS 18T DM-6.1;10704;13811:00;9:00;37,9; 2,30; 2,13;  20,676;  19,174;64,9;974,0;11,1;30,5;20,6;25,1;87,1;1;Time;;;;;
12.10.2023 20:40:00;PNS 18T DM-6.1;10704;13812:00;10:00;38,1; 2,30; 2,13;  22,974;  21,300;65,1;975,0;11,2;30,7;20,6;25,2;82,9;1;Time;;;;;
12.10.2023 21:27:16;PNS 18T DM-6.1;10704;13812:48;10:47;38,0; 2,30; 2,13;  24,784;  22,977;65,4;975,0;11,0;30,6;20,6;25,2;79,6;1;Time;;;cancelled by user;;
12.10.2023 21:27:23;PNS 18T DM-6.1;10704;13812:48;10:47;38,0; 2,30; 2,15;  24,784;  22,977;65,4;974,0;10,4;29,7;20,6;24,7;82,4;1;Time;;;average values;;
12.10.2023 21:31:53;PNS 18T DM-6.1;10704;13812:48;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,5;976,0;10,8;30,5;21,9;25,2;77,9;1;Time;;;start of measurement;;
12.10.2023 21:32:00;PNS 18T DM-6.1;10704;13812:48;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,5;976,0;10,8;27,7;22,0;25,4;77,9;1;Time;;;;
12.10.2023 22:32:00;PNS 18T DM-6.1;10704;13813:48;1:00;37,9; 2,29; 2,13;   2,295;   2,129;62,1;976,0;10,7;23,4;20,6;25,2;75,8;1;Time;;;;;
12.10.2023 23:32:00;PNS 18T DM-6.1;10704;13814:48;2:00;38,0; 2,30; 2,14;   4,592;   4,264;62,4;976,0;10,3;23,1;20,6;25,1;73,2;1;Time;;;;;
13.10.2023 00:32:00;PNS 18T DM-6.1;10704;13815:48;3:00;38,1; 2,30; 2,14;   6,890;   6,404;62,7;976,0; 9,7;22,9;20,7;25,0;76,4;1;Time;;;;;
13.10.2023 01:32:00;PNS 18T DM-6.1;10704;13816:48;4:00;38,2; 2,30; 2,14;   9,188;   8,548;62,4;976,0; 9,3;22,9;20,7;25,0;84,1;1;Time;;;;;
13.10.2023 02:32:00;PNS 18T DM-6.1;10704;13817:48;5:00;38,2; 2,30; 2,15;  11,485;  10,694;63,2;976,0; 9,1;22,9;20,7;25,0;83,6;1;Time;;;;;
13.10.2023 03:32:00;PNS 18T DM-6.1;10704;13818:48;6:00;38,3; 2,30; 2,15;  13,783;  12,842;62,9;977,0; 8,7;22,8;20,7;25,0;82,7;1;Time;;;;;
13.10.2023 04:32:00;PNS 18T DM-6.1;10704;13819:48;7:00;38,4; 2,30; 2,15;  16,081;  14,995;61,8;977,0; 8,4;22,7;20,7;25,0;82,1;1;Time;;;;;
