Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
25.01.2024 09:30:00;PNS 18T DM-6.1;10704;15296:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;977,0;-1,3;27,7;20,4;25,0;87,2;1;Time;;;;
25.01.2024 09:30:10;PNS 18T DM-6.1;10704;15296:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;212,7;977,0;-1,3;26,7;19,8;24,8;87,2;1;Time;;;;PFmax cancel;
25.01.2024 09:30:33;PNS 18T DM-6.1;10704;15296:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000;185,4;978,0;-1,4;27,5;20,3;24,7;87,8;1;Time;;;average values;;
27.01.2024 12:10:55;PNS 18T DM-6.1;10704;15296:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;994,0;-4,4;26,7;19,8;26,8;84,4;1;Time;;;start of measurement;;
28.01.2024 09:30:00;PNS 18T DM-6.1;10704;15296:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1004,0;-4,3;26,4;19,6;24,8;84,6;1;Time;;;;
28.01.2024 10:30:00;PNS 18T DM-6.1;10704;15297:45;1:00;39,1; 2,29; 2,31;   2,295;   2,315;64,9;1005,0;-4,2;14,7;20,6;20,9;84,4;1;Time;;;;;
28.01.2024 11:30:00;PNS 18T DM-6.1;10704;15298:45;2:00;39,6; 2,30; 2,32;   4,592;   4,633;65,9;1006,0;-4,0;15,2;20,7;23,0;84,6;1;Time;;;;;
28.01.2024 12:30:00;PNS 18T DM-6.1;10704;15299:45;3:00;39,8; 2,30; 2,32;   6,890;   6,959;64,7;1006,0;-3,9;16,4;20,7;24,7;83,9;1;Time;;;;;
28.01.2024 13:30:00;PNS 18T DM-6.1;10704;15300:45;4:00;39,9; 2,30; 2,32;   9,188;   9,277;64,9;1006,0;-4,0;17,3;20,7;25,8;84,4;1;Time;;;;;
28.01.2024 14:30:00;PNS 18T DM-6.1;10704;15301:45;5:00;39,9; 2,30; 2,32;  11,485;  11,593;65,0;1006,0;-3,7;18,1;20,7;26,8;81,7;1;Time;;;;;
28.01.2024 15:30:00;PNS 18T DM-6.1;10704;15302:45;6:00;40,1; 2,30; 2,32;  13,783;  13,909;67,3;1007,0;-3,5;18,9;20,6;27,7;81,5;1;Time;;;;;
28.01.2024 16:30:00;PNS 18T DM-6.1;10704;15303:45;7:00;40,3; 2,30; 2,32;  16,081;  16,225;65,5;1007,0;-3,5;19,4;20,6;28,4;82,6;1;Time;;;;;
28.01.2024 17:30:00;PNS 18T DM-6.1;10704;15304:45;8:00;40,3; 2,30; 2,32;  18,378;  18,544;67,4;1008,0;-3,6;19,9;20,6;29,0;84,4;1;Time;;;;;
28.01.2024 18:30:00;PNS 18T DM-6.1;10704;15305:45;9:00;40,4; 2,30; 2,32;  20,676;  20,862;66,5;1008,0;-3,6;20,3;20,5;29,5;85,7;1;Time;;;;;
28.01.2024 19:30:00;PNS 18T DM-6.1;10704;15306:45;10:00;40,5; 2,30; 2,32;  22,974;  23,181;66,5;1008,0;-3,4;20,8;20,5;30,1;86,4;1;Time;;;;;
28.01.2024 20:30:00;PNS 18T DM-6.1;10704;15307:45;11:00;40,5; 2,30; 2,32;  25,271;  25,500;66,2;1009,0;-3,4;21,2;20,4;30,6;85,3;1;Time;;;;;
28.01.2024 21:30:00;PNS 18T DM-6.1;10704;15308:45;12:00;40,5; 2,30; 2,32;  27,569;  27,821;67,0;1009,0;-3,5;21,6;20,3;31,0;84,4;1;Time;;;;;
28.01.2024 22:30:00;PNS 18T DM-6.1;10704;15309:45;13:00;40,6; 2,30; 2,32;  29,867;  30,144;67,5;1010,0;-3,7;22,0;20,1;31,4;85,2;1;Time;;;;;
28.01.2024 23:30:00;PNS 18T DM-6.1;10704;15310:45;14:00;40,9; 2,30; 2,33;  32,164;  32,471;68,1;1010,0;-4,1;22,3;19,5;31,7;85,7;1;Time;;;;;
29.01.2024 00:30:00;PNS 18T DM-6.1;10704;15311:45;15:00;40,8; 2,30; 2,33;  34,462;  34,799;68,1;1010,0;-4,1;22,5;19,7;32,0;83,3;1;Time;;;;;
29.01.2024 01:30:00;PNS 18T DM-6.1;10704;15312:45;16:00;40,8; 2,30; 2,33;  36,760;  37,125;67,2;1010,0;-3,8;22,8;20,0;32,4;82,4;1;Time;;;;;
29.01.2024 02:30:00;PNS 18T DM-6.1;10704;15313:45;17:00;40,8; 2,30; 2,32;  39,057;  39,450;68,0;1010,0;-3,7;23,1;20,3;32,7;82,8;1;Time;;;;;
29.01.2024 03:30:00;PNS 18T DM-6.1;10704;15314:45;18:00;40,9; 2,30; 2,33;  41,355;  41,776;68,3;1010,0;-3,8;23,4;20,6;33,0;83,5;1;Time;;;;;
29.01.2024 04:30:00;PNS 18T DM-6.1;10704;15315:45;19:00;41,0; 2,30; 2,33;  43,653;  44,104;67,7;1010,0;-4,0;23,6;20,8;33,2;84,5;1;Time;;;;;
29.01.2024 05:30:00;PNS 18T DM-6.1;10704;15316:45;20:00;41,0; 2,30; 2,33;  45,950;  46,434;67,4;1010,0;-4,2;23,7;21,0;33,4;85,5;1;Time;;;;;
29.01.2024 06:30:00;PNS 18T DM-6.1;10704;15317:45;21:00;41,0; 2,30; 2,33;  48,248;  48,763;67,9;1010,0;-4,2;23,8;21,2;33,6;85,7;1;Time;;;;;
29.01.2024 07:30:00;PNS 18T DM-6.1;10704;15318:45;22:00;41,0; 2,30; 2,33;  50,546;  51,091;67,6;1010,0;-4,2;24,0;21,4;33,7;85,2;1;Time;;;;;
29.01.2024 08:30:00;PNS 18T DM-6.1;10704;15319:45;23:00;41,1; 2,30; 2,33;  52,843;  53,418;67,3;1010,0;-3,9;24,2;21,6;34,0;84,9;1;Time;;;;;
29.01.2024 09:30:00;PNS 18T DM-6.1;10704;15320:45;24:00;40,9; 2,30; 2,33;  55,141;  55,745;68,2;1010,0;-3,9;24,4;21,8;34,2;86,0;1;Time;;;;;
29.01.2024 09:30:03;PNS 18T DM-6.1;10704;15320:45;24:00;40,9; 2,30; 2,33;  55,143;  55,747;67,6;1011,0;-3,7;24,1;21,4;34,2;85,6;1;Time;;;end;;
29.01.2024 09:30:25;PNS 18T DM-6.1;10704;15320:45;24:00;40,9; 2,30; 2,32;  55,143;  55,747;68,2;1008,0;-3,8;21,0;20,6;30,1;84,3;1;Time;;;average values;;
30.01.2024 16:36:47;PNS 18T DM-6.1;10704;15320:45;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;1004,0; 0,9;30,6;20,7;27,0;86,9;1;Time;;;start of measurement;;
