Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
01.11.2023 21:20:26;PNS 18T DM-6.1;10704;14274:25;11:50;38,2; 2,30; 2,12;  27,187;  25,019;68,1;980,0;14,0;30,1;20,6;29,7;76,7;1;Time;;;average values;;
01.11.2023 21:22:06;PNS 18T DM-6.1;10704;14274:25;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,1;978,0;13,1;41,6;21,2;30,2;80,6;1;Time;;;start of measurement;;
01.11.2023 21:30:00;PNS 18T DM-6.1;10704;14274:25;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;977,0;13,1;34,1;21,5;29,8;80,9;1;Time;;;;
01.11.2023 22:30:00;PNS 18T DM-6.1;10704;14275:25;0:59;38,0; 2,29; 2,12;   2,294;   2,115;66,3;978,0;12,9;27,3;20,6;29,9;81,6;1;Time;;;;;
01.11.2023 23:30:00;PNS 18T DM-6.1;10704;14276:25;1:59;38,1; 2,30; 2,12;   4,592;   4,236;66,6;978,0;12,7;27,0;20,6;29,8;82,8;1;Time;;;;;
02.11.2023 00:30:00;PNS 18T DM-6.1;10704;14277:25;2:59;38,2; 2,30; 2,12;   6,889;   6,358;66,3;977,0;12,5;27,0;20,6;29,8;85,1;1;Time;;;;;
02.11.2023 01:30:00;PNS 18T DM-6.1;10704;14278:25;3:59;38,2; 2,30; 2,12;   9,187;   8,480;66,6;977,0;12,3;26,9;20,7;29,8;86,3;1;Time;;;;;
02.11.2023 02:30:00;PNS 18T DM-6.1;10704;14279:25;4:59;38,2; 2,30; 2,12;  11,485;  10,602;66,6;977,0;12,3;26,9;20,6;29,7;85,9;1;Time;;;;;
02.11.2023 03:30:00;PNS 18T DM-6.1;10704;14280:25;5:59;38,3; 2,30; 2,12;  13,782;  12,725;66,6;977,0;12,1;26,8;20,6;29,7;86,9;1;Time;;;;;
02.11.2023 04:30:00;PNS 18T DM-6.1;10704;14281:25;6:59;38,3; 2,30; 2,12;  16,080;  14,849;66,3;976,0;12,0;26,8;20,6;29,7;88,4;1;Time;;;;;
02.11.2023 05:30:00;PNS 18T DM-6.1;10704;14282:25;7:59;38,3; 2,30; 2,13;  18,378;  16,975;66,6;976,0;11,5;26,6;20,7;29,5;92,5;1;Time;;;;;
02.11.2023 06:30:00;PNS 18T DM-6.1;10704;14283:25;8:59;38,6; 2,30; 2,14;  20,675;  19,111;67,5;976,0;10,3;26,2;20,6;29,2;93,8;1;Time;;;;;
02.11.2023 07:30:00;PNS 18T DM-6.1;10704;14284:25;9:59;38,7; 2,30; 2,14;  22,973;  21,254;66,9;976,0; 9,3;25,7;20,6;28,9;92,7;1;Time;;;;;
02.11.2023 08:30:00;PNS 18T DM-6.1;10704;14285:25;10:59;38,8; 2,30; 2,15;  25,271;  23,400;66,7;976,0; 8,8;25,3;20,6;28,6;93,6;1;Time;;;;;
02.11.2023 09:20:03;PNS 18T DM-6.1;10704;14286:15;11:50;38,8; 2,30; 2,15;  27,187;  25,191;67,2;976,0; 8,7;25,1;20,7;28,4;93,2;1;Time;;;end;;
02.11.2023 09:20:26;PNS 18T DM-6.1;10704;14286:15;11:50;38,8; 2,30; 2,14;  27,187;  25,191;68,1;977,0;11,3;26,5;20,6;29,4;88,5;1;Time;;;average values;;
02.11.2023 09:32:24;PNS 18T DM-6.1;10704;14286:15;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 8,7;36,1;20,2;28,6;93,1;1;Period(Time);1;2;start of measurement;;
02.11.2023 09:32:24;PNS 18T DM-6.1;10704;14286:15;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;976,0; 8,7;36,1;20,2;28,4;93,2;1;Period(Time);1;2;;
02.11.2023 10:32:24;PNS 18T DM-6.1;10704;14287:15;0:59;38,9; 2,29; 2,15;   2,293;   2,144;68,6;975,0; 8,4;42,0;20,6;27,8;93,0;1;Period(Time);1;2;;;
02.11.2023 11:32:24;PNS 18T DM-6.1;10704;14288:15;1:59;39,1; 2,30; 2,16;   4,591;   4,301;68,6;975,0; 7,4;25,1;20,6;28,3;93,4;1;Period(Time);1;2;;;
02.11.2023 12:32:24;PNS 18T DM-6.1;10704;14289:15;2:59;39,1; 2,30; 2,17;   6,889;   6,469;69,4;976,0; 5,9;24,6;20,6;28,1;94,3;1;Period(Time);1;2;;;
02.11.2023 13:32:24;PNS 18T DM-6.1;10704;14290:15;3:59;39,1; 2,30; 2,17;   9,186;   8,642;68,6;976,0; 5,3;24,1;20,6;27,7;95,4;1;Period(Time);1;2;;;
02.11.2023 14:32:24;PNS 18T DM-6.1;10704;14291:15;4:59;39,1; 2,30; 2,18;  11,484;  10,819;68,9;976,0; 4,9;23,7;20,6;27,3;95,2;1;Period(Time);1;2;;;
02.11.2023 15:32:24;PNS 18T DM-6.1;10704;14292:15;5:59;39,1; 2,30; 2,18;  13,782;  12,997;68,7;977,0; 4,9;23,4;20,6;26,9;91,2;1;Period(Time);1;2;;;
02.11.2023 16:32:24;PNS 18T DM-6.1;10704;14293:15;6:59;39,1; 2,30; 2,18;  16,079;  15,178;69,0;977,0; 4,7;23,1;20,6;26,6;89,6;1;Period(Time);1;2;;;
02.11.2023 17:32:24;PNS 18T DM-6.1;10704;14294:15;7:59;39,2; 2,30; 2,19;  18,377;  17,365;70,1;978,0; 4,2;22,8;20,6;26,4;87,4;1;Period(Time);1;2;;;
02.11.2023 18:32:24;PNS 18T DM-6.1;10704;14295:15;8:59;39,2; 2,30; 2,19;  20,675;  19,558;69,2;979,0; 3,8;22,5;20,6;26,2;85,0;1;Period(Time);1;2;;;
02.11.2023 19:32:24;PNS 18T DM-6.1;10704;14296:15;9:59;39,2; 2,30; 2,20;  22,972;  21,755;69,0;980,0; 3,5;22,3;20,6;26,1;83,4;1;Period(Time);1;2;;;
02.11.2023 20:32:24;PNS 18T DM-6.1;10704;14297:15;10:59;39,2; 2,30; 2,20;  25,270;  23,958;70,4;981,0; 3,2;22,3;20,6;26,1;81,7;1;Period(Time);1;2;;;
02.11.2023 21:20:03;PNS 18T DM-6.1;10704;14298:02;11:47;39,2; 2,30; 2,21;  27,095;  25,709;69,6;982,0; 3,1;22,2;20,7;26,1;81,6;1;Period(Time);1;2;;
02.11.2023 21:20:03;PNS 18T DM-6.1;10704;14298:02;11:47;39,2; 2,30; 2,18;  27,095;  25,709;69,3;978,0; 5,0;24,9;20,6;27,0;89,4;1;Period(Time);1;2;average values;;
02.11.2023 21:30:00;PNS 18T DM-6.1;10704;14298:02;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;983,0; 3,1;47,8;20,6;27,2;82,0;2;Period(Time);2;2;;
02.11.2023 22:30:00;PNS 18T DM-6.1;10704;14299:02;1:00;39,1; 2,29; 2,20;   2,294;   2,205;69,7;983,0; 3,1;41,6;20,6;25,9;81,4;2;Period(Time);2;2;;;
02.11.2023 23:30:00;PNS 18T DM-6.1;10704;14300:02;2:00;39,1; 2,30; 2,21;   4,592;   4,416;70,0;984,0; 3,0;40,6;20,7;25,8;79,4;2;Period(Time);2;2;;;
03.11.2023 00:30:00;PNS 18T DM-6.1;10704;14301:02;3:00;39,2; 2,30; 2,21;   6,890;   6,630;70,0;985,0; 2,7;40,2;20,6;25,9;78,9;2;Period(Time);2;2;;;
03.11.2023 01:30:00;PNS 18T DM-6.1;10704;14302:02;4:00;39,1; 2,30; 2,22;   9,188;   8,846;70,0;986,0; 2,7;40,5;20,7;26,0;77,5;2;Period(Time);2;2;;;
03.11.2023 02:30:00;PNS 18T DM-6.1;10704;14303:02;5:00;39,2; 2,30; 2,22;  11,485;  11,063;70,0;987,0; 2,9;39,5;20,7;26,1;77,2;2;Period(Time);2;2;;;
03.11.2023 03:30:00;PNS 18T DM-6.1;10704;14304:02;6:00;39,2; 2,30; 2,22;  13,783;  13,282;69,7;987,0; 2,7;23,5;20,6;26,2;76,4;2;Period(Time);2;2;;;
03.11.2023 04:30:00;PNS 18T DM-6.1;10704;14305:02;7:00;39,2; 2,30; 2,22;  16,081;  15,503;70,0;988,0; 2,6;23,5;20,7;26,2;77,2;2;Period(Time);2;2;;;
03.11.2023 05:30:00;PNS 18T DM-6.1;10704;14306:02;8:00;39,2; 2,30; 2,22;  18,378;  17,727;70,0;988,0; 2,4;23,5;20,7;26,2;77,4;2;Period(Time);2;2;;;
03.11.2023 06:30:00;PNS 18T DM-6.1;10704;14307:02;9:00;39,2; 2,30; 2,23;  20,676;  19,952;70,2;988,0; 2,2;23,6;20,6;26,3;78,3;2;Period(Time);2;2;;;
03.11.2023 07:30:00;PNS 18T DM-6.1;10704;14308:02;10:00;39,3; 2,30; 2,23;  22,974;  22,183;70,2;989,0; 1,8;23,5;20,6;26,3;79,7;2;Period(Time);2;2;;;
03.11.2023 08:30:00;PNS 18T DM-6.1;10704;14309:02;11:00;39,3; 2,30; 2,23;  25,271;  24,414;70,8;990,0; 1,9;23,5;20,7;26,3;80,5;2;Period(Time);2;2;;;
03.11.2023 09:20:03;PNS 18T DM-6.1;10704;14309:52;11:50;39,2; 2,30; 2,23;  27,188;  26,275;70,5;990,0; 2,1;23,7;20,6;26,4;80,6;2;Period(Time);2;2;end;;
03.11.2023 09:20:25;PNS 18T DM-6.1;10704;14309:52;11:50;39,2; 2,30; 2,22;  27,188;  26,275;69,7;988,0; 2,5;30,7;20,6;26,1;78,7;2;Period(Time);2;2;average values;;
03.11.2023 09:47:56;PNS 18T DM-6.1;10704;14309:52;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;991,0; 2,3;32,3;19,9;28,2;80,6;1;Time;;;start of measurement;;
03.11.2023 09:50:00;PNS 18T DM-6.1;10704;14309:52;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,2;991,0; 2,3;33,0;21,9;28,2;80,6;1;Time;;;;
03.11.2023 10:50:00;PNS 18T DM-6.1;10704;14310:52;1:00;39,2; 2,29; 2,23;   2,294;   2,228;69,5;991,0; 2,3;21,8;20,6;25,9;81,1;1;Time;;;;;
03.11.2023 11:50:00;PNS 18T DM-6.1;10704;14311:52;2:00;39,3; 2,30; 2,23;   4,592;   4,463;68,9;992,0; 2,1;21,2;20,6;26,0;80,9;1;Time;;;;;
03.11.2023 12:50:00;PNS 18T DM-6.1;10704;14312:52;3:00;39,2; 2,30; 2,23;   6,890;   6,695;68,9;992,0; 2,4;21,5;20,6;26,3;78,6;1;Time;;;;;
03.11.2023 13:50:00;PNS 18T DM-6.1;10704;14313:52;4:00;39,1; 2,30; 2,23;   9,188;   8,926;68,3;992,0; 2,8;21,7;20,6;26,5;78,3;1;Time;;;;;
03.11.2023 14:50:00;PNS 18T DM-6.1;10704;14314:52;5:00;39,1; 2,30; 2,23;  11,485;  11,157;68,9;993,0; 2,7;21,7;20,6;26,4;78,6;1;Time;;;;;
03.11.2023 15:50:00;PNS 18T DM-6.1;10704;14315:52;6:00;39,2; 2,30; 2,23;  13,783;  13,389;69,2;993,0; 2,8;21,6;20,6;26,4;79,0;1;Time;;;;;
03.11.2023 16:50:00;PNS 18T DM-6.1;10704;14316:52;7:00;39,1; 2,30; 2,23;  16,081;  15,622;68,9;993,0; 2,6;21,4;20,6;26,2;79,9;1;Time;;;;;
03.11.2023 17:50:00;PNS 18T DM-6.1;10704;14317:52;8:00;39,2; 2,30; 2,23;  18,378;  17,856;68,9;993,0; 2,4;21,3;20,6;26,1;81,6;1;Time;;;;;
03.11.2023 18:50:00;PNS 18T DM-6.1;10704;14318:52;9:00;39,2; 2,30; 2,24;  20,676;  20,091;68,9;993,0; 2,2;21,2;20,6;26,0;82,5;1;Time;;;;;
03.11.2023 19:50:00;PNS 18T DM-6.1;10704;14319:52;10:00;39,2; 2,30; 2,24;  22,974;  22,329;68,9;993,0; 2,0;21,0;20,7;25,9;83,5;1;Time;;;;;
03.11.2023 20:50:00;PNS 18T DM-6.1;10704;14320:52;11:00;39,2; 2,30; 2,24;  25,271;  24,567;67,5;993,0; 1,8;21,0;20,6;25,7;85,0;1;Time;;;;;
03.11.2023 21:50:00;PNS 18T DM-6.1;10704;14321:52;12:00;39,3; 2,30; 2,24;  27,569;  26,807;69,5;993,0; 1,7;20,9;20,6;25,7;86,2;1;Time;;;;;
03.11.2023 22:50:00;PNS 18T DM-6.1;10704;14322:52;13:00;39,3; 2,30; 2,24;  29,867;  29,049;69,2;993,0; 1,4;20,8;20,6;25,7;86,0;1;Time;;;;;
03.11.2023 23:50:00;PNS 18T DM-6.1;10704;14323:52;14:00;39,4; 2,30; 2,24;  32,165;  31,294;69,5;992,0; 1,0;20,7;20,6;25,6;86,5;1;Time;;;;;
04.11.2023 00:50:00;PNS 18T DM-6.1;10704;14324:52;15:00;39,4; 2,30; 2,25;  34,462;  33,541;69,8;992,0; 0,7;20,5;20,6;25,4;86,8;1;Time;;;;;
04.11.2023 01:50:00;PNS 18T DM-6.1;10704;14325:52;16:00;39,4; 2,30; 2,25;  36,760;  35,788;69,2;992,0; 0,7;20,4;20,7;25,3;86,5;1;Time;;;;;
04.11.2023 02:50:00;PNS 18T DM-6.1;10704;14326:52;17:00;39,4; 2,30; 2,25;  39,058;  38,036;69,2;992,0; 0,5;20,3;20,6;25,2;87,0;1;Time;;;;;
04.11.2023 03:50:00;PNS 18T DM-6.1;10704;14327:52;18:00;39,5; 2,30; 2,25;  41,355;  40,286;70,1;992,0; 0,4;20,2;20,6;25,1;87,5;1;Time;;;;;
04.11.2023 04:50:00;PNS 18T DM-6.1;10704;14328:52;19:00;39,4; 2,30; 2,25;  43,653;  42,536;69,6;992,0; 0,3;20,1;20,6;25,0;87,3;1;Time;;;;;
04.11.2023 05:50:00;PNS 18T DM-6.1;10704;14329:52;20:00;39,4; 2,30; 2,25;  45,951;  44,785;69,6;992,0; 0,3;20,1;20,6;25,0;87,6;1;Time;;;;;
04.11.2023 06:50:00;PNS 18T DM-6.1;10704;14330:52;21:00;39,5; 2,30; 2,25;  48,248;  47,033;69,3;991,0; 0,3;20,1;20,6;25,0;87,3;1;Time;;;;;
04.11.2023 07:50:00;PNS 18T DM-6.1;10704;14331:52;22:00;39,5; 2,30; 2,25;  50,546;  49,281;69,8;991,0; 0,2;20,1;20,6;24,9;87,6;1;Time;;;;;
04.11.2023 08:50:00;PNS 18T DM-6.1;10704;14332:52;23:00;39,5; 2,30; 2,25;  52,844;  51,531;69,2;991,0;-0,0;20,0;20,6;24,9;88,4;1;Time;;;;;
04.11.2023 09:20:03;PNS 18T DM-6.1;10704;14333:22;23:30;39,5; 2,30; 2,25;  53,994;  52,657;69,8;991,0; 0,2;20,0;20,6;24,8;88,2;1;Time;;;end;;
04.11.2023 09:20:25;PNS 18T DM-6.1;10704;14333:22;23:30;39,5; 2,30; 2,27;  53,994;  52,657;70,4;992,0; 1,4;20,8;20,6;25,6;84,2;1;Time;;;average values;;
04.11.2023 09:26:12;PNS 18T DM-6.1;10704;14333:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;991,0; 0,3;27,4;19,7;26,0;87,9;1;Time;;;start of measurement;;
04.11.2023 09:30:00;PNS 18T DM-6.1;10704;14333:22;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;991,0; 0,3;29,0;20,2;25,8;88,0;1;Time;;;;
04.11.2023 10:30:00;PNS 18T DM-6.1;10704;14334:22;1:00;39,2; 2,29; 2,24;   2,294;   2,241;70,4;991,0; 0,6;19,1;20,6;24,5;87,1;1;Time;;;;;
04.11.2023 11:30:00;PNS 18T DM-6.1;10704;14335:22;2:00;39,3; 2,30; 2,24;   4,592;   4,481;69,8;990,0; 1,0;19,2;20,6;24,9;86,1;1;Time;;;;;
04.11.2023 12:30:00;PNS 18T DM-6.1;10704;14336:22;3:00;39,1; 2,30; 2,23;   6,890;   6,716;70,3;990,0; 1,5;19,5;20,6;25,2;85,4;1;Time;;;;;
04.11.2023 13:30:00;PNS 18T DM-6.1;10704;14337:22;4:00;39,0; 2,30; 2,22;   9,188;   8,938;70,6;989,0; 2,7;20,2;20,7;25,7;84,3;1;Time;;;;;
04.11.2023 14:30:00;PNS 18T DM-6.1;10704;14338:22;5:00;39,0; 2,30; 2,21;  11,485;  11,152;70,3;988,0; 3,5;20,5;20,6;25,9;84,5;1;Time;;;;;
04.11.2023 15:30:00;PNS 18T DM-6.1;10704;14339:22;6:00;39,0; 2,30; 2,21;  13,783;  13,363;70,0;988,0; 3,9;20,7;20,6;26,1;85,8;1;Time;;;;;
04.11.2023 16:30:00;PNS 18T DM-6.1;10704;14340:22;7:00;39,0; 2,30; 2,21;  16,081;  15,574;70,5;987,0; 3,8;20,7;20,7;26,1;89,5;1;Time;;;;;
04.11.2023 17:30:00;PNS 18T DM-6.1;10704;14341:22;8:00;39,0; 2,30; 2,21;  18,378;  17,786;70,2;987,0; 3,6;20,7;20,7;26,1;90,6;1;Time;;;;;
04.11.2023 18:30:00;PNS 18T DM-6.1;10704;14342:22;9:00;39,1; 2,30; 2,21;  20,676;  20,000;70,0;988,0; 3,5;20,6;20,6;26,0;92,3;1;Time;;;;;
04.11.2023 19:30:00;PNS 18T DM-6.1;10704;14343:22;10:00;39,0; 2,30; 2,21;  22,974;  22,212;69,9;987,0; 3,6;20,6;20,7;26,1;93,6;1;Time;;;;;
04.11.2023 20:30:00;PNS 18T DM-6.1;10704;14344:22;11:00;39,0; 2,30; 2,21;  25,271;  24,421;70,3;986,0; 3,8;20,8;20,6;26,2;93,9;1;Time;;;;;
04.11.2023 21:20:03;PNS 18T DM-6.1;10704;14345:12;11:50;39,0; 2,30; 2,21;  27,188;  26,261;70,8;986,0; 4,0;20,9;20,6;26,3;94,9;1;Time;;;end;;
04.11.2023 21:20:25;PNS 18T DM-6.1;10704;14345:12;11:50;39,0; 2,30; 2,22;  27,188;  26,261;69,4;989,0; 2,9;20,3;20,6;25,7;88,9;1;Time;;;average values;;
04.11.2023 21:24:49;PNS 18T DM-6.1;10704;14345:12;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,5;986,0; 4,1;20,9;20,7;26,8;95,5;1;Period(Time);1;3;start of measurement;;
04.11.2023 21:30:00;PNS 18T DM-6.1;10704;14345:12;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,5;986,0; 4,1;29,1;21,0;26,6;95,6;1;Period(Time);1;3;;
04.11.2023 22:30:00;PNS 18T DM-6.1;10704;14346:12;1:00;39,0; 2,29; 2,20;   2,294;   2,200;69,4;985,0; 4,3;21,5;20,6;26,4;95,9;1;Period(Time);1;3;;;
04.11.2023 23:30:00;PNS 18T DM-6.1;10704;14347:12;2:00;39,0; 2,30; 2,20;   4,592;   4,404;69,4;984,0; 4,7;21,7;20,6;26,6;96,4;1;Period(Time);1;3;;;
05.11.2023 00:30:00;PNS 18T DM-6.1;10704;14348:12;3:00;39,0; 2,30; 2,19;   6,890;   6,596;69,4;983,0; 5,1;22,1;20,6;26,9;96,7;1;Period(Time);1;3;;;
05.11.2023 01:30:00;PNS 18T DM-6.1;10704;14349:12;4:00;38,9; 2,30; 2,19;   9,188;   8,784;69,6;982,0; 5,4;22,3;20,6;27,1;96,9;1;Period(Time);1;3;;;
05.11.2023 02:30:00;PNS 18T DM-6.1;10704;14350:12;5:00;39,0; 2,30; 2,18;  11,485;  10,967;69,7;982,0; 5,7;22,4;20,6;27,2;97,1;1;Period(Time);1;3;;;
05.11.2023 03:30:00;PNS 18T DM-6.1;10704;14351:12;6:00;38,9; 2,30; 2,18;  13,783;  13,146;69,4;981,0; 5,9;22,6;20,6;27,4;97,0;1;Period(Time);1;3;;;
05.11.2023 04:30:00;PNS 18T DM-6.1;10704;14352:12;7:00;38,9; 2,30; 2,17;  16,081;  15,321;69,3;980,0; 6,3;22,7;20,6;27,5;96,4;1;Period(Time);1;3;;;
05.11.2023 05:30:00;PNS 18T DM-6.1;10704;14353:12;8:00;38,8; 2,30; 2,17;  18,378;  17,491;68,8;980,0; 6,8;22,9;20,6;27,7;95,5;1;Period(Time);1;3;;;
05.11.2023 06:30:00;PNS 18T DM-6.1;10704;14354:12;9:00;38,8; 2,30; 2,16;  20,676;  19,653;69,3;979,0; 7,6;23,2;20,7;27,9;93,1;1;Period(Time);1;3;;;
05.11.2023 07:30:00;PNS 18T DM-6.1;10704;14355:12;10:00;38,7; 2,30; 2,16;  22,973;  21,808;69,3;978,0; 8,3;23,4;20,6;28,0;90,3;1;Period(Time);1;3;;;
05.11.2023 08:30:00;PNS 18T DM-6.1;10704;14356:12;11:00;38,7; 2,30; 2,15;  25,271;  23,959;69,4;978,0; 8,8;23,6;20,6;28,2;88,1;1;Period(Time);1;3;;;
05.11.2023 09:20:03;PNS 18T DM-6.1;10704;14357:03;11:50;38,5; 2,30; 2,15;  27,188;  25,750;68,6;977,0; 9,0;23,7;20,7;28,0;86,9;1;Period(Time);1;3;;
05.11.2023 09:20:03;PNS 18T DM-6.1;10704;14357:03;11:50;38,5; 2,30; 2,18;  27,188;  25,750;68,9;981,0; 6,4;22,7;20,6;27,4;94,3;1;Period(Time);1;3;average values;;
05.11.2023 09:30:00;PNS 18T DM-6.1;10704;14357:03;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;978,0; 9,1;30,6;19,5;27,6;86,0;2;Period(Time);2;3;;
05.11.2023 10:30:00;PNS 18T DM-6.1;10704;14358:03;1:00;38,5; 2,29; 2,14;   2,295;   2,142;70,0;977,0; 9,2;23,5;20,6;27,6;85,3;2;Period(Time);2;3;;;
05.11.2023 11:30:00;PNS 18T DM-6.1;10704;14359:03;2:00;38,5; 2,30; 2,14;   4,592;   4,283;69,6;976,0; 9,7;23,7;20,6;28,2;83,0;2;Period(Time);2;3;;;
05.11.2023 12:30:00;PNS 18T DM-6.1;10704;14360:03;3:00;38,3; 2,30; 2,13;   6,890;   6,415;68,5;975,0;10,5;24,2;20,6;28,7;78,7;2;Period(Time);2;3;;;
05.11.2023 13:30:00;PNS 18T DM-6.1;10704;14361:03;4:00;38,3; 2,30; 2,12;   9,188;   8,539;69,6;975,0;11,3;24,7;20,6;29,0;75,2;2;Period(Time);2;3;;;
