Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
04.07.2023 05:30:00;PNS 18T DM-6.1;10704;13033:01;20:00;37,2; 2,30; 2,12;  45,951;  41,634;64,7;990,0;15,8;22,9;20,7;25,7;60,1;1;Time;;;;;
04.07.2023 06:30:00;PNS 18T DM-6.1;10704;13034:01;21:00;37,0; 2,30; 2,12;  48,249;  43,752;64,5;990,0;16,7;23,5;20,6;25,9;57,7;1;Time;;;;;
04.07.2023 07:30:00;PNS 18T DM-6.1;10704;13035:01;22:00;36,6; 2,30; 2,10;  50,547;  45,857;64,8;991,0;18,7;24,8;20,6;26,3;53,3;1;Time;;;;;
04.07.2023 08:30:00;PNS 18T DM-6.1;10704;13036:01;23:00;36,5; 2,30; 2,09;  52,844;  47,945;65,1;991,0;21,2;25,7;20,6;26,2;47,9;1;Time;;;;;
04.07.2023 09:30:00;PNS 18T DM-6.1;10704;13037:01;24:00;36,3; 2,30; 2,08;  55,142;  50,028;64,9;992,0;22,0;25,9;20,6;26,0;45,4;1;Time;;;;;
04.07.2023 09:30:03;PNS 18T DM-6.1;10704;13037:01;24:00;36,3; 2,30; 2,08;  55,144;  50,030;64,6;992,0;22,9;26,1;19,7;25,8;41,8;1;Time;;;end;;
04.07.2023 09:30:25;PNS 18T DM-6.1;10704;13037:01;24:00;36,3; 2,30; 2,09;  55,144;  50,030;64,9;986,0;20,4;24,9;20,6;26,3;47,6;1;Time;;;average values;;
05.07.2023 21:04:40;PNS 18T DM-6.1;10704;13037:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;995,0;22,1;26,1;19,7;24,0;60,3;1;Time;;;start of measurement;;
06.07.2023 09:30:00;PNS 18T DM-6.1;10704;13037:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;996,0;25,0;26,9;20,7;23,2;54,3;1;Time;;;;
06.07.2023 10:30:00;PNS 18T DM-6.1;10704;13038:01;1:00;35,4; 2,29; 2,07;   2,295;   2,067;64,5;997,0;25,4;26,5;20,7;26,0;52,4;1;Time;;;;;
06.07.2023 11:30:00;PNS 18T DM-6.1;10704;13039:01;2:00;35,7; 2,30; 2,07;   4,592;   4,136;63,8;997,0;25,6;27,7;20,7;28,3;50,5;1;Time;;;;;
06.07.2023 12:30:00;PNS 18T DM-6.1;10704;13040:01;3:00;35,8; 2,30; 2,06;   6,890;   6,200;64,2;997,0;26,3;28,6;20,7;29,3;50,0;1;Time;;;;;
06.07.2023 13:30:00;PNS 18T DM-6.1;10704;13041:01;4:00;35,9; 2,30; 2,06;   9,188;   8,257;63,9;996,0;27,1;30,0;20,7;30,8;47,4;1;Time;;;;;
06.07.2023 14:30:00;PNS 18T DM-6.1;10704;13042:01;5:00;36,1; 2,30; 2,05;  11,486;  10,310;63,9;996,0;27,7;30,5;20,7;30,9;44,0;1;Time;;;;;
06.07.2023 15:30:00;PNS 18T DM-6.1;10704;13043:01;6:00;35,9; 2,30; 2,05;  13,783;  12,359;63,6;995,0;28,0;30,5;20,7;30,8;42,1;1;Time;;;;;
06.07.2023 16:30:00;PNS 18T DM-6.1;10704;13044:01;7:00;36,0; 2,30; 2,04;  16,081;  14,404;63,6;995,0;28,5;30,6;20,7;30,9;42,1;1;Time;;;;;
06.07.2023 17:30:00;PNS 18T DM-6.1;10704;13045:01;8:00;36,1; 2,30; 2,04;  18,379;  16,449;63,6;994,0;28,4;30,2;20,7;30,7;41,7;1;Time;;;;;
06.07.2023 18:30:00;PNS 18T DM-6.1;10704;13046:01;9:00;36,0; 2,30; 2,05;  20,676;  18,503;63,1;994,0;27,0;29,3;20,7;30,3;46,2;1;Time;;;;;
06.07.2023 19:30:00;PNS 18T DM-6.1;10704;13047:01;10:00;36,0; 2,30; 2,05;  22,974;  20,555;63,9;994,0;27,0;29,0;20,7;30,0;47,5;1;Time;;;;;
06.07.2023 20:30:00;PNS 18T DM-6.1;10704;13048:01;11:00;36,0; 2,30; 2,06;  25,272;  22,613;63,1;994,0;26,3;28,5;20,7;29,7;50,3;1;Time;;;;;
06.07.2023 21:30:00;PNS 18T DM-6.1;10704;13049:01;12:00;36,2; 2,30; 2,06;  27,569;  24,677;64,6;994,0;25,4;27,8;20,6;29,1;53,6;1;Time;;;;;
06.07.2023 22:30:00;PNS 18T DM-6.1;10704;13050:01;13:00;36,2; 2,30; 2,07;  29,867;  26,748;63,5;994,0;24,4;27,0;20,7;27,9;58,0;1;Time;;;;;
06.07.2023 23:30:00;PNS 18T DM-6.1;10704;13051:01;14:00;36,3; 2,30; 2,07;  32,165;  28,820;63,7;993,0;24,1;27,1;20,7;28,4;61,7;1;Time;;;;;
07.07.2023 00:30:00;PNS 18T DM-6.1;10704;13052:01;15:00;36,4; 2,30; 2,08;  34,462;  30,897;63,7;993,0;23,4;27,1;20,7;28,5;65,4;1;Time;;;;;
07.07.2023 01:30:00;PNS 18T DM-6.1;10704;13053:01;16:00;36,5; 2,30; 2,08;  36,760;  32,976;64,9;993,0;23,0;27,0;20,7;28,4;67,6;1;Time;;;;;
07.07.2023 02:30:00;PNS 18T DM-6.1;10704;13054:01;17:00;36,5; 2,30; 2,08;  39,058;  35,058;64,0;993,0;22,4;26,9;20,7;28,5;70,9;1;Time;;;;;
07.07.2023 03:30:00;PNS 18T DM-6.1;10704;13055:01;18:00;36,5; 2,30; 2,08;  41,355;  37,141;63,7;993,0;22,3;27,0;20,7;28,7;72,9;1;Time;;;;;
07.07.2023 04:30:00;PNS 18T DM-6.1;10704;13056:01;19:00;36,6; 2,30; 2,08;  43,653;  39,226;63,7;992,0;22,1;27,0;20,7;28,7;74,9;1;Time;;;;;
07.07.2023 05:30:00;PNS 18T DM-6.1;10704;13057:01;20:00;36,8; 2,30; 2,09;  45,951;  41,336;64,8;992,0;21,5;26,9;20,7;28,7;77,9;1;Time;;;;;
07.07.2023 06:30:00;PNS 18T DM-6.1;10704;13058:01;21:00;36,7; 2,30; 2,08;  48,248;  43,419;64,3;992,0;22,1;27,3;20,7;28,9;76,6;1;Time;;;;;
07.07.2023 07:30:00;PNS 18T DM-6.1;10704;13059:01;22:00;36,6; 2,30; 2,08;  50,546;  45,495;64,5;992,0;23,0;28,2;20,7;29,3;73,3;1;Time;;;;;
07.07.2023 08:30:00;PNS 18T DM-6.1;10704;13060:01;23:00;36,7; 2,30; 2,08;  52,844;  47,572;64,8;992,0;22,9;28,5;20,7;29,6;73,2;1;Time;;;;;
07.07.2023 09:30:00;PNS 18T DM-6.1;10704;13061:01;24:00;36,8; 2,30; 2,07;  55,141;  49,646;64,5;991,0;23,3;28,7;20,7;29,8;72,8;1;Time;;;;;
07.07.2023 09:30:03;PNS 18T DM-6.1;10704;13061:01;24:00;36,7; 2,30; 2,08;  55,143;  49,648;64,8;992,0;23,0;28,8;21,4;29,8;74,8;1;Time;;;end;;
07.07.2023 09:30:25;PNS 18T DM-6.1;10704;13061:01;24:00;36,7; 2,30; 2,07;  55,143;  49,648;64,5;994,0;24,9;28,3;20,7;29,3;58,9;1;Time;;;average values;;
08.07.2023 21:21:55;PNS 18T DM-6.1;10704;13061:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;990,0;17,8;28,8;21,4;24,2;67,9;1;Time;;;start of measurement;;
09.07.2023 09:30:00;PNS 18T DM-6.1;10704;13061:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;988,0;23,1;26,4;21,5;23,0;46,5;1;Time;;;;
09.07.2023 10:30:00;PNS 18T DM-6.1;10704;13062:01;1:00;35,2; 2,29; 2,06;   2,295;   2,063;61,1;988,0;23,4;25,1;20,6;24,8;44,1;1;Time;;;;;
09.07.2023 11:30:00;PNS 18T DM-6.1;10704;13063:01;2:00;35,6; 2,30; 2,06;   4,592;   4,122;62,2;987,0;24,2;25,5;20,6;25,9;41,1;1;Time;;;;;
09.07.2023 12:30:00;PNS 18T DM-6.1;10704;13064:01;3:00;35,6; 2,30; 2,06;   6,890;   6,179;61,9;987,0;24,4;26,2;20,7;26,5;41,3;1;Time;;;;;
09.07.2023 13:30:00;PNS 18T DM-6.1;10704;13065:01;4:00;35,6; 2,30; 2,05;   9,188;   8,229;61,9;986,0;25,2;26,8;20,6;26,9;38,7;1;Time;;;;;
09.07.2023 14:30:00;PNS 18T DM-6.1;10704;13066:01;5:00;35,6; 2,30; 2,05;  11,485;  10,280;58,5;986,0;24,9;26,7;20,6;27,0;40,4;1;Time;;;;;
09.07.2023 15:30:00;PNS 18T DM-6.1;10704;13067:01;6:00;35,9; 2,30; 2,05;  13,783;  12,332;62,4;986,0;24,8;27,1;20,7;27,3;40,2;1;Time;;;;;
09.07.2023 16:30:00;PNS 18T DM-6.1;10704;13068:01;7:00;35,9; 2,30; 2,05;  16,081;  14,383;61,8;985,0;24,8;26,9;20,6;27,4;41,0;1;Time;;;;;
09.07.2023 17:30:00;PNS 18T DM-6.1;10704;13069:01;8:00;36,1; 2,30; 2,06;  18,378;  16,442;62,9;985,0;23,4;26,6;20,7;27,4;44,3;1;Time;;;;;
09.07.2023 18:30:00;PNS 18T DM-6.1;10704;13070:01;9:00;36,2; 2,30; 2,06;  20,676;  18,505;62,4;985,0;22,9;26,3;20,7;27,4;45,7;1;Time;;;;;
09.07.2023 19:30:00;PNS 18T DM-6.1;10704;13071:01;10:00;36,2; 2,30; 2,07;  22,974;  20,575;62,7;985,0;21,9;25,8;20,6;27,2;49,0;1;Time;;;;;
09.07.2023 20:30:00;PNS 18T DM-6.1;10704;13072:01;11:00;36,3; 2,30; 2,07;  25,271;  22,648;61,6;985,0;21,5;25,4;20,7;26,9;51,0;1;Time;;;;;
09.07.2023 21:30:00;PNS 18T DM-6.1;10704;13073:01;12:00;36,4; 2,30; 2,08;  27,569;  24,728;61,8;985,0;20,5;24,9;20,7;26,7;53,6;1;Time;;;;;
09.07.2023 22:30:00;PNS 18T DM-6.1;10704;13074:01;13:00;36,4; 2,30; 2,08;  29,867;  26,813;62,4;985,0;19,8;24,7;20,7;26,6;56,7;1;Time;;;;;
09.07.2023 23:30:00;PNS 18T DM-6.1;10704;13075:01;14:00;36,5; 2,30; 2,09;  32,164;  29,147;62,7;985,0;19,2;24,6;20,7;26,6;59,7;1;Time;;;;;
10.07.2023 00:30:00;PNS 18T DM-6.1;10704;13076:01;15:00;36,7; 2,30; 2,09;  34,462;  31,242;62,1;985,0;18,3;24,3;20,6;26,5;63,7;1;Time;;;;;
10.07.2023 01:30:00;PNS 18T DM-6.1;10704;13077:01;16:00;36,8; 2,30; 2,10;  36,760;  33,344;62,5;984,0;17,3;23,9;20,7;26,3;66,6;1;Time;;;;;
10.07.2023 02:30:00;PNS 18T DM-6.1;10704;13078:01;17:00;36,9; 2,30; 2,11;  39,057;  35,451;62,1;984,0;16,5;23,7;20,6;26,2;70,5;1;Time;;;;;
10.07.2023 03:30:00;PNS 18T DM-6.1;10704;13079:01;18:00;37,0; 2,30; 2,11;  41,355;  37,563;63,0;984,0;15,8;23,4;20,7;26,1;75,2;1;Time;;;;;
10.07.2023 04:30:00;PNS 18T DM-6.1;10704;13080:01;19:00;37,1; 2,30; 2,12;  43,653;  39,680;63,0;984,0;15,1;23,3;20,6;26,1;78,4;1;Time;;;;;
10.07.2023 05:30:00;PNS 18T DM-6.1;10704;13081:01;20:00;37,1; 2,30; 2,12;  45,950;  41,800;62,7;984,0;14,7;23,2;20,7;26,1;79,8;1;Time;;;;;
10.07.2023 06:30:00;PNS 18T DM-6.1;10704;13082:01;21:00;37,0; 2,30; 2,12;  48,248;  43,917;62,7;984,0;15,2;23,6;20,6;26,2;77,8;1;Time;;;;;
10.07.2023 07:30:00;PNS 18T DM-6.1;10704;13083:01;22:00;36,9; 2,30; 2,11;  50,546;  46,027;62,7;984,0;16,1;24,2;20,7;26,4;73,5;1;Time;;;;;
10.07.2023 08:30:00;PNS 18T DM-6.1;10704;13084:01;23:00;36,7; 2,30; 2,10;  52,843;  48,129;62,8;985,0;17,4;24,6;20,6;26,1;64,6;1;Time;;;;;
10.07.2023 09:30:00;PNS 18T DM-6.1;10704;13085:01;24:00;36,6; 2,30; 2,10;  55,141;  50,226;63,9;985,0;18,2;24,8;20,6;26,0;58,7;1;Time;;;;;
10.07.2023 09:30:03;PNS 18T DM-6.1;10704;13085:01;24:00;36,6; 2,29; 2,09;  55,143;  50,228;63,9;986,0;18,5;25,0;22,0;26,0;56,3;1;Time;;;end;;
10.07.2023 09:30:25;PNS 18T DM-6.1;10704;13085:01;24:00;36,6; 2,30; 2,08;  55,143;  50,228;63,1;985,0;20,2;25,1;20,7;26,5;56,5;1;Time;;;average values;;
12.07.2023 09:35:18;PNS 18T DM-6.1;10704;13085:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,5;984,0;12,4;27,2;22,0;24,0;75,2;1;Time;;;start of measurement;;
12.07.2023 09:35:19;PNS 18T DM-6.1;10704;13085:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;984,0;12,4;27,2;22,0;24,0;75,4;1;Time;;;;
12.07.2023 10:35:19;PNS 18T DM-6.1;10704;13086:01;0:59;36,9; 2,29; 2,13;   2,294;   2,134;65,4;983,0;12,2;21,4;20,6;24,2;76,0;1;Time;;;;;
12.07.2023 11:35:19;PNS 18T DM-6.1;10704;13087:01;1:59;37,2; 2,30; 2,14;   4,591;   4,263;66,2;983,0;13,2;21,9;20,7;25,3;72,5;1;Time;;;;;
12.07.2023 12:35:19;PNS 18T DM-6.1;10704;13088:01;2:59;37,3; 2,30; 2,13;   6,889;   6,388;64,8;983,0;13,8;22,4;20,7;25,6;68,4;1;Time;;;;;
12.07.2023 13:35:19;PNS 18T DM-6.1;10704;13089:01;3:59;37,3; 2,30; 2,12;   9,187;   8,505;65,1;983,0;14,8;22,8;20,6;25,7;62,8;1;Time;;;;;
12.07.2023 14:35:19;PNS 18T DM-6.1;10704;13090:01;4:59;37,4; 2,30; 2,11;  11,485;  10,620;65,1;983,0;15,1;23,1;20,6;25,8;57,6;1;Time;;;;;
12.07.2023 15:35:19;PNS 18T DM-6.1;10704;13091:01;5:59;37,4; 2,30; 2,11;  13,782;  12,733;65,4;983,0;15,4;23,3;20,6;25,9;57,3;1;Time;;;;;
12.07.2023 16:35:19;PNS 18T DM-6.1;10704;13092:01;6:59;37,3; 2,30; 2,11;  16,080;  14,845;66,2;983,0;15,5;23,5;20,6;26,1;58,3;1;Time;;;;;
12.07.2023 17:35:19;PNS 18T DM-6.1;10704;13093:01;7:59;37,1; 2,30; 2,10;  18,378;  16,945;65,6;983,0;17,0;24,5;20,7;26,6;55,2;1;Time;;;;;
12.07.2023 18:35:19;PNS 18T DM-6.1;10704;13094:01;8:59;37,4; 2,30; 2,10;  20,675;  19,057;66,2;983,0;16,5;24,5;20,7;26,8;56,2;1;Time;;;;;
12.07.2023 19:35:19;PNS 18T DM-6.1;10704;13095:01;9:59;37,7; 2,30; 2,12;  22,973;  21,172;65,6;983,0;15,0;23,6;20,7;26,4;62,3;1;Time;;;;;
12.07.2023 20:35:19;PNS 18T DM-6.1;10704;13096:01;10:59;37,9; 2,30; 2,13;  25,271;  23,306;65,9;983,0;12,5;22,4;20,7;26,1;73,0;1;Time;;;;;
12.07.2023 21:35:19;PNS 18T DM-6.1;10704;13097:01;11:59;37,8; 2,30; 2,14;  27,568;  25,442;65,3;983,0;12,3;22,1;20,7;26,0;74,4;1;Time;;;;;
12.07.2023 22:35:19;PNS 18T DM-6.1;10704;13098:01;12:59;37,9; 2,30; 2,13;  29,866;  27,575;65,3;983,0;12,6;22,0;20,6;25,8;75,4;1;Time;;;;;
12.07.2023 23:35:19;PNS 18T DM-6.1;10704;13099:01;13:59;38,0; 2,30; 2,14;  32,164;  29,714;65,3;983,0;11,9;21,9;20,7;25,8;82,3;1;Time;;;;;
13.07.2023 00:35:19;PNS 18T DM-6.1;10704;13100:01;14:59;37,8; 2,30; 2,14;  34,461;  31,852;65,1;982,0;11,7;21,7;20,7;25,8;84,5;1;Time;;;;;
13.07.2023 01:35:19;PNS 18T DM-6.1;10704;13101:01;15:59;37,9; 2,30; 2,14;  36,759;  33,989;65,6;982,0;11,9;21,8;20,7;25,8;82,6;1;Time;;;;;
13.07.2023 02:35:19;PNS 18T DM-6.1;10704;13102:01;16:59;37,7; 2,30; 2,14;  39,057;  36,125;65,6;982,0;12,0;21,8;20,6;25,8;80,2;1;Time;;;;;
13.07.2023 03:35:19;PNS 18T DM-6.1;10704;13103:01;17:59;37,7; 2,30; 2,14;  41,355;  38,260;65,6;982,0;12,1;21,8;20,7;25,8;80,7;1;Time;;;;;
13.07.2023 04:35:19;PNS 18T DM-6.1;10704;13104:01;18:59;37,8; 2,30; 2,13;  43,652;  40,394;64,2;982,0;12,2;21,9;20,7;25,8;80,9;1;Time;;;;;
13.07.2023 05:35:19;PNS 18T DM-6.1;10704;13105:01;19:59;37,9; 2,30; 2,13;  45,950;  42,528;65,9;982,0;12,2;21,9;20,6;25,8;81,8;1;Time;;;;;
13.07.2023 06:35:19;PNS 18T DM-6.1;10704;13106:01;20:59;37,8; 2,30; 2,13;  48,248;  44,660;65,0;982,0;12,3;22,0;20,7;25,8;82,0;1;Time;;;;;
13.07.2023 07:35:19;PNS 18T DM-6.1;10704;13107:01;21:59;37,8; 2,30; 2,13;  50,545;  46,788;65,9;982,0;12,9;22,3;20,6;25,9;80,8;1;Time;;;;;
13.07.2023 08:35:19;PNS 18T DM-6.1;10704;13108:01;22:59;37,6; 2,30; 2,12;  52,843;  48,907;66,1;982,0;14,0;22,9;20,7;26,1;77,0;1;Time;;;;;
13.07.2023 09:35:03;PNS 18T DM-6.1;10704;13109:01;23:59;37,5; 2,30; 2,11;  55,131;  51,007;65,6;982,0;15,5;24,0;20,7;26,7;68,9;1;Time;;;end;;
13.07.2023 09:35:25;PNS 18T DM-6.1;10704;13109:01;23:59;37,5; 2,30; 2,13;  55,131;  51,007;65,9;983,0;13,5;22,6;20,7;25,9;72,1;1;Time;;;average values;;
15.07.2023 09:08:57;PNS 18T DM-6.1;10704;13109:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,6;987,0;14,5;27,6;20,0;23,4;93,0;1;Time;;;start of measurement;;
15.07.2023 09:30:00;PNS 18T DM-6.1;10704;13109:01;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;986,0;14,3;27,1;21,5;23,0;93,5;1;Time;;;;
15.07.2023 10:30:00;PNS 18T DM-6.1;10704;13110:01;1:00;36,5; 2,29; 2,12;   2,295;   2,125;64,9;986,0;14,4;21,4;20,7;23,0;93,7;1;Time;;;;;
15.07.2023 11:30:00;PNS 18T DM-6.1;10704;13111:01;2:00;37,0; 2,30; 2,12;   4,592;   4,247;64,2;987,0;15,2;22,1;20,7;25,1;92,2;1;Time;;;;;
15.07.2023 12:30:00;PNS 18T DM-6.1;10704;13112:01;3:00;37,0; 2,30; 2,11;   6,890;   6,362;64,5;987,0;16,2;23,3;20,7;26,0;88,9;1;Time;;;;;
15.07.2023 13:30:00;PNS 18T DM-6.1;10704;13113:01;4:00;37,2; 2,30; 2,11;   9,188;   8,475;64,2;987,0;16,6;24,1;20,7;26,5;86,0;1;Time;;;;;
15.07.2023 14:30:00;PNS 18T DM-6.1;10704;13114:01;5:00;37,2; 2,30; 2,11;  11,485;  10,586;65,0;987,0;16,7;24,3;20,7;26,6;86,9;1;Time;;;;;
15.07.2023 15:30:00;PNS 18T DM-6.1;10704;13115:01;6:00;37,3; 2,30; 2,11;  13,783;  12,701;64,7;987,0;16,3;24,6;20,7;26,8;85,3;1;Time;;;;;
15.07.2023 16:30:00;PNS 18T DM-6.1;10704;13116:01;7:00;37,2; 2,30; 2,11;  16,081;  14,808;65,0;987,0;17,3;24,9;20,7;27,0;80,0;1;Time;;;;;
15.07.2023 17:30:00;PNS 18T DM-6.1;10704;13117:01;8:00;37,2; 2,30; 2,10;  18,379;  16,913;64,4;987,0;17,7;25,1;20,7;27,1;75,1;1;Time;;;;;
15.07.2023 18:30:00;PNS 18T DM-6.1;10704;13118:01;9:00;37,2; 2,30; 2,10;  20,676;  19,018;64,7;987,0;17,8;25,1;20,6;27,2;73,8;1;Time;;;;;
15.07.2023 19:30:00;PNS 18T DM-6.1;10704;13119:01;10:00;37,1; 2,30; 2,11;  22,974;  21,123;65,0;988,0;17,8;25,1;20,6;27,2;74,0;1;Time;;;;;
