Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
30.12.2023 13:30:00;PNS 18T DM-6.1;10704;15036:54;4:00;38,9; 2,30; 2,20;   9,188;   8,819;65,3;976,0; 1,9;19,3;20,6;23,2;92,3;1;Time;;;;;
30.12.2023 14:30:00;PNS 18T DM-6.1;10704;15037:54;5:00;38,9; 2,30; 2,20;  11,485;  11,036;64,5;976,0; 2,3;19,5;20,6;23,4;91,1;1;Time;;;;;
30.12.2023 15:30:00;PNS 18T DM-6.1;10704;15038:54;6:00;38,9; 2,30; 2,20;  13,783;  13,247;65,0;976,0; 2,5;19,6;20,6;23,5;91,1;1;Time;;;;;
30.12.2023 16:30:00;PNS 18T DM-6.1;10704;15039:54;7:00;39,0; 2,30; 2,19;  16,081;  15,442;65,0;976,0; 2,7;19,7;20,6;23,4;91,9;1;Time;;;;;
30.12.2023 17:30:00;PNS 18T DM-6.1;10704;15040:54;8:00;39,0; 2,30; 2,19;  18,378;  17,635;65,0;976,0; 2,8;19,6;20,6;23,4;92,8;1;Time;;;;;
30.12.2023 18:30:00;PNS 18T DM-6.1;10704;15041:54;9:00;39,0; 2,30; 2,19;  20,676;  19,828;65,0;976,0; 2,8;19,6;20,6;23,4;90,8;1;Time;;;;;
30.12.2023 19:30:00;PNS 18T DM-6.1;10704;15042:54;10:00;39,0; 2,30; 2,19;  22,974;  22,021;65,3;975,0; 2,6;19,6;20,6;23,4;90,7;1;Time;;;;;
30.12.2023 20:30:00;PNS 18T DM-6.1;10704;15043:54;11:00;39,1; 2,30; 2,19;  25,271;  24,215;65,6;974,0; 2,3;19,6;20,6;23,5;91,8;1;Time;;;;;
30.12.2023 21:30:00;PNS 18T DM-6.1;10704;15044:54;12:00;39,1; 2,30; 2,19;  27,569;  26,424;65,3;974,0; 2,1;19,6;20,6;23,5;92,8;1;Time;;;;;
30.12.2023 22:30:00;PNS 18T DM-6.1;10704;15045:54;13:00;39,3; 2,30; 2,20;  29,867;  28,621;65,3;973,0; 1,4;19,4;20,6;23,5;93,6;1;Time;;;;;
30.12.2023 23:30:00;PNS 18T DM-6.1;10704;15046:54;14:00;39,3; 2,30; 2,20;  32,164;  30,889;65,9;972,0; 1,2;19,3;20,6;23,4;93,8;1;Time;;;;;
31.12.2023 00:30:00;PNS 18T DM-6.1;10704;15047:54;15:00;39,2; 2,30; 2,20;  34,462;  33,090;65,5;971,0; 1,1;19,2;20,6;23,4;93,5;1;Time;;;;;
31.12.2023 01:30:00;PNS 18T DM-6.1;10704;15048:54;16:00;39,2; 2,30; 2,20;  36,760;  35,288;65,9;971,0; 0,7;19,1;20,5;23,3;93,7;1;Time;;;;;
31.12.2023 02:30:00;PNS 18T DM-6.1;10704;15049:54;17:00;39,2; 2,30; 2,20;  39,057;  37,501;65,3;970,0; 0,7;19,0;20,6;23,3;94,0;1;Time;;;;;
31.12.2023 03:30:00;PNS 18T DM-6.1;10704;15050:54;18:00;39,2; 2,30; 2,20;  41,355;  39,784;65,6;970,0; 0,6;19,1;20,6;23,3;94,1;1;Time;;;;;
31.12.2023 04:30:00;PNS 18T DM-6.1;10704;15051:54;19:00;39,3; 2,30; 2,20;  43,653;  42,069;65,9;970,0; 0,3;19,1;20,6;23,4;94,8;1;Time;;;;;
31.12.2023 05:30:00;PNS 18T DM-6.1;10704;15052:54;20:00;39,3; 2,30; 2,20;  45,950;  44,455;65,8;970,0; 0,4;19,2;20,6;23,5;95,6;1;Time;;;;;
31.12.2023 06:30:00;PNS 18T DM-6.1;10704;15053:54;21:00;39,3; 2,30; 2,20;  48,248;  46,683;65,8;970,0; 0,5;19,2;20,6;23,6;95,7;1;Time;;;;;
31.12.2023 07:30:00;PNS 18T DM-6.1;10704;15054:54;22:00;39,2; 2,30; 2,20;  50,546;  48,996;65,3;969,0; 0,7;19,3;20,6;23,6;95,3;1;Time;;;;;
31.12.2023 08:30:00;PNS 18T DM-6.1;10704;15055:54;23:00;39,3; 2,30; 2,19;  52,843;  51,189;65,5;969,0; 1,0;19,3;20,6;23,6;94,2;1;Time;;;;;
31.12.2023 09:30:00;PNS 18T DM-6.1;10704;15056:54;24:00;39,2; 2,30; 2,19;  55,141;  53,382;65,3;970,0; 1,1;19,4;20,6;23,7;93,1;1;Time;;;;;
31.12.2023 09:30:03;PNS 18T DM-6.1;10704;15056:54;24:00;39,3; 2,30; 2,19;  55,143;  53,384;66,1;971,0; 1,1;19,6;21,0;23,6;92,4;1;Time;;;end;;
31.12.2023 09:30:26;PNS 18T DM-6.1;10704;15056:54;24:00;39,3; 2,30; 2,20;  55,143;  53,384;65,5;973,0; 1,5;19,3;20,6;23,2;93,1;1;Time;;;average values;;
