Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"39,7","2,29","2,26","2,294","2,260","67,9","987,0","-2,7","25,2","20,7","24,6","79,2",2,2.0,2023-10-26 22:30:00
"39,9","2,30","2,26","4,591","4,525","68,2","987,0","-3,0","25,1","20,6","24,8","83,9",2,2.0,2023-10-26 23:30:00
"40,1","2,30","2,27","6,889","6,791","69,9","986,0","-3,2","25,4","20,7","25,0","88,0",2,2.0,2023-10-27 00:30:00
"40,0","2,30","2,27","9,187","9,056","68,1","985,0","-3,4","25,7","20,6","25,2","89,8",2,2.0,2023-10-27 01:30:00
"39,9","2,30","2,26","11,484","11,320","67,8","985,0","-3,4","25,9","20,7","25,4","90,8",2,2.0,2023-10-27 02:30:00
"40,0","2,30","2,26","13,782","13,581","68,1","984,0","-3,4","26,1","20,6","25,5","90,8",2,2.0,2023-10-27 03:30:00
"39,9","2,30","2,26","16,080","15,840","68,4","983,0","-3,3","26,3","20,6","25,6","90,7",2,2.0,2023-10-27 04:30:00
"39,9","2,30","2,26","18,377","18,095","69,0","982,0","-3,1","26,5","20,6","25,8","89,7",2,2.0,2023-10-27 05:30:00
"39,9","2,30","2,25","20,675","20,348","68,7","981,0","-3,0","26,7","20,6","25,9","89,6",2,2.0,2023-10-27 06:30:00
"39,7","2,30","2,25","22,973","22,600","68,9","981,0","-3,0","26,8","20,7","26,0","90,4",2,2.0,2023-10-27 07:30:00
"39,7","2,30","2,25","25,271","24,849","68,9","980,0","-2,9","26,9","20,7","26,1","90,7",2,2.0,2023-10-27 08:30:00
"39,9","2,30","2,25","27,187","26,723","66,9","980,0","-2,8","27,1","20,6","26,3","91,6",2,2.0,2023-10-27 09:20:03
"39,9","2,30","2,27","27,188","26,724","68,9","984,0","-3,1","26,1","20,6","25,5","88,7",2,2.0,2023-10-27 09:20:04
"0,0","0,00","0,00","0,000","0,000","0,0","979,0","-2,6","33,8","21,9","28,2","91,9",3,3.0,2023-10-27 09:30:00
"40,0","2,29","2,24","2,294","2,239","68,1","979,0","-2,5","22,8","20,6","26,2","91,2",3,3.0,2023-10-27 10:30:00
"39,7","2,30","2,24","4,591","4,480","68,9","979,0","-2,3","22,0","20,6","25,6","91,2",3,3.0,2023-10-27 11:30:00
"39,8","2,30","2,24","6,889","6,717","68,4","978,0","-1,9","21,9","20,6","25,3","89,7",3,3.0,2023-10-27 12:30:00
"39,8","2,30","2,24","9,187","8,952","68,7","978,0","-1,8","21,8","20,6","25,2","90,2",3,3.0,2023-10-27 13:30:00
"39,7","2,30","2,23","11,484","11,185","68,1","977,0","-1,7","21,7","20,6","25,0","91,2",3,3.0,2023-10-27 14:30:00
"39,7","2,30","2,23","13,782","13,416","68,7","977,0","-1,7","21,6","20,6","24,9","92,2",3,3.0,2023-10-27 15:30:00
"39,7","2,30","2,23","16,080","15,648","68,2","976,0","-1,9","21,5","20,7","24,8","94,1",3,3.0,2023-10-27 16:30:00
"39,6","2,30","2,23","18,377","17,880","69,3","976,0","-2,0","21,3","20,6","24,6","95,2",3,3.0,2023-10-27 17:30:00
"39,7","2,30","2,23","20,675","20,112","68,8","976,0","-2,0","21,3","20,6","24,5","95,4",3,3.0,2023-10-27 18:30:00
"39,7","2,30","2,23","22,973","22,343","68,5","976,0","-1,9","21,3","20,6","24,5","94,8",3,3.0,2023-10-27 19:30:00
"39,7","2,30","2,23","25,271","24,572","68,2","975,0","-1,8","21,3","20,6","24,5","94,6",3,3.0,2023-10-27 20:30:00
"39,6","2,30","2,23","27,187","26,431","68,6","975,0","-1,8","21,1","20,6","24,1","94,5",3,3.0,2023-10-27 21:20:03
"39,6","2,30","2,23","27,188","26,432","68,0","977,0","-1,9","21,6","20,6","24,9","92,8",3,3.0,2023-10-27 21:20:04
"0,0","0,00","0,00","0,000","0,000","0,0","976,0","-1,8","28,9","21,9","24,6","94,3",4,4.0,2023-10-27 21:30:00
"39,4","2,29","2,23","2,294","2,225","66,2","975,0","-1,9","20,3","20,6","23,8","94,3",4,4.0,2023-10-27 22:30:00
"39,4","2,30","2,23","4,591","4,453","67,3","975,0","-1,8","20,9","20,6","24,0","94,4",4,4.0,2023-10-27 23:30:00
"39,4","2,30","2,23","6,889","6,680","66,8","975,0","-1,7","21,5","20,6","24,2","94,2",4,4.0,2023-10-28 00:30:00
"39,5","2,30","2,23","9,187","8,906","67,6","975,0","-1,6","22,0","20,6","24,3","94,2",4,4.0,2023-10-28 01:30:00
"39,6","2,30","2,22","11,485","11,131","67,9","974,0","-1,6","22,5","20,6","24,4","94,5",4,4.0,2023-10-28 02:30:00
"39,5","2,30","2,22","13,782","13,354","66,2","974,0","-1,6","22,7","20,6","24,4","95,0",4,4.0,2023-10-28 03:30:00
"39,4","2,30","2,22","16,080","15,577","67,9","973,0","-1,5","22,8","20,6","24,5","95,0",4,4.0,2023-10-28 04:30:00
"39,5","2,30","2,22","18,378","17,797","67,6","973,0","-1,5","23,0","20,6","24,5","95,0",4,4.0,2023-10-28 05:30:00
"39,5","2,30","2,22","20,675","20,018","67,9","972,0","-1,6","23,2","20,6","24,5","95,5",4,4.0,2023-10-28 06:30:00
"39,5","2,30","2,22","22,973","22,237","67,9","972,0","-1,5","23,2","20,6","24,5","95,9",4,4.0,2023-10-28 07:30:00
"39,3","2,30","2,22","25,271","24,453","67,3","971,0","-1,4","23,3","20,6","24,5","95,9",4,4.0,2023-10-28 08:30:00
"39,2","2,30","2,21","27,187","26,299","67,6","971,0","-1,2","24,0","20,6","24,4","95,7",4,4.0,2023-10-28 09:20:03
"39,2","2,30","2,22","27,187","26,299","66,2","974,0","-1,6","22,4","20,6","24,3","95,0",4,4.0,2023-10-28 09:20:26
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,1","26,9","19,3","25,0","95,6",1,,2023-10-28 09:26:10
"0,0","0,00","0,00","0,000","0,000","0,0","971,0","-1,0","27,7","20,3","25,2","95,4",1,,2023-10-28 09:30:00
"39,2","2,29","2,21","2,294","2,205","68,3","970,0","-0,8","18,6","20,6","24,1","95,2",1,,2023-10-28 10:30:00
"39,3","2,30","2,21","4,591","4,417","68,3","970,0","-0,5","18,7","20,6","24,5","94,6",1,,2023-10-28 11:30:00
"39,4","2,30","2,20","6,889","6,625","68,2","969,0","-0,4","19,0","20,6","24,8","94,5",1,,2023-10-28 12:30:00
"39,3","2,30","2,20","9,187","8,845","68,2","968,0","-0,3","19,2","20,6","25,0","94,4",1,,2023-10-28 13:30:00
"39,4","2,30","2,20","11,485","11,043","67,9","967,0","-0,2","19,2","20,6","25,0","94,5",1,,2023-10-28 14:30:00
"39,2","2,30","2,20","13,782","13,244","67,9","967,0","-0,3","19,2","20,6","25,0","94,9",1,,2023-10-28 15:30:00
"39,3","2,30","2,20","16,080","15,448","68,0","966,0","-0,3","19,1","20,6","25,0","95,3",1,,2023-10-28 16:30:00
"39,4","2,30","2,20","18,378","17,671","68,5","966,0","-0,4","19,0","20,6","25,0","95,5",1,,2023-10-28 17:30:00
"39,3","2,30","2,20","20,675","19,878","68,2","966,0","-0,3","19,0","20,6","25,0","95,1",1,,2023-10-28 18:30:00
"39,3","2,30","2,19","22,973","22,073","67,9","966,0","-0,2","19,0","20,7","25,0","94,8",1,,2023-10-28 19:30:00
"39,4","2,30","2,20","25,271","24,268","68,8","966,0","-0,3","19,0","20,6","25,0","94,6",1,,2023-10-28 20:30:00
"39,5","2,30","2,20","27,569","26,609","68,2","966,0","-0,3","19,1","20,6","25,0","94,3",1,,2023-10-28 21:30:00
"39,5","2,30","2,20","29,866","28,920","69,1","967,0","-0,3","19,0","20,6","25,0","93,9",1,,2023-10-28 22:30:00
"39,4","2,30","2,20","32,164","31,243","67,9","968,0","-0,2","19,1","20,6","25,0","93,8",1,,2023-10-28 23:30:00
"39,5","2,30","2,20","34,462","33,572","68,5","968,0","-0,2","19,1","20,7","25,0","93,7",1,,2023-10-29 00:30:00
"39,5","2,30","2,20","36,760","35,776","67,9","969,0","-0,4","19,0","20,6","25,0","94,3",1,,2023-10-29 01:30:00
"39,4","2,30","2,21","39,057","37,984","68,5","970,0","-0,6","18,9","20,7","24,9","95,0",1,,2023-10-29 02:30:00
"39,4","2,30","2,21","41,355","40,195","67,4","971,0","-0,7","18,8","20,6","24,9","94,8",1,,2023-10-29 03:30:00
"39,4","2,30","2,21","43,653","42,407","68,2","972,0","-0,7","18,8","20,7","24,8","94,8",1,,2023-10-29 04:30:00
"39,3","2,30","2,21","45,951","44,620","68,2","973,0","-0,6","18,8","20,6","24,8","94,9",1,,2023-10-29 05:30:00
"39,4","2,30","2,22","48,248","46,836","68,5","974,0","-0,6","18,8","20,6","24,8","94,3",1,,2023-10-29 06:30:00
"39,4","2,30","2,22","50,546","49,054","69,7","975,0","-0,7","18,8","20,6","24,8","93,1",1,,2023-10-29 07:30:00
"39,5","2,30","2,22","52,844","51,276","68,8","976,0","-0,8","18,8","20,6","24,8","93,1",1,,2023-10-29 08:30:00
"39,3","2,30","2,22","54,761","53,130","69,1","977,0","-0,7","18,7","20,6","24,6","93,1",1,,2023-10-29 09:20:03
"39,3","2,30","2,20","54,761","53,130","68,5","970,0","-0,4","18,9","20,6","24,9","94,4",1,,2023-10-29 09:20:27
"0,0","0,00","0,00","0,000","0,000","0,0","978,0","-0,6","25,4","21,7","25,6","93,0",1,1.0,2023-10-29 09:23:49
"0,0","0,00","0,00","0,000","0,000","0,5","977,0","-0,6","28,3","21,0","25,2","93,0",1,1.0,2023-10-29 09:30:00
"39,5","2,29","2,22","2,294","2,220","69,2","977,0","-0,6","17,7","20,6","24,2","92,8",1,1.0,2023-10-29 10:30:00
"39,6","2,30","2,23","4,591","4,446","70,0","979,0","-0,6","17,5","20,7","24,5","93,2",1,1.0,2023-10-29 11:30:00
"39,7","2,30","2,23","6,889","6,674","70,0","979,0","-0,4","17,7","20,6","24,7","92,7",1,1.0,2023-10-29 12:30:00
"39,6","2,30","2,23","9,187","8,901","69,4","980,0","-0,2","17,8","20,6","24,8","91,8",1,1.0,2023-10-29 13:30:00
"39,4","2,30","2,23","11,484","11,128","69,4","981,0","0,0","17,9","20,6","24,9","90,7",1,1.0,2023-10-29 14:30:00
"39,5","2,30","2,23","13,782","13,357","69,7","982,0","0,1","18,0","20,6","25,0","90,8",1,1.0,2023-10-29 15:30:00
"39,5","2,30","2,23","16,080","15,588","70,0","983,0","0,1","17,9","20,6","25,0","90,8",1,1.0,2023-10-29 16:30:00
"39,5","2,30","2,23","18,377","17,822","70,3","984,0","0,1","17,9","20,7","24,9","91,0",1,1.0,2023-10-29 17:30:00
"39,6","2,30","2,24","20,675","20,057","69,7","985,0","0,0","17,9","20,7","24,9","90,8",1,1.0,2023-10-29 18:30:00
"39,6","2,30","2,24","22,973","22,295","69,7","986,0","-0,1","17,8","20,6","24,9","89,3",1,1.0,2023-10-29 19:30:00
"39,5","2,30","2,24","25,270","24,535","69,7","986,0","-0,1","17,7","20,6","24,8","89,1",1,1.0,2023-10-29 20:30:00
"39,4","2,30","2,24","27,379","26,592","69,5","987,0","-0,2","17,6","20,6","24,5","90,0",1,1.0,2023-10-29 21:25:03
"39,5","2,30","2,23","27,379","26,593","70,0","983,0","-0,2","17,8","20,6","24,8","91,1",1,1.0,2023-10-29 21:25:04
"0,0","0,00","0,00","0,000","0,000","0,0","989,0","-0,3","27,9","21,1","25,0","89,9",2,2.0,2023-10-29 21:30:00
"39,4","2,29","2,24","2,294","2,241","67,7","988,0","-0,3","19,8","20,7","24,2","89,8",2,2.0,2023-10-29 22:30:00
"39,3","2,30","2,25","4,591","4,488","67,7","988,0","-0,3","19,7","20,6","24,4","89,8",2,2.0,2023-10-29 23:30:00
"39,3","2,30","2,25","6,889","6,737","67,7","989,0","-0,4","19,9","20,6","24,6","89,9",2,2.0,2023-10-30 00:30:00
"39,3","2,30","2,26","9,187","8,989","67,6","990,0","-0,5","20,0","20,6","24,6","89,9",2,2.0,2023-10-30 01:30:00
"39,3","2,30","2,25","11,485","11,242","67,4","990,0","-0,5","19,9","20,6","24,6","89,7",2,2.0,2023-10-30 02:30:00
"39,3","2,30","2,25","13,782","13,495","67,3","990,0","-0,6","19,9","20,6","24,6","88,9",2,2.0,2023-10-30 03:30:00
"39,3","2,30","2,26","16,080","15,749","67,4","990,0","-0,6","19,9","20,6","24,6","88,3",2,2.0,2023-10-30 04:30:00
"39,3","2,30","2,25","18,378","18,002","67,4","990,0","-0,7","20,0","20,6","24,6","89,0",2,2.0,2023-10-30 05:30:00
"39,4","2,30","2,26","20,675","20,256","67,1","990,0","-0,8","20,0","20,6","24,5","89,1",2,2.0,2023-10-30 06:30:00
"39,5","2,30","2,26","22,973","22,511","67,9","990,0","-0,9","20,0","20,6","24,5","88,5",2,2.0,2023-10-30 07:30:00
"39,4","2,30","2,26","25,271","24,767","68,2","989,0","-1,3","19,9","20,7","24,5","92,4",2,2.0,2023-10-30 08:30:00
"39,4","2,30","2,26","27,379","26,834","67,7","988,0","-1,2","20,0","20,6","24,5","92,5",2,2.0,2023-10-30 09:25:03
"39,4","2,30","2,28","27,379","26,834","68,2","990,0","-0,7","19,9","20,6","24,5","89,8",2,2.0,2023-10-30 09:25:04
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","-1,1","31,5","21,7","25,8","92,0",3,3.0,2023-10-30 09:30:00
"39,4","2,29","2,24","2,294","2,243","68,6","986,0","-0,9","22,7","20,6","24,8","92,2",3,3.0,2023-10-30 10:30:00
"39,4","2,30","2,24","4,591","4,486","68,9","986,0","-0,6","22,4","20,7","24,6","92,9",3,3.0,2023-10-30 11:30:00
"39,3","2,30","2,24","6,889","6,723","68,6","984,0","-0,3","22,5","20,6","24,8","93,5",3,3.0,2023-10-30 12:30:00
"39,2","2,30","2,23","9,187","8,953","68,9","982,0","0,0","22,6","20,6","24,9","94,4",3,3.0,2023-10-30 13:30:00
"39,1","2,30","2,22","11,485","11,175","68,6","981,0","0,6","22,7","20,6","24,9","94,6",3,3.0,2023-10-30 14:30:00
"39,1","2,30","2,21","13,782","13,387","67,4","980,0","1,7","23,0","20,6","25,1","94,5",3,3.0,2023-10-30 15:30:00
"39,0","2,30","2,20","16,080","15,589","68,6","980,0","2,8","23,4","20,6","25,5","94,4",3,3.0,2023-10-30 16:30:00
"38,9","2,30","2,19","18,378","17,783","68,8","980,0","3,8","24,2","20,7","25,9","94,4",3,3.0,2023-10-30 17:30:00
"38,9","2,30","2,19","20,675","19,968","68,5","980,0","4,8","24,9","20,6","26,5","94,2",3,3.0,2023-10-30 18:30:00
"38,8","2,30","2,18","22,973","22,148","68,2","980,0","5,8","25,4","20,6","26,8","94,0",3,3.0,2023-10-30 19:30:00
"38,7","2,30","2,17","25,271","24,322","68,2","980,0","6,4","25,9","20,7","27,0","94,0",3,3.0,2023-10-30 20:30:00
"38,6","2,30","2,16","27,379","26,308","68,2","980,0","7,8","26,3","20,6","27,4","94,3",3,3.0,2023-10-30 21:25:03
"38,6","2,30","2,21","27,379","26,308","67,9","982,0","2,6","23,8","20,6","25,7","93,9",3,3.0,2023-10-30 21:25:26
"0,0","0,00","0,00","0,000","0,000","1,0","988,0","8,5","31,9","19,1","26,0","91,2",1,,2023-10-31 09:15:49
"0,0","0,00","0,00","0,000","0,000","0,0","988,0","8,5","28,7","20,2","26,2","91,2",1,,2023-10-31 09:16:11
"0,0","0,00","0,00","0,000","0,000","0,4","988,0","8,5","31,9","19,1","26,0","91,2",1,,2023-10-31 09:16:19
"0,0","0,00","0,00","0,000","0,000","1,3","989,0","8,5","31,6","21,2","26,0","91,1",1,,2023-10-31 09:17:23
"0,0","0,00","0,00","0,000","0,000","1,0","989,0","8,7","28,8","19,7","25,8","90,6",1,,2023-10-31 09:30:00
"37,7","2,29","2,17","2,294","2,169","68,6","988,0","9,0","21,5","20,6","24,6","89,8",1,,2023-10-31 10:30:00
"38,0","2,30","2,17","4,592","4,338","69,0","989,0","9,7","22,2","20,7","26,5","87,9",1,,2023-10-31 11:30:00
"38,1","2,30","2,16","6,889","6,496","68,7","989,0","11,1","23,6","20,6","28,0","81,7",1,,2023-10-31 12:30:00
"38,1","2,30","2,16","9,187","8,656","68,3","989,0","10,9","24,1","20,6","28,6","80,8",1,,2023-10-31 13:30:00
"38,1","2,30","2,16","11,485","10,815","68,3","989,0","11,0","24,2","20,6","28,8","79,6",1,,2023-10-31 14:30:00
"38,3","2,30","2,17","13,782","12,980","69,7","989,0","10,1","24,0","20,6","28,5","84,2",1,,2023-10-31 15:30:00
"38,6","2,30","2,18","16,080","15,159","69,5","989,0","8,4","23,3","20,6","28,2","89,2",1,,2023-10-31 16:30:00
"38,7","2,30","2,18","18,378","17,344","69,5","989,0","7,6","22,8","20,6","27,8","92,2",1,,2023-10-31 17:30:00
"38,8","2,30","2,19","20,676","19,530","68,9","989,0","7,4","22,8","20,6","27,7","93,4",1,,2023-10-31 18:30:00
"38,9","2,30","2,19","22,973","21,715","69,2","989,0","7,4","22,7","20,6","27,7","95,2",1,,2023-10-31 19:30:00
"38,9","2,30","2,18","25,271","23,899","69,2","988,0","7,5","22,7","20,6","27,7","95,9",1,,2023-10-31 20:30:00
"38,7","2,30","2,17","29,866","28,251","68,9","986,0","8,4","23,1","20,6","27,9","95,8",1,,2023-10-31 22:30:00
"38,7","2,30","2,16","32,164","30,415","68,9","985,0","9,2","23,3","20,6","28,0","93,7",1,,2023-10-31 23:30:00
